file_id,filename,file_path,batch,a_doc_type,a_reason,b_doc_type,b_reason,final_doc_type,final_reason
SRC325,Financials_CDPQ_Annual_Report_2024.pdf,data/documents/pdf/Financials_CDPQ_Annual_Report_2024.pdf,batch3,Institutional_Report,CDPQ annual report covers depositor results investment activities and governance,Institutional_Report,page 1 2024 ANNUAL REPORT with Consolidated Financial Statements,Institutional_Report,both agents agreed
SRC326,Financials_Ontario_Teachers_Annual_Report_2025.pdf,data/documents/pdf/Financials_Ontario_Teachers_Annual_Report_2025.pdf,batch3,Institutional_Report,pension plan annual report covers investments funding and financial results,Institutional_Report,page 1 2025 ANNUAL REPORT Ontario Teachers Pension Plan,Institutional_Report,both agents agreed
SRC327,Financials_Ontario_Teachers_Annual_Report_2024.pdf,data/documents/pdf/Financials_Ontario_Teachers_Annual_Report_2024.pdf,batch3,Institutional_Report,pension plan annual report covers investments funding and financial results,Institutional_Report,page 1 2024 Annual Report Ontario Teachers Pension Plan,Institutional_Report,both agents agreed
SRC328,Financials_USS_Report_And_Accounts_FY2025.pdf,data/documents/pdf/Financials_USS_Report_And_Accounts_FY2025.pdf,batch3,Institutional_Report,USS annual report covers pension investments governance funding and accounts,Institutional_Report,page 1 USS Report and Accounts year ended 31 March 2025,Institutional_Report,both agents agreed
SRC329,Reporting_USS_Governance_Supplement_FY2025.pdf,data/documents/pdf/Reporting_USS_Governance_Supplement_FY2025.pdf,batch3,Stewardship_Proxy_Report,governance supplement details trustee governance committees and oversight,Stewardship_Proxy_Report,page 1 USS Governance Supplement 2025,Stewardship_Proxy_Report,both agents agreed
SRC330,Financials_PSP_Investments_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_PSP_Investments_Annual_Report_FY2025.pdf,batch3,Institutional_Report,PSP pension investor annual report covers performance governance and financial results,Institutional_Report,page 1 PSP Investments 2025 Annual Report,Institutional_Report,both agents agreed
SRC331,Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.pdf,data/documents/pdf/Financials_PSP_Investments_Public_Sector_Plan_Statements_FY2025.pdf,batch3,Financials,cover and contents present pension plan financial statements and notes,Financials,page 2 Public Service Pension Plan Account financial statements,Financials,both agents agreed
SRC332,Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.pdf,data/documents/pdf/Financials_PSP_Investments_Canadian_Forces_Plan_Statements_FY2025.pdf,batch3,Financials,cover and contents present pension plan financial statements and notes,Financials,page 2 Canadian Forces Pension Plan Account financial statements,Financials,both agents agreed
SRC333,Financials_Pension_Protection_Fund_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_Pension_Protection_Fund_Annual_Report_FY2025.pdf,batch3,Institutional_Report,statutory pension protection annual report covers performance accountability and accounts,Institutional_Report,page 1 Pension Protection Fund Annual Report and Accounts 2024/25,Institutional_Report,both agents agreed
SRC334,Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.pdf,data/documents/pdf/Financials_Pension_Protection_Fund_Annual_Report_FY2025_Large_Print.pdf,batch3,Institutional_Report,large-print statutory annual report covers pension performance accountability and accounts,Institutional_Report,page 1 PPF Annual Report and Accounts 2024/25 large print,Institutional_Report,both agents agreed
SRC335,Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2025.pdf,batch3,Institutional_Report,pension fund annual report covers governance investments administration and accounts,Institutional_Report,page 1 GMPF 2025 Annual Report contents chair introduction,Institutional_Report,both agents agreed
SRC336,Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf,data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Annual_Report_FY2024.pdf,batch3,Institutional_Report,pension fund annual report covers governance investments administration and accounts,Institutional_Report,page 1 Annual Report 2024 Greater Manchester Pension Fund,Institutional_Report,both agents agreed
SRC337,Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf,data/documents/pdf/Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf,batch3,Financials,statement of accounts presents fund account and net assets statement,Financials,page 1 Statement of Accounts 2023/24 Fund Account,Financials,both agents agreed
SRC338,Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf,batch3,Institutional_Report,NZ Super Fund annual report covers investment performance governance and operations,Institutional_Report,page 1 Guardians of New Zealand Superannuation Annual Report 2025,Institutional_Report,both agents agreed
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,data/documents/pdf/Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,batch3,Stewardship_Proxy_Report,stewardship report covers voting engagement exclusions and responsible ownership,Stewardship_Proxy_Report,page 1 2025 Stewardship Report contents Vote Engage,Stewardship_Proxy_Report,both agents agreed
SRC340,Performance_Temasek_Review_2025_Highlights.pdf,data/documents/pdf/Performance_Temasek_Review_2025_Highlights.pdf,batch3,Performance,Temasek review highlights ten-year portfolio performance and investment returns,Performance,page 1 Temasek Review 2025 Highlights ten-year performance overview,Performance,both agents agreed
SRC341,Financials_Ilmarinen_Report_On_Operations_2024.pdf,data/documents/pdf/Financials_Ilmarinen_Report_On_Operations_2024.pdf,batch3,Institutional_Report,pension insurer annual report covers investment operations returns and financial statements,Institutional_Report,page 1 Report on operations and Financial statements 2024,Institutional_Report,both agents agreed
SRC342,Financials_Keva_Annual_Report_2024.pdf,data/documents/pdf/Financials_Keva_Annual_Report_2024.pdf,batch3,Institutional_Report,pension manager annual report covers investments governance and financial results,Institutional_Report,page 1 Keva Annual Report 2024 Board of Directors report,Institutional_Report,both agents agreed
SRC343,Financials_Keva_Financial_Statements_2024.pdf,data/documents/pdf/Financials_Keva_Financial_Statements_2024.pdf,batch3,Financials,cover states financial statements with profit balance sheet notes and audit,Financials,page 1 Keva Financial statements 2024 profit and loss account,Financials,both agents agreed
SRC344,Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf,data/documents/pdf/Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf,batch3,Institutional_Report,pension insurer board report covers investments sustainability and financial statements,Institutional_Report,page 1 Report of the Board of Directors and Financial Statements 2024,Institutional_Report,both agents agreed
SRC345,Performance_Aware_Super_Annual_Report_FY2025.pdf,data/documents/pdf/Performance_Aware_Super_Annual_Report_FY2025.pdf,batch3,Institutional_Report,superannuation annual report covers strategy members governance and financial disclosures,Institutional_Report,page 1 Aware Super Annual Report 2025,Institutional_Report,both agents agreed
SRC346,Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf,data/documents/pdf/Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf,batch3,Financials,ASIC filing is audited superannuation entity financial report,Financials,page 1 submit registrable superannuation entity audited financial report,Financials,both agents agreed
SRC347,Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf,batch3,Institutional_Report,LGPS annual report covers governance investment performance administration and accounts,Institutional_Report,page 1 Cumbria Pension Fund Annual Report 2024/25,Institutional_Report,both agents agreed
SRC348,Performance_AustralianSuper_Annual_Report_FY2025.pdf,data/documents/pdf/Performance_AustralianSuper_Annual_Report_FY2025.pdf,batch3,Institutional_Report,superannuation annual report summarizes operations activities and financial position,Institutional_Report,page 1 AustralianSuper 2025 Annual Report year ended 30 June 2025,Institutional_Report,both agents agreed
SRC349,Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf,data/documents/pdf/Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf,batch3,Institutional_Report,pension fund report and accounts covers investments administration and financial performance,Institutional_Report,page 1 West Yorkshire Pension Fund Report and Accounts 2024/25,Institutional_Report,both agents agreed
SRC350,Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf,batch3,Institutional_Report,pension fund annual report covers management performance investments administration and accounts,Institutional_Report,page 1 Hounslow Pension Fund Annual Report 2024-25,Institutional_Report,both agents agreed
SRC351,Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf,data/documents/pdf/Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf,batch3,Institutional_Report,AP2 pension fund annual report covers performance sustainability governance and financials,Institutional_Report,page 1 Andra AP-fonden Annual Report 2024,Institutional_Report,both agents agreed
SRC352,Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf,data/documents/pdf/Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf,batch3,Institutional_Report,AP7 pension fund annual report covers operations stewardship governance and financials,Institutional_Report,page 1 Seventh AP Fund Annual and Sustainability Report 2024,Institutional_Report,both agents agreed
SRC353,Financials_IMCO_Annual_Report_2024.pdf,data/documents/pdf/Financials_IMCO_Annual_Report_2024.pdf,batch3,Institutional_Report,institutional investment manager annual report covers performance clients governance and financials,Institutional_Report,page 1 IMCO 2024 Annual Report,Institutional_Report,both agents agreed
SRC354,Financials_UTIMCO_Permanent_University_Fund_FY2025_Audited.pdf,data/documents/pdf/Financials_UTIMCO_Permanent_University_Fund_FY2025_Audited.pdf,batch3,Financials,audited Permanent University Fund financial statements and independent auditor report,Financials,page 1 Permanent University Fund audited financial statements,Financials,both agents agreed
SRC355,Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf,data/documents/pdf/Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf,batch3,Financials,audited Permanent Health Fund financial statements and independent auditor report,Financials,page 1 Permanent Health Fund audited financial statements,Financials,both agents agreed
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,data/documents/pdf/Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,batch3,Institutional_Report,semi-annual statutory endowment disclosure reports holdings performance and asset allocation,Institutional_Report,page 1 PUF Report on Certain Specified Data statutory 30 June 2025,Institutional_Report,both agents agreed
SRC357,Performance_UTIMCO_Annual_Report_2025.pdf,data/documents/pdf/Performance_UTIMCO_Annual_Report_2025.pdf,batch3,Institutional_Report,UTIMCO annual report covers endowment portfolios governance and investment performance,Institutional_Report,page 1 UTIMCO 2025 Annual Report,Institutional_Report,both agents agreed
SRC358,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf,data/documents/pdf/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf,batch3,Schedule_Inv,detail schedules list investment securities with cost and fair value,Schedule_Inv,page 1 DETAIL SCHEDULES OF INVESTMENT SECURITIES 31 August 2022,Schedule_Inv,both agents agreed
SRC359,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf,data/documents/pdf/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf,batch3,Schedule_Inv,detail schedules list investment securities with cost and fair value,Schedule_Inv,page 1 DETAIL SCHEDULES OF INVESTMENT SECURITIES 31 August 2021,Schedule_Inv,both agents agreed
SRC360,Financials_Indiana_University_Foundation_FY2025_Audited.pdf,data/documents/pdf/Financials_Indiana_University_Foundation_FY2025_Audited.pdf,batch3,Financials,audited university foundation financial statements and independent auditor report,Financials,page 1 independent auditor report statements of financial position,Financials,both agents agreed
SRC361,Financials_University_of_Illinois_Foundation_FY2025_Audited.pdf,data/documents/pdf/Financials_University_of_Illinois_Foundation_FY2025_Audited.pdf,batch3,Financials,audited university foundation financial statements and independent auditor report,Financials,page 1 University of Illinois Foundation audited financial statements,Financials,both agents agreed
SRC362,Financials_Emory_University_FY2025_Audited.pdf,data/documents/pdf/Financials_Emory_University_FY2025_Audited.pdf,batch3,Financials,audited university financial statements and independent auditor report,Financials,page 1 Emory University consolidated financial statements,Financials,both agents agreed
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,data/documents/pdf/Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,batch3,Performance,endowment fund profile presents investment performance and asset allocation tables,Performance,page 1 INVESTMENT PERFORMANCE University Long Term Portfolio returns,Performance,both agents agreed
SRC364,Financials_Cornell_University_FY2025_Consolidated.pdf,data/documents/pdf/Financials_Cornell_University_FY2025_Consolidated.pdf,batch3,Financials,consolidated university financial statements with independent auditor report,Financials,page 1 Cornell University Consolidated Financial Statements,Financials,both agents agreed
SRC365,Financials_University_of_Washington_Annual_Report_FY2025.pdf,data/documents/pdf/Financials_University_of_Washington_Annual_Report_FY2025.pdf,batch3,Financials,university financial report contains audited statements and notes,Financials,page 1 University of Washington 2025 Financial Report auditors report,Financials,both agents agreed
SRC367,Regulatory_Ford_Foundation_Form_990PF_2024.pdf,data/documents/pdf/Regulatory_Ford_Foundation_Form_990PF_2024.pdf,batch3,Foundations_Annual,Form 990-PF return of private foundation,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation Ford Foundation,Foundations_Annual,both agents agreed
SRC368,Financials_MacArthur_Foundation_Dec2024_Audited.pdf,data/documents/pdf/Financials_MacArthur_Foundation_Dec2024_Audited.pdf,batch3,Financials,audited foundation consolidated financial statements and independent auditor report,Financials,page 1 MacArthur Foundation consolidated financial statements,Financials,both agents agreed
SRC369,Financials_Kresge_Foundation_Dec2023_Audited.pdf,data/documents/pdf/Financials_Kresge_Foundation_Dec2023_Audited.pdf,batch3,Financials,audited foundation financial statements and independent auditor report,Financials,page 1 Kresge Foundation financial statements independent auditor report,Financials,both agents agreed
SRC370,Financials_Kresge_Foundation_Dec2021_Audited.pdf,data/documents/pdf/Financials_Kresge_Foundation_Dec2021_Audited.pdf,batch3,Financials,audited foundation financial statements and independent auditor report,Financials,page 1 Kresge Foundation financial statements years ended 2021 and 2020,Financials,both agents agreed
SRC371,Regulatory_Sloan_Foundation_Form_990PF_2024.pdf,data/documents/pdf/Regulatory_Sloan_Foundation_Form_990PF_2024.pdf,batch3,Foundations_Annual,Form 990-PF return of private foundation,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation,Foundations_Annual,both agents agreed
SRC372,Regulatory_Hewlett_Foundation_Form_990PF_2023.pdf,data/documents/pdf/Regulatory_Hewlett_Foundation_Form_990PF_2023.pdf,batch3,Foundations_Annual,Form 990-PF return of private foundation,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation,Foundations_Annual,both agents agreed
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,data/documents/pdf/Regulatory_Packard_Foundation_Form_990PF_2023.pdf,batch3,Foundations_Annual,Form 990-PF return of private foundation,Foundations_Annual,page 1 Form 990-PF Return of Private Foundation 2023,Foundations_Annual,both agents agreed
SRC375,Performance_UVIMCO_Long_Term_Pool_Annual_Report_2025_Highlights.pdf,data/documents/pdf/Performance_UVIMCO_Long_Term_Pool_Annual_Report_2025_Highlights.pdf,batch3,Institutional_Report,UVIMCO annual report highlights endowment assets allocation and performance,Institutional_Report,page 1 UVIMCO Annual Report 2025 Highlights,Institutional_Report,both agents agreed
SRC376,Financials_Gates_Foundation_Consolidated_Dec2024.pdf,data/documents/pdf/Financials_Gates_Foundation_Consolidated_Dec2024.pdf,batch3,Financials,consolidated foundation financial statements with independent auditor report,Financials,page 1 Gates Foundation consolidated financial statements,Financials,both agents agreed
SRC377,Financials_Gates_Foundation_Trust_Dec2016.pdf,data/documents/pdf/Financials_Gates_Foundation_Trust_Dec2016.pdf,batch3,Financials,foundation trust financial statements with independent auditor report,Financials,page 1 Gates Foundation Trust financial statements,Financials,both agents agreed
SRC378,Financials_Duke_Endowment_Annual_Report_2024.pdf,data/documents/pdf/Financials_Duke_Endowment_Annual_Report_2024.pdf,batch3,Financials,annual report financials include grants assets and audited statements,Institutional_Report,page 1 Duke Endowment 2024 Annual Report financials and grantmaking,Financials,REPORT OF INDEPENDENT plus statement of financial position and activities
SRC379,Financials_Duke_Endowment_Annual_Report_2023.pdf,data/documents/pdf/Financials_Duke_Endowment_Annual_Report_2023.pdf,batch3,Financials,financials annual report includes CPA report and financial statements,Institutional_Report,page 1 Duke Endowment 2023 Annual Report financials and grantmaking,Financials,Report of Independent plus notes to financial statements
SRC380,Financials_J_Paul_Getty_Trust_FY2023_Audited.pdf,data/documents/pdf/Financials_J_Paul_Getty_Trust_FY2023_Audited.pdf,batch3,Financials,audited trust financial statements and independent auditor report,Financials,page 1 J Paul Getty Trust financial statements,Financials,both agents agreed
SRC381,Financials_J_Paul_Getty_Trust_FY2022_Audited.pdf,data/documents/pdf/Financials_J_Paul_Getty_Trust_FY2022_Audited.pdf,batch3,Financials,audited trust financial statements and independent auditor report,Financials,page 1 J Paul Getty Trust financial statements,Financials,both agents agreed
SRC382,Financials_J_Paul_Getty_Trust_FY2009_Audited.pdf,data/documents/pdf/Financials_J_Paul_Getty_Trust_FY2009_Audited.pdf,batch3,Financials,audited trust financial statements and independent auditor report,Financials,page 1 J Paul Getty Trust financial statements,Financials,both agents agreed
SRC383,Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf,data/documents/pdf/Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf,batch3,Institutional_Report,annual endowment report covers performance allocation risk and policy,Institutional_Report,page 1 University of California Annual Endowment Report FY2025,Institutional_Report,both agents agreed
SRC384,Performance_UC_Regents_Chief_Investment_Officer_Report_May2025.pdf,data/documents/pdf/Performance_UC_Regents_Chief_Investment_Officer_Report_May2025.pdf,batch3,Quarterly_Report,discussion item reviews third-quarter fiscal-year investment performance,Quarterly_Report,page 1 review of third quarter 2024-25 fiscal year performance,Quarterly_Report,both agents agreed
SRC385,Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf,data/documents/pdf/Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf,batch3,Institutional_Report,annual endowment report covers performance policies and consultant review,Institutional_Report,page 1 Annual Endowment Report fiscal year ended 30 June 2015,Institutional_Report,both agents agreed
SRC386,Financials_University_of_Notre_Dame_FY2025_Consolidated.pdf,data/documents/pdf/Financials_University_of_Notre_Dame_FY2025_Consolidated.pdf,batch3,Financials,consolidated university financial statements with independent auditor report,Financials,page 1 Notre Dame consolidated financial statements,Financials,both agents agreed
SRC387,Financials_Washington_University_StLouis_FY2025_Consolidated.pdf,data/documents/pdf/Financials_Washington_University_StLouis_FY2025_Consolidated.pdf,batch3,Financials,consolidated university financial statements with independent auditor report,Financials,page 1 Washington University consolidated financial statements,Financials,both agents agreed
SRC388,Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf,data/documents/pdf/Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf,batch3,Financials,consolidated university financial statements with independent auditor report,Financials,page 1 Notre Dame consolidated financial statements,Financials,both agents agreed
SRC389,Performance_University_of_South_Carolina_Foundations_Endowment_Report_FY2025.pdf,data/documents/pdf/Performance_University_of_South_Carolina_Foundations_Endowment_Report_FY2025.pdf,batch3,Institutional_Report,annual endowment report covers portfolio returns investments and foundation assets,Institutional_Report,page 1 USC Foundations Annual Endowment Report year ending 30 June 2025,Institutional_Report,both agents agreed
SRC390,Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf,data/documents/pdf/Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf,batch3,Financials,board audit package presents audited foundation financial statements,Institutional_Report,page 1 Audit Committee review of FAU Foundation financial statements,Financials,body is audited statements; committee item is only the cover
SRC391,Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf,data/documents/pdf/Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf,batch3,Financials,consolidated foundation financial statements with independent auditor report,Financials,page 1 University of Minnesota Foundation consolidated financial statements,Financials,both agents agreed
SRC392,Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf,data/documents/pdf/Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf,batch3,Financials,basic foundation financial statements with independent auditors reports,Financials,page 1 Ohio State University Foundation basic financial statements,Financials,both agents agreed
SRC393,Financials_Georgia_Tech_Foundation_FY2025_Consolidated.pdf,data/documents/pdf/Financials_Georgia_Tech_Foundation_FY2025_Consolidated.pdf,batch3,Financials,consolidated foundation financial statements with independent auditor report,Financials,page 1 Georgia Tech Foundation consolidated financial statements,Financials,both agents agreed
SRC394,Financials_NC_State_University_Foundation_FY2023_Audited.pdf,data/documents/pdf/Financials_NC_State_University_Foundation_FY2023_Audited.pdf,batch3,Financials,consolidated foundation financial report with independent auditors report,Financials,page 1 NC State University Foundation consolidated financial report,Financials,both agents agreed
SRC395,Performance_UWM_Foundation_Annual_Report_2024.pdf,data/documents/pdf/Performance_UWM_Foundation_Annual_Report_2024.pdf,batch3,Institutional_Report,foundation annual report covers endowment assets distributions fundraising and governance,Institutional_Report,page 1 UWM Foundation Annual Report 2024,Institutional_Report,both agents agreed
SRC396,Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes audited fund financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC397,Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes audited fund financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC398,Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes audited fund financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC399,Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes audited fund financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC400,Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,data/documents/pdf/Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,batch3,Financials,annual report Form 10-K includes portfolio and audited financial statements,Financials,page 1 2025 Annual Report Form 10-K,Financials,both agents agreed
SRC401,Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf,data/documents/pdf/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes audited real estate financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC402,Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,batch3,Financials,Form 10-K annual report includes BDC audited financial statements,Financials,page 1 Form 10-K annual report year ended 31 December 2025,Financials,both agents agreed
SRC403,Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,data/documents/pdf/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,batch3,Financials,annual report encloses Form 10-K and consolidated financial statements,Financials,page 1 2025 Annual Report accompanying Form 10-K,Financials,both agents agreed
SRC404,Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,data/documents/pdf/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,batch3,Financials,annual fund report includes audited statements and investment schedules,Financials,page 1 Annual Report with consolidated financial statements,Financials,both agents agreed
SRC405,Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf,data/documents/pdf/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf,batch3,Financials,annual fund report includes audited statements and investment schedules,Financials,page 1 Annual Report with consolidated financial statements,Financials,both agents agreed
SRC406,Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.pdf,data/documents/pdf/Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.pdf,batch3,Financials,semi-annual report contains investment schedule and consolidated financial statements,Financials,page 1 Semi-Annual Report schedule of investments and financial statements,Financials,both agents agreed
SRC407,Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf,data/documents/pdf/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf,batch3,Schedule_Inv,consolidated schedule lists private equity holdings cost and fair value,Schedule_Inv,page 1 Consolidated Schedule of Investments 31 December 2025,Schedule_Inv,both agents agreed
SRC408,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,data/documents/pdf/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,batch3,Financials,annual report contents center financial statements and independent auditor,Financials,page 1 AMG Pantheon Fund Annual Report financial statements,Financials,both agents agreed
SRC409,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,data/documents/pdf/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,batch3,Financials,annual report contents center financial statements and independent auditor,Financials,page 1 AMG Pantheon Fund Annual Report financial statements,Financials,both agents agreed
SRC410,Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.pdf,data/documents/pdf/Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.pdf,batch3,Financials,cover states semi-annual financial statements with consolidated fund accounts,Financials,page 1 Semi-Annual Financial Statements 30 September 2024,Financials,both agents agreed
SRC411,Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,data/documents/pdf/Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,batch3,Financials,cover states financial statements and contents include audited consolidated accounts,Financials,page 1 Hamilton Lane Private Assets Fund financial statements,Financials,both agents agreed
SRC412,DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf,data/documents/pdf/DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf,batch3,DDQ,cover states Due Diligence Package with fund terms and manager sections,DDQ,page 1 Due Diligence Package May 2025,DDQ,both agents agreed
SRC413,Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf,data/documents/pdf/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf,batch3,Financials,cover states consolidated financial statements and annual report,Financials,page 1 StepStone Private Markets consolidated financial statements annual report,Financials,both agents agreed
SRC414,Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,data/documents/pdf/Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,batch3,Financials,annual report contains audited consolidated financial statements and auditor report,Financials,page 1 Partners Group Private Equity Limited Annual Report audited statements,Financials,both agents agreed
SRC415,Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,data/documents/pdf/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,batch3,Financials,annual fund report contains investment schedule and audited financial statements,Financials,page 1 Bow River Capital Evergreen Fund Annual Report,Financials,both agents agreed
SRC416,Performance_Bow_River_Capital_Evergreen_Fund_Factsheet_Dec2025.pdf,data/documents/pdf/Performance_Bow_River_Capital_Evergreen_Fund_Factsheet_Dec2025.pdf,batch3,Performance,fact card reports monthly returns annualized performance and drawdown,Performance,page 1 Fact Card December 2025 fund AUM and terms,Performance,both agents agreed
