scenario_id,scenario_type,fund_id,manager_id,strategy,baseline_score,scenario_score,baseline_tvpi,scenario_tvpi,haircut,official_eligibility,affected_ids,evidence_id
top3_20,portfolio_haircut,FUND_SYNTH_000512,MANAGER_SYNTH_00128,real_estate,45.3333333333,21.33333333332,1.19624266609,1.0477943936311018,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000512_01_20260630"",""HOLD_FUND_SYNTH_000512_02_20260630"",""HOLD_FUND_SYNTH_000512_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000512:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000513,MANAGER_SYNTH_00129,buyout,67.8947368421,59.99999999998526,1.76908506486,1.6051314430030996,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000513_01_20260630"",""HOLD_FUND_SYNTH_000513_06_20260630"",""HOLD_FUND_SYNTH_000513_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000513:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000514,MANAGER_SYNTH_00129,buyout,0.677966101695,0.677966101696,1.06249572299,1.02892287689044,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000514_01_20260630""]",SCENARIO:fund:FUND_SYNTH_000514:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000515,MANAGER_SYNTH_00129,buyout,79.4736842105,70.0000000000042,1.78307985501,1.5996450057920109,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000515_01_20260630"",""HOLD_FUND_SYNTH_000515_02_20260630"",""HOLD_FUND_SYNTH_000515_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000515:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000516,MANAGER_SYNTH_00129,venture,80.7142857143,80.71428571428001,3.31817775793,3.2432335864225097,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000516_01_20260630"",""HOLD_FUND_SYNTH_000516_02_20260630"",""HOLD_FUND_SYNTH_000516_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000516:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000518,MANAGER_SYNTH_00130,buyout,73.2203389831,69.15254237288067,1.959351039,1.929143238137571,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000518_01_20260630"",""HOLD_FUND_SYNTH_000518_07_20260630"",""HOLD_FUND_SYNTH_000518_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000518:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000521,MANAGER_SYNTH_00131,buyout,94.8717948718,88.71794871795078,2.08523020818,1.9218416654003951,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000521_01_20260630"",""HOLD_FUND_SYNTH_000521_03_20260630"",""HOLD_FUND_SYNTH_000521_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000521:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000522,MANAGER_SYNTH_00131,infrastructure,81.3333333333,69.33333333332001,1.5394574861,1.3781551131298555,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000522_01_20260630""]",SCENARIO:fund:FUND_SYNTH_000522:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000524,MANAGER_SYNTH_00131,real_estate,20.7407407407,16.29629629628889,1.28231397838,1.2079861064365436,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000524_01_20260630"",""HOLD_FUND_SYNTH_000524_05_20260630"",""HOLD_FUND_SYNTH_000524_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000524:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000525,MANAGER_SYNTH_00132,growth,24.0,20.0,1.50250803421,1.2598323442893335,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000525_01_20260630""]",SCENARIO:fund:FUND_SYNTH_000525:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000526,MANAGER_SYNTH_00132,venture,37.6923076923,35.384615384618456,1.45162204278,1.3209944751381215,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000526_01_20260630"",""HOLD_FUND_SYNTH_000526_03_20260630"",""HOLD_FUND_SYNTH_000526_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000526:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000528,MANAGER_SYNTH_00132,real_estate,33.3333333333,28.88888888888,1.58169347052,1.452722005793627,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000528_01_20260630"",""HOLD_FUND_SYNTH_000528_03_20260630"",""HOLD_FUND_SYNTH_000528_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000528:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000529,MANAGER_SYNTH_00133,secondaries,21.0526315789,17.894736842086317,1.39337239647,1.3133159354637518,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000529_01_20260630"",""HOLD_FUND_SYNTH_000529_02_20260630"",""HOLD_FUND_SYNTH_000529_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000529:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000532,MANAGER_SYNTH_00133,growth,60.8333333333,60.83333333332,2.22096183143,2.140939597315436,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000532_01_20260630"",""HOLD_FUND_SYNTH_000532_03_20260630"",""HOLD_FUND_SYNTH_000532_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000532:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000533,MANAGER_SYNTH_00134,real_estate,28.0,16.0,1.13649472643,0.9972313777191826,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000533_02_20260630"",""HOLD_FUND_SYNTH_000533_05_20260630"",""HOLD_FUND_SYNTH_000533_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000533:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000535,MANAGER_SYNTH_00134,venture,54.6153846154,49.99999999999077,1.58229051164,1.451164264216696,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000535_01_20260630"",""HOLD_FUND_SYNTH_000535_03_20260630"",""HOLD_FUND_SYNTH_000535_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000535:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000537,MANAGER_SYNTH_00135,infrastructure,80.0,76.0,1.68348440796,1.6465566387321136,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000537_01_20260630""]",SCENARIO:fund:FUND_SYNTH_000537:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000538,MANAGER_SYNTH_00135,private_credit,66.5,57.5,1.62583548408,1.4984271943176055,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000538_01_20260630"",""HOLD_FUND_SYNTH_000538_02_20260630""]",SCENARIO:fund:FUND_SYNTH_000538:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000542,MANAGER_SYNTH_00136,buyout,8.81355932203,8.813559322044746,1.15792449163,1.1397346430401216,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000542_01_20260630"",""HOLD_FUND_SYNTH_000542_05_20260630"",""HOLD_FUND_SYNTH_000542_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000542:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000544,MANAGER_SYNTH_00136,private_credit,91.0344827586,74.48275862070483,1.38379337002,1.270037742712928,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000544_01_20260630"",""HOLD_FUND_SYNTH_000544_03_20260630"",""HOLD_FUND_SYNTH_000544_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000544:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000545,MANAGER_SYNTH_00137,real_estate,31.8518518519,31.851851851871114,1.27851823872,1.2559788473990936,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000545_01_20260630"",""HOLD_FUND_SYNTH_000545_02_20260630"",""HOLD_FUND_SYNTH_000545_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000545:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000546,MANAGER_SYNTH_00137,growth,64.0,44.0,1.74723890719,1.5273784150358458,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000546_01_20260630"",""HOLD_FUND_SYNTH_000546_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000546:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000547,MANAGER_SYNTH_00137,buyout,15.8620689655,14.827586206906208,1.45399683017,1.3715771934815297,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000547_01_20260630"",""HOLD_FUND_SYNTH_000547_02_20260630"",""HOLD_FUND_SYNTH_000547_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000547:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000548,MANAGER_SYNTH_00137,buyout,10.6896551724,10.68965517242207,1.20195210877,1.179863656216175,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000548_01_20260630"",""HOLD_FUND_SYNTH_000548_03_20260630"",""HOLD_FUND_SYNTH_000548_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000548:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000550,MANAGER_SYNTH_00138,private_credit,49.6551724138,33.10344827584276,1.24400820846,1.1181631625817943,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000550_01_20260630"",""HOLD_FUND_SYNTH_000550_04_20260630"",""HOLD_FUND_SYNTH_000550_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000550:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000551,MANAGER_SYNTH_00138,buyout,56.9230769231,49.230769230750774,1.69511043987,1.4525850211710132,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000551_01_20260630"",""HOLD_FUND_SYNTH_000551_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000551:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000554,MANAGER_SYNTH_00139,real_estate,80.7407407407,80.74074074074667,1.9729065102,1.933448379999137,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000554_01_20260630""]",SCENARIO:fund:FUND_SYNTH_000554:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000557,MANAGER_SYNTH_00140,real_estate,0.0,0.0,1.05361471553,0.9337389292900486,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000557_01_20260630"",""HOLD_FUND_SYNTH_000557_07_20260630"",""HOLD_FUND_SYNTH_000557_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000557:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000558,MANAGER_SYNTH_00140,real_estate,38.5714285714,34.285714285720005,1.13423951825,1.0165689124040584,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000558_01_20260630"",""HOLD_FUND_SYNTH_000558_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000558:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000559,MANAGER_SYNTH_00140,buyout,33.8461538462,19.999999999993847,1.43358035616,1.2507244773808208,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000559_01_20260630"",""HOLD_FUND_SYNTH_000559_04_20260630"",""HOLD_FUND_SYNTH_000559_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000559:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000563,MANAGER_SYNTH_00141,growth,52.0,36.0,1.69329159213,1.5476863446630889,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000563_01_20260630"",""HOLD_FUND_SYNTH_000563_05_20260630"",""HOLD_FUND_SYNTH_000563_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000563:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000564,MANAGER_SYNTH_00141,infrastructure,38.6666666667,26.66666666668,1.45769003174,1.3709699284523105,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000564_01_20260630"",""HOLD_FUND_SYNTH_000564_03_20260630"",""HOLD_FUND_SYNTH_000564_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000564:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000566,MANAGER_SYNTH_00142,private_credit,29.0,29.0,1.24567509209,1.1882433633938778,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000566_01_20260630"",""HOLD_FUND_SYNTH_000566_02_20260630"",""HOLD_FUND_SYNTH_000566_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000566:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000569,MANAGER_SYNTH_00143,infrastructure,18.6666666667,2.666666666668,1.23099140481,1.0324970131421745,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000569_01_20260630"",""HOLD_FUND_SYNTH_000569_02_20260630"",""HOLD_FUND_SYNTH_000569_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000569:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000571,MANAGER_SYNTH_00143,growth,61.6666666667,61.66666666668,2.10883011884,2.065351646210793,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000571_01_20260630"",""HOLD_FUND_SYNTH_000571_02_20260630"",""HOLD_FUND_SYNTH_000571_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000571:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000573,MANAGER_SYNTH_00144,real_estate,45.9259259259,43.70370370368444,1.5822643236,1.4905492196370167,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000573_01_20260630"",""HOLD_FUND_SYNTH_000573_02_20260630"",""HOLD_FUND_SYNTH_000573_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000573:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000574,MANAGER_SYNTH_00144,infrastructure,51.4285714286,34.28571428570857,1.32946819851,1.1901693710766315,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000574_01_20260630"",""HOLD_FUND_SYNTH_000574_02_20260630""]",SCENARIO:fund:FUND_SYNTH_000574:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000575,MANAGER_SYNTH_00144,infrastructure,71.4285714286,37.14285714284571,1.57538241162,1.3596766767278867,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000575_01_20260630"",""HOLD_FUND_SYNTH_000575_03_20260630"",""HOLD_FUND_SYNTH_000575_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000575:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000576,MANAGER_SYNTH_00144,private_credit,70.0,67.0,1.49612739327,1.4642914678728547,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000576_01_20260630"",""HOLD_FUND_SYNTH_000576_03_20260630"",""HOLD_FUND_SYNTH_000576_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000576:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000578,MANAGER_SYNTH_00145,fund_of_funds,30.6666666667,26.66666666668,1.407824358,1.326220280601529,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000578_01_20260630"",""HOLD_FUND_SYNTH_000578_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000578:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000579,MANAGER_SYNTH_00145,buyout,11.3793103448,8.275862068965516,1.46491750157,1.3470290645769267,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000579_01_20260630"",""HOLD_FUND_SYNTH_000579_02_20260630""]",SCENARIO:fund:FUND_SYNTH_000579:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000580,MANAGER_SYNTH_00145,buyout,8.62068965517,6.551724137930069,1.22849689532,1.189675570415549,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000580_01_20260630"",""HOLD_FUND_SYNTH_000580_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000580:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000581,MANAGER_SYNTH_00146,private_credit,71.5,65.5,1.59902462553,1.5293657386317963,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000581_02_20260630"",""HOLD_FUND_SYNTH_000581_03_20260630"",""HOLD_FUND_SYNTH_000581_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000581:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000582,MANAGER_SYNTH_00146,buyout,3.05084745763,2.033898305084,1.09338335824,1.0588343772853008,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000582_01_20260630"",""HOLD_FUND_SYNTH_000582_03_20260630"",""HOLD_FUND_SYNTH_000582_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000582:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000583,MANAGER_SYNTH_00146,growth,6.66666666667,6.666666666668,1.08190449853,0.9071626106194689,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000583_01_20260630"",""HOLD_FUND_SYNTH_000583_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000583:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000584,MANAGER_SYNTH_00146,infrastructure,80.0,60.0,1.57455137124,1.3995826160775342,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000584_01_20260630"",""HOLD_FUND_SYNTH_000584_03_20260630"",""HOLD_FUND_SYNTH_000584_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000584:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000585,MANAGER_SYNTH_00147,buyout,1.53846153846,0.0,1.03738957995,0.9024049035514693,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000585_01_20260630"",""HOLD_FUND_SYNTH_000585_05_20260630"",""HOLD_FUND_SYNTH_000585_08_20260630""]",SCENARIO:fund:FUND_SYNTH_000585:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000587,MANAGER_SYNTH_00147,venture,16.9230769231,14.615384615396923,1.23507190669,1.1019418119159654,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000587_01_20260630"",""HOLD_FUND_SYNTH_000587_03_20260630"",""HOLD_FUND_SYNTH_000587_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000587:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000592,MANAGER_SYNTH_00148,venture,44.2857142857,44.28571428572572,1.7831423605,1.7288729646315941,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000592_01_20260630"",""HOLD_FUND_SYNTH_000592_02_20260630"",""HOLD_FUND_SYNTH_000592_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000592:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000594,MANAGER_SYNTH_00149,venture,76.1538461538,71.53846153844924,2.21923703945,1.933211607433975,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000594_01_20260630"",""HOLD_FUND_SYNTH_000594_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000594:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000596,MANAGER_SYNTH_00149,infrastructure,62.6666666667,58.66666666668,1.66907554397,1.6090392133633455,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000596_01_20260630"",""HOLD_FUND_SYNTH_000596_02_20260630"",""HOLD_FUND_SYNTH_000596_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000596:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000597,MANAGER_SYNTH_00150,secondaries,8.0,0.0,1.0618803726,0.953359091862102,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000597_02_20260630"",""HOLD_FUND_SYNTH_000597_03_20260630"",""HOLD_FUND_SYNTH_000597_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000597:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000599,MANAGER_SYNTH_00150,venture,87.8571428571,85.71428571428572,4.25347901093,4.025543415756181,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000599_04_20260630"",""HOLD_FUND_SYNTH_000599_05_20260630"",""HOLD_FUND_SYNTH_000599_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000599:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000601,MANAGER_SYNTH_00151,infrastructure,21.3333333333,21.33333333332,1.06502780217,0.9534386889083992,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000601_01_20260630"",""HOLD_FUND_SYNTH_000601_02_20260630"",""HOLD_FUND_SYNTH_000601_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000601:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000602,MANAGER_SYNTH_00151,venture,2.30769230769,0.0,0.932932263815,0.8246657754010696,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000602_03_20260630"",""HOLD_FUND_SYNTH_000602_04_20260630"",""HOLD_FUND_SYNTH_000602_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000602:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000605,MANAGER_SYNTH_00152,venture,6.42857142857,6.428571428577143,0.328575218891,0.31682674449456094,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000605_01_20260630"",""HOLD_FUND_SYNTH_000605_04_20260630"",""HOLD_FUND_SYNTH_000605_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000605:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000606,MANAGER_SYNTH_00152,growth,65.0,62.5,2.222610801,2.1425247158517724,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000606_01_20260630"",""HOLD_FUND_SYNTH_000606_02_20260630""]",SCENARIO:fund:FUND_SYNTH_000606:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000607,MANAGER_SYNTH_00152,private_credit,55.5,52.5,1.42881413524,1.3616906406916602,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000607_01_20260630"",""HOLD_FUND_SYNTH_000607_04_20260630"",""HOLD_FUND_SYNTH_000607_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000607:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000610,MANAGER_SYNTH_00153,infrastructure,100.0,100.0,1.84282761622,1.817597360214664,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000610_01_20260630"",""HOLD_FUND_SYNTH_000610_04_20260630"",""HOLD_FUND_SYNTH_000610_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000610:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000611,MANAGER_SYNTH_00153,private_credit,36.5517241379,9.65517241380276,1.24917300695,1.1050556841989194,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000611_01_20260630"",""HOLD_FUND_SYNTH_000611_05_20260630"",""HOLD_FUND_SYNTH_000611_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000611:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000612,MANAGER_SYNTH_00153,venture,90.0,80.76923076923384,2.5288877577,2.202952405192161,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000612_01_20260630"",""HOLD_FUND_SYNTH_000612_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000612:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000613,MANAGER_SYNTH_00154,infrastructure,64.0,52.0,1.39078734496,1.2703181736473128,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000613_01_20260630"",""HOLD_FUND_SYNTH_000613_03_20260630"",""HOLD_FUND_SYNTH_000613_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000613:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000616,MANAGER_SYNTH_00154,private_credit,31.0344827586,6.206896551721379,1.24723723481,1.0879164313946923,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000616_01_20260630"",""HOLD_FUND_SYNTH_000616_04_20260630"",""HOLD_FUND_SYNTH_000616_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000616:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000617,MANAGER_SYNTH_00155,buyout,90.1694915254,86.1016949152739,2.1544764556,2.0863986133361347,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000617_01_20260630"",""HOLD_FUND_SYNTH_000617_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000617:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000618,MANAGER_SYNTH_00155,private_credit,98.5,98.5,1.77686507937,1.7499047619047619,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000618_01_20260630"",""HOLD_FUND_SYNTH_000618_02_20260630""]",SCENARIO:fund:FUND_SYNTH_000618:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000621,MANAGER_SYNTH_00156,private_credit,18.5,14.0,1.14134542706,1.1026796381635091,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000621_03_20260630"",""HOLD_FUND_SYNTH_000621_05_20260630"",""HOLD_FUND_SYNTH_000621_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000621:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000622,MANAGER_SYNTH_00156,venture,65.7142857143,65.71428571426858,2.65214450007,2.5832769584629958,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000622_01_20260630"",""HOLD_FUND_SYNTH_000622_02_20260630"",""HOLD_FUND_SYNTH_000622_03_20260630""]",SCENARIO:fund:FUND_SYNTH_000622:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000626,MANAGER_SYNTH_00157,private_credit,30.3448275862,15.86206896552138,1.22805914972,1.0807911275415896,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000626_01_20260630"",""HOLD_FUND_SYNTH_000626_03_20260630"",""HOLD_FUND_SYNTH_000626_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000626:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000627,MANAGER_SYNTH_00157,real_estate,22.6666666667,2.666666666668,1.17759253386,0.9882027816789744,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000627_01_20260630"",""HOLD_FUND_SYNTH_000627_03_20260630"",""HOLD_FUND_SYNTH_000627_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000627:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000628,MANAGER_SYNTH_00157,venture,72.3076923077,70.00000000000924,2.16130380276,1.9139155871291265,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000628_02_20260630"",""HOLD_FUND_SYNTH_000628_04_20260630"",""HOLD_FUND_SYNTH_000628_06_20260630""]",SCENARIO:fund:FUND_SYNTH_000628:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000629,MANAGER_SYNTH_00158,real_estate,45.1851851852,36.296296296284446,1.62116272314,1.5105716775880433,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000629_03_20260630"",""HOLD_FUND_SYNTH_000629_05_20260630"",""HOLD_FUND_SYNTH_000629_07_20260630""]",SCENARIO:fund:FUND_SYNTH_000629:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000630,MANAGER_SYNTH_00158,fund_of_funds,0.0,0.0,0.762646850885,0.718440409753456,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000630_01_20260630"",""HOLD_FUND_SYNTH_000630_04_20260630"",""HOLD_FUND_SYNTH_000630_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000630:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000631,MANAGER_SYNTH_00158,buyout,49.4915254237,49.491525423732206,1.7182821119,1.6978132387706857,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000631_01_20260630"",""HOLD_FUND_SYNTH_000631_04_20260630"",""HOLD_FUND_SYNTH_000631_05_20260630""]",SCENARIO:fund:FUND_SYNTH_000631:top3_20
top3_20,portfolio_haircut,FUND_SYNTH_000632,MANAGER_SYNTH_00158,private_credit,76.5517241379,49.65517241381103,1.35490055116,1.217838485502037,0.2,same_as_baseline,"[""HOLD_FUND_SYNTH_000632_01_20260630"",""HOLD_FUND_SYNTH_000632_02_20260630"",""HOLD_FUND_SYNTH_000632_04_20260630""]",SCENARIO:fund:FUND_SYNTH_000632:top3_20
