position_id,deal_id,scenario_id,quarter,step_date,opening_nav,growth_amount,capital_call,capitalized_call,fee_expense,distribution,ending_nav,ending_unfunded,currency,origin_type
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,5,2027-12-30,47624.43746160,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,54668.81960660,22245.41730000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,6,2028-03-30,54668.81960660,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,61713.20175160,14830.27820000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,7,2028-06-30,61713.20175160,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,68757.58389660,7415.13910000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,8,2028-09-30,68757.58389660,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,75801.96604160,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,9,2028-12-30,75801.96604160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,75801.96604160,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,10,2029-03-30,75801.96604160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,75801.96604160,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,11,2029-06-30,75801.96604160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,75801.96604160,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,12,2029-09-30,75801.96604160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,75801.96604160,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,13,2029-12-30,75801.96604160,0.00000000,0.00000000,0.00000000,0.00000000,15160.39320832,60641.57283328,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,14,2030-03-30,60641.57283328,0.00000000,0.00000000,0.00000000,0.00000000,12128.31456666,48513.25826662,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,15,2030-06-30,48513.25826662,0.00000000,0.00000000,0.00000000,0.00000000,9702.65165332,38810.60661330,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,16,2030-09-30,38810.60661330,0.00000000,0.00000000,0.00000000,0.00000000,7762.12132266,31048.48529064,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,17,2030-12-30,31048.48529064,0.00000000,0.00000000,0.00000000,0.00000000,6209.69705813,24838.78823251,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,18,2031-03-30,24838.78823251,0.00000000,0.00000000,0.00000000,0.00000000,4967.75764650,19871.03058601,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,19,2031-06-30,19871.03058601,0.00000000,0.00000000,0.00000000,0.00000000,3974.20611720,15896.82446881,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,20,2031-09-30,15896.82446881,0.00000000,0.00000000,0.00000000,0.00000000,15896.82446881,0.00000000,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,1,2026-12-30,26739.49971220,766.28707323,7415.13910000,7044.38214500,370.75695500,0.00000000,34550.16893043,51905.97370000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2,2027-03-30,34550.16893043,979.08810978,7415.13910000,7044.38214500,370.75695500,0.00000000,42573.63918521,44490.83460000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,3,2027-06-30,42573.63918521,1233.65343755,7415.13910000,7044.38214500,370.75695500,0.00000000,50851.67476775,37075.69550000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,4,2027-09-30,50851.67476775,1473.52550975,7415.13910000,7044.38214500,370.75695500,0.00000000,59369.58242251,29660.55640000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,5,2027-12-30,59369.58242251,1701.38349793,7415.13910000,7044.38214500,370.75695500,0.00000000,68115.34806544,22245.41730000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,6,2028-03-30,68115.34806544,1952.01523113,7415.13910000,7044.38214500,370.75695500,0.00000000,77111.74544156,14830.27820000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,7,2028-06-30,77111.74544156,2234.46178574,7415.13910000,7044.38214500,370.75695500,0.00000000,86390.58937231,7415.13910000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,8,2028-09-30,86390.58937231,2503.33421316,7415.13910000,7044.38214500,370.75695500,0.00000000,95938.30573047,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,9,2028-12-30,95938.30573047,2749.35149497,0.00000000,0.00000000,0.00000000,29606.29716763,69081.36005781,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,10,2029-03-30,69081.36005781,1957.63842359,0.00000000,0.00000000,0.00000000,21311.69954442,49727.29893698,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,11,2029-06-30,49727.29893698,1440.94454803,0.00000000,0.00000000,0.00000000,15350.47304550,35817.77043951,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,12,2029-09-30,35817.77043951,1037.88908991,0.00000000,0.00000000,0.00000000,11056.69785882,25798.96167059,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,13,2029-12-30,25798.96167059,739.33360922,0.00000000,0.00000000,0.00000000,7961.48858394,18576.80669587,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,14,2030-03-30,18576.80669587,526.43246377,0.00000000,0.00000000,0.00000000,5730.97174789,13372.26741174,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,15,2030-06-30,13372.26741174,387.48728030,0.00000000,0.00000000,0.00000000,4127.92640761,9631.82828443,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,16,2030-09-30,9631.82828443,279.10083095,0.00000000,0.00000000,0.00000000,2973.27873461,6937.65038076,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,17,2030-12-30,6937.65038076,198.81567952,0.00000000,0.00000000,0.00000000,2140.93981809,4995.52624220,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,18,2031-03-30,4995.52624220,141.56400670,0.00000000,0.00000000,0.00000000,1541.12707467,3595.96317423,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,19,2031-06-30,3595.96317423,104.19997952,0.00000000,0.00000000,0.00000000,1110.04894612,2590.11420762,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,20,2031-09-30,2590.11420762,75.05356265,0.00000000,0.00000000,0.00000000,2665.16777027,0.00000000,0.00000000,USD,DERIVED
