check_id,scope,record_id,fund_id,rule,status,actual_value,expected_value,difference,notes
REC_F7F8EF00673774EF6E0F,FUND_PERIOD,FPRINT_138EED267606A9E46A41,FUND_0819,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_27FCFE8FF9C2637A57C8,FUND_PERIOD,FPRINT_E122113018037DDC8D2C,FUND_0820,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0C26C4D4361180A3693C,FUND_PERIOD,FPRINT_25E9F789939F730B1708,FUND_0821,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_29C493F460728CB501C6,FUND_PERIOD,FPRINT_7A40DF65302BDBF590DF,FUND_0822,FINANCIAL_IDENTITIES,PASS,0.0000000428,<=0.005,0.0000000428,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A219F7F9918ED8B54376,FUND_PERIOD,FPRINT_C25026CA478D4596B6A7,FUND_0824,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F39C5AABAF09783ED5F6,FUND_PERIOD,FPRINT_CF25F96F788476C71290,FUND_0825,FINANCIAL_IDENTITIES,PASS,0.0000000084,<=0.005,0.0000000084,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8AF4E8D900774E2E5043,FUND_PERIOD,FPRINT_16DF2C3A50C51B067CA2,FUND_0826,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_ADDE0866822CBACFA2BC,FUND_PERIOD,FPRINT_1A9D8C00C51AEFA60D81,FUND_0827,FINANCIAL_IDENTITIES,PASS,0.0000000689,<=0.005,0.0000000689,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C9177EDDCFF07795B286,FUND_PERIOD,FPRINT_AC5FB76D60E12A713CB8,FUND_0828,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_779642369A30F825EB92,FUND_PERIOD,FPRINT_D8AC0BE990FC7E73110C,FUND_0829,FINANCIAL_IDENTITIES,PASS,0.0000000140,<=0.005,0.0000000140,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8E8ECC87F16C67A07D6C,FUND_PERIOD,FPRINT_194AFC7AB20A9CB9E256,FUND_0830,FINANCIAL_IDENTITIES,PASS,0.0000000410,<=0.005,0.0000000410,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CD76D093D15AE5BD243B,FUND_PERIOD,FPRINT_663B61D60ADAF864D731,FUND_0832,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1610BD4275E18A455080,FUND_PERIOD,FPRINT_75A3DB54D2C6B3ECE126,FUND_0833,FINANCIAL_IDENTITIES,PASS,0.0000000121,<=0.005,0.0000000121,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_26F4820B30495D9DEDBC,FUND_PERIOD,FPRINT_FB0D2A19254F4585A635,FUND_0834,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1EAAE068392255034EA9,FUND_PERIOD,FPRINT_B4113FE3E6E6C74FFF8F,FUND_0835,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D3D85F12FC28D48AE58F,FUND_PERIOD,FPRINT_69D03BAA7B5F715BE9F0,FUND_0836,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6D909D4B503296152C2B,FUND_PERIOD,FPRINT_89800F6B3771F833464A,FUND_0837,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3AA9E30004D1F8046299,FUND_PERIOD,FPRINT_6BD1580C63E432B16431,FUND_0838,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9670F807C7E7D0FBBF75,FUND_PERIOD,FPRINT_BAAB5375FDDEEABB16F6,FUND_0839,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B5A55BB498168452D929,FUND_PERIOD,FPRINT_12FAF2593FC7FDE00924,FUND_0840,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5395D22C762A0EC32346,FUND_PERIOD,FPRINT_46861E40F9E6B64DBE9F,FUND_0841,FINANCIAL_IDENTITIES,PASS,0.0000000326,<=0.005,0.0000000326,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_157C5C35B6E4F1DEB1C2,FUND_PERIOD,FPRINT_6ED84D630B45CB16BE4E,FUND_0842,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_43CB8E6A31076CA9E265,FUND_PERIOD,FPRINT_9F0BC61E86AA66723184,FUND_0843,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_83919A61AADF27F7C70A,FUND_PERIOD,FPRINT_966A14CBA9B7C8686492,FUND_0844,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_639229956DE20DA1DA36,FUND_PERIOD,FPRINT_6DB8B8BC3D260FC04B95,FUND_0845,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D2AA500F1127B3AB62DB,FUND_PERIOD,FPRINT_FF570D2ACEB1004B0144,FUND_0847,FINANCIAL_IDENTITIES,PASS,0.0000000012,<=0.005,0.0000000012,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2D89976A5D7CE6D52B0B,FUND_PERIOD,FPRINT_9BEAC6C879A4EC903B83,FUND_0848,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9AECF8FAE8701DA56F8A,FUND_PERIOD,FPRINT_3183820BD5BAD9C02A53,FUND_0849,FINANCIAL_IDENTITIES,PASS,0.0000000512,<=0.005,0.0000000512,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_273388E2B6B3ACF46BE0,FUND_PERIOD,FPRINT_71D4A49C4BE61C19CC53,FUND_0850,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2FB171147979D98C0B9A,FUND_PERIOD,FPRINT_F69D3F1F3CEF6685C0DA,FUND_0851,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DEF825920B594E78229B,FUND_PERIOD,FPRINT_A537669BB9E4726036D1,FUND_0852,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_156974281B08B63973C0,FUND_PERIOD,FPRINT_EEB607AFD3A2A6B880DE,FUND_0853,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_334CDC6305E99F54FE05,FUND_PERIOD,FPRINT_3F9D9E4374ED44ED5BAC,FUND_0854,FINANCIAL_IDENTITIES,PASS,0.0000000140,<=0.005,0.0000000140,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2CDFABBE3DB998E7B97B,FUND_PERIOD,FPRINT_612B4602C1CF4D1779D5,FUND_0855,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2BA4D6BECAB9FA6709F0,FUND_PERIOD,FPRINT_CCF61B8B2FF1127A5EA5,FUND_0856,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A60A8F8D38E1AE3568CA,FUND_PERIOD,FPRINT_6F736004CCCCE946E8C0,FUND_0857,FINANCIAL_IDENTITIES,PASS,0.0000000400,<=0.005,0.0000000400,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BB75C46C398ADD863F82,FUND_PERIOD,FPRINT_6EF4F16BF10D260AFCF3,FUND_0858,FINANCIAL_IDENTITIES,PASS,0.0000000279,<=0.005,0.0000000279,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F736CA4B66F92BA70810,FUND_PERIOD,FPRINT_77D757BE57D17DB6CE61,FUND_0859,FINANCIAL_IDENTITIES,PASS,0.0000000158,<=0.005,0.0000000158,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A7BD3AD26E9F5619A7C4,FUND_PERIOD,FPRINT_28149881BA2793A2B8A8,FUND_0860,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DE6B3F91E3AD832B9ED4,FUND_PERIOD,FPRINT_152F7370C9E0935411E7,FUND_0861,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C799D291CCD5DBE5FA8D,FUND_PERIOD,FPRINT_D10EEE7442A41B24D53C,FUND_0862,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_63FACCEDA998A2EF72F5,FUND_PERIOD,FPRINT_DF78FAD0166A9A61F176,FUND_0863,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F8CD67B22E5AC587F826,FUND_PERIOD,FPRINT_EEC954EB6526718E3B5B,FUND_0864,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_300B7FDE97EE98AC4733,FUND_PERIOD,FPRINT_CAFB01E585F575D3DA3E,FUND_0865,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2BD8E3DC00EA672255A3,FUND_PERIOD,FPRINT_B35845960A46FF421EA4,FUND_0866,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_334045C3B84B0731261B,FUND_PERIOD,FPRINT_1CE3ED199D08AECF1F2F,FUND_0867,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B5D21C6C19389626651E,FUND_PERIOD,FPRINT_112E76773EFFCCDED1C4,FUND_0868,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_70D4C204E5467C625A2D,FUND_PERIOD,FPRINT_BBC6FFD8FB1A5469640C,FUND_0869,FINANCIAL_IDENTITIES,PASS,0.0000000005,<=0.005,0.0000000005,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6187F9DBC1C767D14F6B,FUND_PERIOD,FPRINT_777AE6997A9E0B57C48C,FUND_0870,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_382415322F712B9D0DBA,FUND_PERIOD,FPRINT_F1D272A0B87CCAAC973D,FUND_0871,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8961995DF0631F54F4F1,FUND_PERIOD,FPRINT_83C0C0FA195EDB7543FA,FUND_0872,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C43420529FD97F362AC3,FUND_PERIOD,FPRINT_5A69565FDB54E82E1BFD,FUND_0873,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_313DEC25A2D61BD5396D,FUND_PERIOD,FPRINT_4BA722677A4CD3094F65,FUND_0874,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5839CBEAF6B8AC083319,FUND_PERIOD,FPRINT_D080B653B3E2AC49F928,FUND_0875,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C7EDA1579134E2B301F8,FUND_PERIOD,FPRINT_450F54670771FB5CF65C,FUND_0876,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DE75B6C6C438ED7F657B,FUND_PERIOD,FPRINT_B4D258ABE20B2F35BCFA,FUND_0877,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0E81C4D4BC91F8F558D8,FUND_PERIOD,FPRINT_8FCE91485E8F606249AA,FUND_0878,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_428104EDE7622C87F2F6,FUND_PERIOD,FPRINT_D87DCA534AB1A740DF38,FUND_0879,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E56D2DCF327DF75848CF,FUND_PERIOD,FPRINT_AEAA53E177A146F3445D,FUND_0880,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A46E09EE8FD82F3C0425,FUND_PERIOD,FPRINT_ADF0487DE882E501FAA3,FUND_0881,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DA028F501C7A8F01ED70,FUND_PERIOD,FPRINT_D6593C606C6E3C01516B,FUND_0882,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5A4B6FAF5A518B47FBD1,FUND_PERIOD,FPRINT_EFC7406A70C2B5FFC530,FUND_0883,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3AF66F5EFDF5BCA88933,FUND_PERIOD,FPRINT_FB9E6A8E19FB4737E4FB,FUND_0884,FINANCIAL_IDENTITIES,PASS,0.0000000233,<=0.005,0.0000000233,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D8F2F5E65A0F67E8FB5E,FUND_PERIOD,FPRINT_17CFCEF7297B24DBEBEA,FUND_0885,FINANCIAL_IDENTITIES,PASS,0.0000000247,<=0.005,0.0000000247,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1CDE4C38CF00FC08BF63,FUND_PERIOD,FPRINT_61F36652CD4DD3BE808E,FUND_0886,FINANCIAL_IDENTITIES,PASS,0.0000000400,<=0.005,0.0000000400,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FE8421CDDC9F52A1D22A,FUND_PERIOD,FPRINT_61FD86477B47C7349BBF,FUND_0887,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_645446C555E811C6411B,FUND_PERIOD,FPRINT_99032F3BF3BBF6DC65C9,FUND_0888,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_017DF8D42A4583169955,FUND_PERIOD,FPRINT_B7C6DF71439CFA8BDE00,FUND_0889,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F00F92F188ECC26BD155,FUND_PERIOD,FPRINT_0F12CE539DE36CF5E4E2,FUND_0890,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_94677DA1C1916ADFCEAA,FUND_PERIOD,FPRINT_6E8BEA475D06D9119773,FUND_0891,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_076B0845DE6C76160D74,FUND_PERIOD,FPRINT_1134959230D23D231DBD,FUND_0892,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2A470E4910DD08B46F28,FUND_PERIOD,FPRINT_71A2FC7C6833B94CCA4C,FUND_0893,FINANCIAL_IDENTITIES,PASS,0.0000000279,<=0.005,0.0000000279,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B8B111F606D8DFCFB713,FUND_PERIOD,FPRINT_4E01B3E0938E2C6A7D93,FUND_0894,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CC35A72D87B5AF71E593,FUND_PERIOD,FPRINT_DF03E5D339B7C9C805EA,FUND_0895,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7C56712C03B2BB0DD893,FUND_PERIOD,FPRINT_5779DF4F8A07BCAEA948,FUND_0896,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_862BC9569C0AC8FABEF5,FUND_PERIOD,FPRINT_AEF61ABBC36B19AD9F89,FUND_0897,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9547749F7794A90B5642,FUND_PERIOD,FPRINT_6C75555F9DD37E4DF461,FUND_0898,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D3315DFF9806E5D9F6A2,FUND_PERIOD,FPRINT_0F9ACF218E4B00815A98,FUND_0899,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_92ED2DD7104D50446DDC,FUND_PERIOD,FPRINT_D6CB9D97B7A20AFA3D6B,FUND_0900,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CC9702B32B0CDDDEC849,FUND_PERIOD,FPRINT_DD1BDA4B513F236CCA4F,FUND_0901,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4C4FD406B898E8FEBA6B,FUND_PERIOD,FPRINT_CC7F7E3EC4F152FE505F,FUND_0902,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_56C4589A0FC88381C381,FUND_PERIOD,FPRINT_5E9AE6ACCACDC9AA43E3,FUND_0903,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5730F942125498BD32BC,FUND_PERIOD,FPRINT_6B00B965CC9B6425885F,FUND_0904,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_15C6665A43E47AF8A24C,FUND_PERIOD,FPRINT_4B0566344AFD0C4F92C9,FUND_0905,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C7F7655584DE3E19307C,FUND_PERIOD,FPRINT_B516019D7AFF4DFADFA7,FUND_0906,FINANCIAL_IDENTITIES,PASS,0.0000000522,<=0.005,0.0000000522,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BFB834DED17D9469DCF9,FUND_PERIOD,FPRINT_5661F8D574FF7ED7E945,FUND_0907,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_514F22BB3833EBE4EAC6,FUND_PERIOD,FPRINT_19C651F2EDAA2E7771AA,FUND_0908,FINANCIAL_IDENTITIES,PASS,0.0000000028,<=0.005,0.0000000028,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4EBF721221FF4BC903A2,FUND_PERIOD,FPRINT_3B826C2B1D2379552922,FUND_0909,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2080EAD31B64107A8FD0,FUND_PERIOD,FPRINT_9697B860F2CD58B25411,FUND_0910,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8C8AD003A257A740342C,FUND_PERIOD,FPRINT_0712B0F41798EFD41EAD,FUND_0911,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A59645A60480CED8B0E5,FUND_PERIOD,FPRINT_CC378290F3E8737E3EC0,FUND_0912,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_96E31B8C893AD3C5D626,FUND_PERIOD,FPRINT_807CC84E2FC0361059A1,FUND_0913,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_678D47013573B21A9269,FUND_PERIOD,FPRINT_844C342E9BC45D6E829E,FUND_0914,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3D2C538C7C57E984664A,FUND_PERIOD,FPRINT_88BC9B028EDFC5793779,FUND_0915,FINANCIAL_IDENTITIES,PASS,0.0000000615,<=0.005,0.0000000615,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C044E665D7D3E96072F6,FUND_PERIOD,FPRINT_8FA2D1F9D13BFDA2DC58,FUND_0916,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3472CA6195E0F762E28F,FUND_PERIOD,FPRINT_5EE2E927D37CECFFADC2,FUND_0917,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E281D33145677A2F4A10,FUND_PERIOD,FPRINT_EFFF355CE8C733D4908C,FUND_0918,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_31586C26DB5E82BE0C7C,FUND_PERIOD,FPRINT_5BFB43E93F330EAA8384,FUND_0919,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3D05E79F6120E997AF3E,FUND_PERIOD,FPRINT_DAF8B1E5E7FA8B1FD34D,FUND_0920,FINANCIAL_IDENTITIES,PASS,0.0000000596,<=0.005,0.0000000596,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7802463FEAF428732179,FUND_PERIOD,FPRINT_E53B37D6A4EE4AE10F6C,FUND_0921,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_24AB46D0D62A552FC0AC,FUND_PERIOD,FPRINT_023EB592410D3AD7455C,FUND_0922,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7220393524387C8AB804,FUND_PERIOD,FPRINT_722EBA61D2BE1301FC4A,FUND_0923,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4B84B2745085B43BD3F8,FUND_PERIOD,FPRINT_E8F3BEDF44CF49FC74DD,FUND_0924,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EB83A53EA75FFA95485A,FUND_PERIOD,FPRINT_0CB9CCAAB198D17047FC,FUND_0925,FINANCIAL_IDENTITIES,PASS,0.0000000088,<=0.005,0.0000000088,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_637FEE4A1C9C5BC8D33E,FUND_PERIOD,FPRINT_2BD2E62A0326A8048E11,FUND_0926,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5D272C53AFBB9606F563,FUND_PERIOD,FPRINT_1DC728AE35B537D77B98,FUND_0927,FINANCIAL_IDENTITIES,PASS,0.0000000102,<=0.005,0.0000000102,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_68FA56D64BC9064BF1FA,FUND_PERIOD,FPRINT_B79B1F436A92722739BF,FUND_0928,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_32B2D75DD72B19BFC5BD,FUND_PERIOD,FPRINT_3CC7CB56A54F14F00BD5,FUND_0929,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_44240D28585870968FC1,FUND_PERIOD,FPRINT_8C67AF2F96D6B4719E0F,FUND_0930,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4BD5078901AF6D9167EB,FUND_PERIOD,FPRINT_D447025F50B89621D9A7,FUND_0931,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_91E548094C9864C9041B,FUND_PERIOD,FPRINT_0BDA0ADD9A94CC8ED192,FUND_0932,FINANCIAL_IDENTITIES,PASS,0.0000000233,<=0.005,0.0000000233,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_93E08FAEE84FC3B9FC9B,FUND_PERIOD,FPRINT_44E1265222ADF58458C7,FUND_0933,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B6FA0167B7FBB7D5B7CF,FUND_PERIOD,FPRINT_3A9BB42E15A4FE71D937,FUND_0934,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
