instrument_id,target_id,instrument_kind,security_title_raw,security_type_raw,currency,seniority,secured_status,stated_rate,rate_type,rate_basis_raw,spread_bps,maturity_date_raw,maturity_date,identifier_type,identifier_value,instrument_status,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status
INSTR_SOURCE_250585782ECC0BF9FDF9,TARGET_NATIVE_01F603976EE79705A147,FUND_INTEREST,"Warburg Pincus Capital Solutions Founders Fund, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2508B53574F4F0618ECA,TARGET_FUND_0581,FUND_INTEREST,"Halifax Capital Partners IV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_252ED0435EA8AAD7C1FC,TARGET_FUND_0343,FUND_INTEREST,"BC XII Private Investors, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_253F0B55626D118DA897,TARGET_FUND_0675,FUND_INTEREST,"JLL Partners Fund VII Secondary (A), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_25B3F06C7EDCC550D701,TARGET_DEBT_25B3F06C7EDCC550D701,OTHER_DEBT,United States Treasury Note .625% 11/15/2024,,USD,,,,,,,,,,,ACTIVE,LOW,asset_class=Debt securities; source_table=Largest Debt Securities Holdings,The printed row is a security title; the current company alias is not treated as issuer identity.,DERIVED,,ACTIVE
INSTR_SOURCE_265FE7AA9B2FF04F8951,TARGET_NATIVE_27D4AFBC3F334F07E06D,FUND_INTEREST,Apheon Svt Long Term Value Fund SCSp,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_270023085BBC84979C58,TARGET_FUND_0814,FUND_INTEREST,PEP VIII Antares Co-Investment L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_27A34FFFDC9E745756E8,TARGET_FUND_0328,FUND_INTEREST,"Bain Capital Fund VII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_27A369D6BB698AFE58DA,TARGET_NATIVE_7242B52A77C1AA722B9F,FUND_INTEREST,Sagard II-A FPCI and Sagard II-B FPCI,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2848D2E09A7B86E61F6B,TARGET_FUND_0310,FUND_INTEREST,Astorg Normec Fund,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_287FF22FC51A48A7EA64,TARGET_FUND_1017,FUND_INTEREST,"Wind Point Partners VII-B, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_28EADE9DE6F82CE592CA,TARGET_NATIVE_6BB055EDFD654504998A,OTHER,UMB Money Market II Special (3.4%),,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Cash Equivalents; source_table=Consolidated Schedule of Investments,The native reader classed the row CASH_EQUIVALENT; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_29F73381549379B2F411,TARGET_NATIVE_AFF1FE17246C61720BF2,FUND_INTEREST,Merieux Participations SAS,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2A0E3CF04B786A15E7A9,TARGET_FUND_0744,FUND_INTEREST,"MDCP Insurance SPV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2A6DEB1481417B093D77,TARGET_NATIVE_7242B52A77C1AA722B9F,FUND_INTEREST,Sagard II-A FPCI and Sagard II-B FPCI,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2A841501C4CB821B5447,TARGET_FUND_0567,FUND_INTEREST,GSO Capital Opportunities Overseas Fund L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2A92D589492F98014CC4,TARGET_FUND_0425,FUND_INTEREST,Charterhouse Capital Partners IX,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2B9444A2EB04C2B03B87,TARGET_FUND_0272,FUND_INTEREST,Actis Energy 5 LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2B958330E1CF4738E9CD,TARGET_DEBT_2B958330E1CF4738E9CD,OTHER_DEBT,CRC CF 5/4/2026,,USD,,,,,,,,,,,ACTIVE,LOW,asset_class=Debt securities; source_table=Largest Debt Securities Holdings,The printed row is a security title; the current company alias is not treated as issuer identity.,DERIVED,,ACTIVE
INSTR_SOURCE_2BD1DA928D4445D1054D,TARGET_FUND_0324,FUND_INTEREST,"Bain Capital Distressed and Special Situations 2013 (E), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2C4E2AC9BB9DF58EE096,TARGET_NATIVE_6BB055EDFD654504998A,OTHER,UMB Money Market II Special (3.4%),,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Cash Equivalents; source_table=Consolidated Schedule of Investments,The native reader classed the row CASH_EQUIVALENT; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2C87F7AA74FCEBD5F314,TARGET_FUND_0625,FUND_INTEREST,"HFCP VII (Parallel-A), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2C9727CB5FE58E8DFA09,TARGET_FUND_0908,FUND_INTEREST,"Sorenson Capital Partners III, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2D4C898B5E071B724AEA,TARGET_FUND_0653,FUND_INTEREST,"Insight Partners Continuation Fund, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2D7D2BC23992049DE42B,TARGET_FUND_0657,FUND_INTEREST,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2D9575D3787F7DE81238,TARGET_CO_0004,OTHER_EQUITY,Apple,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Equity securities; source_table=Largest Equity Holdings,Reviewed source identity resolves the held name to a company.,DERIVED,,ACTIVE
INSTR_SOURCE_2DD683F953BA7ADDD1B2,TARGET_NATIVE_0067A6BA6C21D78DC1BC,FUND_INTEREST,E.C.B. (Bastille) SCA,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2DD712984499811AFA3F,TARGET_FUND_0879,FUND_INTEREST,"Samson Hockey 2, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2EBCEE1DE987BB21006D,TARGET_NATIVE_3D3F6014B9F9A737937F,FUND_INTEREST,"PSG VI, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_2F5EC7D6AD55E354463B,TARGET_FUND_0279,FUND_INTEREST,"Aerospace, Transportation and Logistics Fund II LP",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_2F9A3D90836A94A9B20F,TARGET_FUND_0750,FUND_INTEREST,"MPE Partners II, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_30403D0BB1E4605B5981,TARGET_CO_0020,DERIVATIVE,Lloyds Bank plc.,,USD,,,,,,,03/31/2026,2026-03-31,,,ACTIVE,HIGH,asset_class=; source_table=Open Foreign Currency Forward Contracts,Named derivative counterparty.,DERIVED,,ACTIVE
INSTR_SOURCE_316A16B59877B45698FB,TARGET_NATIVE_6E1C4B546735FB80953A,FUND_INTEREST,"KKR Azur Co-lnvest, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_31B553D98BA2643EDDE8,TARGET_FUND_0318,FUND_INTEREST,"Aurora Equity Partners V, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_32A4F9D7EEE1CB515CE4,TARGET_FUND_1051,FUND_INTEREST,"Vista Equity Partners Fund VII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_336CAD32EF60A02F9C24,TARGET_FUND_0996,FUND_INTEREST,"Warburg Pincus Private Equity XII-B, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_33B59885A0996CDF6566,TARGET_FUND_0900,FUND_INTEREST,"Silver Lake Partners III, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_34687DCD4044E0108D69,TARGET_NATIVE_4A2250965A9DE746F48C,FUND_INTEREST,"Providence Strategic Growth III, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_34A576F1BFF7724AF717,TARGET_FUND_0753,FUND_INTEREST,NB Credit Opportunities II Cayman Feeder LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3585630F589453C03E96,TARGET_FUND_0903,FUND_INTEREST,Sixth Cinven Fund (No. 4) Limited Partnership,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_35A6D3EADB7B3E6B1867,TARGET_FUND_0619,FUND_INTEREST,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row a fund interest and the reviewed registry resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_35C26876AC34DCAF6BB9,TARGET_NATIVE_25A58B559421C4A1EF88,FUND_INTEREST,"Churchill Secondary Partners II, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_363CAECC05185D4AD762,TARGET_FUND_0635,FUND_INTEREST,HPE Continuation Fund I C.V.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_36B1B6A81DF910E7C509,TARGET_FUND_0885,FUND_INTEREST,SCF-IX LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity; source_table=Economically Targeted Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_36BCA9A0FF24A54F17BF,TARGET_NATIVE_84DD5562735A44E3E7F9,FUND_INTEREST,Sagard NewGen FPCI,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_375410A75F42997820F9,TARGET_FUND_0583,FUND_INTEREST,Hamilton Lane-Carpenters Partnership Fund IV L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_37ECB90AEC2B113BDD1D,TARGET_FUND_0377,FUND_INTEREST,Bridgepoint Europe IV 'A' L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_38B216D16EFFF16E7C31,TARGET_FUND_0499,FUND_INTEREST,Fifth Cinven Fund (No.3) Limited Partnership,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_38C1DEE6D41B2A1A02F8,TARGET_FUND_0795,FUND_INTEREST,"One Equity Partners VIII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3938CB2845A0A81B5064,TARGET_NATIVE_51A6226F1BC499171CA7,FUND_INTEREST,Sagard Testing FPCI,,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_3AA62B945276D4C8AA30,TARGET_FUND_0636,FUND_INTEREST,"Icon Partners II, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3AB762B5BC97BE872D5D,TARGET_PRI_C298A5B1B56E6388053E,OTHER,"SAVE THE REDWOODS LEAGUE - TO SUPPORT THE ACQUISITION BY SAVE THE REDWOODS LEAGUE OF THE 394-ACRE RUSSIAN RIVER REDWOODS PROPERTY LOCATED IN SONOMA COUNTY, CALIFORNIA.",,,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=; source_table=Summary of Program-Related Investments (continued),The source names a program-related investment counterparty but the entity registry has no settled identity.,DERIVED,,ACTIVE
INSTR_SOURCE_3B45275677F94DF55D94,TARGET_FUND_0905,FUND_INTEREST,"SL SPV-2, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3BA117B1AB8FCAFA8C1D,TARGET_NATIVE_24E811835DD0C87470D7,FUND_INTEREST,"Court Square Capital Partners IV-A, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_3BEFCCEBD50D40E6E4F8,TARGET_FUND_0460,FUND_INTEREST,CVC Capital Partners VI (B) L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3CE690D10321F1BB98A7,TARGET_NATIVE_7C855E23E6B6445E6062,FUND_INTEREST,"Apollo Overseas Partners (Delaware 892) IX, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_3DE2AFE65F5FC18FF425,TARGET_NATIVE_96C138E157F1CE6F41AF,FUND_INTEREST,"OEP Jupiter, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_3E4C40CC1EA1A79E85A2,TARGET_FUND_0789,FUND_INTEREST,"OceanSound Partners Fund, LP",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3E96674CF8FBE9897135,TARGET_FUND_0342,FUND_INTEREST,"BC XI Private Investor, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_3F05DC3DC39E406313E2,TARGET_FUND_0452,FUND_INTEREST,"Crestview Partners II, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_400B2EFA5D3030A445F8,TARGET_FUND_0489,FUND_INTEREST,EQT IX (No.2) EUR SCSp,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4010F77BBACE2C53A46E,TARGET_NATIVE_E74DFDFB934766D7DE67,FUND_INTEREST,"Madison Dearborn Capital Partners VIII-C, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_402C9D4C912D0E5BF308,TARGET_FUND_0495,FUND_INTEREST,Eurazeo Capital Secondary Fund 2025 SCSp,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4037E7C454C96466BF38,TARGET_NATIVE_86E556F2C0E3CDACD360,FUND_INTEREST,"Backed 1, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_40C044C2A95E7BE4F31E,TARGET_FUND_0295,FUND_INTEREST,"Apax Europe VI - A, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_40FE7C0C09D1FF70D3DC,TARGET_FUND_0622,FUND_INTEREST,"Hellman & Friedman Capital Partners X (Parallel), L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4145C773AA46BAB75451,TARGET_FUND_0449,FUND_INTEREST,"Corsair V Financial Services Capital Partners, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_41E54854AE3093A6C16E,TARGET_FUND_0562,FUND_INTEREST,"Gryphon Partners IV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_426E076B38B284DA240F,TARGET_CO_0021,DERIVATIVE,Nomura Global Financial Products Inc.,,USD,,,,,,,8/18/2028,2028-08-18,,,ACTIVE,HIGH,asset_class=; source_table=Open Equity Forward Contracts,Named derivative counterparty.,DERIVED,,ACTIVE
INSTR_SOURCE_431A86B02868013FF90D,TARGET_FUND_0568,FUND_INTEREST,"GSO Private Investors Offshore II, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_431F57D915370F496C6C,TARGET_FUND_0884,FUND_INTEREST,"Saw Mill Capital Partners, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_43BD27223478BCA19306,TARGET_NATIVE_CD56962FF4257265E05E,FUND_INTEREST,"PSG LM Sequel, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_441C8A13014A5D690FC8,TARGET_FUND_0708,FUND_INTEREST,"Littlejohn Fund IV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_443841800822D41AF3EE,TARGET_FUND_0463,FUND_INTEREST,CVC European Equity Partners V (C) L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_4441C7B275FE902059AB,TARGET_NATIVE_E93816CB014D555314A2,FUND_INTEREST,"Elysium Acquisition, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_44771161525CD4CBA142,TARGET_NATIVE_AD08042A56A718108439,FUND_INTEREST,"Green Equity Investors Side X, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_44F4427971A97F4ACB41,TARGET_NATIVE_29C4BC78FD48854E404E,FUND_INTEREST,"PSG Europe II, L.P.",,USD,,,,,,,,,,,ACTIVE,MEDIUM,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,The native reader classed the row FUND_INTEREST; the entity registry has no settled identity for the printed name.,DERIVED,,ACTIVE
INSTR_SOURCE_451990EF6023CE11FD07,TARGET_FUND_0361,FUND_INTEREST,Blue Owl GP Stakes Nimbus Cayman (B) LP,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_45807E2D76D8839E8895,TARGET_FUND_0915,FUND_INTEREST,"Sterling Capital Partners IV, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_45A1BD4A28B3538EAAEE,TARGET_FUND_0462,FUND_INTEREST,CVC European Equity Partners V (A) L.P.,,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_45F2686BE6A8353C43EC,TARGET_FUND_0332,FUND_INTEREST,"Bain Capital VII Coinvestment Fund, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
INSTR_SOURCE_460AB5254D9EA7DAF759,TARGET_FUND_0291,FUND_INTEREST,"American Securities Partners VII, L.P.",,USD,,,,,,,,,,,ACTIVE,HIGH,asset_class=Private Equity Investments; source_table=Consolidated Schedule of Investments,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE
