alias_id,target_id,printed_name,name_key,first_seen_date,last_seen_date,first_seen_document_id,last_seen_document_id,position_count,match_basis,alias_status,lineage_id,provenance_type,synthetic_parameter_set_id,record_status
TALIAS_95E7C5F7EFD83F5B285F,TARGET_FUND_0996,"Warburg Pincus Private Equity XII-B, L.P.",warburg pincus private equity xii b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_963E5836BFE1BE4F8411,TARGET_FUND_0538,"Green Equity Investors CF II, L.P.",green equity investors cf ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9728B753A3DD1439B973,TARGET_FUND_0318,"Aurora Equity Partners V, L.P.",aurora equity partners v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_97FBCF4C2860656126A9,TARGET_FUND_0342,"BC XI Private Investor, L.P.",bc xi private investor l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_980096A9AB0AB930DB50,TARGET_FUND_0266,"ABS Capital Partners IX, L.P.",abs capital partners ix l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9860AF1FC9704370E593,TARGET_FUND_0925,"Summit Partners Private Equity Fund VII-A, L.P.",summit partners private equity fund vii a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_986CA96236814F252157,TARGET_CO_0008,DIRECT INVESTMENT #1,direct investment 1,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9A0B4C6C87814A4AA872,TARGET_FUND_0833,"PT2-A, L.P.",pt2 a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9B937AD87281566179A7,TARGET_FUND_0401,Capvis Equity V L.P.,capvis equity v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9BED0750742F392BA414,TARGET_FUND_0637,"Icon Partners III, L.P.",icon partners iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9C009D721B8E7707B843,TARGET_SOURCE_9A8D1847217D4B9BB50A,REDACTED,redacted,2018-03-31,2018-03-31,SRC034,SRC034,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9C2978DF6AA6CE4B04F3,TARGET_FUND_0924,"Summit Partners Growth Equity Fund VIII-B, L.P.",summit partners growth equity fund viii b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9D31C26C93DEDDAC9E68,TARGET_FUND_0313,Atlas Capital Resources LP,atlas capital resources lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9E1D95D1703CA266D86D,TARGET_FUND_0534,"Golden Gate Capital Opportunity Fund-A, LP",golden gate capital opportunity fund a lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9E6B75CDA468F65A7D4E,TARGET_FUND_0708,"Littlejohn Fund IV, L.P.",littlejohn fund iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_9FD6623ED1A0931678FC,TARGET_FUND_0562,"Gryphon Partners IV, L.P.",gryphon partners iv l p,2025-12-31,2025-12-31,SRC407,SRC407,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A054B382CFA3FA55C847,TARGET_CO_0027,Tesla,tesla,2021-12-31,2021-12-31,SRC192,SRC192,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A06E3D8D84D4B59E0184,TARGET_FUND_0495,Eurazeo Capital Secondary Fund 2025 SCSp,eurazeo capital secondary fund 2025 scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A18AE8132761936CABCD,TARGET_NATIVE_51A6226F1BC499171CA7,Sagard Testing FPCI,sagard testing fpci,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A24D05E48AEE35806572,TARGET_FUND_0509,"Francisco Partners II, L.P.",francisco partners ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A30EF329002BAC7876EC,TARGET_NATIVE_24E811835DD0C87470D7,"Court Square Capital Partners IV-A, L.P.",court square capital partners iv a l p,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A407DE2F6DD11BF6960E,TARGET_FUND_0677,JPMorgan US Government Money Market Fund,jpmorgan us government money market fund,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A4E74C1584A12DCC3B87,TARGET_FUND_0294,"AP VIII Private Investors, LLC",ap viii private investors llc,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A509F6A17BC8F468E991,TARGET_FUND_0927,"Sun Capital Partners V, L.P.",sun capital partners v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A6FB21F19BC022C8E2FD,TARGET_PRI_C011352538A5F5FC268E,"FOS FEMINISTA - TO TRAIN AND FUND FOS FEMINISTA MEMBER ASSOCIATIONS TO CREATE VIABLE EARNED INCOME MODELS FOR COMMERCIALIZING PRODUCTS AND SERVICES RELATED TO SEXUAL AND REPRODUCTIVE HEALTH, REINVESTING THE PROFIT TO SUPPORT THEIR SOCIAL MISSIONS BY SUBSIDIZING SERVICES AND PROGRAMS FOR MARGINALIZED POPULATIONS.",fos feminista to train and fund fos feminista member associations to create viable earned income models for commercializing products and services related to sexual and reproductive health reinvesting the profit to support their social missions by subsidizing services and programs for marginalized populations,,,SRC373,SRC373,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A71330BC794B79DCD629,TARGET_NATIVE_BB79C4873F574A25535E,CVC Capital Partners VIII (A) L.P.,cvc capital partners viii a l p,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A71BC38B6566875426C3,TARGET_FUND_0859,Roark Capital Partners V (T) LP,roark capital partners v t lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A7EBAF603916253D9506,TARGET_FUND_0581,"Halifax Capital Partners IV, L.P.",halifax capital partners iv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_A9DC1C2CE96A2C7F1F89,TARGET_FUND_0654,"Insight Venture Partners (Cayman) IX, L.P.",insight venture partners cayman ix l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AC0CBE08DD4BA682F172,TARGET_FUND_0795,"One Equity Partners VIII, L.P.",one equity partners viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AC4510D9F73459AAEDE0,TARGET_FUND_0834,"PTEV-A, L.P.",ptev a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AC7F1DEAC341484B04EB,TARGET_FUND_0331,"Bain Capital Fund XII, L.P.",bain capital fund xii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AE3A8701BDD74CCDAE6D,TARGET_NATIVE_E93816CB014D555314A2,"Elysium Acquisition, L.P.",elysium acquisition l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AFAF20BD42E31849AA90,TARGET_NATIVE_A9A06C28AFA427248C0B,Apheon AlliA,apheon allia,2025-12-31,2025-12-31,SRC624,SRC624,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_AFF44F7EA9088C15C18F,TARGET_NATIVE_D596869612690D00CE9B,Apheon Special Opportunities Fund SCA,apheon special opportunities fund sca,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B019D04880A7E98180BC,TARGET_FUND_0452,"Crestview Partners II, L.P.",crestview partners ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B12CB406337623AA7590,TARGET_FUND_0444,"Coller International Partners VI, L.P.",coller international partners vi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B313D313E38F17DD65D1,TARGET_FUND_0269,"Accel-KKR Capital Partners CV III, LP",accel kkr capital partners cv iii lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B484BE2FC27491B8097F,TARGET_FUND_0306,"Artiman Ventures III, L.P.",artiman ventures iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B4D9CF2C5C8BC81704D2,TARGET_FUND_0994,"Warburg Pincus Private Equity XI-B, L.P.",warburg pincus private equity xi b l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B50D9A844568A8A63B52,TARGET_FUND_0489,EQT IX (No.2) EUR SCSp,eqt ix no 2 eur scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B52EA354E96B3849C3E7,TARGET_NATIVE_DA9CD36B34766E24FC70,"Churchill Secondary Partners III, L.P.",churchill secondary partners iii l p,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B56E3640477E3610F035,TARGET_FUND_0574,"H&F Executives VIII, L.P.",h f executives viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B59808D871DFA600291B,TARGET_FUND_0539,"Green Equity Investors CF IV J, L.P.",green equity investors cf iv j l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B5DE08B6495203E45A25,TARGET_FUND_0942,TEAKWOOD CAPITAL III LP,teakwood capital iii lp,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B62B7C7B03FEA5C848EB,TARGET_NATIVE_A55415E7A34B61466CEE,LM Simba CV Feeder,lm simba cv feeder,2026-03-31,2026-03-31,SRC623,SRC623,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B686C7F8B3F3B9741713,TARGET_FUND_0262,A9 USD (Feeder) L.P.,a9 usd feeder l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B70CCE895DD096E5E35A,TARGET_FUND_0972,"Trident VI, L.P.",trident vi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B7245A57BCE8402E81C1,TARGET_FUND_0792,"Odyssey Investment Partners Fund V, LP",odyssey investment partners fund v lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B80F2F9E8E2D3FEA708D,TARGET_FUND_0435,"Clayton, Dubilier & Rice Fund X, L.P.",clayton dubilier rice fund x l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B8611B7000169F6B3D31,TARGET_SOURCE_875B981D4D47AD5A6449,REDACTED,redacted,2018-03-31,2018-03-31,SRC034,SRC034,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B8B95A80D03FA7D3F99D,TARGET_FUND_0329,"Bain Capital Fund X, L.P.",bain capital fund x l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B8E83B47AB7F154EEF01,TARGET_FUND_0564,"Gryphon Partners V-A, L.P.",gryphon partners v a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B8F2EB868EB6EB288883,TARGET_NATIVE_8DDA3F6B9EA7515CC580,Alto Capital V,alto capital v,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B970693DEE92E436F11D,TARGET_NATIVE_F1940744033E87BAAA42,Audax Private Equity Beacon CF,audax private equity beacon cf,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B9CDFFD69156C5D7D125,TARGET_FUND_0556,"Gryphon Heritage Partners, L.P.",gryphon heritage partners l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_B9FA0910DF1A6794B2E3,TARGET_FUND_0786,Oaktree Opportunities Fund VIII (Cayman) Ltd.,oaktree opportunities fund viii cayman ltd,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BA13E1F77CE918619874,TARGET_NATIVE_01F603976EE79705A147,"Warburg Pincus Capital Solutions Founders Fund, L.P.",warburg pincus capital solutions founders fund l p,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BA2E316F9CB98F4D07AE,TARGET_FUND_0459,CVC Capital Partners VI (A) L.P.,cvc capital partners vi a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BA2FDB7EBDBDAC5E43E0,TARGET_FUND_0298,Apax XI USD L.P.,apax xi usd l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BA90349443E69D1DC78D,TARGET_FUND_0584,Hamilton Lane-Carpenters Partnership Fund V L.P.,hamilton lane carpenters partnership fund v l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BAD7FF7E0274D654D3B1,TARGET_FUND_0498,"Fidelity Government Portfolio, Class I",fidelity government portfolio class i,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BAF161665F4EB30715FA,TARGET_FUND_0657,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",insight venture partners coinvestment fund delaware iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BB5EEA8620D0DE3D069C,TARGET_FUND_0655,"Insight Venture Partners (Cayman) VIII, L.P.",insight venture partners cayman viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BB91DFE660FAAAE604FA,TARGET_NATIVE_6BB055EDFD654504998A,UMB Money Market II Special (3.4%),umb money market ii special 3 4,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BBABD38426425739A1EF,TARGET_FUND_0451,"CP VII Investors, L.P.",cp vii investors l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BBFB0123FB92AB3D78E7,TARGET_FUND_0516,"Genstar Capital Partners VIII BL (EU), L.P.",genstar capital partners viii bl eu l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BC7173DD6A85DF183810,TARGET_FUND_0379,Bridgepoint Europe Portfolio IV LP,bridgepoint europe portfolio iv lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BCDBAEA1D0E9A10E2B86,TARGET_FUND_0462,CVC European Equity Partners V (A) L.P.,cvc european equity partners v a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BD6910CA33065B56ED77,TARGET_FUND_0948,"The Resolute III Continuation Fund, L.P.",the resolute iii continuation fund l p,2025-12-31,2026-03-31,SRC407,SRC623,3,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BEE5591A5D2B0B291A7F,TARGET_FUND_0931,"TA Select Opportunities Fund II-A, L.P.",ta select opportunities fund ii a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BF5ADDBA22C25B739E56,TARGET_FUND_0928,"SunTx Capital Partners II, L.P.",suntx capital partners ii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BF9B4482B5E65401CB19,TARGET_FUND_0787,"Oaktree Private Investment Fund 2010, L.P.",oaktree private investment fund 2010 l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BF9C9662C03CD7706868,TARGET_FUND_0845,RCF V Annex Fund L.P.,rcf v annex fund l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_BFCF98F9C85DE2A4E2FE,TARGET_FUND_0659,"Insight Venture Partners Coinvestment Fund III, L.P.",insight venture partners coinvestment fund iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C061F1B163B708E3310B,TARGET_FUND_0559,"Gryphon Odin CV, L.P.",gryphon odin cv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C12147E2F1F202DC046F,TARGET_FUND_0945,"Tennenbaum Opportunities Fund V, LLC",tennenbaum opportunities fund v llc,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C2055DD33A47FAF75518,TARGET_FUND_1016,"Wind Point Partners AAV, L.P.",wind point partners aav l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C232839518B15E161404,TARGET_FUND_0272,Actis Energy 5 LP,actis energy 5 lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C234908378C71FC82CCE,TARGET_FUND_0683,KKR Americas Fund XII L.P.,kkr americas fund xii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C246C61FB30F619F33CC,TARGET_FUND_0426,"CHP III, L.P.",chp iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C264F55DF0B1FF71C4B5,TARGET_FUND_0856,Roark Capital Partners II Sidecar LP,roark capital partners ii sidecar lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C38D3EF7F6C7973E6FDE,TARGET_NATIVE_75C1DD4B208D8B20B464,One Equity Partners IX-B SCSp,one equity partners ix b scsp,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C39FAB4B2CC92D687367,TARGET_FUND_0759,NEW HORIZONS EL PASO LP,new horizons el paso lp,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C3D4A9E55D1A21EBF5DF,TARGET_FUND_1051,VISTA EQUITY PARTNERS FUND VII LP,vista equity partners fund vii lp,2025-06-30,2025-06-30,SRC356,SRC356,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C3F08A66011612D85580,TARGET_FUND_0561,"Gryphon Partners 3.5, L.P.",gryphon partners 3 5 l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C57BB01324E58480B478,TARGET_FUND_0858,Roark Capital Partners IV LP,roark capital partners iv lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C721BFCAC91E8B195C0E,TARGET_FUND_0622,"Hellman & Friedman Capital Partners X (Parallel), L.P.",hellman friedman capital partners x parallel l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C72AC7EBF15A130B5A4D,TARGET_FUND_0815,Permira IV Feeder L.P.,permira iv feeder l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C780FCAC59691B103799,TARGET_FUND_0908,"Sorenson Capital Partners III, L.P.",sorenson capital partners iii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C8DC621BC7180407ECD8,TARGET_FUND_0439,"Clearlake Capital Partners VII (USTE), L.P.",clearlake capital partners vii uste l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C9B345E1C2A098625814,TARGET_CO_0034,Microsoft,microsoft,2021-12-31,2021-12-31,SRC192,SRC192,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_C9FA8B9C87E79EFA25B8,TARGET_FUND_0675,"JLL Partners Fund VII Secondary (A), L.P.",jll partners fund vii secondary a l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CB0E7678C28B62E00E62,TARGET_FUND_0408,"Carlyle Partners VIII, L.P.",carlyle partners viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CB68B6CC5E632DD4A017,TARGET_FUND_0542,"Green Equity Investors Side IX, L.P.",green equity investors side ix l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CB6F9F5CBF7322F3015F,TARGET_FUND_0119,"TA XI, L.P.",ta xi l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CD3F165191732B2228B0,TARGET_SOURCE_8C9347A70A4F6E78E867,REDACTED,redacted,2018-03-31,2018-03-31,SRC034,SRC034,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CDEA2B4D0C3CAC5CC6BF,TARGET_FUND_0669,Investindustrial VII L.P.,investindustrial vii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CE699F78012B04AD010E,TARGET_FUND_0492,EQT VIII (No.2) SCSp,eqt viii no 2 scsp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CEE1C087FB6F39B0DB03,TARGET_FUND_0610,"Harvest Partners Structured Capital Fund, L.P.",harvest partners structured capital fund l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CF1551B492F659681936,TARGET_FUND_0341,BC Partners XI GD - 2 LP,bc partners xi gd 2 lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CF9A02442C26BB90B76B,TARGET_FUND_0790,"OceanSound SMX Rollover AIV, L.P.",oceansound smx rollover aiv l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CFB43C37B963F5C6B690,TARGET_FUND_0653,"Insight Partners Continuation Fund, L.P.",insight partners continuation fund l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_CFC78C07BA767F541512,TARGET_FUND_0635,HPE Continuation Fund I C.V.,hpe continuation fund i c v,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D042A9A717F850338628,TARGET_FUND_0339,BC European Capital X-7 LP,bc european capital x 7 lp,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D06CC2FA1F1B173D00A4,TARGET_NATIVE_F67B03F47DB708D2FFDE,CF24XB SCSp,cf24xb scsp,2025-12-31,2026-03-31,SRC624,SRC623,2,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
TALIAS_D131B80BE429096245DF,TARGET_FUND_0957,"Thomas H. Lee Equity Fund VIII, L.P.",thomas h lee equity fund viii l p,2025-12-31,2025-12-31,SRC407,SRC407,1,TARGET_PRINTED_NAME,PRINTED,,DERIVED,,ACTIVE
