lineage_id,record_type,record_id,field_name,value_raw,normalized_value,provenance_type,origin_type,source_holding_id,source_observation_id,source_document_id,source_sha256,source_page,source_table,source_row_label,source_column_label,source_occurrence,evidence_quote,definition_keys,pair_id,pair_status,adjudication_status,source_agents,source_review_decision_id,formula_id,parent_lineage_ids,matrix_rule_id,confidence_level,confidence_basis,effective_date,available_at,synthetic_parameter_set_id,notes
HFL_F8560B616CA9B0F0EB92,POSITION,POS_GENERATED_E726630B0158563B34E6,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_E127DF0F64D14118620C,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_E127DF0F64D14118620C
HFL_F85A1C7661B013CCF421,POSITION,POS_SOURCE_C6AE79269D03B4BF0E07,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,19c8d8f362987bd01e61,84e6287bd75304bf5ff1,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Blackstone Capital Partners VII, L.P.",Cost,1,"Blackstone Capital Partners VII, L.P.(f)(g) North America 03/28/2024 386,545 477,280",,PAIR_D364F8A8BC1ABCD1CBB57E8B,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_F85D4AF45004B138494B,POSITION,POS_SOURCE_3F05DC3DC39E406313E2,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,d4698555af310cc2601b,cc44d7d09011dbe6a7c5,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Crestview Partners II, L.P.",Cost,1,"Crestview Partners II, L.P.(d)(f)(g) North America 09/30/2024 739,246 562,657",,PAIR_79507E3C6886422C076E620E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_F85E9380CE05DA44723F,POSITION,POS_SOURCE_1DDEFAC7A7A74A6BF39F,fair_value,"40,387,308",40387308,EXTRACTED,DIRECT_SOURCE,2dcb9be5f0746b70088b,8d990bcbef76479cf43a,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Debt Securities Holdings,GNMA 2% 1/15/2051,Fair Value,1,"GNMA 2% 1/15/2051 40,006,000 40,387,308",,PAIR_FBE2C3691A9E809219EC6A11,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_F85FFF9A6A1B2128C9CF,POSITION,POS_GENERATED_1D8491203CB8E037027E,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_9242F7B12F00011A79BD,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9242F7B12F00011A79BD
HFL_F86A1D757A9E64D660D6,POSITION,POS_GENERATED_CD6924E029EF0A4B0F68,fund_ownership_fraction,0.2500000000,0.2500000000,SYNTHETIC,COMPLETION,HOLDINT_8D2D6E7FA08EFA6933C1,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8D2D6E7FA08EFA6933C1
HFL_F86B2066DA7A45E53CBB,POSITION,POS_GENERATED_A9AA9451B397D81351AB,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_6E9380A8BDD495036A8F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_6E9380A8BDD495036A8F
HFL_F86BC6BC282A4D9C18D4,POSITION,POS_GENERATED_DAB0E5067DA1BF4D8A05,fair_value,110259361.917128,110259361.917128,SYNTHETIC,COMPLETION,HOLDINT_84B21B01B968D39CDF8F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_84B21B01B968D39CDF8F
HFL_F86D7CEBDF116F371171,POSITION,POS_GENERATED_D307947E4072F1313426,cost,111613626.823788,111613626.823788,SYNTHETIC,COMPLETION,HOLDINT_6C1F78B4258BD3569084,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_6C1F78B4258BD3569084
HFL_F86FB29806BA200F7575,POSITION,POS_GENERATED_95BE8BAAB05DB0F841E3,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_B340F2046C98C77CFA9A,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_B340F2046C98C77CFA9A
HFL_F872FDFA46A963D3805B,POSITION,POS_GENERATED_B2B411854E215EF93302,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_64F78E0BEE2B1CD5D7AE,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_64F78E0BEE2B1CD5D7AE
HFL_F877A8140EB55E548346,INSTRUMENT,INSTR_SOURCE_BEE220CC17A38DA49CBB,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,8d0d82c491040bcd5338,1aef352891c774f18c65,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Warburg Pincus Private Equity XI-B, L.P.",Fair Value,1,"Warburg Pincus Private Equity XI-B, L.P.(g) North America 03/31/2022 2,621,190 1,922,472",,PAIR_9D0AD33F80CDAFE0C4DA5BC7,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_F87877CF92FFDFED97BE,POSITION,POS_GENERATED_7453B9D3DB8EE1DE6180,cost,18729282.348990,18729282.348990,SYNTHETIC,COMPLETION,HOLDINT_1418EDB93BC754A49CF5,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1418EDB93BC754A49CF5
HFL_F87C47E017E3525ABD3B,POSITION,POS_GENERATED_6DFC1925B10E9D5396E5,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_A3C14F5665F70B217EA4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_A3C14F5665F70B217EA4
HFL_F88572FDF4100EB70574,POSITION,POS_GENERATED_B12C11406A5816B00FF7,cost,87210170.976228,87210170.976228,SYNTHETIC,COMPLETION,HOLDINT_D6A51CF555A99B8AAA5B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D6A51CF555A99B8AAA5B
HFL_F888696793D0D44F59ED,POSITION,POS_GENERATED_038A33135DA2451FE1EB,fund_ownership_fraction,0.2500000000,0.2500000000,SYNTHETIC,COMPLETION,HOLDINT_488B41BD1F28BA3A5F01,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_488B41BD1F28BA3A5F01
HFL_F88A731DE7F9E124C923,POSITION,POS_GENERATED_CE7588AD006607714A78,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_88EF8C288B6EE95731D7,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_88EF8C288B6EE95731D7
HFL_F88CEB78A7EE2A25F0A0,INSTRUMENT,INSTR_SOURCE_5B305ACD9FCB26F49C43,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,ca888a34869376037f84,95bd3ee4573bc069a1d9,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"TPG Partners VI, L.P.",Cost,1,"TPG Partners VI, L.P.(f)(g) North America 09/29/2017 1,451,036 74,383",,PAIR_FF1ABFAC68935A0C74120DBA,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_F88DB754BDBD0F456CB8,POSITION,POS_SOURCE_B92A0B40DDDDD4581662,cost,"8,749,763",8749763,EXTRACTED,DIRECT_SOURCE,63f2a5b2ce3be3194030,f83ff72a1cf9d235ded6,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"TA XII-A, L.P.",Cost,1,"TA XII-A, L.P.(f)(g) North America 09/30/2024 8,749,763 11,281,245",,PAIR_C2A7F67ED21C12B9270FC2AE,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_F88E960382CFB6CD06BC,POSITION,POS_GENERATED_792C30E0D6897C9EDE1E,fair_value,203158953.103657,203158953.103657,SYNTHETIC,COMPLETION,HOLDINT_D14F524B1767E10A883C,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_D14F524B1767E10A883C
HFL_F88FED9BC1D46D2C5923,POSITION,POS_GENERATED_8B05C3F97648E1633982,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_6C5C1B368F419E43C8FE,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_6C5C1B368F419E43C8FE
HFL_F891FCFA61A4F0C02AF0,POSITION,POS_GENERATED_35542F7C524FA667B88F,cost,12201883.229312,12201883.229312,SYNTHETIC,COMPLETION,HOLDINT_F4C55B9E12030BB61B55,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_F4C55B9E12030BB61B55
HFL_F892725FA1470C6CBD77,POSITION,POS_GENERATED_8DD30F351458144789BA,owner_id,OWNER_FUND_0890,OWNER_FUND_0890,SYNTHETIC,COMPLETION,HOLDINT_2879822C9AE3310BD26F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_2879822C9AE3310BD26F
HFL_F898BD93CDA5561A352C,POSITION,POS_SOURCE_DC2D5512EACE803EEB40,fair_value,"$3,796,391",3796391,EXTRACTED,DIRECT_SOURCE,c774144153a65bc4ebd4,0c40cc05e53b251a799c,SRC624,c4a66a28478c1861fff90eb921d1d92380e24d4382f2fa38c8b5be45cd99e2ba,table-001,Consolidated Schedule of Investments,"Epiris Fund III (B), L.P.",Fair Value,1,"Epiris Fund III (B), L.P. $3,796,391",4|5|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,,,,HIGH,Accepted source observation,,,,
HFL_F899617D0F744B08561F,INSTRUMENT,INSTR_SOURCE_426E076B38B284DA240F,maturity_date,8/18/2028,2028-08-18,DERIVED,FORMULA,84c75e113373c16ff389,4e0a9886738ef58c288b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,7,Open Equity Forward Contracts,Nomura Global Financial Products Inc.,Settlement Date,3,"8/18/2028 Nomura Global Financial Products Inc. $ 827,714 $ 49.38 $ (621,670)",,PAIR_C02E914361D67D1835B135DB,B_ONLY,RESOLVED,B+ADJUDICATOR,,PARSE_DATE_V1,HFL_EEA474FF5D25C6AE1524,,HIGH,Deterministic date parse,,,,
HFL_F89B98E3300644ED0888,POSITION,POS_SOURCE_B091F7C6B3B72E844ABB,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,0aaaf0ad826d5c6d529c,561125d40587266a9c1a,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Green Equity Investors V, L.P.",Cost,1,"Green Equity Investors V, L.P.(d)(f)(g) North America 09/29/2017 3,144,333 10,273",,PAIR_602441A269C38C07FCFA6AD2,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_F8A1752769AAB4F64054,POSITION,POS_GENERATED_473918DCE29F926CEF65,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_46CAC836EC95D6F488D5,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_46CAC836EC95D6F488D5
HFL_F8A438C669C62E7D481A,OWNER,OWNER_ALPINVEST_CAPS_HOLDINGS,canonical_name,"AlpInvest CAPS Holdings, LLC","AlpInvest CAPS Holdings, LLC",EXTRACTED,SOURCE_REVIEW,,dffc632fd623cacc4553,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,text,Footnotes,(5),footnote,1,"Investments held in AlpInvest CAPS Holdings, LLC",5,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,NATIVEOWN_SRC623_OWNER_ALPINVEST_CAPS_HOLDINGS,,,,HIGH,"fact_observation:dffc632fd623cacc4553 native_anchor=text/footnote-5 evidence_quote=Investments held in AlpInvest CAPS Holdings, LLC",,,,A schedule row marked (5) is held by this holding entity of the reporting fund.
HFL_F8A9F12FB96C3940E446,POSITION,POS_GENERATED_6B085EF56C87633C8EC2,fair_value,27358309.760997,27358309.760997,SYNTHETIC,COMPLETION,HOLDINT_35F3D629441F352E4340,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_35F3D629441F352E4340
HFL_F8AFC4502879E9C142E1,POSITION,POS_SOURCE_3F05DC3DC39E406313E2,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,d4698555af310cc2601b,cc44d7d09011dbe6a7c5,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Crestview Partners II, L.P.",Cost,1,"Crestview Partners II, L.P.(d)(f)(g) North America 09/30/2024 739,246 562,657",,PAIR_79507E3C6886422C076E620E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_F8B142517D450C5B2A46,POSITION,POS_GENERATED_92A925A0878D7134F7FF,cost,34204075.109868,34204075.109868,SYNTHETIC,COMPLETION,HOLDINT_847D0EAD6995D0414C8B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_847D0EAD6995D0414C8B
HFL_F8B58A94604D0BEEA971,POSITION,POS_GENERATED_B01DDC43AE6C45C020C3,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_08E818D65B4FF3F45A9D,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_08E818D65B4FF3F45A9D
HFL_F8B5A07F76F1D49D4A68,POSITION,POS_GENERATED_B9B5CECC37EEF6D608C6,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_CD021B3AB5A525962A6F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_CD021B3AB5A525962A6F
HFL_F8B5FA6C8B0E807F77BC,POSITION,POS_SOURCE_B5A103131BA858E53193,owner_id,Permanent University Fund,OWNER_FUND_1060,DERIVED,SOURCE_REVIEW,40a1ddf83171860db734,c7ae89356d9956cb8153,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,PEP DEVELOPMENT OPPORTUNITIES FUND LP,Market Value,1,"PEP DEVELOPMENT OPPORTUNITIES FUND LP 39,235,748",SCOPE:PROPORTIONATE SHARE,PAIR_82FE8D7125F06ABF54176439,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP005,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:cb8b983be1fc5e33904a portfolio_name=Permanent University Fund; reviewed exact-name link to fund_master FUND_1060,,,,
HFL_F8BEAA0869EF4F2B68FA,POSITION,POS_GENERATED_FCEA760AE3F54310802E,owner_id,OWNER_FUND_0595,OWNER_FUND_0595,SYNTHETIC,COMPLETION,HOLDINT_1FE9A312ED0B16E587A8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1FE9A312ED0B16E587A8
HFL_F8C20148FD376177DA68,POSITION,POS_GENERATED_1A7F17006B93FD34A4FB,owner_id,OWNER_FUND_0441,OWNER_FUND_0441,SYNTHETIC,COMPLETION,HOLDINT_8FEF4F282BBE81E07722,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_8FEF4F282BBE81E07722
HFL_F8C72AAA7B6A2A6791C8,POSITION,POS_GENERATED_CCA4D667C850AE450DFC,cost,103064062.106800,103064062.106800,SYNTHETIC,COMPLETION,HOLDINT_B827CD79DBE92144408F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_B827CD79DBE92144408F
HFL_F8CA0D81941C653FFFD9,POSITION,POS_GENERATED_363622B0016B2F05CFBE,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_6072626F5BFEC287349F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_6072626F5BFEC287349F
HFL_F8D0259F777BB2601859,POSITION,POS_SOURCE_250585782ECC0BF9FDF9,initial_investment_date,12/31/2025,2025-12-31,DERIVED,FORMULA,c933902314c055f7f6f5,52f9143dd3fdf411baee,SRC623,f53c4a2309f2323889b22be47f21049149cb0b325d0d78182f7929bf5d99a646,table-013,Consolidated Schedule of Investments,"Warburg Pincus Capital Solutions Founders Fund, L.P.",Acquisition Date,1,12/31/2025,4|2|6|7,,NATIVE_DIRECT,RESOLVED,NATIVE_HTML,,PARSE_DATE_V1,,,HIGH,Deterministic date parse,,,,
HFL_F8D37DC1AE7086A0985C,POSITION,POS_GENERATED_FA74495002F68C88CA0E,fair_value,43372313.836554,43372313.836554,SYNTHETIC,COMPLETION,HOLDINT_B2A1CF51D3454F80F9C7,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_B2A1CF51D3454F80F9C7
HFL_F8D41FFE9F4E3B31CBCF,INSTRUMENT,INSTR_SOURCE_BA0DF5B137520A44B2E0,instrument_kind,Equity securities,OTHER_EQUITY,DERIVED,MATRIX_NORMALIZATION,b4880e7e2c161b83709c,ca75be76c2b00939d5ab,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Equity Holdings,Meta Platforms,Shares,1,"Meta Platforms 305,428 102,730,708",,PAIR_AD0A86BA6C8A7BF0DA48A6AC,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a company.,,,,
HFL_F8D58EF8D42EA3622FD2,POSITION,POS_GENERATED_BF19970EC55F88F753F7,fund_ownership_fraction,0.2500000000,0.2500000000,SYNTHETIC,COMPLETION,HOLDINT_85F0723D24A82561BFCE,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_85F0723D24A82561BFCE
HFL_F8D5D5C147EB6F182E5F,POSITION,POS_GENERATED_301AB74323849439B5EE,owner_id,OWNER_FUND_0385,OWNER_FUND_0385,SYNTHETIC,COMPLETION,HOLDINT_9DB231DA6554EFD19436,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9DB231DA6554EFD19436
HFL_F8D69466F1E447A89725,POSITION,POS_GENERATED_5EB21F2FE8560F0B18F7,fund_ownership_fraction,0.2000000000,0.2000000000,SYNTHETIC,COMPLETION,HOLDINT_7F82879F356196448586,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_7F82879F356196448586
HFL_F8DC0D89C953CD41C66E,POSITION,POS_GENERATED_EEE88B5C9AA08AC3CA17,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_18AF733FFE7A853FAC27,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_18AF733FFE7A853FAC27
HFL_F8E0EB704D1ECF62D3C3,POSITION,POS_GENERATED_67FAA00669E457B6A6FF,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_248766EDC0DCFEE2DC95,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_248766EDC0DCFEE2DC95
HFL_F8E25B5F83E9A78EF56C,POSITION,POS_GENERATED_80DC3B1A86A368671771,owner_id,OWNER_FUND_0869,OWNER_FUND_0869,SYNTHETIC,COMPLETION,HOLDINT_3FAC3D5C84B8EC3A7CD8,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_3FAC3D5C84B8EC3A7CD8
HFL_F8EAE6E2AC994281AEB2,POSITION,POS_GENERATED_2A99EFB12DA12A46EFAE,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_FF8D1BAEBEA4F6358AF5,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FF8D1BAEBEA4F6358AF5
HFL_F8EB23EAFB1557A8AAB0,POSITION,POS_GENERATED_CDAE580F2CBD669AE50A,owner_id,OWNER_FUND_0670,OWNER_FUND_0670,SYNTHETIC,COMPLETION,HOLDINT_FCB1AF9028C8068F913F,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_FCB1AF9028C8068F913F
HFL_F8EBF0C7B9EB1415C447,POSITION,POS_GENERATED_54D27520EC036F2EAB99,owner_id,OWNER_FUND_0578,OWNER_FUND_0578,SYNTHETIC,COMPLETION,HOLDINT_9442A2C8CF9831C4555B,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_9442A2C8CF9831C4555B
HFL_F8EDBAC24F218BF5AC1E,POSITION,POS_GENERATED_AFDD3CF725DD837F5238,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_77D475B9D58EFBF92C21,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_77D475B9D58EFBF92C21
HFL_F8EFD1339C5180893C47,POSITION,POS_GENERATED_5936C8D1DEF0A9DB6CBD,owner_id,OWNER_FUND_0009,OWNER_FUND_0009,SYNTHETIC,COMPLETION,HOLDINT_1197F9008646F58A1C82,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_1197F9008646F58A1C82
HFL_F8F151B265339BD9853B,POSITION,POS_GENERATED_3A9534278F98B2A6B183,position_class,DIRECT_COMPANY,DIRECT_COMPANY,SYNTHETIC,COMPLETION,HOLDINT_68CCC7048DE543176FA4,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_68CCC7048DE543176FA4
HFL_F8F293DA47B0C28966E4,POSITION,POS_SOURCE_70D24AFBD0E38081AE05,acquisition_channel,Secondary Investments,SECONDARY,DERIVED,MATRIX_NORMALIZATION,ed3600b575e85a0adf80,2104c3e8d5a9b4e72a62,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Bain Capital Asia Fund III, L.P.",Fair Value,1,"Bain Capital Asia Fund III, L.P.(f)(g) Rest of World 06/30/2023 2,069,110 4,054,788",,PAIR_C761017842DC0148BFB433C9,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,ACQUISITION_CHANNEL_HEADING_V1,HIGH,schedule heading in fact_observation.strategy,,,,
HFL_F8F451B8881116195325,POSITION,POS_SOURCE_FF00C372B6393F5C7997,fair_value,"(12,774)",-12774,EXTRACTED,DIRECT_SOURCE,10d1d6dcc3dc69e0df05,1c719cb705ae02fab3f8,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners XI (Parallel), L.P.",Fair Value,1,"Hellman & Friedman Capital Partners XI (Parallel), L.P.(d)(f) North America 12/16/2022 - (12,774)",,PAIR_AEAD0C6DB5CFDD345160BE62,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_F8F77DD5F9023B4D99F9,POSITION,POS_GENERATED_BFD2818BC7A98A1A3718,fund_ownership_fraction,0.1500000000,0.1500000000,SYNTHETIC,COMPLETION,HOLDINT_56CBEC313BE97BA87F25,,,,,,,,,,,,,,,,,,,HIGH,Generated fund_holdings row,,,INTEGRATED_COMPLETION_V1,compatibility holding HOLDINT_56CBEC313BE97BA87F25
