fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FPRINT_0BDA0ADD9A94CC8ED192,FUND_0932,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,171967796.855047,168528440.917946,72842888.657734,128954698.661747,3439355.937101,0.000000,0.4322290544,0.7651806304,1.1974096848,,0.0308381783,118638322.768807,5055853.227538,2913715.546309,4128598.160934,3223867.466544,1423659.873226,515903.390565,85983.898428,128954698.661747,0.0689004870,0.2579124536,171967796.855047,2018,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_44E1265222ADF58458C7,FUND_0933,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,524520115.845462,495230818.214270,106961719.217585,475096856.618021,29289297.631192,0.000000,0.2159835682,0.9593442878,1.1753278561,,0.0658307018,437089108.088580,14856924.546428,4278468.768703,12142622.444663,11877421.415451,5245069.297063,1573560.347536,262260.057923,475096856.618021,0.0627544641,0.2579124536,524520115.845462,2023,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_3A9BB42E15A4FE71D937,FUND_0934,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,539042219.975698,528261375.576184,627282451.041816,48442581.064418,10780844.399514,0.000000,1.1874471238,0.0917019175,1.2791490413,,0.0168511464,44567174.579265,15847841.267286,25091298.041673,13259640.407894,1211064.526610,534806.094951,1617126.659927,269521.109988,48442581.064418,0.2943615651,0.2579124536,539042219.975698,2001,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_BB6F6CA24C909CE769F8,FUND_0935,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,447231691.277279,438287057.451733,429089056.131117,118625678.959689,8944633.825546,0.000000,0.9790137510,0.2706574993,1.2496712503,,0.0171691567,109135624.642914,13148611.723552,17163562.245245,10795046.288231,2965641.973992,1309627.495715,1341695.073832,223615.845639,118625678.959689,0.1237451555,0.2579124536,447231691.277279,2005,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_D52700977FA7E0709CF3,FUND_0936,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,463092544.534849,453830693.644152,357534861.225475,194295353.790441,9261850.890697,0.000000,0.7878155141,0.4281229906,1.2159385047,,0.0166867753,178751725.487206,13614920.809325,14301394.449019,10848521.298194,4857383.844761,2145020.705846,1389277.633605,231546.272267,194295353.790441,0.0907968966,0.2579124536,463092544.534849,2008,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_F4331CDCF00B45491A70,FUND_0937,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,100000000.000000,98000000.000000,113083553.210202,4900000.000000,2000000.000000,0.000000,1.1539138083,0.0500000000,1.2039138083,,0.0264628154,4508000.000000,2940000.000000,4523342.128408,2148746.128408,122500.000000,54096.000000,300000.000000,50000.000000,4900000.000000,0.4381859202,0.2579124536,499881748.600069,2014,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_1666DA0142BD51F17557,FUND_0938,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,50000000.000000,47100000.000000,57400000.000000,2400000.000000,2900000.000000,0.000000,1.2186836518,0.0509554140,1.2696390658,,0.0408881839,2208000.000000,1413000.000000,2296000.000000,1163504.000000,60000.000000,26496.000000,150000.000000,25000.000000,2400000.000000,0.4868659420,0.2579124536,549207202.693217,2016,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_A06E92834FCF9EDF5DCC,FUND_0939,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,100000000.000000,98000000.000000,106166666.666667,8166666.666667,2000000.000000,0.000000,1.0833333333,0.0833333333,1.1666666667,,0.0216841300,7513333.333333,2940000.000000,4246666.666667,2015673.333333,204166.666667,90160.000000,300000.000000,50000.000000,8166666.666667,0.2608695652,0.2579124536,254894836.041303,2014,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_6EFAEE86C05A4C484F48,FUND_0940,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,150000000.000000,129900000.000000,94600000.000000,57200000.000000,20100000.000000,0.000000,0.7282525019,0.4403387221,1.1685912240,,0.0330752620,52624000.000000,3897000.000000,3784000.000000,2926512.000000,1430000.000000,631488.000000,450000.000000,75000.000000,57200000.000000,0.0848092125,0.2579124536,398816142.449220,2019,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_3F3398CA6728BFD0964F,FUND_0941,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,384495469.409873,376805560.021676,364788622.270795,108492774.506367,7689909.388197,0.000000,0.9681083853,0.2879277432,1.2560361284,,0.0183498526,99813352.545858,11304166.800650,14591544.890832,9402454.600416,2712319.362659,1197760.230550,1153486.408230,192247.734705,108492774.506367,0.1198917755,0.2579124536,384495469.409873,2006,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_30986DAE48DF738547FF,FUND_0942,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,580028001.681643,568427441.648010,219924578.909362,446442911.513183,11600560.033633,0.000000,0.3869000031,0.7853999980,1.1723000010,,0.0239928314,410727478.592128,17052823.249440,8796983.156374,13399888.302939,11161072.787830,4928729.743106,1740084.005045,290014.000841,446442911.513183,0.0668559915,0.2579124536,580028001.681643,2017,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_16971FC220DE4C74210D,FUND_0943,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,150000000.000000,150000000.000000,22300000.000000,258700000.000000,0.000000,0.000000,0.1486666667,1.7246666667,1.8733333333,,0.0736569970,238004000.000000,4500000.000000,892000.000000,8289452.000000,6467500.000000,2856048.000000,450000.000000,75000.000000,258700000.000000,0.0717971127,0.2579124536,352778866.754416,2015,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_D223D22CC36631E6C635,FUND_0944,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,240967319.663635,233285668.396643,68000871.831155,207392226.208927,7681651.266992,0.000000,0.2914918533,0.8890054311,1.1804972844,,0.0429067387,190800848.112212,6998570.051899,2720034.873246,5681812.704314,5184805.655223,2289610.177347,722901.958991,120483.659832,207392226.208927,0.0645324328,0.2579124536,240967319.663635,2021,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_B49A6EFAEFFD3C45B7E4,FUND_0945,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,559753051.715622,548557990.681310,293408293.157287,371237728.265828,11195061.034312,0.000000,0.5348719700,0.6767520200,1.2116239900,,0.0271803160,341538710.004562,16456739.720439,11736331.726291,13558338.221423,9280943.206646,4098464.520055,1679259.155147,279876.525858,371237728.265828,0.0731355174,0.2579124536,559753051.715622,2016,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_FAEEE1B1CE1016E2B00E,FUND_0946,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,205000000.000000,200900000.000000,30367501.180916,108468918.280586,4100000.000000,0.000000,0.1511572981,0.5399149740,0.6910722721,,-0.0367529396,99791404.818139,6027000.000000,1214700.047237,673493.694851,2711722.957015,1197496.857818,615000.000000,102500.000000,108468918.280586,0.0387329301,0.2579124536,299032824.803531,2013,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_8866674F4F8B91C4CC49,FUND_0948,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,592923788.861404,553129469.786300,109477062.107461,531770178.894714,39794319.075104,0.000000,0.1979230326,0.9613846449,1.1593076775,,0.0459107001,489228564.583137,16593884.093589,4379082.484298,13237048.715936,13294254.472368,5870742.774998,1778771.366584,296461.894431,531770178.894714,0.0619890474,0.2579124536,592923788.861404,2022,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_FF714C56B2FF337CD04B,FUND_0949,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,570884970.652276,559467271.239230,206761778.212460,451464340.230349,11417699.413046,0.000000,0.3695690326,0.8069539783,1.1765230109,,0.0273665482,415347193.011921,16784018.137177,8270471.128498,13330922.785131,11286608.505759,4984166.316143,1712654.911957,285442.485326,451464340.230349,0.0664590990,0.2579124536,570884970.652276,2018,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_E19F8644A606E7303F19,FUND_0950,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,366678968.985968,334852875.207850,44431875.455026,343181617.428056,31826093.778118,0.000000,0.1326907390,1.0248728407,1.1575635797,,0.0835114292,315727088.033811,10045586.256236,1777275.018201,8101329.055554,8579540.435701,3788725.056406,1100036.906958,183339.484493,343181617.428056,0.0607683626,0.2579124536,366678968.985968,2024,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_EDC0AE9FE0035754FE18,FUND_0951,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,194121471.665378,190239042.232070,119982309.621653,112787356.380729,3882429.433308,0.000000,0.6306923553,0.5928717631,1.2235641184,,0.0245271924,103764367.870271,5707171.266962,4799292.384866,4729678.455230,2819683.909518,1245172.414443,582364.414996,97060.735833,112787356.380729,0.0782070936,0.2579124536,194121471.665378,2014,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_448E2A2D74EC36B63552,FUND_0952,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,417158389.432944,406188029.732286,123840723.585906,357476549.819372,10970359.700658,0.000000,0.3048852121,0.8800765253,1.1849617374,,0.0440487202,328878425.833823,12185640.891969,4953628.943436,9942711.544543,8936913.745484,3946541.110006,1251475.168299,208579.194716,357476549.819372,0.0649665966,0.2579124536,417158389.432944,2021,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_8674A995C15EAFC890A2,FUND_0953,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,411508380.093162,403278212.491299,310426809.326140,181540138.482524,8230167.601863,0.000000,0.7697584439,0.4501610374,1.2199194813,,0.0178496319,167016927.403922,12098346.374739,12417072.373046,9739509.816324,4538503.462063,2004203.128847,1234525.140279,205754.190047,181540138.482524,0.0888648672,0.2579124536,411508380.093162,2009,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_8312BF5E644D55F73412,FUND_0954,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,593538481.674182,541157480.580253,74785272.147725,547220238.808396,52381001.093929,0.000000,0.1381950261,1.0112033159,1.1493983420,,0.0553919711,503442619.703724,16234724.417408,2991410.885909,12889872.852378,13680505.970210,6041311.436445,1780615.445023,296769.240837,547220238.808396,0.0606510144,0.2579124536,593538481.674182,2023,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_B0555A41EA158D0F58B0,FUND_0955,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,509468534.065440,499279163.384131,241135045.937222,350172313.238279,10189370.681309,0.000000,0.4829663716,0.7013557523,1.1843221239,,0.0215509848,322158528.179217,14978374.901524,9645401.837489,11843741.695149,8754307.830957,3865902.338151,1528405.602196,254734.267033,350172313.238279,0.0704026435,0.2579124536,509468534.065440,2015,Primary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,fund_of_funds_primary,,
FPRINT_5DCACA7DF273ACAD1519,FUND_0956,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,473760003.466868,451027116.372334,118096248.008970,405371606.233659,22732887.094534,0.000000,0.2618384654,0.8987743564,1.1606128218,,0.0320883943,372941877.734966,13530813.491170,4723849.920359,10671332.251354,10134290.155841,4475302.532820,1421280.010401,236880.001733,405371606.233659,0.0633416796,0.2579124536,473760003.466868,2020,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_F78E1CC58A9E255CD6A0,FUND_0957,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,420653238.022312,400414113.352613,104719284.724771,359964958.515290,20239124.669699,0.000000,0.2615274568,0.8989816955,1.1605091523,,0.0320663631,331167761.834067,12012423.400578,4188771.388991,9472693.897823,8999123.962882,3974013.142009,1261959.714067,210326.619011,359964958.515290,0.0633320845,0.2579124536,420653238.022312,2020,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_ED77D9E26A4832E45525,FUND_0958,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,493250891.474325,483385873.644838,351370978.108997,236248264.941645,9865017.829486,0.000000,0.7268954210,0.4887363860,1.2156318070,,0.0183973557,217348403.746313,14501576.209345,14054839.124360,11665114.762010,5906206.623541,2608180.844956,1479752.674423,246625.445737,236248264.941645,0.0849011255,0.2579124536,493250891.474325,2010,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_C4C9EE73454294A14BF1,FUND_0959,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,267874045.105242,262175304.121301,87813652.482334,220237305.060761,5698740.983941,0.000000,0.3349425026,0.8400383316,1.1749808342,,0.0305792847,202618320.655900,7865259.123639,3512546.099293,6266478.063994,5505932.626519,2431419.847871,803622.135316,133937.022553,220237305.060761,0.0654741947,0.2579124536,267874045.105242,2019,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_C45D36A8770F34F6E5EA,FUND_0960,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,100000000.000000,55200000.000000,552000.000000,50800000.000000,44800000.000000,0.000000,0.0100000000,0.9202898551,0.9302898551,,-0.0097609336,46736000.000000,1656000.000000,22080.000000,949248.000000,1270000.000000,560832.000000,300000.000000,50000.000000,50800000.000000,0.0519958918,0.2579124536,441521020.710557,2017,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_3CAA8B3935A1A485E7D9,FUND_0961,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,46500000.000000,45570000.000000,53891478.260870,2278500.000000,930000.000000,0.000000,1.1826086957,0.0500000000,1.2326086957,,0.0109972228,2096220.000000,1367100.000000,2155659.130435,1051471.990435,56962.500000,25154.640000,139500.000000,23250.000000,2278500.000000,0.4631379962,0.2579124536,314517272.090597,1991,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_626CD445D908FC8441D4,FUND_0962,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,402634915.513652,394582217.203379,425089999.003579,76991759.043367,8052698.310273,0.000000,1.0773166668,0.1951222222,1.2724388889,,0.0181507316,70832418.319897,11837466.516101,17003599.960143,9959913.375886,1924793.976084,849989.019839,1207904.746541,201317.457757,76991759.043367,0.1598911125,0.2579124536,402634915.513652,2004,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_FFF220E8A3B453F2539E,FUND_0963,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,225051808.085787,220550771.924071,194532729.006609,80569916.563209,4501036.161716,0.000000,0.8820315037,0.3653123309,1.2473438346,,0.0192863206,74124323.238152,6616523.157722,7781309.160264,5494320.862961,2014247.914080,889491.878858,675155.424257,112525.904043,80569916.563209,0.1026704730,0.2579124536,225051808.085787,2008,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_656C2A03E0EDED42C13F,FUND_0964,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,583651723.445616,571978688.976704,487144379.957457,214803643.296386,11673034.468912,0.000000,0.8516827451,0.3755448366,1.2272275817,,0.0168495494,197619351.832675,17159360.669301,19485775.198298,13811963.720366,5370091.082410,2371432.221992,1750955.170337,291825.861723,214803643.296386,0.0987287217,0.2579124536,583651723.445616,2007,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_5FD264882330B6CE18AA,FUND_0965,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,510646216.267266,500433291.941921,546055702.560787,83016605.760924,10212924.325345,0.000000,1.0911658184,0.1658894544,1.2570552728,,0.0159315165,76375277.300050,15012998.758258,21842228.102432,12265901.090360,2075415.144023,916503.327601,1531938.648802,255323.108134,83016605.760924,0.1763732752,0.2579124536,510646216.267266,2002,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_4B1329590D9BEB2C15CD,FUND_0966,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,293365923.624202,277812973.202588,66887008.173080,256372715.520750,15552950.421614,0.000000,0.2407627239,0.9228248507,1.1635875746,,0.0386161008,235862898.279090,8334389.196078,2675480.326923,6638016.437822,6409317.888019,2830354.779349,880097.770873,146682.961812,256372715.520750,0.0629641562,0.2579124536,293365923.624202,2021,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_A26940B6188488580C37,FUND_0967,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,490638848.158311,480826071.195145,507470203.675438,96032748.529322,9812776.963166,0.000000,1.0554132442,0.1997245039,1.2551377481,,0.0163412608,88350128.646976,14424782.135854,20298808.147018,11812861.605066,2400818.713233,1060201.543764,1471916.544475,245319.424079,96032748.529322,0.1534422881,0.2579124536,490638848.158311,2003,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_2837BD9408A9114C5425,FUND_0968,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,473891007.852107,464413187.695065,355690049.820613,210258004.265837,9477820.157042,0.000000,0.7658913641,0.4527390906,1.2186304547,,0.0177382375,193437363.924570,13932395.630852,14227601.992825,11196766.756981,5256450.106646,2321248.367095,1421673.023556,236945.503926,210258004.265837,0.0884826300,0.2579124536,473891007.852107,2009,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_A206013D29BFFDF4C7FB,FUND_0969,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,472484703.038330,463035008.977563,375935127.208960,190803290.419304,9449694.060767,0.000000,0.8118935284,0.4120709811,1.2239645095,,0.0173475322,175539027.185759,13891050.269327,15037405.088358,11187763.926498,4770082.260483,2106468.326229,1417454.109115,236242.351519,190803290.419304,0.0934870058,0.2579124536,472484703.038330,2008,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
FPRINT_232404793E4DC719A4B2,FUND_0970,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,40000000.000000,39200000.000000,392000.000000,38024000.000000,800000.000000,0.000000,0.0100000000,0.9700000000,0.9800000000,,-0.0010540604,34982080.000000,1176000.000000,15680.000000,651215.040000,950600.000000,419784.960000,120000.000000,20000.000000,38024000.000000,0.0537875392,0.2579124536,569455639.551320,2002,Opportunistic,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,real_estate,opportunistic,,
FPRINT_F2EEB96C0210C1BA1D61,FUND_0971,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,15400000.000000,15092000.000000,23006097.560976,754600.000000,308000.000000,0.000000,1.5243902439,0.0500000000,1.5743902439,,0.0240763311,694232.000000,452760.000000,920243.902439,554556.118439,18865.000000,8330.784000,46200.000000,7700.000000,754600.000000,0.7603393425,0.2579124536,358537483.603762,1991,Diversified Alternatives,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,multi_asset,,,
FPRINT_27DAD6C342713BE0E625,FUND_0972,,,,as_of,2026-06-05,day,2026-06-05,,2026-01-01,2026-06-05,,fund_total,USD,399694748.760895,391700853.785677,259015294.126932,216412652.009152,7993894.975218,0.000000,0.6612579258,0.5524947161,1.2137526419,,0.0204322594,199099639.848419,11751025.613570,10360611.765077,9522017.954492,5410316.300229,2389195.678181,1199084.246283,199847.374380,216412652.009152,0.0799730141,0.2579124536,399694748.760895,2012,Secondary Investments,,SYNTHETIC,,,data/integrated/cell-lineage.csv,INTEGRATED_PERIOD_COMPLETION_V1,,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE,,,,,,private_equity,secondaries,,
