population,fund_id,manager_id,manager_name,fund_period_id,strategy,currency,vintage_year,vintage_bucket,as_of_date,measurement_basis,paid_in,distributions,nav,dpi,rvpi,tvpi,nav_dependence,tvpi_percentile,dpi_percentile,peer_count,peer_manager_count,peer_fund_ids,fund_score,nav_haircut,scenario_tvpi,scenario_score,evidence_ids,status,score_balanced_50_50,score_value_70_30
fixture,FUND_SYNTH_000657,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,FP_FUND_SYNTH_000657_20260630,real_estate,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,221.7,52.18,214.21,0.235363103293,0.966215606676,1.20157870997,0.804121776343,46.6666666667,13.3333333333,15,14,"[""FUND_SYNTH_000032"",""FUND_SYNTH_000144"",""FUND_SYNTH_000303"",""FUND_SYNTH_000311"",""FUND_SYNTH_000320"",""FUND_SYNTH_000394"",""FUND_SYNTH_000512"",""FUND_SYNTH_000533"",""FUND_SYNTH_000557"",""FUND_SYNTH_000558"",""FUND_SYNTH_000627"",""FUND_SYNTH_000633"",""FUND_SYNTH_000637"",""FUND_SYNTH_000764"",""FUND_SYNTH_000784""]",33.3333333333,0.2,1.00833558863,5.33333333333,"[""SYNTH:FUND_SYNTH_000657:FP_FUND_SYNTH_000657_20260630""]",RANKABLE_FUND,30,36.6666666667
fixture,FUND_SYNTH_000658,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,FP_FUND_SYNTH_000658_20260630,fund_of_funds,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,377.95,475.32,52.81,1.25762667019,0.13972747718,1.39735414737,0.0999943195804,26.6666666667,60,15,15,"[""FUND_SYNTH_000010"",""FUND_SYNTH_000014"",""FUND_SYNTH_000068"",""FUND_SYNTH_000128"",""FUND_SYNTH_000156"",""FUND_SYNTH_000213"",""FUND_SYNTH_000266"",""FUND_SYNTH_000382"",""FUND_SYNTH_000389"",""FUND_SYNTH_000410"",""FUND_SYNTH_000578"",""FUND_SYNTH_000630"",""FUND_SYNTH_000671"",""FUND_SYNTH_000725"",""FUND_SYNTH_000766""]",40,0.2,1.36940865194,40,"[""SYNTH:FUND_SYNTH_000658:FP_FUND_SYNTH_000658_20260630""]",RANKABLE_FUND,43.3333333333,36.6666666667
fixture,FUND_SYNTH_000659,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,FP_FUND_SYNTH_000659_20260630,venture,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,500.81,129.25,63.94,0.25808190731,0.127673169465,0.385755076776,0.330969511879,14.8148148148,7.40740740741,27,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000037"",""FUND_SYNTH_000038"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",11.8518518519,0.2,0.360220442883,9.62962962963,"[""SYNTH:FUND_SYNTH_000659:FP_FUND_SYNTH_000659_20260630""]",RANKABLE_FUND,11.1111111111,12.5925925926
fixture,FUND_SYNTH_000660,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,FP_FUND_SYNTH_000660_20260630,venture,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,277.84,286.55,77.96,1.03134897783,0.280593147135,1.31194212496,0.21387616252,25.9259259259,29.6296296296,27,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000037"",""FUND_SYNTH_000038"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",27.4074074074,0.2,1.25582349554,27.4074074074,"[""SYNTH:FUND_SYNTH_000660:FP_FUND_SYNTH_000660_20260630""]",RANKABLE_FUND,27.7777777778,27.037037037
fixture,FUND_SYNTH_000661,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,FP_FUND_SYNTH_000661_20260630,growth,CAD,2014,2010,2026-06-30,synthetic_basis_unspecified,1249.31,2351.12,307.88,1.88193482803,0.246440034899,2.12837486292,0.115787890184,,,1,1,"[""FUND_SYNTH_000691""]",,0.2,2.07908685594,,"[""SYNTH:FUND_SYNTH_000661:FP_FUND_SYNTH_000661_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000662,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,FP_FUND_SYNTH_000662_20260630,private_credit,USD,2015,2015,2026-06-30,synthetic_basis_unspecified,469.85,486.99,39.98,1.03647972757,0.085090986485,1.12157071406,0.0758676964533,12.5,50,40,38,"[""FUND_SYNTH_000023"",""FUND_SYNTH_000079"",""FUND_SYNTH_000081"",""FUND_SYNTH_000113"",""FUND_SYNTH_000159"",""FUND_SYNTH_000171"",""FUND_SYNTH_000208"",""FUND_SYNTH_000209"",""FUND_SYNTH_000243"",""FUND_SYNTH_000275"",""FUND_SYNTH_000314"",""FUND_SYNTH_000321"",""FUND_SYNTH_000340"",""FUND_SYNTH_000341"",""FUND_SYNTH_000346"",""FUND_SYNTH_000355"",""FUND_SYNTH_000356"",""FUND_SYNTH_000383"",""FUND_SYNTH_000407"",""FUND_SYNTH_000464"",""FUND_SYNTH_000484"",""FUND_SYNTH_000503"",""FUND_SYNTH_000538"",""FUND_SYNTH_000566"",""FUND_SYNTH_000576"",""FUND_SYNTH_000581"",""FUND_SYNTH_000607"",""FUND_SYNTH_000618"",""FUND_SYNTH_000621"",""FUND_SYNTH_000677"",""FUND_SYNTH_000695"",""FUND_SYNTH_000709"",""FUND_SYNTH_000714"",""FUND_SYNTH_000715"",""FUND_SYNTH_000728"",""FUND_SYNTH_000758"",""FUND_SYNTH_000771"",""FUND_SYNTH_000783"",""FUND_SYNTH_000788"",""FUND_SYNTH_000789""]",27.5,0.2,1.10455251676,26,"[""SYNTH:FUND_SYNTH_000662:FP_FUND_SYNTH_000662_20260630""]",RANKABLE_FUND,31.25,23.75
fixture,FUND_SYNTH_000663,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,FP_FUND_SYNTH_000663_20260630,buyout,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,357.46,532.78,99.97,1.4904604711,0.279667655122,1.77012812622,0.157992888186,44.0677966102,59.3220338983,59,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000046"",""FUND_SYNTH_000048"",""FUND_SYNTH_000049"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000449"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000667"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",50.1694915254,0.2,1.7141945952,46.1016949153,"[""SYNTH:FUND_SYNTH_000663:FP_FUND_SYNTH_000663_20260630""]",RANKABLE_FUND,51.6949152542,48.6440677966
fixture,FUND_SYNTH_000664,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,FP_FUND_SYNTH_000664_20260630,buyout,USD,2021,2020,2026-06-30,synthetic_basis_unspecified,845.15,561.45,912.73,0.664319943205,1.0799621369,1.7442820801,0.619144202201,71.7948717949,69.2307692308,39,35,"[""FUND_SYNTH_000012"",""FUND_SYNTH_000019"",""FUND_SYNTH_000065"",""FUND_SYNTH_000067"",""FUND_SYNTH_000114"",""FUND_SYNTH_000125"",""FUND_SYNTH_000131"",""FUND_SYNTH_000138"",""FUND_SYNTH_000163"",""FUND_SYNTH_000193"",""FUND_SYNTH_000198"",""FUND_SYNTH_000217"",""FUND_SYNTH_000219"",""FUND_SYNTH_000241"",""FUND_SYNTH_000288"",""FUND_SYNTH_000289"",""FUND_SYNTH_000307"",""FUND_SYNTH_000336"",""FUND_SYNTH_000385"",""FUND_SYNTH_000420"",""FUND_SYNTH_000439"",""FUND_SYNTH_000486"",""FUND_SYNTH_000491"",""FUND_SYNTH_000501"",""FUND_SYNTH_000513"",""FUND_SYNTH_000515"",""FUND_SYNTH_000521"",""FUND_SYNTH_000551"",""FUND_SYNTH_000559"",""FUND_SYNTH_000585"",""FUND_SYNTH_000639"",""FUND_SYNTH_000701"",""FUND_SYNTH_000708"",""FUND_SYNTH_000721"",""FUND_SYNTH_000726"",""FUND_SYNTH_000760"",""FUND_SYNTH_000792"",""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",70.7692307692,0.2,1.52828965272,58.4615384615,"[""SYNTH:FUND_SYNTH_000664:FP_FUND_SYNTH_000664_20260630""]",RANKABLE_FUND,70.5128205128,71.0256410256
fixture,FUND_SYNTH_000665,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,FP_FUND_SYNTH_000665_20260630,fund_of_funds,GBP,2022,2020,2026-06-30,synthetic_basis_unspecified,300.24,109.29,278.13,0.364008792966,0.92635891287,1.29036770584,0.717903050952,,,0,0,[],,0.2,1.10509592326,,"[""SYNTH:FUND_SYNTH_000665:FP_FUND_SYNTH_000665_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000666,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,FP_FUND_SYNTH_000666_20260630,secondaries,USD,2022,2020,2026-06-30,synthetic_basis_unspecified,245.23,89.18,225.83,0.363658606206,0.920890592505,1.28454919871,0.716897876258,46.6666666667,46.6666666667,15,15,"[""FUND_SYNTH_000132"",""FUND_SYNTH_000135"",""FUND_SYNTH_000137"",""FUND_SYNTH_000153"",""FUND_SYNTH_000157"",""FUND_SYNTH_000265"",""FUND_SYNTH_000301"",""FUND_SYNTH_000378"",""FUND_SYNTH_000437"",""FUND_SYNTH_000444"",""FUND_SYNTH_000597"",""FUND_SYNTH_000638"",""FUND_SYNTH_000654"",""FUND_SYNTH_000749"",""FUND_SYNTH_000757""]",46.6666666667,0.2,1.10037108021,30.6666666667,"[""SYNTH:FUND_SYNTH_000666:FP_FUND_SYNTH_000666_20260630""]",RANKABLE_FUND,46.6666666667,46.6666666667
fixture,FUND_SYNTH_000667,MANAGER_SYNTH_00167,Synthetic Alternatives Manager 0167,FP_FUND_SYNTH_000667_20260630,buyout,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,441.55,508.96,342.67,1.15266674216,0.776061601178,1.92872834334,0.402369573641,55.9322033898,32.2033898305,59,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000046"",""FUND_SYNTH_000048"",""FUND_SYNTH_000049"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000449"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000663"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",46.4406779661,0.2,1.7735160231,41.3559322034,"[""SYNTH:FUND_SYNTH_000667:FP_FUND_SYNTH_000667_20260630""]",RANKABLE_FUND,44.0677966102,48.813559322
fixture,FUND_SYNTH_000670,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,FP_FUND_SYNTH_000670_20260630,real_estate,GBP,2020,2020,2026-06-30,synthetic_basis_unspecified,231.4,175.88,189.56,0.760069144339,0.819187554019,1.57925669836,0.518717162872,,,5,5,"[""FUND_SYNTH_000368"",""FUND_SYNTH_000561"",""FUND_SYNTH_000577"",""FUND_SYNTH_000684"",""FUND_SYNTH_000732""]",,0.2,1.41541918755,,"[""SYNTH:FUND_SYNTH_000670:FP_FUND_SYNTH_000670_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000671,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,FP_FUND_SYNTH_000671_20260630,fund_of_funds,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,631.43,466.55,321.16,0.738878418827,0.508623283658,1.24750170248,0.407713498623,20,13.3333333333,15,15,"[""FUND_SYNTH_000010"",""FUND_SYNTH_000014"",""FUND_SYNTH_000068"",""FUND_SYNTH_000128"",""FUND_SYNTH_000156"",""FUND_SYNTH_000213"",""FUND_SYNTH_000266"",""FUND_SYNTH_000382"",""FUND_SYNTH_000389"",""FUND_SYNTH_000410"",""FUND_SYNTH_000578"",""FUND_SYNTH_000630"",""FUND_SYNTH_000658"",""FUND_SYNTH_000725"",""FUND_SYNTH_000766""]",17.3333333333,0.2,1.14577704575,13.3333333333,"[""SYNTH:FUND_SYNTH_000671:FP_FUND_SYNTH_000671_20260630""]",RANKABLE_FUND,16.6666666667,18
fixture,FUND_SYNTH_000672,MANAGER_SYNTH_00168,Synthetic Alternatives Manager 0168,FP_FUND_SYNTH_000672_20260630,venture,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,231.38,541.3,428.85,2.3394416112,1.85344455009,4.19288616129,0.442045044581,92.8571428571,71.4285714286,28,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000037"",""FUND_SYNTH_000038"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000659"",""FUND_SYNTH_000660"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",84.2857142857,0.2,3.82219725127,82.1428571429,"[""SYNTH:FUND_SYNTH_000672:FP_FUND_SYNTH_000672_20260630""]",RANKABLE_FUND,82.1428571429,86.4285714286
fixture,FUND_SYNTH_000674,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,FP_FUND_SYNTH_000674_20260630,real_estate,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,369.58,372.05,151.83,1.00668326208,0.41081768494,1.41750094702,0.289818278995,30.7692307692,34.6153846154,26,26,"[""FUND_SYNTH_000076"",""FUND_SYNTH_000092"",""FUND_SYNTH_000112"",""FUND_SYNTH_000130"",""FUND_SYNTH_000184"",""FUND_SYNTH_000192"",""FUND_SYNTH_000212"",""FUND_SYNTH_000238"",""FUND_SYNTH_000261"",""FUND_SYNTH_000300"",""FUND_SYNTH_000310"",""FUND_SYNTH_000391"",""FUND_SYNTH_000403"",""FUND_SYNTH_000413"",""FUND_SYNTH_000429"",""FUND_SYNTH_000509"",""FUND_SYNTH_000524"",""FUND_SYNTH_000528"",""FUND_SYNTH_000545"",""FUND_SYNTH_000554"",""FUND_SYNTH_000573"",""FUND_SYNTH_000629"",""FUND_SYNTH_000650"",""FUND_SYNTH_000685"",""FUND_SYNTH_000723"",""FUND_SYNTH_000747""]",32.3076923077,0.2,1.33533741003,30,"[""SYNTH:FUND_SYNTH_000674:FP_FUND_SYNTH_000674_20260630""]",RANKABLE_FUND,32.6923076923,31.9230769231
fixture,FUND_SYNTH_000675,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,FP_FUND_SYNTH_000675_20260630,buyout,GBP,2022,2020,2026-06-30,synthetic_basis_unspecified,317.92,100.97,253.77,0.31759562154,0.798219677906,1.11581529945,0.71536900265,,,5,5,"[""FUND_SYNTH_000110"",""FUND_SYNTH_000127"",""FUND_SYNTH_000313"",""FUND_SYNTH_000401"",""FUND_SYNTH_000740""]",,0.2,0.956171363865,,"[""SYNTH:FUND_SYNTH_000675:FP_FUND_SYNTH_000675_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000676,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,FP_FUND_SYNTH_000676_20260630,real_estate,USD,2015,2015,2026-06-30,synthetic_basis_unspecified,499.36,1034.81,114.98,2.07227250881,0.230254726049,2.30252723486,0.100000869724,96.1538461538,96.1538461538,26,26,"[""FUND_SYNTH_000076"",""FUND_SYNTH_000092"",""FUND_SYNTH_000112"",""FUND_SYNTH_000130"",""FUND_SYNTH_000184"",""FUND_SYNTH_000192"",""FUND_SYNTH_000212"",""FUND_SYNTH_000238"",""FUND_SYNTH_000261"",""FUND_SYNTH_000300"",""FUND_SYNTH_000310"",""FUND_SYNTH_000391"",""FUND_SYNTH_000403"",""FUND_SYNTH_000413"",""FUND_SYNTH_000429"",""FUND_SYNTH_000509"",""FUND_SYNTH_000524"",""FUND_SYNTH_000528"",""FUND_SYNTH_000545"",""FUND_SYNTH_000554"",""FUND_SYNTH_000573"",""FUND_SYNTH_000629"",""FUND_SYNTH_000650"",""FUND_SYNTH_000685"",""FUND_SYNTH_000723"",""FUND_SYNTH_000747""]",96.1538461538,0.2,2.25647628965,96.1538461538,"[""SYNTH:FUND_SYNTH_000676:FP_FUND_SYNTH_000676_20260630""]",RANKABLE_FUND,96.1538461538,96.1538461538
fixture,FUND_SYNTH_000677,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,FP_FUND_SYNTH_000677_20260630,private_credit,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,365.71,436.82,162.2,1.19444368489,0.44352082251,1.6379645074,0.270775600147,85,67.5,40,38,"[""FUND_SYNTH_000023"",""FUND_SYNTH_000079"",""FUND_SYNTH_000081"",""FUND_SYNTH_000113"",""FUND_SYNTH_000159"",""FUND_SYNTH_000171"",""FUND_SYNTH_000208"",""FUND_SYNTH_000209"",""FUND_SYNTH_000243"",""FUND_SYNTH_000275"",""FUND_SYNTH_000314"",""FUND_SYNTH_000321"",""FUND_SYNTH_000340"",""FUND_SYNTH_000341"",""FUND_SYNTH_000346"",""FUND_SYNTH_000355"",""FUND_SYNTH_000356"",""FUND_SYNTH_000383"",""FUND_SYNTH_000407"",""FUND_SYNTH_000464"",""FUND_SYNTH_000484"",""FUND_SYNTH_000503"",""FUND_SYNTH_000538"",""FUND_SYNTH_000566"",""FUND_SYNTH_000576"",""FUND_SYNTH_000581"",""FUND_SYNTH_000607"",""FUND_SYNTH_000618"",""FUND_SYNTH_000621"",""FUND_SYNTH_000662"",""FUND_SYNTH_000695"",""FUND_SYNTH_000709"",""FUND_SYNTH_000714"",""FUND_SYNTH_000715"",""FUND_SYNTH_000728"",""FUND_SYNTH_000758"",""FUND_SYNTH_000771"",""FUND_SYNTH_000783"",""FUND_SYNTH_000788"",""FUND_SYNTH_000789""]",78,0.2,1.54926034289,70.5,"[""SYNTH:FUND_SYNTH_000677:FP_FUND_SYNTH_000677_20260630""]",RANKABLE_FUND,76.25,79.75
fixture,FUND_SYNTH_000679,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,FP_FUND_SYNTH_000679_20260630,infrastructure,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,383.5,95.39,396.91,0.248735332464,1.03496740548,1.28370273794,0.806236034938,33.3333333333,13.3333333333,15,14,"[""FUND_SYNTH_000059"",""FUND_SYNTH_000145"",""FUND_SYNTH_000151"",""FUND_SYNTH_000367"",""FUND_SYNTH_000375"",""FUND_SYNTH_000397"",""FUND_SYNTH_000469"",""FUND_SYNTH_000522"",""FUND_SYNTH_000569"",""FUND_SYNTH_000574"",""FUND_SYNTH_000575"",""FUND_SYNTH_000584"",""FUND_SYNTH_000601"",""FUND_SYNTH_000613"",""FUND_SYNTH_000718""]",25.3333333333,0.2,1.07670925684,9.33333333333,"[""SYNTH:FUND_SYNTH_000679:FP_FUND_SYNTH_000679_20260630""]",RANKABLE_FUND,23.3333333333,27.3333333333
fixture,FUND_SYNTH_000680,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,FP_FUND_SYNTH_000680_20260630,secondaries,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,446.53,563.97,227.32,1.26300584507,0.509081136766,1.77208698184,0.287277736355,89.4736842105,42.1052631579,19,18,"[""FUND_SYNTH_000069"",""FUND_SYNTH_000146"",""FUND_SYNTH_000172"",""FUND_SYNTH_000206"",""FUND_SYNTH_000269"",""FUND_SYNTH_000297"",""FUND_SYNTH_000317"",""FUND_SYNTH_000432"",""FUND_SYNTH_000436"",""FUND_SYNTH_000451"",""FUND_SYNTH_000459"",""FUND_SYNTH_000483"",""FUND_SYNTH_000504"",""FUND_SYNTH_000529"",""FUND_SYNTH_000656"",""FUND_SYNTH_000706"",""FUND_SYNTH_000754"",""FUND_SYNTH_000755"",""FUND_SYNTH_000796""]",70.5263157895,0.2,1.67027075448,57.8947368421,"[""SYNTH:FUND_SYNTH_000680:FP_FUND_SYNTH_000680_20260630""]",RANKABLE_FUND,65.7894736842,75.2631578947
fixture,FUND_SYNTH_000681,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,FP_FUND_SYNTH_000681_20260630,growth,USD,2018,2015,2026-06-30,synthetic_basis_unspecified,183.48,236.76,102.58,1.29038587312,0.55908000872,1.84946588184,0.302292685802,25,29.1666666667,24,24,"[""FUND_SYNTH_000024"",""FUND_SYNTH_000044"",""FUND_SYNTH_000150"",""FUND_SYNTH_000154"",""FUND_SYNTH_000174"",""FUND_SYNTH_000189"",""FUND_SYNTH_000248"",""FUND_SYNTH_000284"",""FUND_SYNTH_000304"",""FUND_SYNTH_000312"",""FUND_SYNTH_000344"",""FUND_SYNTH_000396"",""FUND_SYNTH_000419"",""FUND_SYNTH_000452"",""FUND_SYNTH_000456"",""FUND_SYNTH_000494"",""FUND_SYNTH_000532"",""FUND_SYNTH_000571"",""FUND_SYNTH_000606"",""FUND_SYNTH_000642"",""FUND_SYNTH_000724"",""FUND_SYNTH_000739"",""FUND_SYNTH_000765"",""FUND_SYNTH_000777""]",26.6666666667,0.2,1.7376498801,24.1666666667,"[""SYNTH:FUND_SYNTH_000681:FP_FUND_SYNTH_000681_20260630""]",RANKABLE_FUND,27.0833333333,26.25
fixture,FUND_SYNTH_000682,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,FP_FUND_SYNTH_000682_20260630,real_estate,GBP,2016,2015,2026-06-30,synthetic_basis_unspecified,484.78,383.5,42.61,0.791080490119,0.0878955402451,0.878976030364,0.0999976531881,,,4,4,"[""FUND_SYNTH_000052"",""FUND_SYNTH_000281"",""FUND_SYNTH_000543"",""FUND_SYNTH_000742""]",,0.2,0.861396922315,,"[""SYNTH:FUND_SYNTH_000682:FP_FUND_SYNTH_000682_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000683,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,FP_FUND_SYNTH_000683_20260630,growth,EUR,2017,2015,2026-06-30,synthetic_basis_unspecified,638.3,932.24,204.85,1.46050446499,0.320930596898,1.78143506188,0.180152846301,,,4,4,"[""FUND_SYNTH_000249"",""FUND_SYNTH_000255"",""FUND_SYNTH_000326"",""FUND_SYNTH_000476""]",,0.2,1.7172489425,,"[""SYNTH:FUND_SYNTH_000683:FP_FUND_SYNTH_000683_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000684,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,FP_FUND_SYNTH_000684_20260630,real_estate,GBP,2023,2020,2026-06-30,synthetic_basis_unspecified,297.47,83.92,344.54,0.282112481931,1.15823444381,1.44034692574,0.80413574196,,,5,5,"[""FUND_SYNTH_000368"",""FUND_SYNTH_000561"",""FUND_SYNTH_000577"",""FUND_SYNTH_000670"",""FUND_SYNTH_000732""]",,0.2,1.20870003698,,"[""SYNTH:FUND_SYNTH_000684:FP_FUND_SYNTH_000684_20260630""]",PEERS_INSUFFICIENT,,
