fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FP_4a74d38543b401f8,FUND_0849,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,780300000,0,,,,,1.92,0.109,,,,,,,,,,,,,,2000,,,EXTRACTED,SRC058,3,Separate Accounts / Regency Core / Fair Market Value,,46fd03d172ae24e01210 | 670a3379aed643ecaa6a | bf6a12c7c86fe466b404 | c145d4b58f24487979c4,,,ACTIVE,unstated,,,,,real_estate,,,
FP_5d6edc6cd0f9be90,FUND_0850,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,374100000,532000000,,,,,1.35,0.0709,,,,,,,,,,,,,,2004,,,EXTRACTED,SRC058,3,Separate Accounts / Regency II / Fair Market Value,,23676637cca84ad5bc12 | 2d74cbb4bc08a38f3bc4 | 449321421394f769f0e1 | 4f5ba5881927f9ae5230,,,ACTIVE,unstated,,,,,real_estate,,,
FP_ae7062526df267f9,FUND_0851,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,34800000,39400000,0,,,,,1.13,0.091,,,,,,,,,,,,,,2013,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Reservoir Resource Partners / Capital Commitment,,02eaa41eee98a93482f9 | 0ccb6cc2c71cf82d60c0 | 466ac95df6b2a375b779 | 6de44d6f5289cbf85a76 | ab3d23787305a5e2c696 | ab91cc6e5b24dc162750,,,ACTIVE,net,,,,,,,,
FP_f884060163f3b7d0,FUND_0862,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,8900000,5600000,0,,,,,0.63,-0.0558,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Rockpoint Finance Fund I, LP / Capital Commitment",,0dbc565342b30e66d0e4 | 3f4cb212f6229a711234 | 6a9b46619cb83142c6dd | 819c3b8dcf6acf026b56 | 939f03d2bf6c7a7197cc | de005463dae77aee1bd2,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d644ebccf948cd3e,FUND_0863,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,105200000,77700000,27400000,,,,,1,-0.0004,,,,,,,,,,,,,,2015,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Rockpoint Growth and Income Fund I, L.P. / Capital Commitment",,08e9a1d0606ddc1586a8 | 40910d87cf868933bd31 | 85d1246ee2537162274e | b5b8b8185d08d09b31e2 | e3efb34736a50c275162 | faaee5c9cdb730171837,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d6caf74f73271d55,FUND_0864,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,73900000,39700000,59200000,0,,,,,1.49,0.1895,,,,,,,,,,,,,,2003,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Rockpoint RE Special Fund, L.P. / Capital Commitment",,2d9e78e2f389e38d1606 | 2daa139832eb8368eedc | 528538c070f7b06348db | 6d73d5278859ef0a57fa | aaa23a7c1f1b5e40e026 | b738f6f6aa569250ff97,,,ACTIVE,unstated,,,,,real_estate,,,
FP_3eb3545620b85297,FUND_0865,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,50000000,51500000,63000000,0,,,,,1.22,0.113,,,,,,,,,,,,,,2004,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Rockpoint Real Estate Fund I, L.P. / Capital Commitment",,025d29dfe026258ae00b | 0da535b463c4f27bd4b3 | 613cb466ff52961a18f9 | 8eb142edb7aef2ce2633 | 94dfe3f2136bd927e558 | 96bdb97891d39c205cb3,,,ACTIVE,unstated,,,,,real_estate,,,
FP_65c9371b55d67fe8,FUND_0866,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,114200000,99000000,0,,,,,0.87,-0.0271,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Rockpoint Real Estate Fund II, L.P. / Capital Commitment",,58ae7b3f6e39db2b161f | 62caa7190bd72840cbb6 | 825802f13f20b12ba7e9 | 91f47cc90242d6a04aa5 | b3b3a8121a15db48db63 | d7928d6870f5847b97a4,,,ACTIVE,unstated,,,,,real_estate,,,
FP_ed767f22635cf565,FUND_0867,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,151300000,204100000,3300000,,,,,1.37,0.1356,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Rockpoint Real Estate Fund III, L.P. / Capital Commitment",,2e22887a81943e4e7a56 | 4e0e40b495292346081f | a86213b64169c5f5da0b | ad4b2f42724cca3421e3 | c593a5ee1e14bae8bcec | df2a2f2b116a840131ac,,,ACTIVE,unstated,,,,,real_estate,,,
FP_a5dbed1b9be0e19a,FUND_0868,,,,as_of,"December 31, 2020",day,2020-12-31,,,,,fund_total,USD,45454545,,,5952428,3358834,,1.14,0.12,1.26,0.1221,,,,,,,,,,,,,,2012,Value Add,,EXTRACTED,SRC457,9,"Investment Detail / Rockpoint Real Estate Fund IV, L.P. / Commitment",,071d63bb58707d029271 | 53ad10d03091c730a637 | 6d87b72b4d37068422a5 | 97760775192076674dbb | cd0fe7102584cfb0cfce | d66b7c22569c960d1e1d | f97db653342605722f1c,,,ACTIVE,unstated,,,,,real_estate,value_added,,
FP_ee808cdabfdb0e82,FUND_0868,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,105600000,136200000,1700000,,,,,1.31,0.13,,,,,,,,,,,,,,2012,Value Add,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Rockpoint Real Estate Fund IV, L.P. / Capital Commitment",,2481034713d68ee70d56 | 2551aaa156eb0f629b18 | 51e3a4fe31522086d201 | 55418b9e56e20df64550 | 99537eb2a4b9b52a6d33 | ba7e3061c1026db7ef94,,,ACTIVE,unstated,,,,,real_estate,,,
FP_5d5e09d2a1b9db36,FUND_0869,,,,as_of,"December 31, 2020",day,2020-12-31,,,,,fund_total,USD,35000000,,,24748312,6550438,,0.37,0.73,1.11,0.0425,,,,,,,,,,,,,,,Value Add,,EXTRACTED,SRC457,9,"Investment Detail / Rockpoint Real Estate Fund V, L.P. / Commitment",,16e6653a1023ddeac36f | 17d70faa8b854073e02b | 18190cedda5cfea06992 | 6d6034c437f1dd368df2 | 7337e63fa2dc69092b36 | 73922bc66e53a303d23c | b387c32fb1e57b3a195a,,,ACTIVE,unstated,,,,,real_estate,value_added,,
FP_37dc4557dd784226,FUND_0870,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,99100000,65000000,0,,,,,0.66,-0.0468,,,,,,,,,,,,,,2006,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Rockwood Capital RE Partners VII / Capital Commitment,,31b1c5e8733526486200 | 94eac7541f1b11afe6be | 9ac7ae85cf41faa6a179 | adea4d61a08eb4199944 | af11df15230ef74fd269 | f0fda7da485c8f217839,,,ACTIVE,unstated,,,,,real_estate,,,
FP_c1306b646d2ed804,FUND_0871,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,90900000,150100000,0,,,,,1.65,0.1916,,,,,,,,,,,,,,2009,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Rockwood Capital RE Partners VIII / Capital Commitment,,1003e679d62aaffb3cfe | 6d31df93e24bebaa7c00 | c4d46e49cd0d6bca262a | ca5b1058737b8d8d6554 | da8624b1d66194a53184 | f3a4ddbd8fa7ccd4523b,,,ACTIVE,unstated,,,,,real_estate,,,
FP_18f277d87235357e,FUND_0873,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,200000000,233900000,257700000,100400000,,,,,1.53,0.0539,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,1,Real Estate Portfolio / RREEF America Fund II / Capital Commitment,,3cfd8d088e43674b63b9 | 6abe1c549e764fbd2dc6 | 728188838b65f3f17832 | 86bfb1e2a7944708ffc5 | a65da60fc49034a464df | fef66f020b249450ce60,,,ACTIVE,unstated,,,,,real_estate,,,
FP_246a7a8aab3da579,FUND_0874,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,49800000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sacramento Venture Hines Base / Ending Market Value (MM),,eb7e0f06c29bd90e48f1,,,ACTIVE,,,,,,real_assets,,,
FP_e285b798590a3fc6,FUND_0875,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,47500000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sacramento Venture Hines DT / Ending Market Value (MM),,f4420540e31ee28c43bb,,,ACTIVE,,,,,,real_assets,,,
FP_1347a9168994fb57,FUND_0876,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,250000000,250000000,55700000,0,,,,,0.22,-0.23,,,,,,,,,,,,,,2014,,,EXTRACTED,SRC060,2,Alternatives Portfolio / SailingStone Global Natural Resources Portfolio / Capital Commitment,,33ffa8dfab0066a6404c | 3c6a7ff12d9c3c2e3dd7 | 72dbe3c8355c77b78a5d | 8a64cbbab8b6f44079a4 | a4cb5637f2a143292a3c | e6801960b82fe439b6fd,,,ACTIVE,net,,,,,,,,
FP_1992b01357c173d9,FUND_0888,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,150000000,19600000,319400000,,,,,2.26,0.5239,,,,,,,,,,,,,,2023,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Sculptor Diversified RE Income Trust / Capital Commitment,,34048d99dc7f34cb8b12 | 474b4854e73e9153f160 | 509b2e8ca0d508adf642 | 885dcda85039c1ecda8b | 8f54093f60c47ca1bb2e | e22d67fe813f9711d5c6,,,ACTIVE,unstated,,,,,real_estate,,,
FP_5aa7ef2da558c960,FUND_0889,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,138100000,72800000,89700000,,,,,1.18,0.1164,,,,,,,,,,,,,,2020,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Sculptor Real Estate Fund IV / Capital Commitment,,53af01b0619ab153b1db | 74cff890792a27a51c2d | 7d6352a4aa5b9237dfc5 | 8026935777335283f814 | 95ef911b2661b4653f5a | e8266cce9a50dbaf922d,,,ACTIVE,unstated,,,,,real_estate,,,
FP_29f9dbc25c7c66ba,FUND_0890,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,0,0,0,,,,,0,,,,,,,,,,,,,,,2024,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Sculptor Real Estate Fund V / Capital Commitment,,2c4533948edaf5c0d4ed | 47cf813cd080f8428ee8 | 93a8cd32663681bd93ac | 95318f98e281603edcdf | a97cd4fabb0ea84b8b74,,,ACTIVE,,,,,,real_estate,,,
FP_5104eb2b45e9d3ac,FUND_0891,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,22000000,27500000,45900000,200000,,,,,1.68,0.0899,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,1,Real Estate Portfolio / SDL Hospitality Co-Invest Fund / Capital Commitment,,2af1adcff80e196e2d06 | 3613362dfdb265d41ea5 | 488677d07f4283680ae5 | 68a25467c79c9bc440c0 | 94c33ed646403f8cf154 | 9c55cc025549dbde621b,,,ACTIVE,unstated,,,,,real_estate,,,
FP_8bcfbff64e2ee7e4,FUND_0894,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,5000000,3100000,12400000,0,,,,,3.94,0.2573,,,,,,,,,,,,,,2011,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / SH Group I, LP / Capital Commitment",,39f9b644508e77cf5bcd | 47e08a306ada392ea04e | a4554be427b4fbda6d43 | b01e8578636cd6752d37 | d29330ea39085652632c | e2967bf2c35eb3490dd3,,,ACTIVE,unstated,,,,,real_estate,,,
FP_b36308d94fa262f4,FUND_0895,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,10500000,150600000,63300000,0,,,,,0.42,,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners I-B / Capital Commitment,,2bf8e6b79f71233b3102 | 43b5fd28996101efa84e | 4734bb27db85ab2c6b58 | 5e750c0b4ed2e02c1890 | 6adde50e50ac5d9e4572,,,ACTIVE,,,,,,,,,
FP_711c00c3cda1a669,FUND_0896,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,121200000,137300000,9300000,0,,,,,0.07,,,,,,,,,,,,,,,2010,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners II-B / Capital Commitment,,65b77d5b35ef5dc1a43e | 6ade13deb9202082303f | a80cd937ac2438c203c5 | ae83f42b1dcc8db2bfba | cb4369662a037d3693f0,,,ACTIVE,,,,,,,,,
FP_2fe700f8ee524232,FUND_0897,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,250000000,85900000,71400000,98000000,,,,,1.97,0.166,,,,,,,,,,,,,,2014,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Sheridan Production Partners III-B / Capital Commitment,,061b281a819154e7b3d6 | 5d4ba489efb6ddd968a3 | 6dee1c2d13aaf7914346 | e4116ec1a39fecff8574 | f2245beb56743bafbd2e | fe8c9e562341a9431081,,,ACTIVE,net,,,,,,,,
FP_73732f886167e257,FUND_0898,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,74400000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sierra Nevada Investment Partners LP / Ending Market Value (MM),,2983378b479a3c793cbe,,,ACTIVE,,,,,,real_assets,,,
FP_bda7fb0c34368781,FUND_0899,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,22400000,2600000,24100000,,,,,1.19,0.077,,,,,,,,,,,,,,2019,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Silver Creek Aggregate Reserves Fund I / Capital Commitment,,135f5141934d175ab5f3 | 21b667855a5f8bb5b9c0 | 32b263dacdd43befdf13 | 4fa60b2da24535865ff7 | 7f60c8c381421b53509b | f531a36155836a4a8fcd,,,ACTIVE,net,,,,,,,,
FP_eaa6bcb1fe25ca20,FUND_0910,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,45100000,1500000,44300000,,,,,1.01,,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund / Capital Commitment,,0cc9aa84de058e96a2fe | 75aeb876b868e8a763ac | 9401e5bbda60a51228e1 | a529b48b9bf8b4ad914a | cda1b60d8be44394c275,,,ACTIVE,,,,,,,,,
FP_6c463da9ef467c8a,FUND_0911,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,50000000,7000000,0,7100000,,,,,1.01,,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Sprott Streaming & Royalty Fund Co-Investment Side Car / Capital Commitment,,04a5f9dd515867535e42 | 3f2d2e25d3ae83086c97 | afd418943141f20a6703 | c61298d09f9a8f8e25d2 | ed8bacb674ac9116ee19,,,ACTIVE,,,,,,,,,
FP_8cae3ef0afe706ca,FUND_0912,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,96600000,154000000,3300000,,,,,1.63,0.0954,,,,,,,,,,,,,,2010,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Starwood Cap Hospitality Fd II Global LP / Capital Commitment,,031e64e4e72cdbfd5f1d | 4bcef68d096ddda6a993 | 6b5866351f1c156a6a33 | 835cb428284dfcd29f9a | bb570c806fc99d636c11 | f510867a330363a10135,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d1a4decc6299e27d,FUND_0913,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,50000000,50000000,46500000,4400000,,,,,1.02,0.0023,,,,,,,,,,,,,,2006,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Starwood Capital Hospitality Fund I-2 / Capital Commitment,,55107f97332d06c1e75b | 57a65db1bc6c3d75279e | 6ab190aa469bf1e3cb59 | 7be56a6251947ab8bcfa | a732b56c6c063bbde73c | f7df638dba25832e9a41,,,ACTIVE,unstated,,,,,real_estate,,,
FP_abea0f200524f3d5,FUND_0914,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,103900000,42600000,102600000,,,,,1.4,0.153,,,,,,,,,,,,,,2017,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Starwood Energy Infrastructure Fund III / Capital Commitment,,1b3e425c38b599a45ed8 | 4496840054581727ffdd | 7717babb389ba6b01307 | b3f0dd632127e39285ff | d6cb0d837954d5cf31bd | e34ab4be6eb6b241e00e,,,ACTIVE,net,,,,,,,,
FP_e48c91a5af8dfebb,FUND_0916,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,250000000,250000000,0,249800000,,,,,1,,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Core Fund (A) / Capital Commitment,,4000ca647c3d671c3100 | 41dd414c5e075f370dc6 | 563f08cf6209b8fee830 | 8abc9bc2a2470ff5142a | b52d9391115b882fa32d,,,ACTIVE,,,,,,,,,
FP_cafe008e75148a16,FUND_0917,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,17700000,-100000,25100000,,,,,1.41,,,,,,,,,,,,,,,2020,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Global Renewables Fund / Capital Commitment,,0fd176ec731691507a2d | 44d3033ad6b29cf16f2a | 4ecba8da4ecce495fd8f | 9b8912f72f3fa129d683 | edd0201dde525464ab84,,,ACTIVE,,,,,,,,,
FP_5a5824e63ad5cc7e,FUND_0918,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,99300000,103800000,43500000,,,,,1.48,0.097,,,,,,,,,,,,,,2012,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund / Capital Commitment,,2c1e6334ba739be996ff | 76d37241e393119cbb6f | 836016dfb07d9a006b13 | 88396d6ec1e2ea875dbc | 9414484e2e5a9752ea3f | b2d08f9da38f6e839480,,,ACTIVE,net,,,,,,,,
FP_a5633542d0af014c,FUND_0919,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,400000000,504600000,610000000,130300000,,,,,1.47,0.138,,,,,,,,,,,,,,2016,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II / Capital Commitment,,21f9f05a4cc526814a08 | 478920dbd5c3a6270eb1 | 51e6651144a1fef97627 | 8d3951c23ec64d2defde | 91cd898976f7367a5f67 | cb99368ff4a5874a4bd4,,,ACTIVE,net,,,,,,,,
FP_f6d0fabc25be9fa3,FUND_0920,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,0,50000000,0,53800000,,,,,1.08,,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund II (AIV II Claremont) / Capital Commitment,,5146695407f111af47e9 | 663995978668f6f87f77 | 73bdc7ed17671f970823 | a6ac94ba4b32ab87fa3f | c8088daaf5dc77a1e7dc,,,ACTIVE,,,,,,,,,
FP_3c689bfaef02a2ca,FUND_0921,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,400000000,380500000,109100000,490600000,,,,,1.58,0.203,,,,,,,,,,,,,,2018,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Infrastructure Fund III / Capital Commitment,,02312dd1c4f122249e74 | 408c0b6f294c1fdb800c | 7e32ffca1343e472b518 | 837076418801d42dc02c | ceab434280f3e110bebc | eec24c9cd7352f1f969e,,,ACTIVE,net,,,,,,,,
FP_f2b88d65c8a863f9,FUND_0922,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,49500000,0,49300000,,,,,1,,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Stonepeak Trail Blazer Investment Partners / Capital Commitment,,4b5878c8f45a38f6b7f9 | 5d0209cb7ec7a2a79334 | 859622b59f6dc3a3aae6 | bda093ebb0a6cfe78d5c | f810ae0c97d2973f2c7a,,,ACTIVE,,,,,,,,,
FP_818b28a985c87273,FUND_0923,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,286300000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Strategic Property Fund Asia SCSP / Ending Market Value (MM),,55bc9bc54fd2bc547d3b,,,ACTIVE,,,,,,real_assets,,,
FP_515f33a501e4696d,FUND_0929,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,304400000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Sylvanus LLC / Ending Market Value (MM),,4b594f9061911e27189e,,,ACTIVE,,,,,,real_assets,,,
FP_43d779e3833d8af7,FUND_0936,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,227700000,0,,,,,-5.17,0.0872,,,,,,,,,,,,,,2008,,,EXTRACTED,SRC058,3,Separate Accounts / Talmage Separate Account / Fair Market Value,,5b073f178a6d7d3ff652 | 866159413e97c1cd2e48 | 9ce00fac2e8bdc8b8e9b | a3215112fbb80fe48496,,,ACTIVE,unstated,,,,,real_estate,,,
FP_7dba3010266dab4a,FUND_0937,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,113700000,131200000,0,,,,,1.15,0.1825,,,,,,,,,,,,,,2014,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Talmage Total Return Partners, LLC / Capital Commitment",,0f13351dc105512e7445 | 3d6e4cf6264a187bc3b7 | 43fa3278706821d3efce | 4cb2378136469b70d8c2 | 578b0819ed2c26d79c06 | 635d268996ac83208d3e,,,ACTIVE,unstated,,,,,real_estate,,,
FP_565021945b737229,FUND_0938,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,50000000,47100000,57400000,2400000,,,,,1.27,0.178,,,,,,,,,,,,,,2016,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Annex Fund / Capital Commitment,,2bd48eb73fc001b6f0e2 | 8ba3c48ab1d46571645c | 8e73dd76a4f845999305 | d0a078beb0b8f1c2f71c | e0ac79b3f32cb56e2f78 | e0d635ef81864d400845,,,ACTIVE,net,,,,,,,,
FP_2cc8a022132ff5f5,FUND_0939,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,105600000,114400000,8800000,,,,,1.17,0.075,,,,,,,,,,,,,,2014,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund / Capital Commitment,,23e126b6c5b8f071fefb | 5492a384975afb2e3174 | 5cff3d665dd1fc36622e | 8b5cb4a9457d17b45534 | 97af2d2accc595462cb6 | b0b5e625ba5f7de2f33a,,,ACTIVE,net,,,,,,,,
FP_ebe194de3246cdcf,FUND_0940,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,129900000,94600000,57200000,,,,,1.17,0.212,,,,,,,,,,,,,,2019,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Taurus Mining Finance Fund II / Capital Commitment,,07e6dffb071104a17e0a | 71a9fbcc634f9f092048 | 842505670fd4440fd022 | e56fbe9facbf70856195 | f53635a9c2b267eb133a | f7ce4e252800d8ff214f,,,ACTIVE,net,,,,,,,,
FP_f14c305589b41b55,FUND_0943,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,150000000,22300000,258700000,,,,,1.87,0.097,,,,,,,,,,,,,,2015,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Teays River Investments / Capital Commitment,,0f900f4a69f38d68e4cd | 5073b95dca17ad73697d | 5fe12f653f41cf0cdaa9 | c2b32fd6417689fb1eed | c99101f54fd76fb5c81f | df20e78e87f7b05a241a,,,ACTIVE,net,,,,,,,,
FP_f4ac2f5ab9f4647d,FUND_0944,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,2915700000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / TechCore 2019 / Ending Market Value (MM),,3069ac44a0a0dfd0981f,,,ACTIVE,,,,,,real_assets,,,
FP_05415141aa450a2b,FUND_0946,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,205000000,211700000,32000000,114300000,,,,,0.69,-0.057,,,,,,,,,,,,,,2013,,,EXTRACTED,SRC060,2,Alternatives Portfolio / The Energy & Minerals Group Fund III / Capital Commitment,,0495b8360095b3b1ac0f | 0953e05f81defc6c6daa | 1641f46163a5d91917e5 | 1e9de2db3341444b5c52 | 515a6ba8153a6f0ce12e | 625414111171280b1941,,,ACTIVE,net,,,,,,,,
FP_621deaca9c2dbc2e,FUND_0960,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,55200000,300000,50800000,,,,,0.92,-0.033,,,,,,,,,,,,,,2017,,,EXTRACTED,SRC060,2,Alternatives Portfolio / Tillridge Global Agribusiness Partners II / Capital Commitment,,020ec16867e77ebd0707 | 169a767eb91003c2dc13 | 4fdbbbec3ff425a907dc | 51e81487256ac54091d3 | 93d3411e0e71e6050d2a | 95b658419e0a4c43f7c3,,,ACTIVE,net,,,,,,,,
FP_8a164f5cfdbe6874,FUND_0961,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,46500000,57500000,68000000,0,,,,,1.18,0.0229,,,,,,,,,,,,,,1991,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Timber / Capital Commitment,,12efc4c675369e498dff | 27cc8086671d9115ed26 | 38bb7e40b89beae5af9b | 72e81d528e2a35e7d38d | 835e467aaf4b216314e0 | 84eb5bdf6382bfc02d66,,,ACTIVE,unstated,,,,,real_estate,,,
