fund_id,fund_name,legal_name,fund_manager_id,fund_manager_name,strategy,sub_strategy,vintage_year,domicile,base_currency,fund_size,fund_size_currency,first_close_date,final_close_date,termination_date,fund_status,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
FUND_0492,EQT VIII (No.2) SCSp,,,EQT,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / EQT VIII (No.2) SCSp / Cost,,ACTIVE,
FUND_0493,"Equistone Partners Europe Fund IV ""E"" L.P.",,,Equistone Partners Europe Limited,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Equistone Partners Europe Fund IV ""E"" L.P. / Cost",,ACTIVE,
FUND_0494,ESCALATE CAPITAL I LP,,,Escalate Capital Partners,,,,,,,,,,,,EXTRACTED,SRC356,5,Economically Targeted Investments / ESCALATE CAPITAL I LP / Market Value,,ACTIVE,
FUND_0495,Eurazeo Capital Secondary Fund 2025 SCSp,,,Eurazeo,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Eurazeo Capital Secondary Fund 2025 SCSp / Cost,,ACTIVE,
FUND_0496,Europe Fund III,,,,,,2007,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Europe Fund III / Capital Commitment,,ACTIVE,
FUND_0497,European Investors Global REIT,,,European Investors,,,2006,,,,,,,,,EXTRACTED,SRC058,3,REITS / European Investors Global REIT / Fair Market Value,,ACTIVE,
FUND_0498,"Fidelity Government Portfolio, Class I",,,Fidelity Management & Research Company LLC,Money Market Funds,,,,,,,,,,,EXTRACTED,SRC407,7,"Consolidated Schedule of Investments / Fidelity Government Portfolio, Class I / Fair Value",,ACTIVE,
FUND_0499,Fifth Cinven Fund (No.3) Limited Partnership,,,Cinven Capital Management (V) Limited Partnership Incorporated,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Fifth Cinven Fund (No.3) Limited Partnership / Cost,,ACTIVE,
FUND_0500,Five Arrows Florence Continuation Fund SCSp,,,Five Arrows Managers SA,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Five Arrows Florence Continuation Fund SCSp / Cost,,ACTIVE,
FUND_0501,"Five Point Energy Fund I, L.P.",,,Five Point Energy LLC,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / Five Point Energy Fund I, L.P. / 1 Year",,ACTIVE,
FUND_0502,"Five Point Energy Fund II, L.P.",,,Five Point Energy LLC,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / Five Point Energy Fund II, L.P. / 1 Year",,ACTIVE,
FUND_0503,"Five Point Energy Fund III, L.P.",,,Five Point Energy LLC,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / Five Point Energy Fund III, L.P. / 1 Year",,ACTIVE,
FUND_0504,Fortress Fund III PIK Notes,,,Fortress Investment Group LLC,,,2009,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress Fund III PIK Notes / Capital Commitment,,ACTIVE,
FUND_0505,Fortress II,,,Fortress Investment Group LLC,,,2003,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress II / Capital Commitment,,ACTIVE,
FUND_0506,Fortress III,,,Fortress Investment Group LLC,,,2004,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress III / Capital Commitment,,ACTIVE,
FUND_0507,Fortress Residential Inv. Deutschland,,,Fortress Investment Group LLC,,,2005,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress Residential Inv. Deutschland / Capital Commitment,,ACTIVE,
FUND_0508,Fortress V,,,Fortress Investment Group LLC,,,2007,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Fortress V / Capital Commitment,,ACTIVE,
FUND_0509,"Francisco Partners II, L.P.",,,"Francisco Partners Management, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Francisco Partners II, L.P. / Cost",,ACTIVE,
FUND_0510,Frontenac XI Private Capital (M) Limited Partnership,,,Frontenac Company LLC,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Frontenac XI Private Capital (M) Limited Partnership / Cost,,ACTIVE,
FUND_0511,"FS Equity Partners CV1, L.P.",,,Freeman Spogli Management Co LP,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / FS Equity Partners CV1, L.P. / Cost",,ACTIVE,
FUND_0512,FSN Capital IV L.P.,,,FSN Capital GP IV Limited,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / FSN Capital IV L.P. / Cost,,ACTIVE,
FUND_0513,FSP - Base,,,,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / FSP - Base / 1-Yr Total Return,,ACTIVE,
FUND_0514,FSP - DT 2012 and Beyond,,,,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / FSP - DT 2012 and Beyond / 1-Yr Total Return,,ACTIVE,
FUND_0515,"General Atlantic Investment Partners 2013, L.P.",,,"General Atlantic GP 2013, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / General Atlantic Investment Partners 2013, L.P. / Cost",,ACTIVE,
FUND_0516,"Genstar Capital Partners VIII BL (EU), L.P.",,,Genstar Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Genstar Capital Partners VIII BL (EU), L.P. / Cost",,ACTIVE,
FUND_0517,"Genstar Capital Partners XI, L.P.",,,Genstar Capital,Primary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Genstar Capital Partners XI, L.P. / Cost",,ACTIVE,
FUND_0518,"Genstar VIII Opportunities Fund I (EU), L.P.",,,Genstar Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Genstar VIII Opportunities Fund I (EU), L.P. / Cost",,ACTIVE,
FUND_0519,GESD Investors II Liquidating Trust,,,GESD Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / GESD Investors II Liquidating Trust / Fair Value,,ACTIVE,
FUND_0520,GI Partners Fund II,,,GI Partners,,,2006,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / GI Partners Fund II / Capital Commitment,,ACTIVE,
FUND_0521,GI Partners Fund III,,,GI Partners,,,2008,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / GI Partners Fund III / Capital Commitment,,ACTIVE,
FUND_0522,GID Mainstay Fund,,,GID Multifamily Investment Management LLC,,,2021,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / GID Mainstay Fund / Capital Commitment,,ACTIVE,
FUND_0524,"GIP Aquarius Fund, SCSp",,,Global Infrastructure Partners,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / GIP Aquarius Fund / Capital Commitment,,ACTIVE,
FUND_0525,"GIP IV Gutenberg Co-Invest, SCSP",,,Global Infrastructure Partners,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / GIP IV Gutenberg Co-Invest, SCSP / Ending Market Value (MM)",,ACTIVE,
FUND_0526,"GIP IV Seaway Co-Invest 2, L.P.",,,Global Infrastructure Partners,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / GIP IV Seaway Co-Invest 2, L.P. / Ending Market Value (MM)",,ACTIVE,
FUND_0527,Global Infrastructure Partners Capital Solutions Fund,,,Global Infrastructure Partners,,,2014,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Capital Commitment,,ACTIVE,
FUND_0529,"Global Infrastructure Partners II, L.P. (GIP II)",,,Global Infrastructure Partners,,,2012,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Global Infrastructure Partners II / Capital Commitment,,ACTIVE,
FUND_0530,Global Infrastructure Partners III,,,Global Infrastructure Partners,,,2016,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Global Infrastructure Partners III / Capital Commitment,,ACTIVE,
FUND_0531,Global Infrastructure Partners IV,,,Global Infrastructure Partners,,,2018,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Global Infrastructure Partners IV / Capital Commitment,,ACTIVE,
FUND_0532,"Global Infrastructure Partners IV-A/B, L.P.",,,Global Infrastructure Partners,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Global Infrastructure Partners IV-A/B, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0533,"Golden Gate Capital Opportunity Fund, LP",,,Golden Gate Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Golden Gate Capital Opportunity Fund, LP / Cost",,ACTIVE,
FUND_0534,"Golden Gate Capital Opportunity Fund-A, LP",,,Golden Gate Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Golden Gate Capital Opportunity Fund-A, LP / Cost",,ACTIVE,
FUND_0535,Golden Reef Infrastructure Trust,,,QIC,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / Golden Reef Infrastructure Trust / 1-Yr Total Return,,ACTIVE,
FUND_0536,Gotham Office Realty Partnership,,,Meadow Partners,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / Gotham Office Realty Partnership / 1-Yr Total Return,,ACTIVE,
FUND_0537,"Great Hill Equity Partners IV, L.P.",,,"Great Hill Partners GP IV, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Great Hill Equity Partners IV, L.P. / Cost",,ACTIVE,
FUND_0538,"Green Equity Investors CF II, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors CF II, L.P. / Cost",,ACTIVE,
FUND_0539,"Green Equity Investors CF IV J, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors CF IV J, L.P. / Cost",,ACTIVE,
FUND_0540,"Green Equity Investors CF IV-A, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors CF IV-A, L.P. / Cost",,ACTIVE,
FUND_0541,"Green Equity Investors CF, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors CF, L.P. / Cost",,ACTIVE,
FUND_0542,"Green Equity Investors Side IX, L.P.",,,"Leonard Green & Partners, L.P.",Primary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Green Equity Investors Side IX, L.P. / Cost",,ACTIVE,
FUND_0543,"Green Equity Investors Side VI, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors Side VI, L.P. / Cost",,ACTIVE,
FUND_0544,"Green Equity Investors V, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors V, L.P. / Cost",,ACTIVE,
FUND_0545,"Green Equity Investors VI, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors VI, L.P. / Cost",,ACTIVE,
FUND_0546,"Green Equity Investors VII, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors VII, L.P. / Cost",,ACTIVE,
FUND_0547,"Green Equity Investors VIII, L.P.",,,"Leonard Green & Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Green Equity Investors VIII, L.P. / Cost",,ACTIVE,
FUND_0548,"Greenfield Acquisition Partners V, L.P.",,,"Greenfield Partners, LLC",Opportunistic,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Greenfield Acquisition Partners V, L.P. / 1 Year",,ACTIVE,
FUND_0549,Greenfield Partners III,,,"Greenfield Partners, LLC",,,2003,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Greenfield Partners III / Capital Commitment,,ACTIVE,
FUND_0550,Greystar Residential,,,,,,2001,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Greystar Residential / Fair Market Value,,ACTIVE,
FUND_0551,GRI - Base,,,First Washington,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / GRI - Base / 1-Yr Total Return,,ACTIVE,
FUND_0552,GRI - DT 2012 and Beyond,,,First Washington,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / GRI - DT 2012 and Beyond / 1-Yr Total Return,,ACTIVE,
FUND_0553,"Gridiron Capital Fund II, L.P.",,,"Gridiron Capital, LLC",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gridiron Capital Fund II, L.P. / Cost",,ACTIVE,
FUND_0554,"Gridiron Energy Feeder I, L.P.",,,"Gridiron Energy Feeder GP, LLC",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gridiron Energy Feeder I, L.P. / Cost",,ACTIVE,
FUND_0555,"Gryphon Co-Invest Fund IV, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Co-Invest Fund IV, L.P. / Cost",,ACTIVE,
FUND_0556,"Gryphon Heritage Partners, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Heritage Partners, L.P. / Cost",,ACTIVE,
FUND_0557,"Gryphon Mezzanine Partners II, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Mezzanine Partners II, L.P. / Cost",,ACTIVE,
FUND_0558,"Gryphon Mezzanine Partners, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Mezzanine Partners, L.P. / Cost",,ACTIVE,
FUND_0559,"Gryphon Odin CV, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Odin CV, L.P. / Cost",,ACTIVE,
FUND_0560,"Gryphon Odin CV-A, L.P.",,,Gryphon Investors,Early Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Gryphon Odin CV-A, L.P. / Cost",,ACTIVE,
FUND_0561,"Gryphon Partners 3.5, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Partners 3.5, L.P. / Cost",,ACTIVE,
FUND_0562,"Gryphon Partners IV, L.P.",,,Gryphon Investors,Early Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Gryphon Partners IV, L.P. / Cost",,ACTIVE,
FUND_0563,"Gryphon Partners V, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Partners V, L.P. / Cost",,ACTIVE,
FUND_0564,"Gryphon Partners V-A, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Partners V-A, L.P. / Cost",,ACTIVE,
FUND_0565,"Gryphon Partners VI, L.P.",,,Gryphon Investors,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Gryphon Partners VI, L.P. / Cost",,ACTIVE,
FUND_0566,"Gryphon Partners VI-A, L.P.",,,Gryphon Investors,Early Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Gryphon Partners VI-A, L.P. / Cost",,ACTIVE,
FUND_0567,GSO Capital Opportunities Overseas Fund L.P.,,,GSO Capital Partners LP,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,Consolidated Schedule of Investments / GSO Capital Opportunities Overseas Fund L.P. / Cost,,ACTIVE,
FUND_0568,"GSO Private Investors Offshore II, L.P.",,,GSO Capital Partners LP,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / GSO Private Investors Offshore II, L.P. / Cost",,ACTIVE,
FUND_0569,"Guggenheim Structured Real Estate II, L.P.",,,Guggenheim Structured Real Estate Advisors,,,2006,,,,,,,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Guggenheim Structured Real Estate II, L.P. / Capital Commitment",,ACTIVE,
FUND_0570,"Guggenheim Structured Real Estate, L.P.",,,Guggenheim Structured Real Estate Advisors,,,2006,,,,,,,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / Guggenheim Structured Real Estate, L.P. / Capital Commitment",,ACTIVE,
FUND_0571,"H&F Arrow 2, L.P.",,,Hellman & Friedman,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H&F Arrow 2, L.P. / Cost",,ACTIVE,
FUND_0572,"H&F Clyde 2, L.P.",,,Hellman & Friedman,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H&F Clyde 2, L.P. / Cost",,ACTIVE,
FUND_0573,"H&F Executives IX, L.P.",,,Hellman & Friedman,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H&F Executives IX, L.P. / Cost",,ACTIVE,
FUND_0574,"H&F Executives VIII, L.P.",,,Hellman & Friedman,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H&F Executives VIII, L.P. / Cost",,ACTIVE,
FUND_0575,"H.I.G. Advantage Buyout Fund, L.P.",,,H.I.G. Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H.I.G. Advantage Buyout Fund, L.P. / Cost",,ACTIVE,
FUND_0576,"H.I.G. Bayside Debt & LBO Fund II, L.P.",,,H.I.G. Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H.I.G. Bayside Debt & LBO Fund II, L.P. / Cost",,ACTIVE,
FUND_0577,"H.I.G. Capital Partners IV, L.P.",,,H.I.G. Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H.I.G. Capital Partners IV, L.P. / Cost",,ACTIVE,
FUND_0578,"H.I.G. Capital Partners V, L.P.",,,H.I.G. Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H.I.G. Capital Partners V, L.P. / Cost",,ACTIVE,
FUND_0579,"H.I.G. Growth Buyouts & Equity Fund II, L.P.",,,H.I.G. Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / H.I.G. Growth Buyouts & Equity Fund II, L.P. / Cost",,ACTIVE,
FUND_0580,Halderman Farmland Separate Account,,,Halderman,Agriculture,,,,,,,,,,,EXTRACTED,SRC457,10,Investment Detail / Halderman Farmland Separate Account / 1 Year,,ACTIVE,
FUND_0581,"Halifax Capital Partners IV, L.P.",,,The Halifax Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Halifax Capital Partners IV, L.P. / Cost",,ACTIVE,
FUND_0582,"Halifax Capital Partners V, L.P.",,,The Halifax Group,Primary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Halifax Capital Partners V, L.P. / Cost",,ACTIVE,
FUND_0583,Hamilton Lane-Carpenters Partnership Fund IV L.P.,,,Hamilton Lane,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,Consolidated Schedule of Investments / Hamilton Lane-Carpenters Partnership Fund IV L.P. / Cost,,ACTIVE,
FUND_0584,Hamilton Lane-Carpenters Partnership Fund V L.P.,,,Hamilton Lane,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,Consolidated Schedule of Investments / Hamilton Lane-Carpenters Partnership Fund V L.P. / Cost,,ACTIVE,
FUND_0585,"Hammes Income & Growth Healthcare Fund, L.P.",,,Hammes Partners,,,2024,,,,,,,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Hammes Income & Growth Healthcare Fund, L.P. / Capital Commitment",,ACTIVE,
FUND_0586,"Hammes Partners II, L.P.",,,Hammes Partners,Value Add,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Hammes Partners II, L.P. / 1 Year",,ACTIVE,
FUND_0587,"Hammes Partners III, L.P.",,,Hammes Partners,Value Add,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Hammes Partners III, L.P. / 1 Year",,ACTIVE,
FUND_0588,Hampstead I,,,,,,1993,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Hampstead I / Capital Commitment,,ACTIVE,
FUND_0589,Hampstead II,,,,,,1996,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Hampstead II / Capital Commitment,,ACTIVE,
FUND_0590,Hampstead III,,,,,,1999,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Hampstead III / Capital Commitment,,ACTIVE,
FUND_0591,"Hancock GLC Farms, LLC",,,Hancock Agricultural Investment Group,Agriculture,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / Hancock GLC Farms, LLC / 1 Year",,ACTIVE,
FUND_0592,HANNATHON CIV LP,,,"Mountain Capital Management, LLC",,,,,,,,,,,,EXTRACTED,SRC356,5,Economically Targeted Investments / HANNATHON CIV LP / Market Value,,ACTIVE,
FUND_0593,"Harbert Gulf Pacific Power, LLC (HGPP)",,,Harbert Management Corporation,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Harbert Gulf Pacific Power, LLC (HGPP) / 1-Yr Total Return",,ACTIVE,
FUND_0594,"Harbert Infrastructure Fund VI, L.P.",,,Harbert Management Corporation,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Harbert Infrastructure Fund VI, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0595,"Harbert Power Fund V, L.P. (HPF V)",,,Harbert Management Corporation,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Harbert Power Fund V, L.P. (HPF V) / 1-Yr Total Return",,ACTIVE,
FUND_0596,Harrison Street Core Property Fund Co-Investment,,,Harrison Street Real Estate Capital LLC,,,2019,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Core Property Fund Co-Investment / Capital Commitment,,ACTIVE,
FUND_0597,"Harrison Street Core Property Fund, LP",,,Harrison Street Real Estate Capital LLC,,,2018,,,,,,,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Harrison Street Core Property Fund, LP / Capital Commitment",,ACTIVE,
FUND_0598,Harrison Street Life Science Core,,,Harrison Street Real Estate Capital LLC,,,2021,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Harrison Street Life Science Core / Fair Market Value,,ACTIVE,
FUND_0599,Harrison Street Life Science Non-Core,,,Harrison Street Real Estate Capital LLC,,,2021,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Life Science Non-Core / Capital Commitment,,ACTIVE,
FUND_0600,Harrison Street Life Science SMA Account,,,Harrison Street Real Estate Capital LLC,,,2023,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Harrison Street Life Science SMA Account / Fair Market Value,,ACTIVE,
FUND_0601,Harrison Street Real Estate Partners IX,,,Harrison Street Real Estate Capital LLC,,,2022,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Real Estate Partners IX / Capital Commitment,,ACTIVE,
FUND_0602,Harrison Street Real Estate Partners V-A,,,Harrison Street Real Estate Capital LLC,,,2015,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Real Estate Partners V-A / Capital Commitment,,ACTIVE,
FUND_0603,Harrison Street REP V Co-Investment,,,Harrison Street Real Estate Capital LLC,,,2015,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street REP V Co-Investment / Capital Commitment,,ACTIVE,
FUND_0604,Harrison Street REP VIII,,,Harrison Street Real Estate Capital LLC,,,2020,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street REP VIII / Capital Commitment,,ACTIVE,
FUND_0605,Harrison Street SIF Co-Investment I,,,Harrison Street Real Estate Capital LLC,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Capital Commitment,,ACTIVE,
FUND_0606,Harrison Street Social Infrastructure Fund,,,Harrison Street Real Estate Capital LLC,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Capital Commitment,,ACTIVE,
FUND_0607,Harvest MLP,,,Harvest Fund Advisors LLC,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,Investment Detail / Harvest MLP / 1 Year,,ACTIVE,
FUND_0608,"Harvest Partners Structured Capital Fund II, L.P.",,,"Harvest Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Harvest Partners Structured Capital Fund II, L.P. / Cost",,ACTIVE,
FUND_0609,"Harvest Partners Structured Capital Fund III, L.P.",,,"Harvest Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Harvest Partners Structured Capital Fund III, L.P. / Cost",,ACTIVE,
FUND_0610,"Harvest Partners Structured Capital Fund, L.P.",,,"Harvest Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,4,"Consolidated Schedule of Investments / Harvest Partners Structured Capital Fund, L.P. / Cost",,ACTIVE,
FUND_0611,"HC Green Development Fund, L.P.",,,Hines,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / HC Green Development Fund, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0612,HC LTH LLC,,,Hines,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / HC LTH LLC / 1-Yr Total Return,,ACTIVE,
FUND_0613,"HCB Interests II, L.P.",,,Hines,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / HCB Interests II, L.P. / 1-Yr Total Return",,ACTIVE,
