observation_id,fund_id,lp_id,lp_name,share_class_name,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,fee_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
d596a7ca57ec989b48d9,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,to produce a valuation that represents a fair and accurate estimate of the value of our investments or the price that would be received for our investments in an arm’s-length transaction between market participants,,to produce a valuation that represents a fair and accurate estimate of the value of our investments or the price that would be received for our investments in an arm’s-length transaction between market participants,,text,fund_total,static,,EXTRACTED,1,INSTITUTIONAL METHODOLOGY / Valuation principle,2026-08-22.2,,,,,ACTIVE
69d5dbc33542c0da2789,FUND_0674,,,,SRC132,valuation_observation.independent_review,static_no_date,,unknown,,,,,,,,,1%,1,,,%,fund_total,rate,,EXTRACTED,2,APPRAISAL BASED METHODOLOGY — PROOF POINT / Disposition price versus most recent third-party appraised value,2026-08-22.2,,,,,ACTIVE
50058e92148e3a2b6dcf,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,held constant at the borrowed loan amount — the principal balance that will actually be repaid at the loan’s maturity date,,held constant at the borrowed loan amount — the principal balance that will actually be repaid at the loan’s maturity date,,text,fund_total,static,,EXTRACTED,2,DEBT MARK TO MARKET / Borrowing carrying basis,2026-08-22.2,,,,,ACTIVE
4ee4d65d4592d04ea72d,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,"does not value its borrowings, a process often referred to as debt mark to market",,"does not value its borrowings, a process often referred to as debt mark to market",,text,fund_total,static,,EXTRACTED,2,DEBT MARK TO MARKET / Borrowing valuation policy,2026-08-22.2,,,,,ACTIVE
0ea4f1c27424e661596a,FUND_0674,,,,SRC132,valuation_observation.frequency,static_no_date,,unknown,,,,,,,,,daily,,daily,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Administrator NAV calculation frequency,2026-08-22.2,,,,,ACTIVE
08089bf9e6234ca5edde,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,"analysis of current capitalization and discount rates and cash flows expected to be generated from the property, which feed into a detailed discounted cash flow analysis, while also taking into account comparative transactions in the same property types and geographic markets as the property being appraised",,"analysis of current capitalization and discount rates and cash flows expected to be generated from the property, which feed into a detailed discounted cash flow analysis, while also taking into account comparative transactions in the same property types and geographic markets as the property being appraised",,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Appraisal factors,2026-08-22.2,,,,,ACTIVE
c846aaeab31654f010ec,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,"portfolio income, interest expense, gains and/or losses on properties being externally appraised and accruals for fees and share class specific expenses",,"portfolio income, interest expense, gains and/or losses on properties being externally appraised and accruals for fees and share class specific expenses",,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Daily NAV factors,2026-08-22.2,,,,,ACTIVE
afcde7b9677b9bbe2170,FUND_0674,,,,SRC132,valuation_observation.oversight,static_no_date,,unknown,,,,,,,,,SitusAMC has the final decision on all valuations,,SitusAMC has the final decision on all valuations,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Final valuation decision authority,2026-08-22.2,,,,,ACTIVE
fc7c4e665d39a4a55eb5,FUND_0674,,,,SRC132,valuation_observation.frequency,static_no_date,,unknown,,,,,,,,,at least once per quarter,,at least once per quarter,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Independent property appraisal frequency,2026-08-22.2,,,,,ACTIVE
f62733cb0a00d7a5d480,FUND_0674,,,,SRC132,valuation_observation.valuer,static_no_date,,unknown,,,,,,,,,SitusAMC,,SitusAMC,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Independent property valuation advisor,2026-08-22.2,,,,,ACTIVE
48204c75a82bcd859bed,FUND_0674,,,,SRC132,valuation_observation.valuer,static_no_date,,unknown,,,,,,,,,"ALPS Fund Services, Inc.",,"ALPS Fund Services, Inc.",,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / NAV calculation agent,2026-08-22.2,,,,,ACTIVE
48528af92360720fb2b1,FUND_0674,,,,SRC132,valuation_observation.frequency,static_no_date,,unknown,,,,,,,,,each day,,each day,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / NAV publication frequency,2026-08-22.2,,,,,ACTIVE
9b5f0cf03d0386a14c55,FUND_0674,,,,SRC132,valuation_observation.independent_review,static_no_date,,unknown,,,,,,,,,reviewed and approved,,reviewed and approved,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / NAV review and approval,2026-08-22.2,,,,,ACTIVE
61f6df5859e5bebc3c10,FUND_0674,,,,SRC132,valuation_observation.frequency,static_no_date,,unknown,,,,,,,,,join the quarterly appraisal cycle during the next quarter after acquisition,,join the quarterly appraisal cycle during the next quarter after acquisition,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Newly acquired property appraisal cycle,2026-08-22.2,,,,,ACTIVE
dc0bb4192b73c5734512,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,initially valued at cost,,initially valued at cost,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Newly acquired property initial valuation,2026-08-22.2,,,,,ACTIVE
9c53629be96a4808e3ec,FUND_0674,,,,SRC132,valuation_observation.method,static_no_date,,unknown,,,,,,,,,"adjusted for additional issuances of stock, repurchases and class-specific expense accruals to determine the current day’s NAV",,"adjusted for additional issuances of stock, repurchases and class-specific expense accruals to determine the current day’s NAV",,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Share class NAV adjustment,2026-08-22.2,,,,,ACTIVE
150ef17c82bca831233c,FUND_0674,,,,SRC132,valuation_observation.oversight,static_no_date,,unknown,,,,,,,,,based on the number of properties and is not based on the values of properties,,based on the number of properties and is not based on the values of properties,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Valuation advisor compensation basis,2026-08-22.2,,,,,ACTIVE
bd11a7d0d39f9cac2e90,FUND_0674,,,,SRC132,valuation_observation.oversight,static_no_date,,unknown,,,,,,,,,reports directly to JLL Income Property Trust’s majority independent board of directors,,reports directly to JLL Income Property Trust’s majority independent board of directors,,text,fund_total,static,,EXTRACTED,2,INDEPENDENT APPRAISALS / Valuation advisor reporting line,2026-08-22.2,,,,,ACTIVE
43eb6627ba5f1c377ea6,FUND_0260,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"701,197",701197,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A10 USD (Feeder) L.P. / Cost,2026-08-22.2,,,,,ACTIVE
9554ac0b9673e049e650,FUND_0260,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,193,522",1193522,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A10 USD (Feeder) L.P. / Fair Value,2026-08-22.2,,,,,ACTIVE
99d4bd922504e6ac9b37,FUND_0261,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"8,378,244",8378244,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A9 EUR (Feeder) L.P. / Cost,2026-08-22.2,,,,,ACTIVE
56e9eed7942124d44d4c,FUND_0261,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"6,590,587",6590587,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A9 EUR (Feeder) L.P. / Fair Value,2026-08-22.2,,,,,ACTIVE
7d147289ed06c10ea628,FUND_0262,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,964,117",2964117,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A9 USD (Feeder) L.P. / Cost,2026-08-22.2,,,,,ACTIVE
698f77da637c8f9b7078,FUND_0262,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,238,486",2238486,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / A9 USD (Feeder) L.P. / Fair Value,2026-08-22.2,,,,,ACTIVE
10dc28cc90a99d03a67e,FUND_0264,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,907,146",1907146,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABRY Partners IX, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
f6ff3aa127968b1f00b6,FUND_0264,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,459,508",2459508,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABRY Partners IX, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
06c113b8a8717bc960be,FUND_0265,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,400,921",1400921,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABRY Senior Equity V, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
6765d47af3febf2508b4,FUND_0265,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,676,078",1676078,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABRY Senior Equity V, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
e5c61f7551ef7a199f76,FUND_0266,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,335,119",1335119,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABS Capital Partners IX, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
7abc0e253cab18ecf56a,FUND_0266,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,550,645",1550645,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / ABS Capital Partners IX, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
655c5398b05081c20a6d,FUND_0270,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,460,147",1460147,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Accel-KKR Capital Partners VII LP / Cost,2026-08-22.2,,,,,ACTIVE
6a59335c69408558b4cd,FUND_0270,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,172,037",1172037,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Accel-KKR Capital Partners VII LP / Fair Value,2026-08-22.2,,,,,ACTIVE
dad260dc79380d3d9c9a,FUND_0271,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,320,338",1320338,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Accel-KKR Growth Capital Partners IV LP / Cost,2026-08-22.2,,,,,ACTIVE
def6f49869c2e668affe,FUND_0271,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,399,316",1399316,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Accel-KKR Growth Capital Partners IV LP / Fair Value,2026-08-22.2,,,,,ACTIVE
a03a2083456d9705876a,FUND_0279,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,592,148",1592148,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Aerospace, Transportation and Logistics Fund II LP / Cost",2026-08-22.2,,,,,ACTIVE
ceb2029e03fdb5abe1b5,FUND_0279,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,215,666",2215666,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Aerospace, Transportation and Logistics Fund II LP / Fair Value",2026-08-22.2,,,,,ACTIVE
d736faa879c8fa74fbbd,FUND_0298,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,001,882",3001882,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Apax XI USD L.P. / Cost,2026-08-22.2,,,,,ACTIVE
9c3f8028eb71d7cdfb95,FUND_0298,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,306,316",3306316,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Apax XI USD L.P. / Fair Value,2026-08-22.2,,,,,ACTIVE
d9d5b5fa8c8466416283,FUND_0321,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"311,266",311266,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Avista Healthcare Partners (Offshore) I, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
9b6e9ea86116684c050b,FUND_0321,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"139,555",139555,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Avista Healthcare Partners (Offshore) I, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
465726e067a5e73248b8,FUND_0361,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"$3,961,373",3961373,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes Nimbus Cayman (B) LP / Cost,2026-08-22.2,,,,,ACTIVE
3a916c7dbbca39d1b89e,FUND_0361,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"$7,541,528",7541528,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes Nimbus Cayman (B) LP / Fair Value,2026-08-22.2,,,,,ACTIVE
889c7cf4e5211ed8c205,FUND_0362,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"4,846,992",4846992,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes Nimbus U.S. (A) LLC / Cost,2026-08-22.2,,,,,ACTIVE
767cb70edcc3a82ff9ef,FUND_0362,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,394,435",3394435,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes Nimbus U.S. (A) LLC / Fair Value,2026-08-22.2,,,,,ACTIVE
a343375885fa852e7cb6,FUND_0364,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"5,775,343",5775343,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes V Offshore Investors LP / Cost,2026-08-22.2,,,,,ACTIVE
4cee18081bfe05e1b917,FUND_0364,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"4,238,779",4238779,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / Blue Owl GP Stakes V Offshore Investors LP / Fair Value,2026-08-22.2,,,,,ACTIVE
5192da72323a1a340cb0,FUND_0373,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"497,036",497036,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / BPEA EQT Mid-Market Growth Partnership, SCSp / Cost",2026-08-22.2,,,,,ACTIVE
223515f69aeadbd79503,FUND_0373,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"556,069",556069,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / BPEA EQT Mid-Market Growth Partnership, SCSp / Fair Value",2026-08-22.2,,,,,ACTIVE
2c42d9237c94f6ef2e1a,FUND_0389,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"8,973,301",8973301,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / BSV Opportunities B, FCRE / Cost",2026-08-22.2,,,,,ACTIVE
7be81e5e16b1b3884f42,FUND_0389,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"5,987,020",5987020,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / BSV Opportunities B, FCRE / Fair Value",2026-08-22.2,,,,,ACTIVE
4f0c8d0442cd9fa13073,FUND_0439,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,579,038",3579038,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Clearlake Capital Partners VII (USTE), L.P. / Cost",2026-08-22.2,,,,,ACTIVE
12c7b6c7807a5edf2534,FUND_0439,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"4,022,057",4022057,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Clearlake Capital Partners VII (USTE), L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
0ce9e5a07b90980a1b4e,FUND_0517,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,003,634",1003634,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Genstar Capital Partners XI, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
ac561e12546e3eb1e4c0,FUND_0517,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,213,790",1213790,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Genstar Capital Partners XI, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
e7edd91a3ceaabe618cc,FUND_0542,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,951,764",2951764,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Green Equity Investors Side IX, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
d6195999eb7bc0972732,FUND_0542,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,476,847",3476847,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Green Equity Investors Side IX, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
bfe97db51c12f426b4cc,FUND_0560,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,153,363",1153363,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Odin CV-A, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
e27f338f0b9499476047,FUND_0560,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,501,722",2501722,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Odin CV-A, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
b4a5f38e974a17119d84,FUND_0562,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,509,776",2509776,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Partners IV, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
cc818b9c8f1fe845d8f5,FUND_0562,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,736,920",3736920,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Partners IV, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
7796996b950507cf996d,FUND_0566,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"9,024,977",9024977,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Partners VI-A, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
7c036974162251c732b9,FUND_0566,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"9,367,355",9367355,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Gryphon Partners VI-A, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
f23b60ae1ddf00247d62,FUND_0582,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"695,170",695170,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Halifax Capital Partners V, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
60af7a96f1647ad30bf5,FUND_0582,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,172,921",1172921,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Halifax Capital Partners V, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
a552a953785af34b2a55,FUND_0619,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,831,379",1831379,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Hellman & Friedman Capital Partners IX (Parallel), L.P. / Cost",2026-08-22.2,,,,,ACTIVE
0c58478b9d142e2bad83,FUND_0619,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,351,435",3351435,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Hellman & Friedman Capital Partners IX (Parallel), L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
395662d55a351cb21410,FUND_0622,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"4,496,035",4496035,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Hellman & Friedman Capital Partners X (Parallel), L.P. / Cost",2026-08-22.2,,,,,ACTIVE
5c76f556e5dfa4f479af,FUND_0622,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"5,400,761",5400761,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Hellman & Friedman Capital Partners X (Parallel), L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
1c719cb705ae02fab3f8,FUND_0623,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"(12,774)",-12774,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Hellman & Friedman Capital Partners XI (Parallel), L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
dcbc5a8131f12b2e1a3d,FUND_0629,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,281,286",2281286,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / HighVista Private Equity VIII (Offshore), L.P. / Cost",2026-08-22.2,,,,,ACTIVE
d8721fdca8253d525ff4,FUND_0629,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,388,113",3388113,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / HighVista Private Equity VIII (Offshore), L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
b8a9b9287d5e8a17a57c,FUND_0651,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"4,690,000",4690000,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Insight Partners (Cayman) XII Buyout Annex Fund, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
ab271179a222a29c37f9,FUND_0651,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"6,003,529",6003529,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Insight Partners (Cayman) XII Buyout Annex Fund, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
b03257f2ed79a89377fe,FUND_0668,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,990,815",3990815,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Investcorp Aspen Offshore Fund, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
7168191a2f8427916ba4,FUND_0668,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"11,279,219",11279219,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Investcorp Aspen Offshore Fund, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
29048fda7133fa744400,FUND_0670,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"2,125,306",2125306,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Ironsides Offshore Direct Investment Fund V, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
5737a3206014110807f3,FUND_0670,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"3,340,820",3340820,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Ironsides Offshore Direct Investment Fund V, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
43f0c64afe1505b2857f,FUND_0689,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"6,707,106",6707106,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / L Catterton IX, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
80661cf19171da297713,FUND_0689,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"6,927,171",6927171,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / L Catterton IX, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
3bef35c5f6ba706369f3,FUND_0745,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,737,132",1737132,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Merit Mezzanine Fund VI, L.P. / Cost",2026-08-22.2,,,,,ACTIVE
4296b559d59cd4209d43,FUND_0745,,,,SRC407,position_observation.fair_value,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"1,535,422",1535422,,USD,number,fund_total,point_in_time,,EXTRACTED,1,"Consolidated Schedule of Investments / Merit Mezzanine Fund VI, L.P. / Fair Value",2026-08-22.2,,,,,ACTIVE
e9f42c9a97f8b17f485e,FUND_0753,,,,SRC407,position_observation.cost,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,"11,871,499",11871499,,USD,number,fund_total,point_in_time,,EXTRACTED,1,Consolidated Schedule of Investments / NB Credit Opportunities II Cayman Feeder LP / Cost,2026-08-22.2,,,,,ACTIVE
