position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_SOURCE_C9B537D186300F9E1434,1a8e14be60afce3a3bec,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_C9B537D186300F9E1434,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1921678,1172094,,,,,,,,,,,,HIGH,source_holding=1a8e14be60afce3a3bec; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"H.I.G. Growth Buyouts & Equity Fund II, L.P.(d)(g) North America 06/28/2024 1,921,678 1,172,094",,ACTIVE
POS_SOURCE_CA3F8C6E82D45A79648D,a6954c393e1e7318354e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CA3F8C6E82D45A79648D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,421334,567546,,,,,,,,,,,,HIGH,source_holding=a6954c393e1e7318354e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Thomas H. Lee Equity Fund VIII, L.P.(f)(g) North America 03/28/2024 421,334 567,546",,ACTIVE
POS_SOURCE_CABC66B445A56D7BE409,58c2bfeb244c957dffc2,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CABC66B445A56D7BE409,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2934679,3273274,,,,,,,,,,,,HIGH,source_holding=58c2bfeb244c957dffc2; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TA Select Opportunities Fund-A, L.P.(f)(g) North America 09/30/2025 2,934,679 3,273,274",,ACTIVE
POS_SOURCE_CAEA1954A68AC3F87CFC,86ee9aa4f040e8de0f46,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CAEA1954A68AC3F87CFC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6411105,8263584,,,,,,,,,,,,HIGH,source_holding=86ee9aa4f040e8de0f46; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Sorenson Capital Partners IV-B, L.P.(d)(f)(g) North America 01/11/2022 6,411,105 8,263,584",,ACTIVE
POS_SOURCE_CB36D98998709103A036,a000be1632a3babbcf5d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CB36D98998709103A036,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1289685,1895515,,,,,,,,,,,,HIGH,source_holding=a000be1632a3babbcf5d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Blue Owl GP Stakes US Investors LP(f)(g) North America 03/31/2022 1,289,685 1,895,515",,ACTIVE
POS_SOURCE_CB57CEC3ECFF60574DF1,80d12cbeacc19f596f94,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_CB57CEC3ECFF60574DF1,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,126464038,,,,,,,,,,,HIGH,source_holding=80d12cbeacc19f596f94; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"VISTA EQUITY PARTNERS FUND VII LP 126,464,038",,ACTIVE
POS_SOURCE_CDABD91962F94DD6DBEB,c10de03e97794df49329,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CDABD91962F94DD6DBEB,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4483135,7126621,,,,,,,,,,,,HIGH,source_holding=c10de03e97794df49329; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Roark Capital Partners V (TE) LP(f) North America 04/30/2018 4,483,135 7,126,621",,ACTIVE
POS_SOURCE_CDF0FF6C2DC929256872,db31bd5dd80b5cc5f72d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CDF0FF6C2DC929256872,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4287294,3123494,,,,,,,,,,,,HIGH,source_holding=db31bd5dd80b5cc5f72d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Endless Fund IV A LP(f)(g) Europe 06/28/2024 4,287,294 3,123,494",,ACTIVE
POS_SOURCE_CE546717736D5D979883,7171ef4dd061349142d5,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_CE546717736D5D979883,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,4425256,,,,,,,,,,,HIGH,source_holding=7171ef4dd061349142d5; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"ROX II MED CENTER LP 4,425,256",,ACTIVE
POS_SOURCE_CEB0BC1139DEC6090243,e0f3c99c0c3678f95d5f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CEB0BC1139DEC6090243,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4522041,5997322,,,,,,,,,,,,HIGH,source_holding=e0f3c99c0c3678f95d5f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Thoma Bravo Fund XV-A, L.P.(f) North America 02/03/2022 4,522,041 5,997,322",,ACTIVE
POS_SOURCE_CEBBE606AC3F902A1F44,9e22562499381a83f95a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CEBBE606AC3F902A1F44,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1152944,1088916,,,,,,,,,,,,HIGH,source_holding=9e22562499381a83f95a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Advent International GPE VIII-C Limited Partnership(d)(g) Europe 12/31/2019 1,152,944 1,088,916",,ACTIVE
POS_SOURCE_CF4AF00A37D91B405AD6,2fb7335fd2cd7949b1ce,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CF4AF00A37D91B405AD6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1400921,1676078,,,,,,,,,,,,HIGH,source_holding=2fb7335fd2cd7949b1ce; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"ABRY Senior Equity V, L.P.(f)(g) North America 03/28/2024 1,400,921 1,676,078",,ACTIVE
POS_SOURCE_CF916640396AFC8A06E1,073f3c44fc6bfa1d6d9b,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_CF916640396AFC8A06E1,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1278549,1412455,,,,,,,,,,,,HIGH,source_holding=073f3c44fc6bfa1d6d9b; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners (Cayman) IX, L.P.(f)(g) North America 09/30/2019 1,278,549 1,412,455",,ACTIVE
POS_SOURCE_D0A17CA5ABC708DDC0CF,ddfb062ec7a542fc411c,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D0A17CA5ABC708DDC0CF,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,8973301,5987020,,,,,,,,,,,,HIGH,source_holding=ddfb062ec7a542fc411c; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"BSV Opportunities B, FCRE(d)(f) Europe 12/16/2021 8,973,301 5,987,020",,ACTIVE
POS_SOURCE_D0AEFCD0CA57925D342F,a05aef29e785283cab80,OWNER_UTAH_RETIREMENT_INVESTMENT_FUND,,INSTR_SOURCE_D0AEFCD0CA57925D342F,DIRECT_COMPANY,portfolio_total,as_of,"December 31, 2021",day,2021-12-31,,,,,"59,039",59039,,USD,,171038345,,,,,,,,,,,,HIGH,source_holding=a05aef29e785283cab80; owner_decision=OWNMAP003,Reviewed source identity resolves the held name to a company.,EXTRACTED,SOURCE_NORMALIZED,SRC192,5,"Alphabet 59,039 171,038,345",,ACTIVE
POS_SOURCE_D1FBED99D02A2D76705D,55c04c9b651c735b6ca6,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D1FBED99D02A2D76705D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,547290,330028,,,,,,,,,,,,HIGH,source_holding=55c04c9b651c735b6ca6; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Artiman Ventures III, L.P.(d)(f)(g) North America 03/31/2021 547,290 330,028",,ACTIVE
POS_SOURCE_D2A3C08CCBAD29B8080A,30fad502b78311e61cf3,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D2A3C08CCBAD29B8080A,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,627868,37793,,,,,,,,,,,,HIGH,source_holding=30fad502b78311e61cf3; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Kelso Investment Associates VIII, L.P.(f)(g) North America 09/29/2017 627,868 37,793",,ACTIVE
POS_SOURCE_D2B7FA04D3F9C0643158,9ceb884ef3a8766345c8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D2B7FA04D3F9C0643158,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2823387,6472858,,,,,,,,,,,,HIGH,source_holding=9ceb884ef3a8766345c8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CB Offshore CF I, Limited Partnership(f)(g) North America 12/11/2024 2,823,387 6,472,858",,ACTIVE
POS_SOURCE_D2C92214B3F9A16E6608,a74b8e7dd4c34499a967,OWNER_SRC034_VERSA_COMBINED,,INSTR_SOURCE_D2C92214B3F9A16E6608,UNCLASSIFIED,portfolio_total,as_of,"March 31, 2018",day,2018-03-31,,,,,,,,,43204400,90000000,,,,,,,,,0.2053000000,,,LOW,source_holding=a74b8e7dd4c34499a967; owner_decision=OWNMAP001,The source row has no settled investee identity.,EXTRACTED,SOURCE_NORMALIZED,SRC034,4,"43,204,400",,ACTIVE
POS_SOURCE_D2F3FD75F11001B6F4A6,cfa277d1b49833d49e7e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D2F3FD75F11001B6F4A6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2036010,883887,,,,,,,,,,,,HIGH,source_holding=cfa277d1b49833d49e7e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Seidler Equity Partners IV, L.P.(f) North America 06/30/2021 2,036,010 883,887",,ACTIVE
POS_SOURCE_D32C71EB910F0DB35CD3,4d8e32d5ec4ce8df8af5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D32C71EB910F0DB35CD3,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2362246,1697701,,,,,,,,,,,,HIGH,source_holding=4d8e32d5ec4ce8df8af5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Clearlake Capital Partners IV, L.P.(f)(g) North America 12/31/2019 2,362,246 1,697,701",,ACTIVE
POS_SOURCE_D361A20E0D98259B3C7D,85f941ea73c40d27801e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D361A20E0D98259B3C7D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,965481,4631483,,,,,,,,,,,,HIGH,source_holding=85f941ea73c40d27801e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gridiron Energy Feeder I, L.P. North America 05/10/2017 965,481 4,631,483",,ACTIVE
POS_SOURCE_D48117A23F1B4F89F7DC,4f87941ae84f33225e59,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D48117A23F1B4F89F7DC,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1185423,1980786,,,,,,,,,,,,HIGH,source_holding=4f87941ae84f33225e59; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Green Equity Investors CF II, L.P.(d)(g) North America 11/30/2021 $ 1,185,423 $ 1,980,786",,ACTIVE
POS_SOURCE_D550F877A618CFC92930,3a36591bec915380bbff,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_D550F877A618CFC92930,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,9569692,,,,,,,,,,,HIGH,source_holding=3a36591bec915380bbff; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"NEXT COAST VENTURES III LP 9,569,692",,ACTIVE
POS_SOURCE_D5868E25C3BCF6CF66BD,df7044c8d570930ed2fd,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D5868E25C3BCF6CF66BD,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,215716,27627,,,,,,,,,,,,HIGH,source_holding=df7044c8d570930ed2fd; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CHP III, L.P.(d) North America 09/29/2017 215,716 27,627",,ACTIVE
POS_SOURCE_D84BC5AD00EC79F7938A,0828dfc442d2b95f4414,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_D84BC5AD00EC79F7938A,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,20004,24948,,,,,,,,,,,,HIGH,source_holding=0828dfc442d2b95f4414; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Apax Europe VII - B, L.P.(d)(f) Europe 03/31/2021 20,004 24,948",,ACTIVE
POS_SOURCE_DAB9730E58AD719C48A4,2fd732f14c07cf358df1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_DAB9730E58AD719C48A4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,4516,,,,,,,,,,,,HIGH,source_holding=2fd732f14c07cf358df1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"GESD Investors II Liquidating Trust(d) North America 09/29/2017 - 4,516",,ACTIVE
POS_SOURCE_DBCDD53492BDA986FBD9,336014ff32dd9dd90060,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_DBCDD53492BDA986FBD9,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,20352,29587,,,,,,,,,,,,HIGH,source_holding=336014ff32dd9dd90060; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TA Atlantic and Pacific VI L.P.(d)(f) North America 03/31/2021 20,352 29,587",,ACTIVE
POS_SOURCE_DE85892AFB6657467F19,cd28b84e874f80d56333,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_DE85892AFB6657467F19,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,695367,997367,,,,,,,,,,,,HIGH,source_holding=cd28b84e874f80d56333; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Vista Equity Partners Fund VI, L.P.(d)(f)(g) North America 03/28/2024 695,367 997,367",,ACTIVE
POS_SOURCE_DEBBE89CBD63C30EF799,09627f059e951d2d6c81,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_DEBBE89CBD63C30EF799,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,15536,86856,,,,,,,,,,,,HIGH,source_holding=09627f059e951d2d6c81; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Paladin III (HR), L.P.(d)(f) North America 09/29/2017 15,536 86,856",,ACTIVE
POS_SOURCE_DF437B0FC75F5F021FDA,2edac43fcd8db0c76966,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_DF437B0FC75F5F021FDA,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,52976197,64058570,,,,,,,,,,,,HIGH,source_holding=2edac43fcd8db0c76966; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Carlyle Partners VII, L.P.(f)(g) North America 03/28/2024 52,976,197 64,058,570",,ACTIVE
POS_SOURCE_E01EB6E6816B27F9C1CB,2a32a07e0256da654f31,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E01EB6E6816B27F9C1CB,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2357922,1339192,,,,,,,,,,,,HIGH,source_holding=2a32a07e0256da654f31; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Green Equity Investors Side VI, L.P.(d)(f)(g) North America 06/30/2021 2,357,922 1,339,192",,ACTIVE
POS_SOURCE_E0722A1893B6658D120B,5ef911d533cc8857d45a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E0722A1893B6658D120B,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,229064,5221,,,,,,,,,,,,HIGH,source_holding=5ef911d533cc8857d45a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CDRF8 Private Investors, LLC(d)(f) North America 06/30/2017 229,064 5,221",,ACTIVE
POS_SOURCE_E09B05DA50F97DEC9F50,019f12a77512761c7e7a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E09B05DA50F97DEC9F50,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,2089669,,,,,,,,,,,,HIGH,source_holding=019f12a77512761c7e7a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC Asia III Private Investors, L.P.(f)(g) Rest of World 06/30/2020 - 2,089,669",,ACTIVE
POS_SOURCE_E0BD68CCA8D4AE3A9B8E,2b0b2259e865d99e7c29,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E0BD68CCA8D4AE3A9B8E,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1040174,96741,,,,,,,,,,,,HIGH,source_holding=2b0b2259e865d99e7c29; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"New Mountain Partners III, L.P.(d)(f)(g) North America 09/29/2017 1,040,174 96,741",,ACTIVE
POS_SOURCE_E0D19657A69BE284D236,8f08c28cfc71447b6bfe,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E0D19657A69BE284D236,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2786864,4263434,,,,,,,,,,,,HIGH,source_holding=8f08c28cfc71447b6bfe; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners (Cayman) X, L.P.(f)(g) North America 03/28/2024 2,786,864 4,263,434",,ACTIVE
POS_SOURCE_E165D44FE6B129842A48,5a3238e007248a843775,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E165D44FE6B129842A48,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,14855,760,,,,,,,,,,,,HIGH,source_holding=5a3238e007248a843775; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"TPF II-A, LP(d)(f) North America 12/31/2019 14,855 760",,ACTIVE
POS_SOURCE_E165D5304ECE37D295C4,5b2ad0a9cbd82457122d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E165D5304ECE37D295C4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,16199716,19227651,,,,,,,,,,,,HIGH,source_holding=5b2ad0a9cbd82457122d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gryphon Partners V, L.P.(d)(f)(g) North America 03/28/2024 16,199,716 19,227,651",,ACTIVE
POS_SOURCE_E268D3A2411FE5070709,a04e05cde831bdb5c93c,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E268D3A2411FE5070709,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,199059,314081,,,,,,,,,,,,HIGH,source_holding=a04e05cde831bdb5c93c; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Thomas H. Lee Equity Fund VII, L.P.(d)(f)(g) North America 03/28/2024 199,059 314,081",,ACTIVE
POS_SOURCE_E2B63D0D46ECDB5F480E,fd50793f6fbc566d4a1e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E2B63D0D46ECDB5F480E,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2154,1427,,,,,,,,,,,,HIGH,source_holding=fd50793f6fbc566d4a1e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Audax Private Equity Fund, L.P.(d) North America 12/31/2018 2,154 1,427",,ACTIVE
POS_SOURCE_E2BB0B36EDFC293F2EF9,09824390de87e1c24a5f,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E2BB0B36EDFC293F2EF9,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1583136,2110716,,,,,,,,,,,,HIGH,source_holding=09824390de87e1c24a5f; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Madison Dearborn Capital Partners VIII-A, L.P.(f)(g) North America 03/28/2024 1,583,136 2,110,716",,ACTIVE
POS_SOURCE_E3411EEB30B2791E50C4,06f59ae1a697e1505801,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E3411EEB30B2791E50C4,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2175569,701002,,,,,,,,,,,,HIGH,source_holding=06f59ae1a697e1505801; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Heartwood Partners II, LP(f)(g) North America 12/31/2024 2,175,569 701,002",,ACTIVE
POS_SOURCE_E392F348795F283ACB72,a8e3d4c805003a2c571c,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E392F348795F283ACB72,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5957833,5498503,,,,,,,,,,,,HIGH,source_holding=a8e3d4c805003a2c571c; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Warburg Pincus Private Equity XII, L.P.(d)(g) North America 06/30/2022 5,957,833 5,498,503",,ACTIVE
POS_SOURCE_E49E13B100E040C6590D,ceb6c537d33cefab15d4,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E49E13B100E040C6590D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,17404687,16051726,,,,,,,,,,,,HIGH,source_holding=ceb6c537d33cefab15d4; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"H.I.G. Advantage Buyout Fund, L.P.(f)(g) North America 06/28/2024 17,404,687 16,051,726",,ACTIVE
POS_SOURCE_E4AD4C3D97FEF28461F1,b79eb5f7d4c3bd387dcd,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_E4AD4C3D97FEF28461F1,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,2274403,,,,,,,,,,,,,MEDIUM,source_holding=b79eb5f7d4c3bd387dcd; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"2,274,403",,ACTIVE
POS_SOURCE_E4AE6155D19EE757E539,4dbfb68b7003dfc2df11,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E4AE6155D19EE757E539,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1582781,1270798,,,,,,,,,,,,HIGH,source_holding=4dbfb68b7003dfc2df11; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Norwest Mezzanine Partners III, LP(d)(f)(g) North America 09/29/2023 1,582,781 1,270,798",,ACTIVE
POS_SOURCE_E500540B7DAD316C3C62,8f36c166d56455d51318,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_E500540B7DAD316C3C62,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1757299,1757299,,,,,,,,,,,,HIGH,source_holding=8f36c166d56455d51318; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BP ACE EV, L.P.(d)(f)(g) North America 12/12/2025 1,757,299 1,757,299",,ACTIVE
