analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,benchmark_selection,input_fee_basis,input_method
ANL_FUND_0828_20260605_KS_PME,FUND_0828,2026-06-05,ks_pme,0.5320293895,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_AC5FB76D60E12A713CB8;CFINT_BC8D110C9852F1D6CA91;CFINT_014C71A1D6EFBA788EF2;CFINT_DA8FB602AE4FA3579F08;CFINT_DE47B5B94C95CA641214;CFINT_ACAF886CBBE159BDD0C0;CFINT_9665C5F6C0EEF00B1107;CFINT_DBBD6EF4CD6317BB1B8B;RET_VTI_20190529;RET_VTI_20200514;RET_VTI_20210430;RET_VTI_20220414;RET_VTI_20230621;RET_VTI_20240826;RET_VTI_20250908;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0828_20260605_DIRECT_ALPHA,FUND_0828,2026-06-05,direct_alpha,-0.1096840612,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_AC5FB76D60E12A713CB8;CFINT_BC8D110C9852F1D6CA91;CFINT_014C71A1D6EFBA788EF2;CFINT_DA8FB602AE4FA3579F08;CFINT_DE47B5B94C95CA641214;CFINT_ACAF886CBBE159BDD0C0;CFINT_9665C5F6C0EEF00B1107;CFINT_DBBD6EF4CD6317BB1B8B;RET_VTI_20190529;RET_VTI_20200514;RET_VTI_20210430;RET_VTI_20220414;RET_VTI_20230621;RET_VTI_20240826;RET_VTI_20250908;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0829_20260605_KS_PME,FUND_0829,2026-06-05,ks_pme,0.2948432831,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_D8AC0BE990FC7E73110C;CFINT_BDE0B1D74CDC6BD17449;CFINT_B0D8D36681D99FB6832D;CFINT_18DAC166B8487F32D9B7;CFINT_2C480FF24E1244084487;CFINT_C1C9DF97C70DA1D25AC9;CFINT_3B501F8222DE827010C3;CFINT_D390908DDB20734F3401;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0829_20260605_DIRECT_ALPHA,FUND_0829,2026-06-05,direct_alpha,-0.0964273417,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_D8AC0BE990FC7E73110C;CFINT_BDE0B1D74CDC6BD17449;CFINT_B0D8D36681D99FB6832D;CFINT_18DAC166B8487F32D9B7;CFINT_2C480FF24E1244084487;CFINT_C1C9DF97C70DA1D25AC9;CFINT_3B501F8222DE827010C3;CFINT_D390908DDB20734F3401;RET_VTI_20070122;RET_VTI_20090916;RET_VTI_20120511;RET_VTI_20150102;RET_VTI_20180409;RET_VTI_20210713;RET_VTI_20240521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0830_20260605_KS_PME,FUND_0830,2026-06-05,ks_pme,0.2943082723,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_194AFC7AB20A9CB9E256;CFINT_83D6063A804219C8377A;CFINT_49DDB0BF17DE0AB6872F;CFINT_64E40C3D778F2C746B6D;CFINT_0C9042AAF8516C313996;CFINT_E1F1F68E12110E078D2B;CFINT_0FD8A6661994D9793EE7;CFINT_2F324FD68E3E0CED2E1E;RET_VTI_20080104;RET_VTI_20100712;RET_VTI_20130118;RET_VTI_20150727;RET_VTI_20180831;RET_VTI_20211008;RET_VTI_20240626;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0830_20260605_DIRECT_ALPHA,FUND_0830,2026-06-05,direct_alpha,-0.0997235192,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_194AFC7AB20A9CB9E256;CFINT_83D6063A804219C8377A;CFINT_49DDB0BF17DE0AB6872F;CFINT_64E40C3D778F2C746B6D;CFINT_0C9042AAF8516C313996;CFINT_E1F1F68E12110E078D2B;CFINT_0FD8A6661994D9793EE7;CFINT_2F324FD68E3E0CED2E1E;RET_VTI_20080104;RET_VTI_20100712;RET_VTI_20130118;RET_VTI_20150727;RET_VTI_20180831;RET_VTI_20211008;RET_VTI_20240626;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0832_20260605_KS_PME,FUND_0832,2026-06-05,ks_pme,0.5078470118,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_663B61D60ADAF864D731;CFINT_76AF4928DEC51510FEC3;CFINT_E35B2AE7156B63CE6611;CFINT_3C131258644D63B9385E;CFINT_D0A90184E38AFE7E4B32;CFINT_3535AC4158D740BEF9D2;CFINT_98879197E5CD1642E2F1;CFINT_D99186C990C654CE7B82;RET_SPY_20170705;RET_SPY_20180924;RET_SPY_20191213;RET_SPY_20210303;RET_SPY_20220902;RET_SPY_20240304;RET_SPY_20250627;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0832_20260605_DIRECT_ALPHA,FUND_0832,2026-06-05,direct_alpha,-0.0995974936,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_663B61D60ADAF864D731;CFINT_76AF4928DEC51510FEC3;CFINT_E35B2AE7156B63CE6611;CFINT_3C131258644D63B9385E;CFINT_D0A90184E38AFE7E4B32;CFINT_3535AC4158D740BEF9D2;CFINT_98879197E5CD1642E2F1;CFINT_D99186C990C654CE7B82;RET_SPY_20170705;RET_SPY_20180924;RET_SPY_20191213;RET_SPY_20210303;RET_SPY_20220902;RET_SPY_20240304;RET_SPY_20250627;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0833_20260605_KS_PME,FUND_0833,2026-06-05,ks_pme,0.4614187286,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_75A3DB54D2C6B3ECE126;CFINT_3CAACA8A114A5EA3CAFF;CFINT_FD4F75DD1257917EC67C;CFINT_86D3A02133207F0C51BD;CFINT_725E842A3477D1E3036C;CFINT_A2153F5A03702E11B6A0;CFINT_495EFE93A5366C90359F;CFINT_20C579B5757DB99662ED;RET_VTI_20160722;RET_VTI_20171127;RET_VTI_20190405;RET_VTI_20200810;RET_VTI_20220408;RET_VTI_20231207;RET_VTI_20250521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0833_20260605_DIRECT_ALPHA,FUND_0833,2026-06-05,direct_alpha,-0.1017831977,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_75A3DB54D2C6B3ECE126;CFINT_3CAACA8A114A5EA3CAFF;CFINT_FD4F75DD1257917EC67C;CFINT_86D3A02133207F0C51BD;CFINT_725E842A3477D1E3036C;CFINT_A2153F5A03702E11B6A0;CFINT_495EFE93A5366C90359F;CFINT_20C579B5757DB99662ED;RET_VTI_20160722;RET_VTI_20171127;RET_VTI_20190405;RET_VTI_20200810;RET_VTI_20220408;RET_VTI_20231207;RET_VTI_20250521;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0834_20260605_KS_PME,FUND_0834,2026-06-05,ks_pme,0.6601430704,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_FB0D2A19254F4585A635;CFINT_478D08CEFC647B25CD6F;CFINT_A8BF024522727F27FDF5;CFINT_108CB19C7F2E0001FAB0;CFINT_A50CDF08B282CEB2B8F6;CFINT_4DE667732867B112D0D6;CFINT_A1944E3F972A38BBEA13;CFINT_AFF5DF4AC30873920887;RET_VTI_20220405;RET_VTI_20221028;RET_VTI_20230526;RET_VTI_20231220;RET_VTI_20240830;RET_VTI_20250516;RET_VTI_20251226;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0834_20260605_DIRECT_ALPHA,FUND_0834,2026-06-05,direct_alpha,-0.1188106975,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_FB0D2A19254F4585A635;CFINT_478D08CEFC647B25CD6F;CFINT_A8BF024522727F27FDF5;CFINT_108CB19C7F2E0001FAB0;CFINT_A50CDF08B282CEB2B8F6;CFINT_4DE667732867B112D0D6;CFINT_A1944E3F972A38BBEA13;CFINT_AFF5DF4AC30873920887;RET_VTI_20220405;RET_VTI_20221028;RET_VTI_20230526;RET_VTI_20231220;RET_VTI_20240830;RET_VTI_20250516;RET_VTI_20251226;RET_VTI_20260605,BMK_ETF_VTI,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0835_20260605_KS_PME,FUND_0835,2026-06-05,ks_pme,0.6453079515,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_B4113FE3E6E6C74FFF8F;CFINT_EAA18011FC42F220D46D;CFINT_4E3292C99AC9838FA9EF;CFINT_4DBF8818646DA370BBDB;CFINT_BF562B61D7D52A08C979;CFINT_192E752C5A3D75B7CC67;CFINT_D04990204806EC3FC3AE;CFINT_7D1C71F2C81D24E78721;RET_SPY_20190529;RET_SPY_20200514;RET_SPY_20210430;RET_SPY_20220414;RET_SPY_20230621;RET_SPY_20240826;RET_SPY_20250908;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0835_20260605_DIRECT_ALPHA,FUND_0835,2026-06-05,direct_alpha,-0.0730744134,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_B4113FE3E6E6C74FFF8F;CFINT_EAA18011FC42F220D46D;CFINT_4E3292C99AC9838FA9EF;CFINT_4DBF8818646DA370BBDB;CFINT_BF562B61D7D52A08C979;CFINT_192E752C5A3D75B7CC67;CFINT_D04990204806EC3FC3AE;CFINT_7D1C71F2C81D24E78721;RET_SPY_20190529;RET_SPY_20200514;RET_SPY_20210430;RET_SPY_20220414;RET_SPY_20230621;RET_SPY_20240826;RET_SPY_20250908;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0836_20260605_KS_PME,FUND_0836,2026-06-05,ks_pme,0.8718521464,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_69D03BAA7B5F715BE9F0;CFINT_C071E2E5569B1A351AC2;CFINT_C55F24366B50CB6E3DC9;CFINT_C9C24EC3BAD9B567B5D8;CFINT_806CCD830F658EE2834F;CFINT_9A5C3574A1150862318D;CFINT_19F6E0D5C361C3D3A3B1;CFINT_306850A1D93E65CF931E;RET_SPY_20200508;RET_SPY_20210309;RET_SPY_20220107;RET_SPY_20221104;RET_SPY_20231114;RET_SPY_20241122;RET_SPY_20251014;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0836_20260605_DIRECT_ALPHA,FUND_0836,2026-06-05,direct_alpha,-0.0271332866,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_69D03BAA7B5F715BE9F0;CFINT_C071E2E5569B1A351AC2;CFINT_C55F24366B50CB6E3DC9;CFINT_C9C24EC3BAD9B567B5D8;CFINT_806CCD830F658EE2834F;CFINT_9A5C3574A1150862318D;CFINT_19F6E0D5C361C3D3A3B1;CFINT_306850A1D93E65CF931E;RET_SPY_20200508;RET_SPY_20210309;RET_SPY_20220107;RET_SPY_20221104;RET_SPY_20231114;RET_SPY_20241122;RET_SPY_20251014;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0837_20260605_KS_PME,FUND_0837,2026-06-05,ks_pme,0.5079402595,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_89800F6B3771F833464A;CFINT_DDC8D387DD36CC155554;CFINT_D0E7818B2FE675120CA9;CFINT_36AF625E4DF2D04AC50A;CFINT_8114E4E82C935B91DA73;CFINT_073267154B1A217E8E08;CFINT_1B7BA8A22641D3627854;CFINT_19A86859036F82689B91;RET_SPY_20220405;RET_SPY_20221028;RET_SPY_20230526;RET_SPY_20231220;RET_SPY_20240830;RET_SPY_20250516;RET_SPY_20251226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0837_20260605_DIRECT_ALPHA,FUND_0837,2026-06-05,direct_alpha,-0.1795902517,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_89800F6B3771F833464A;CFINT_DDC8D387DD36CC155554;CFINT_D0E7818B2FE675120CA9;CFINT_36AF625E4DF2D04AC50A;CFINT_8114E4E82C935B91DA73;CFINT_073267154B1A217E8E08;CFINT_1B7BA8A22641D3627854;CFINT_19A86859036F82689B91;RET_SPY_20220405;RET_SPY_20221028;RET_SPY_20230526;RET_SPY_20231220;RET_SPY_20240830;RET_SPY_20250516;RET_SPY_20251226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0838_20260605_KS_PME,FUND_0838,2026-06-05,ks_pme,0.5580714754,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_6BD1580C63E432B16431;CFINT_C419C106AF861F9D502E;CFINT_77DD6C59A45B98CCFC6B;CFINT_CCB3E1F6815EE2AF55CA;CFINT_ED2762D2B97F43CDFDDF;CFINT_9489456DE0BEC9373CB8;CFINT_DBC98208FEC150185CA0;CFINT_00B3901E64C3F81F9F3D;RET_SPY_20220405;RET_SPY_20221028;RET_SPY_20230526;RET_SPY_20231220;RET_SPY_20240830;RET_SPY_20250516;RET_SPY_20251226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0838_20260605_DIRECT_ALPHA,FUND_0838,2026-06-05,direct_alpha,-0.1564780486,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_6BD1580C63E432B16431;CFINT_C419C106AF861F9D502E;CFINT_77DD6C59A45B98CCFC6B;CFINT_CCB3E1F6815EE2AF55CA;CFINT_ED2762D2B97F43CDFDDF;CFINT_9489456DE0BEC9373CB8;CFINT_DBC98208FEC150185CA0;CFINT_00B3901E64C3F81F9F3D;RET_SPY_20220405;RET_SPY_20221028;RET_SPY_20230526;RET_SPY_20231220;RET_SPY_20240830;RET_SPY_20250516;RET_SPY_20251226;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0839_20260605_KS_PME,FUND_0839,2026-06-05,ks_pme,0.3144752667,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_BAAB5375FDDEEABB16F6;CFINT_64FB30DC92E9D5A8CE6E;CFINT_5AD589ED52E65D5DA6FE;CFINT_8FFE2305EE07211F5536;CFINT_1214838A75D8443F7FED;CFINT_700605B95C3D62133F1F;CFINT_A19824F75974D6DCC5C4;CFINT_1D7E53FDFFAA015A4885;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0839_20260605_DIRECT_ALPHA,FUND_0839,2026-06-05,direct_alpha,-0.0862980693,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_BAAB5375FDDEEABB16F6;CFINT_64FB30DC92E9D5A8CE6E;CFINT_5AD589ED52E65D5DA6FE;CFINT_8FFE2305EE07211F5536;CFINT_1214838A75D8443F7FED;CFINT_700605B95C3D62133F1F;CFINT_A19824F75974D6DCC5C4;CFINT_1D7E53FDFFAA015A4885;RET_SPY_20050225;RET_SPY_20080125;RET_SPY_20101223;RET_SPY_20131120;RET_SPY_20170621;RET_SPY_20210119;RET_SPY_20240308;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped_series_starts_after_first_cashflow,unstated,unstated
ANL_FUND_0840_20260605_KS_PME,FUND_0840,2026-06-05,ks_pme,0.5414279548,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_12FAF2593FC7FDE00924;CFINT_D582D729D058F36357C1;CFINT_D48A44C7053801BA4AD2;CFINT_78FB3AECC6D56DCA731C;CFINT_55591EA5EEE90949F95F;CFINT_D6B55E0FFB0CBA98EFE9;CFINT_74146500D1B59CC90360;CFINT_0901BA4E53E9E6760D8B;RET_VNQ_20121003;RET_VNQ_20140815;RET_VNQ_20160701;RET_VNQ_20180515;RET_VNQ_20200902;RET_VNQ_20221221;RET_VNQ_20241226;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0840_20260605_DIRECT_ALPHA,FUND_0840,2026-06-05,direct_alpha,-0.0612652933,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_12FAF2593FC7FDE00924;CFINT_D582D729D058F36357C1;CFINT_D48A44C7053801BA4AD2;CFINT_78FB3AECC6D56DCA731C;CFINT_55591EA5EEE90949F95F;CFINT_D6B55E0FFB0CBA98EFE9;CFINT_74146500D1B59CC90360;CFINT_0901BA4E53E9E6760D8B;RET_VNQ_20121003;RET_VNQ_20140815;RET_VNQ_20160701;RET_VNQ_20180515;RET_VNQ_20200902;RET_VNQ_20221221;RET_VNQ_20241226;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0841_20260605_KS_PME,FUND_0841,2026-06-05,ks_pme,0.342376375,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_46861E40F9E6B64DBE9F;CFINT_BA54D915DF7F4B4FC59E;CFINT_77F3B0EDA6E23248A61B;CFINT_DAAD5302C1B8277664C2;CFINT_C15B9AC4CBD83C45952D;CFINT_4C49DDCBA75B44FB85C4;CFINT_74BDBB37F49CDFC64FE2;CFINT_B996502D584614F868E5;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,no_canonical_strategy,unstated,unstated
ANL_FUND_0841_20260605_DIRECT_ALPHA,FUND_0841,2026-06-05,direct_alpha,-0.1023029429,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_46861E40F9E6B64DBE9F;CFINT_BA54D915DF7F4B4FC59E;CFINT_77F3B0EDA6E23248A61B;CFINT_DAAD5302C1B8277664C2;CFINT_C15B9AC4CBD83C45952D;CFINT_4C49DDCBA75B44FB85C4;CFINT_74BDBB37F49CDFC64FE2;CFINT_B996502D584614F868E5;RET_SPY_20111021;RET_SPY_20131022;RET_SPY_20151023;RET_SPY_20171020;RET_SPY_20200409;RET_SPY_20220923;RET_SPY_20241120;RET_SPY_20260605,BMK_ETF_SPY,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,no_canonical_strategy,unstated,unstated
ANL_FUND_0842_20260605_KS_PME,FUND_0842,2026-06-05,ks_pme,1.1872143879,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_6ED84D630B45CB16BE4E;CFINT_0F2D45B62E0D66660D78;CFINT_29CF42B43132B2688E09;CFINT_ED4305F8728A54A5F301;CFINT_FB6F6C2627E76139CCB3;CFINT_1B8435ABF7FF8AEB5C3E;CFINT_6812DC7F6FDA425CE1CD;CFINT_A078B384D888E51DA32F;RET_VNQ_20170705;RET_VNQ_20180924;RET_VNQ_20191213;RET_VNQ_20210303;RET_VNQ_20220902;RET_VNQ_20240304;RET_VNQ_20250627;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0842_20260605_DIRECT_ALPHA,FUND_0842,2026-06-05,direct_alpha,0.0287275311,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_6ED84D630B45CB16BE4E;CFINT_0F2D45B62E0D66660D78;CFINT_29CF42B43132B2688E09;CFINT_ED4305F8728A54A5F301;CFINT_FB6F6C2627E76139CCB3;CFINT_1B8435ABF7FF8AEB5C3E;CFINT_6812DC7F6FDA425CE1CD;CFINT_A078B384D888E51DA32F;RET_VNQ_20170705;RET_VNQ_20180924;RET_VNQ_20191213;RET_VNQ_20210303;RET_VNQ_20220902;RET_VNQ_20240304;RET_VNQ_20250627;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
ANL_FUND_0843_20260605_KS_PME,FUND_0843,2026-06-05,ks_pme,1.7313164251,multiple,KS_PME_ASOF_BENCHMARK_V1,FPRINT_9F0BC61E86AA66723184;CFINT_283989E280111C09E1E9;CFINT_0C89E3CD3BD11F5D6305;CFINT_0DD2D334EDBFAD8DE6E0;CFINT_8583032134FEA0EE3232;CFINT_F6D3E64B25EA845A02BC;CFINT_B9721F3EB429A86E8517;CFINT_BE530946901DE18C0E82;RET_VNQ_20210423;RET_VNQ_20220104;RET_VNQ_20220916;RET_VNQ_20230530;RET_VNQ_20240409;RET_VNQ_20250214;RET_VNQ_20251120;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Each cash flow uses the latest benchmark observation on or before its date; terminal NAV uses the as-of benchmark level.,mapped,unstated,unstated
ANL_FUND_0843_20260605_DIRECT_ALPHA,FUND_0843,2026-06-05,direct_alpha,0.1736983497,decimal_rate,DIRECT_ALPHA_ASOF_BENCHMARK_XIRR_V1,FPRINT_9F0BC61E86AA66723184;CFINT_283989E280111C09E1E9;CFINT_0C89E3CD3BD11F5D6305;CFINT_0DD2D334EDBFAD8DE6E0;CFINT_8583032134FEA0EE3232;CFINT_F6D3E64B25EA845A02BC;CFINT_B9721F3EB429A86E8517;CFINT_BE530946901DE18C0E82;RET_VNQ_20210423;RET_VNQ_20220104;RET_VNQ_20220916;RET_VNQ_20230530;RET_VNQ_20240409;RET_VNQ_20250214;RET_VNQ_20251120;RET_VNQ_20260605,BMK_ETF_VNQ,SYNTHETIC,ERROR_SEVERITY_APPROVED;run_id=INTEGRATED_QC_V1;approved=945;reviewed=945,Benchmark-scaled dated cash flows include terminal NAV on the as-of date.,mapped,unstated,unstated
