position_id,source_holding_id,owner_id,owner_fund_id,instrument_id,position_class,accounting_scope,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,quantity_raw,quantity,quantity_unit,currency,cost,fair_value,market_value,reported_value,realized_proceeds,commitment,unfunded_commitment,principal_amount,notional_amount,fund_ownership_fraction,portfolio_weight_fraction,initial_investment_date,exit_date,classification_confidence,classification_confidence_basis,classification_confidence_reason,provenance_type,origin_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
POS_SOURCE_8C815E762855427E04E9,92586a81803db33ebcc6,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8C815E762855427E04E9,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6481062,2914928,,,,,,,,,,,,HIGH,source_holding=92586a81803db33ebcc6; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"PRO SPV, LP(g) North America 08/27/2021 6,481,062 2,914,928",,ACTIVE
POS_SOURCE_8C9347A70A4F6E78E867,1460395a6ba7415fbab5,OWNER_SRC034_VERSA_COMBINED,,INSTR_SOURCE_8C9347A70A4F6E78E867,UNCLASSIFIED,portfolio_total,as_of,"March 31, 2018",day,2018-03-31,,,,,,,,,34813999,43000000,,,,,,,,,0.0981000000,,,LOW,source_holding=1460395a6ba7415fbab5; owner_decision=OWNMAP001,The source row has no settled investee identity.,EXTRACTED,SOURCE_NORMALIZED,SRC034,4,"34,813,999",,ACTIVE
POS_SOURCE_8D51F6A4ED8713F6D641,97d3ad4db9227a11308e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8D51F6A4ED8713F6D641,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,15545080,27294128,,,,,,,,,,,,HIGH,source_holding=97d3ad4db9227a11308e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CCP Strider LP(d)(f)(g) Europe 10/10/2022 15,545,080 27,294,128",,ACTIVE
POS_SOURCE_8D93B7540CD9C41F5F76,79e0aa23576cad68d0c8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8D93B7540CD9C41F5F76,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,161077,235953,,,,,,,,,,,,HIGH,source_holding=79e0aa23576cad68d0c8; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners VIII (Co-Investors), L.P.(d)(f)(g) North America 12/31/2019 161,077 235,953",,ACTIVE
POS_SOURCE_8EEF3E8DF17C6CDE0C82,cf64ec04f5dc18b3f452,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8EEF3E8DF17C6CDE0C82,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2657232,5837012,,,,,,,,,,,,HIGH,source_holding=cf64ec04f5dc18b3f452; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gryphon Odin CV, L.P.(f)(g) North America 09/05/2024 2,657,232 5,837,012",,ACTIVE
POS_SOURCE_8EFBE6EF0C319697601A,2a5d723287d600a06517,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8EFBE6EF0C319697601A,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1289610,1621266,,,,,,,,,,,,HIGH,source_holding=2a5d723287d600a06517; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Investindustrial VII L.P.(d)(f)(g) Europe 09/30/2025 $ 1,289,610 $ 1,621,266",,ACTIVE
POS_SOURCE_8F41DC7372EBD1C4BFE1,12f6dcf1732976caabe5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8F41DC7372EBD1C4BFE1,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,12788675,11801660,,,,,,,,,,,,HIGH,source_holding=12f6dcf1732976caabe5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC European Capital X-2 LP(f)(g) Europe 03/28/2024 12,788,675 11,801,660",,ACTIVE
POS_SOURCE_8FA9D43B653440028935,ce72a738d92067b83913,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8FA9D43B653440028935,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,695170,1172921,,,,,,,,,,,,HIGH,source_holding=ce72a738d92067b83913; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Halifax Capital Partners V, L.P.(d)(f)(g) North America 09/30/2023 695,170 1,172,921",,ACTIVE
POS_SOURCE_8FB6D6E293BEED6B26E6,a78c63b9ffe04abd7618,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_8FB6D6E293BEED6B26E6,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1356863,652478,,,,,,,,,,,,HIGH,source_holding=a78c63b9ffe04abd7618; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"KKR Asian Fund II TE Blocker L.P.(g) Rest of World 12/31/2024 1,356,863 652,478",,ACTIVE
POS_SOURCE_92067B54F3E28E7633BD,2c2de4d953972e3350e5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_92067B54F3E28E7633BD,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,7370000,10059609,,,,,,,,,,,,HIGH,source_holding=2c2de4d953972e3350e5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Audax Private Equity Aspen CF, L.P.(d) North America 03/24/2022 7,370,000 10,059,609",,ACTIVE
POS_SOURCE_923750CAE6AF783C81DF,814b54b190b97fe50835,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_923750CAE6AF783C81DF,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,157636,51371,,,,,,,,,,,,HIGH,source_holding=814b54b190b97fe50835; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Equity I LP(d)(f) North America 12/31/2018 157,636 51,371",,ACTIVE
POS_SOURCE_92B508B7497DACDAA360,77c7410eb598ef956ecc,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_92B508B7497DACDAA360,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,26956271,,,,,,,,,,,HIGH,source_holding=77c7410eb598ef956ecc; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP 26,956,271",,ACTIVE
POS_SOURCE_931BB2CD697A593C2797,a457131b08f5b80c8994,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_931BB2CD697A593C2797,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4342764,6218845,,,,,,,,,,,,HIGH,source_holding=a457131b08f5b80c8994; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Frontenac XI Private Capital (M) Limited Partnership(d)(f)(g) North America 07/24/2023 4,342,764 6,218,845",,ACTIVE
POS_SOURCE_93C011738AFBB1C96343,1849a4120f6c0b0186af,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_93C011738AFBB1C96343,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,948558,,,,,,,,,,,,,HIGH,source_holding=1849a4120f6c0b0186af; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"New Capital Partners Private Equity Fund II, L.P.(f)(g) North America 09/30/2024 948,558 -",,ACTIVE
POS_SOURCE_942CCBDD04DF6D57AC43,37aca5fcdaa95c0a4a42,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_942CCBDD04DF6D57AC43,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,118917,133681,,,,,,,,,,,,HIGH,source_holding=37aca5fcdaa95c0a4a42; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners Coinvestment Fund III, L.P.(d)(f)(g) North America 06/30/2015 118,917 133,681",,ACTIVE
POS_SOURCE_9547D5D460AF335C96A7,84525d7b664dd6f9bdfc,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9547D5D460AF335C96A7,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6900397,15538674,,,,,,,,,,,,HIGH,source_holding=84525d7b664dd6f9bdfc; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Webster Equity Partners Bristol CF, L.P.(f)(g) North America 10/15/2021 6,900,397 15,538,674",,ACTIVE
POS_SOURCE_9650C771C7241E77662A,3c03d8b5c0e1f7e363d0,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_9650C771C7241E77662A,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,7465530,,,,,,,,,,,HIGH,source_holding=3c03d8b5c0e1f7e363d0; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"NCV SELECT I LP 7,465,530",,ACTIVE
POS_SOURCE_97136C8149A5394A3361,bcb67b082eec26ac1064,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_97136C8149A5394A3361,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2129340,2197986,,,,,,,,,,,,HIGH,source_holding=bcb67b082eec26ac1064; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"New Mountain Partners V, L.P.(f)(g) North America 03/31/2023 2,129,340 2,197,986",,ACTIVE
POS_SOURCE_974F3CEA6BCA2268F8ED,809a4aa2cb442dbcb65c,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_974F3CEA6BCA2268F8ED,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,581554,315183,,,,,,,,,,,,HIGH,source_holding=809a4aa2cb442dbcb65c; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.(f)(g) North America 09/30/2019 581,554 315,183",,ACTIVE
POS_SOURCE_979725EC35F39B2A55F5,9f383c73bd3f3632ee60,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_979725EC35F39B2A55F5,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2253508,3633926,,,,,,,,,,,,HIGH,source_holding=9f383c73bd3f3632ee60; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Montagu+ SCSp(f)(g) Europe 11/10/2021 2,253,508 3,633,926",,ACTIVE
POS_SOURCE_97CCFB0862C6427BB6A0,cc0e8e7cee23974b8e1d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_97CCFB0862C6427BB6A0,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,7676157,3729595,,,,,,,,,,,,HIGH,source_holding=cc0e8e7cee23974b8e1d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Lee Equity Partners Fund II, L.P.(d)(f)(g) North America 03/28/2024 7,676,157 3,729,595",,ACTIVE
POS_SOURCE_9823C1CC571B9A87505D,8e1b9a32c00c21af56fc,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9823C1CC571B9A87505D,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6563507,7135049,,,,,,,,,,,,HIGH,source_holding=8e1b9a32c00c21af56fc; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gryphon Heritage Partners, L.P.(d)(f)(g) North America 03/28/2024 6,563,507 7,135,049",,ACTIVE
POS_SOURCE_982513EBAB39AD8C9EDF,9b0d5ed8a2fda41d0307,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_982513EBAB39AD8C9EDF,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2125306,3340820,,,,,,,,,,,,HIGH,source_holding=9b0d5ed8a2fda41d0307; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Ironsides Offshore Direct Investment Fund V, L.P.(d)(f)(g) North America 12/31/2019 2,125,306 3,340,820",,ACTIVE
POS_SOURCE_994568FEBA0FB130B370,8120768ad1bbab554027,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_994568FEBA0FB130B370,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,14852,59166,,,,,,,,,,,,HIGH,source_holding=8120768ad1bbab554027; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Resource Capital Fund V L.P.(d)(g) North America 06/30/2021 14,852 59,166",,ACTIVE
POS_SOURCE_9967AFFE397710DB95AF,685a1aa5cf171aba85c1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9967AFFE397710DB95AF,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6475969,8662605,,,,,,,,,,,,HIGH,source_holding=685a1aa5cf171aba85c1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"PT2-A, L.P.(d)(f)(g) North America 12/16/2021 6,475,969 8,662,605",,ACTIVE
POS_SOURCE_9969C8BBADE95F33D599,cd9c82f0c513d49c2a69,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_9969C8BBADE95F33D599,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,3100000,,,,,,,,,,,,,MEDIUM,source_holding=cd9c82f0c513d49c2a69; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"3,100,000",,ACTIVE
POS_SOURCE_99C51985AEA2A6565C9F,fb74987066a17ed67c41,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_99C51985AEA2A6565C9F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5911408,1179914,,,,,,,,,,,,HIGH,source_holding=fb74987066a17ed67c41; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Berkshire Fund VIII (IND), L.P.(d)(f)(g) North America 09/03/2021 5,911,408 1,179,914",,ACTIVE
POS_SOURCE_99FAF962DD3B1DA1D48F,59645b4efbc61af71516,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_99FAF962DD3B1DA1D48F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,391492,558226,,,,,,,,,,,,HIGH,source_holding=59645b4efbc61af71516; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Mid Europa Fund V LP(d)(f)(g) Europe 03/28/2024 391,492 558,226",,ACTIVE
POS_SOURCE_9A248C03641DCF2B6364,1a74ebccad2a487d7b4b,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9A248C03641DCF2B6364,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4813622,5262836,,,,,,,,,,,,HIGH,source_holding=1a74ebccad2a487d7b4b; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Brentwood Associates Private Equity V, L.P.(d)(f)(g) North America 12/29/2023 4,813,622 5,262,836",,ACTIVE
POS_SOURCE_9A65CFC804A915DBFB9C,d2972acf15f9c967fa42,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9A65CFC804A915DBFB9C,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1369226,578879,,,,,,,,,,,,HIGH,source_holding=d2972acf15f9c967fa42; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC European Capital IX-8 LP(f) Europe 12/31/2020 1,369,226 578,879",,ACTIVE
POS_SOURCE_9A8D1847217D4B9BB50A,9d6c6e5b7e369165d587,OWNER_SRC034_VERSA_COMBINED,,INSTR_SOURCE_9A8D1847217D4B9BB50A,UNCLASSIFIED,portfolio_total,as_of,"March 31, 2018",day,2018-03-31,,,,,,,,,43376204,93000000,,,,,,,,,0.2121000000,,,LOW,source_holding=9d6c6e5b7e369165d587; owner_decision=OWNMAP001,The source row has no settled investee identity.,EXTRACTED,SOURCE_NORMALIZED,SRC034,4,"93,000.000",,ACTIVE
POS_SOURCE_9A99733E266816CCBA26,a8343818ddc43395a4c1,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9A99733E266816CCBA26,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1611792,188271,,,,,,,,,,,,HIGH,source_holding=a8343818ddc43395a4c1; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"Comvest Capital III International (Cayman), L.P.(d)(f)(g) North America 06/29/2018 1,611,792 188,271",,ACTIVE
POS_SOURCE_9AE0735510DE86D94E11,37506e97af4b8bec16e8,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9AE0735510DE86D94E11,DERIVATIVE,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,,-654668,,,,,,,827714,,,,,HIGH,source_holding=37506e97af4b8bec16e8; owner_decision=OWNMAP008,Named derivative counterparty.,EXTRACTED,SOURCE_NORMALIZED,SRC407,7,"8/18/2027 Nomura Global Financial Products Inc. $ 827,714 $ 49.38 $ (654,668)",,ACTIVE
POS_SOURCE_9B20C8A44A5F40C2B5B0,832cfa06093aa36d8bd5,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9B20C8A44A5F40C2B5B0,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2916404,4483259,,,,,,,,,,,,HIGH,source_holding=832cfa06093aa36d8bd5; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"Roark Capital Partners VI (TE) LP(f)(g) North America 01/28/2022 2,916,404 4,483,259",,ACTIVE
POS_SOURCE_9B59B0D2554247F7005F,a4f95c4e4aadc47ed865,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9B59B0D2554247F7005F,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,13663869,14812796,,,,,,,,,,,,HIGH,source_holding=a4f95c4e4aadc47ed865; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"BC European Capital X-10 LP(d)(f)(g) Europe 09/03/2025 13,663,869 14,812,796",,ACTIVE
POS_SOURCE_9C3D525A6AAEB4118665,0b80abc273fc74c5ee6e,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9C3D525A6AAEB4118665,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2231840,2980242,,,,,,,,,,,,HIGH,source_holding=0b80abc273fc74c5ee6e; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,3,"CVC Capital Partners VII (A) L.P.(f)(g) Europe 08/18/2022 2,231,840 2,980,242",,ACTIVE
POS_SOURCE_9C8757418AB3786CA226,219c703d0cc8bc55572a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9C8757418AB3786CA226,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5365107,5612000,,,,,,,,,,,,HIGH,source_holding=219c703d0cc8bc55572a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Madison Dearborn Capital Partners VII(f)(g) North America 03/31/2022 5,365,107 5,612,000",,ACTIVE
POS_SOURCE_9D63BCDAABFE3800E2D0,148ee0677e5a7f1ffb4d,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9D63BCDAABFE3800E2D0,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5000000,5444669,,,,,,,,,,,,HIGH,source_holding=148ee0677e5a7f1ffb4d; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"NB SPV, L.P.(d)(g) North America 08/27/2021 5,000,000 5,444,669",,ACTIVE
POS_SOURCE_9D7CCAB2F06CD1CF4784,27830042f3c9d496a497,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9D7CCAB2F06CD1CF4784,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,6447228,8183875,,,,,,,,,,,,HIGH,source_holding=27830042f3c9d496a497; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,1,"The Veritas Capital Fund VIII, L.P.(d)(f)(g) North America 03/16/2022 6,447,228 8,183,875",,ACTIVE
POS_SOURCE_9DA2B28D9DE7FBDF0677,0b8b59b387e6fa83d813,OWNER_FUND_1060,FUND_1060,INSTR_SOURCE_9DA2B28D9DE7FBDF0677,FUND_INTEREST,fund_total,as_of,"June 30, 2025",day,2025-06-30,,,,,,,,USD,,,197439278,,,,,,,,,,,HIGH,source_holding=0b8b59b387e6fa83d813; owner_decision=OWNMAP005,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC356,5,"SERVE OPPORTUNITIES FUND I LP 197,439,278",,ACTIVE
POS_SOURCE_9F7052F83C2FE0ABED00,66457049102ff95780b3,OWNER_PACKARD_FOUNDATION,,INSTR_SOURCE_9F7052F83C2FE0ABED00,OTHER,portfolio_total,static_no_date,,unknown,,,,,,,,,,1000000,,,,,,,,,,,,,MEDIUM,source_holding=66457049102ff95780b3; owner_decision=OWNMAP006,The source names a program-related investment counterparty but the entity registry has no settled identity.,EXTRACTED,SOURCE_NORMALIZED,SRC373,116,"1,000,000",,ACTIVE
POS_SOURCE_9FAA1490764CFE55C3CD,0997673d113ff91d65d9,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_9FAA1490764CFE55C3CD,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,5542965,8679468,,,,,,,,,,,,HIGH,source_holding=0997673d113ff91d65d9; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Roark Capital Partners CF LP(f)(g) North America 05/11/2022 5,542,965 8,679,468",,ACTIVE
POS_SOURCE_A14B2290F599C82E8F50,8da6e3319859d7a14614,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_A14B2290F599C82E8F50,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,1134916,189412,,,,,,,,,,,,HIGH,source_holding=8da6e3319859d7a14614; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,2,"Audax Mezzanine Fund III, L.P. North America 09/30/2016 1,134,916 189,412",,ACTIVE
POS_SOURCE_A194A91C734BB31D7E98,4b3b6b841284fc175874,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_A194A91C734BB31D7E98,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,512940,795304,,,,,,,,,,,,HIGH,source_holding=4b3b6b841284fc175874; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,5,"Parthenon Investors III, L.P.(d)(f)(g) North America 12/31/2018 512,940 795,304",,ACTIVE
POS_SOURCE_A1E72876FB0F0C3CD788,a94740c3df6ad39ca66a,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_A1E72876FB0F0C3CD788,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,9691140,9268455,,,,,,,,,,,,HIGH,source_holding=a94740c3df6ad39ca66a; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Gryphon Mezzanine Partners II, L.P.(f)(g) North America 12/30/2022 9,691,140 9,268,455",,ACTIVE
POS_SOURCE_A1F79D24DC4341823176,f7ad42328470dfc7fa67,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_A1F79D24DC4341823176,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,4155654,3085201,,,,,,,,,,,,HIGH,source_holding=f7ad42328470dfc7fa67; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,6,"Thoma Bravo Fund XII, L.P.(f)(g) North America 09/30/2024 4,155,654 3,085,201",,ACTIVE
POS_SOURCE_A21D3F2DBBEA2CE43C71,0b15ae04db376889a9da,OWNER_POMONA_INVESTMENT_FUND,,INSTR_SOURCE_A21D3F2DBBEA2CE43C71,FUND_INTEREST,portfolio_total,as_of,"December 31, 2025",day,2025-12-31,,,,,,,,USD,2808180,2915020,,,,,,,,,,,,HIGH,source_holding=0b15ae04db376889a9da; owner_decision=OWNMAP008,Reviewed source identity resolves the held name to a fund.,EXTRACTED,SOURCE_NORMALIZED,SRC407,4,"Green Equity Investors CF IV-A, L.P.(d)(f)(g) North America 04/17/2025 2,808,180 2,915,020",,ACTIVE
