wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,method_qualifier,fee_basis,definition_keys,value_scope,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note,qualifier_note
bac71ed1fd7fb6cc5db8,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Contributed services,1,,other_printed_scope,7ae1117bc92116df766c,,Contributed services,,,,,,,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,479231,,,,f266f4349c18a75c5c51,1,,,,
a645b31ef3b65358e20e,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Contributed services,1,,other_printed_scope,7ae1117bc92116df766c,,Contributed services,,,,,,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,452972,,,,69fe6dca741081649357,1,,,,
eb212821409fd08114be,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Third-party management fees,1,,fee_scope,28cbdff9c57ed50da324,,Third-party management fees,,,,,,,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,,,,"$50,105",a9cb3f76fee231d38c58,1,,,,
3fc4dace93ad544a73d3,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(e) Contributed Services,(e) Contributed Services,Third-party management fees,1,,fee_scope,28cbdff9c57ed50da324,,Third-party management fees,,,,,,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,,,,"$47,089",3ce52feb8d76629efd4b,1,,,,
e9bcb27325ab18b18b77,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill Gates,1,,investor,0c0b7659b005d867eba0,LP_0009,Bill Gates,Bill Gates,,,,,,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,220000,,,,68aa75d5f1335cd793d7,1,,,,
61622733c6ff3ff9c7b3,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill Gates,1,,investor,0c0b7659b005d867eba0,LP_0009,Bill Gates,Bill Gates,,,,,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,62000,,,,7ed922f5948eb41867d0,1,,,,
6133a42c4060900dd0cd,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Bill and Melinda Gates,1,,investor,0c1d9ab4557bee859d63,LP_0008,Bill and Melinda Gates,Bill and Melinda Gates,,,,,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,29608,,,,9505e9e65f1b9da7c881,1,,,,
fdc24f7f92733deae6ca,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Warren Buffett,1,,investor,a08e57842baafb59eb3c,LP_0032,Warren Buffett,Warren Buffett,,,,,,,,,,,2015,"December 31, 2015",2015-12-31,,2015-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,2154350,,,,d8d9f35f6684514b6b6a,1,,,,
cb474d5a09ec8b495171,SRC377,01-financials,Financials,30b4462f5e5785057229,7,(h) Contributions Received,(h) Contributions Received,Warren Buffett,1,,investor,a08e57842baafb59eb3c,LP_0032,Warren Buffett,Warren Buffett,,,,,,,,,,,2016,"December 31, 2016",2016-12-31,,2016-12-31,USD,thousands,1000,,,,,,,,,,,,,,,,,,,,,2173415,,,,cacc90939669c1568b29,1,,,,
794a6ef8919a76310daf,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Gross fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,11302658,,,,,,,,,,,,453a51e7395e8e643c1c,1,,,,
72abab6ccd3b439f96c6,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Level 1,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,11302658,,,,,,,,,,,,51e6eb869cbd162f3fec,1,,,,
39ae9a034119d6c28ca5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Berkshire Hathaway “B” shares,1,Net fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,11302658,,,,,,,,,,,,a151d9de878d857617ed,1,,,,
839f0f7445d4e7f0c726,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Gross fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,205642,,,,,,,,,,,,f3dfc38ab6ec7d7d4102,1,,,,
4390668904785c70f9f3,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Level 2,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,205642,,,,,,,,,,,,b2aab979a9fa66227997,1,,,,
43d00c9631be12d4fa40,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Cash equivalents,1,Net fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,205642,,,,,,,,,,,,bad35dcb4a15164bb223,1,,,,
298e036601a87beb7d28,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Gross fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,805852,,,,,,,,,,,,e18055e00d1d92c4520f,1,,,,
4414d1f80d5edc4010f2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Level 1,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,719343,,,,,,,,,,,,4763761fadb5943bc269,1,,,,
de45fa2545b688eff087,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Level 2,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,86509,,,,,,,,,,,,4ab7636a9a844fdaa0a0,1,,,,
03b7467dc621c54015d2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Commingled,1,Net fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,805852,,,,,,,,,,,,261dd200a3bbe95822fd,1,,,,
70f203dcb5973d875115,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Gross fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,4244603,,,,,,,,,,,,a0ca0df69b14ab05b2bd,1,,,,
8b6f1744ba646bcd1d8e,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Level 1,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,4244602,,,,,,,,,,,,a7b2658eee7e8ed7a33d,1,,,,
12572dc53ceb86abe280,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Level 2,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1,,,,,,,,,,,,cb41e0ddb38e747f4a56,1,,,,
5aab40ff6ad5f2d1a729,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Consumer goods,1,Net fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,4244603,,,,,,,,,,,,fffe13ac8b0901974d65,1,,,,
a789f5b4941e60a71f52,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Gross fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1037299,,,,,,,,,,,,e00e27d7fbc56467aea4,1,,,,
b68e584682acaca2c2d7,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 1,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,16246,,,,,,,,,,,,395632169bf06310364d,1,,,,
d051d6f6c63f1529a819,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 2,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1020091,,,,,,,,,,,,761eb11f0b7e5e698fb9,1,,,,
b75eb3c22884d19dae46,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Level 3,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,962,,,,,,,,,,,,56b880ac6f78c3165468,1,,,,
f353f5b4e436fc3e6079,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Corporate debt securities,1,Net fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1037299,,,,,,,,,,,,c858f45e8978de8f1258,1,,,,
3e0a39c7ea248e4e399d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Gross fair value,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,475808,,,,,,,,,,,,8781b02266402c17c51f,1,,,,
1ccd9a4615d3edf6f2f3,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Level 1,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1575,,,,,,,,,,,,176363053ed9ff283ff3,1,,,,
84b4e2af86eba738a57f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Level 2,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,474233,,,,,,,,,,,,33c8cb27564cba225604,1,,,,
13a0b136ca7cf3ff8696,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Net fair value,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,167897,,,,,,,,,,,,55d64b171800595ce045,1,,,,
680a3432c0d1a6b7c114,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative contracts,1,Netting,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,-307911,,,,,,,,,,,,75a5f0935a1422795d2f,1,,,,
426f0d125896300c40a2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Gross fair value,other_printed_scope,0c51de602682257c6551,,Derivative liabilities,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,346677,,,,,,,,,,,,ec5f000f441131b71d31,1,,,,
e98d7c35cb743266a2a5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Level 1,other_printed_scope,0c51de602682257c6551,,Derivative liabilities,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,12763,,,,,,,,,,,,b1ce967bd0f3965e1727,1,,,,
0ce906a29ec36afecf47,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Level 2,other_printed_scope,0c51de602682257c6551,,Derivative liabilities,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,333914,,,,,,,,,,,,0062c261cecedb483aab,1,,,,
1af6f26822914799364b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Net fair value,other_printed_scope,0c51de602682257c6551,,Derivative liabilities,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,38991,,,,,,,,,,,,f17de90c8551005d748f,1,,,,
06aa74f8ad174e21a41e,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Derivative liabilities,1,Netting,other_printed_scope,0c51de602682257c6551,,Derivative liabilities,,,,,,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,-307686,,,,,,,,,,,,ed0fa8a4a4045506711f,1,,,,
9afd1782792c18b1d67f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Gross fair value,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,126824,,,,,,,,,,,,7550a59596d345173d3b,1,,,,
7af6fbb491315c007831,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Level 1,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,126824,,,,,,,,,,,,fe223483b5090c88827c,1,,,,
d97d2f07ca584e83113a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Energy,1,Net fair value,asset_class,0caa75c0131b9ab51c98,,Energy,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,126824,,,,,,,,,,,,92944ea990ab33d5d628,1,,,,
f5bc495c55795dd05d05,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Financials,1,Gross fair value,asset_class,f1ee8ea677d8656eaccc,,Financials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,951351,,,,,,,,,,,,12e74ca70f8408e180fa,1,,,,
6d98a715d90fd8738ea5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Financials,1,Level 1,asset_class,f1ee8ea677d8656eaccc,,Financials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,951351,,,,,,,,,,,,ec492fecac3c422aa814,1,,,,
4e41f07c4a195550cf81,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Financials,1,Net fair value,asset_class,f1ee8ea677d8656eaccc,,Financials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,951351,,,,,,,,,,,,901215aad1df92559c80,1,,,,
2acd41ce3363677287a4,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Foreign government securities,1,Gross fair value,asset_class,c1b4c9cbd8d6fb425f38,,Foreign government securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,3034177,,,,,,,,,,,,7881f480813a86260725,1,,,,
a82b4306e230f53d171d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Foreign government securities,1,Level 2,asset_class,c1b4c9cbd8d6fb425f38,,Foreign government securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,3034177,,,,,,,,,,,,6447f7c897f318e19fbf,1,,,,
c92603885a6757f865f5,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Foreign government securities,1,Net fair value,asset_class,c1b4c9cbd8d6fb425f38,,Foreign government securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,3034177,,,,,,,,,,,,300e7b93ee2abf4ba298,1,,,,
a3deac42167000984511,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Healthcare,1,Gross fair value,asset_class,5d896ac125764f84ef57,,Healthcare,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,299511,,,,,,,,,,,,99aeeadd5a40637638a1,1,,,,
959ba8395033edaa897a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Healthcare,1,Level 1,asset_class,5d896ac125764f84ef57,,Healthcare,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,299511,,,,,,,,,,,,7206b0d25c90d660c34a,1,,,,
bcb2a996677d8a3fc826,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Healthcare,1,Net fair value,asset_class,5d896ac125764f84ef57,,Healthcare,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,299511,,,,,,,,,,,,c4eb7edc2673c97fcbf0,1,,,,
ac054c41c74233d89f69,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Gross fair value,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,6128498,,,,,,,,,,,,0d500fc9c5b98035c41c,1,,,,
454ac09a4e8479e9d682,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Level 1,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,6128498,,,,,,,,,,,,a3fed1ca246974bc414d,1,,,,
e442869bfa3e8bcdad48,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Net fair value,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,6128498,,,,,,,,,,,,80ce887b89dd4961e6cd,1,,,,
420aabd9b222836774bc,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Gross fair value,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1245205,,,,,,,,,,,,446c86ba21ad3be6fc98,1,,,,
7c3cd4664776ff345457,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Level 1,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1182524,,,,,,,,,,,,be8fdaf16c97a9d30eb4,1,,,,
3bd30e78187e22f03d35,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Level 3,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,62681,,,,,,,,,,,,60e480fdafae91916ac1,1,,,,
f475313f251dca8e005b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Net fair value,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1245205,,,,,,,,,,,,b917dc96a16b80228fc8,1,,,,
13f326fbb2b3a435966d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Gross fair value,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1640418,,,,,,,,,,,,ffec83f9eba7f6a44310,1,,,,
0576ad1783a8adc56169,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Level 1,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1640418,,,,,,,,,,,,07108beb48445f763a6a,1,,,,
9f3a337cccd46c475d8a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Net fair value,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,1640418,,,,,,,,,,,,ef0be384105ed4b21ceb,1,,,,
e202aad040ac041ec31b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Gross fair value,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,674605,,,,,,,,,,,,5cad28c47f628c235a7d,1,,,,
b6937b25014186afe9f2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Level 2,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,674458,,,,,,,,,,,,3200a8d035acf2b21356,1,,,,
ab7194be72020f9045be,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Level 3,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,147,,,,,,,,,,,,718c788a28d74a595a57,1,,,,
7fd40783cc407c95fa88,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Net fair value,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,674605,,,,,,,,,,,,90da5175d915f92834d9,1,,,,
c7459f0097454eaf2d7a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Gross fair value,other_printed_scope,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,77747,,,,,,,,,,,,035d669ce5dc8a766419,1,,,,
9ca5681a16559076e1df,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Level 1,other_printed_scope,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,77747,,,,,,,,,,,,f9b45cea70873932b91c,1,,,,
ddf0cd617b5ea2b7e6da,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Net fair value,other_printed_scope,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,public_equity,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,77747,,,,,,,,,,,,5835154f7bce077f4fb3,1,,,,
bfbc832dcacc8a937393,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other debt securities,1,Gross fair value,asset_class,32bb116db1361a4b9487,,Other debt securities,,,Debt,,,,,fixed_income,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,statement_line,,,,,,,,,503640,,,,,,,,,,,,8eb00473c9c072e9ce08,1,,,,
