position_lineage_id,lineage_id,position_id,owner_id,target_id,as_of_date,acquisition_channel,first_acquisition_date,printed_name,lot_label,lot_count,prior_as_of_date,prior_lot_count,pairing_type,match_basis,link_status,lineage_cost,lineage_fair_value,cost_change,cost_change_flow_basis,cost_change_warning,grain_change,provenance_type,synthetic_parameter_set_id,record_status
PLINROW_630CF8AA491C5D597FA0,PLIN_B4C5D449D85E28D14926,POS_SOURCE_44771161525CD4CBA142,OWNER_ALPINVEST_CAPS_HOLDINGS,TARGET_NATIVE_AD08042A56A718108439,2026-03-31,SECONDARY,2026-03-31,"Green Equity Investors Side X, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,0,0,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_63D47DB3B963C7459AC6,PLIN_365F6205FD173ED2CBE0,POS_SOURCE_7AD10AE60041EBCB6171,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0678,2025-12-31,SECONDARY,,"Kelso Investment Associates IX, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1137211,1285948,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_66A1D306FEEE21D3D9E1,PLIN_B2E9C05027F30DB728E5,POS_SOURCE_1ED07196B04629925C4D,OWNER_PACKARD_FOUNDATION,TARGET_PRI_5CE87015D21E747DDF4E,,UNKNOWN,,"AFAXYS, INC. - TO EXPAND ACCESS TO QUALITY, AFFORDABLE CONTRACEPTIVE OPTIONS.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,3500000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_67B2AB0819165948586C,PLIN_CD0B048F534198EB0607,POS_SOURCE_06F64AB9813AD75EBA70,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_01F603976EE79705A147,2025-12-31,SECONDARY,2025-12-31,"Warburg Pincus Capital Solutions Founders Fund, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,377486,952744,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_67F4B5084B2496429B66,PLIN_344B4A7752B97E2AC77B,POS_SOURCE_270023085BBC84979C58,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0814,2025-12-31,SECONDARY,,PEP VIII Antares Co-Investment L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,9158173,9516275,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_688B43E55F8F9C489430,PLIN_3B3E1B4AB1BE451BE1AE,POS_SOURCE_8C9347A70A4F6E78E867,OWNER_SRC034_VERSA_COMBINED,TARGET_SOURCE_8C9347A70A4F6E78E867,2018-03-31,UNKNOWN,,REDACTED,,1,,,FIRST_SEEN,SOURCE_HOLDING,DETERMINISTIC,34813999,43000000,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_68AF0C0B5C94C50393C0,PLIN_1C37C3E971E3FCED23B1,POS_SOURCE_E5EA911A7E6361876E48,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0763,2025-12-31,SECONDARY,,"New Mountain SRC Rollover Fund, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1547561,1620470,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_68D16C84457FA6B9C827,PLIN_653372C48C781EB30151,POS_SOURCE_094D921705C85505475B,OWNER_POMONA_INVESTMENT_FUND,TARGET_CO_0021,2025-12-31,UNKNOWN,,Nomura Global Financial Products Inc.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,-502856,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_69298495EA8C20427120,PLIN_58EE6A0D3C6356F5799B,POS_SOURCE_F1B181DDDE59BA722768,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0466,2025-12-31,SECONDARY,,"DCM VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1582190,232235,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_69A2A69462940E0C0D5C,PLIN_53F0882070099BCE886C,POS_SOURCE_6158549E1720E973D3E0,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0704,2025-12-31,SECONDARY,,"Lion/Simba Investors, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,933121,3062071,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_69B08D19EB0A7B12BE4B,PLIN_3462E9CFAF560DE91CB2,POS_SOURCE_3F05DC3DC39E406313E2,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0452,2025-12-31,SECONDARY,,"Crestview Partners II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,739246,562657,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6A1C3B2E7B0706A3A8E9,PLIN_8E9AA01B8DA8A551C53D,POS_SOURCE_46D05735374084B27CA9,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_D6994C10576DA50680C1,2026-03-31,SECONDARY,2025-12-31,"Portage Capital Solutions International Fund I, L.P.",,1,2025-12-31,1,ONE_TO_ONE,ACQUISITION_DATE_AND_VEHICLE_NUMBER,PROPOSED,1412207,1983903,-45833,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_6A5E6E922391A2B8B043,PLIN_B551F490AED9409EF9E7,POS_SOURCE_9F7052F83C2FE0ABED00,OWNER_PACKARD_FOUNDATION,TARGET_PRI_3F34EF1C4C10BC1C721C,,UNKNOWN,,"POINT BLUE - TO BRIDGE FINANCE REIMBURSABLE STATE CONTRACT RECEIVABLES TO ENABLE THE RESTORATION OF 30,000 ACRES OF MEADOW HEADWATERS HABITAT IN THE SIERRA NEVADA BY 2030.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1000000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6B60BAB525C8CB615EEE,PLIN_7A8CF9DBE2BF9FB6B84F,POS_SOURCE_789116BDD6651D0394B0,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0331,2025-12-31,SECONDARY,,"Bain Capital Fund XII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,710360,1161503,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6B96F39EF28E22398278,PLIN_A2C639E3F56B890B3F32,POS_SOURCE_38B216D16EFFF16E7C31,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0499,2025-12-31,SECONDARY,,Fifth Cinven Fund (No.3) Limited Partnership,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2025627,1614981,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6BB03A5392C6117B2E39,PLIN_940F7D5321F4CE618036,POS_SOURCE_BBB15829756B303761FF,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0980,2025-12-31,SECONDARY,,Valeas Capital Partners Fund I-A LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,14426343,25996295,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6BD1D9D4EB707874F85B,PLIN_E622E967B1652571FF77,POS_SOURCE_C940C218384CCE8A4559,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_775324F6DBF9EBF8E25B,2026-03-31,SECONDARY,2025-12-31,"KKR Sigma Co-lnvest II, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,7927331,9848103,-250934,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_6BDF60AA2498A4CFFAD1,PLIN_A886EAFB6B3BF580CE62,POS_SOURCE_6D698E22B46EEF018736,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0344,2025-12-31,SECONDARY,,BCP V-S L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,47896,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6C1E817C36FC7E663A39,PLIN_8C868152926350ED7566,POS_SOURCE_27A34FFFDC9E745756E8,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0328,2025-12-31,SECONDARY,,"Bain Capital Fund VII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,5477570,4044135,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6C2C36D7432C05B0FD04,PLIN_01A8DED4DD21D565E83F,POS_SOURCE_82A5667BCBA9C0D489E4,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0683,2025-12-31,SECONDARY,,KKR Americas Fund XII L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3576910,4682612,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6CA46A9603B4D4146D9C,PLIN_F94845F490BF096A9633,POS_SOURCE_BBC5A24700F9567DE4F3,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_0BFF44AA5A4E64E3AB97,2026-03-31,SECONDARY,2025-12-31,Sagard 4A FPCI and Sagard 4B FIPS (A Shares),,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,15803490,11702238,-501939,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_6D64F5B914288D476137,PLIN_E2E35B85C6EAD213DCD7,POS_SOURCE_ED33F128367881A9B082,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0406,2025-12-31,SECONDARY,,"Carlyle Partners V, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,53331,40382,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6D7FA70C4733B02CB5DE,PLIN_EF0458A80011D8BB8624,POS_SOURCE_07E3B377C78B4BD36739,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_E910D06AFED39FAEA008,2025-12-31,SECONDARY,2025-12-31,Bregal Unternehmerkapital IV-B SCSp,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1272869,1375392,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6DA06BF62C680E8271AC,PLIN_865E90E713575C112F25,POS_SOURCE_AF09D3147C983BB5D040,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_020B168B24946A79DC6D,2026-03-31,SECONDARY,2026-03-10,"Bain Capital Tremont Holdings, L.P.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,5507836,5332795,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6E079C4D592BFE4741FD,PLIN_FC7422D7E9E48A6B5D95,POS_SOURCE_6846E82B25EF5C9DC81E,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0926,2025-12-31,SECONDARY,,"Sun Capital Partners IV, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,243191,61943,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6E88BDE562A412E2FD2E,PLIN_A5B146B2F18B97BBE79A,POS_SOURCE_B7B8AA294C9A62DA4FF0,OWNER_PACKARD_FOUNDATION,TARGET_PRI_728FC5C6EE05CA2E8AE8,,UNKNOWN,,OWEESTA REVOLVING FUND - TO PROVIDE CAPITAL FOR GRASSROOTS NATIVE COMMUNITY DEVELOPMENT FINANCIAL INSTITUTIONS (CDFIS) TO STABILIZE SMALL BUSINESS AND CREATE HOUSING OPPORTUNITIES FOR NATIVE FAMILIES AND SMALL BUSINESSES.,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,1500000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6EEE59F9CA7C2D95B3A2,PLIN_884EACC2C9AB32780BE9,POS_SOURCE_CABC66B445A56D7BE409,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0932,2025-12-31,SECONDARY,,"TA Select Opportunities Fund-A, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2934679,3273274,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_6F6520478C1F0E53A7E1,PLIN_BAD705FB21C6BAF0C4D9,POS_SOURCE_FBC2D782B4660E466B22,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0269,2025-12-31,SECONDARY,,"Accel-KKR Capital Partners CV III, LP",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3546039,1329829,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_70598F7432BCE3D35248,PLIN_7F1C6AFFECC1162DFA38,POS_SOURCE_8354EC852139A70EEFBB,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_4A2250965A9DE746F48C,2026-03-31,SECONDARY,2025-09-30,"Providence Strategic Growth III, L.P.",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,1831336,1576089,0,NOT_APPLICABLE,false,false,DERIVED,,ACTIVE
PLINROW_70736EAA9F2B84D03A57,PLIN_13A6D2F331BE418D8FA6,POS_SOURCE_B92A0B40DDDDD4581662,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0933,2025-12-31,SECONDARY,,"TA XII-A, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,8749763,11281245,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_708A209C1D3FC95C062D,PLIN_CE6C4C627AD745778CB7,POS_SOURCE_E752CB22C135CE820F8B,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0904,2025-12-31,SECONDARY,,"Sixth Street Opportunities Partners III (B), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,18659,16498,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_73010C7DAB3EE37E5DFA,PLIN_D3ED4C5BE393C6EEB169,POS_SOURCE_AF699D34EF754E112AF6,OWNER_PACKARD_FOUNDATION,TARGET_PRI_C3EBCF1786A5DF602647,,UNKNOWN,,"ASIA DEBT MANAGEMENT CAPITAL - TO INVEST IN ASIA CLIMATE-SMART LANDSCAPE FUND (ACLF) OF ASIA DEBT MANAGEMENT CAPITAL TO PROMOTE SUSTAINABLE AGRICULTURE AND AGROFORESTRY IN INDONESIA, BY PROVIDING FAVORABLE FINANCING TO INCENTIVIZE SMALL ENTERPRISE BORROWERS ALONG THE AGRICULTURAL COMMODITY SUPPLY CHAIN TOWARDS MORE SUSTAINABLE LAND USE PRACTICES THAT ENABLE FOREST PROTECTION AND RESTORATION, REDUCE GHG EMISSIONS, PROMOTE BIODIVERSITY PROTECTION, AND IMPROVE RURAL LIVELIHOODS.",,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,38000,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_73149F873546D8FCFD18,PLIN_F47BA667FD8BB363CB08,POS_SOURCE_667321BDC3DDFCE9D7F8,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0266,2025-12-31,PRIMARY,,"ABS Capital Partners IX, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1335119,1550645,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7394920FAFF5FFFAD051,PLIN_B75B5AD8DD3FBB0748B9,POS_SOURCE_E01EB6E6816B27F9C1CB,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0543,2025-12-31,SECONDARY,,"Green Equity Investors Side VI, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2357922,1339192,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7410B35C12214D57CFEC,PLIN_6C1B9906A63588EBA818,POS_SOURCE_A84B6BA05318629A767D,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_3A5A90A1039C145FFB81,2025-12-31,SECONDARY,2025-12-31,Peak Rock Capital Fund IV-C NUS,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,304141,304050,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_745441421FB334472BD5,PLIN_E026B7ED707235EB2280,POS_SOURCE_622DC24B6BBD20113DAC,OWNER_FUND_1060,TARGET_FUND_0984,2025-06-30,UNKNOWN,,VISTA EQUITY ENDEAVOR FUND II LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_74D98B0D8DC49F931C93,PLIN_9B4DF1F5C52F5399BEBB,POS_SOURCE_431F57D915370F496C6C,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0884,2025-12-31,SECONDARY,,"Saw Mill Capital Partners, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,558675,5775,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_75514401A6C1F2348046,PLIN_F94845F490BF096A9633,POS_SOURCE_F7FEFCD4F99894283F11,OWNER_ALPINVEST_CAPS_BLOCKER,TARGET_NATIVE_0BFF44AA5A4E64E3AB97,2025-12-31,SECONDARY,2025-12-31,Sagard 4A FPCI and Sagard 4B FIPS (A Shares),,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,16305429,11427746,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_758E5ACB573B81495AE4,PLIN_E6083A034FA0DE01AE6D,POS_SOURCE_BE6A731423F550C6632F,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0490,2025-12-31,SECONDARY,,EQT VII (No.1) Limited Partnership,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,790194,462571,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_75E3575BFB9622A6C638,PLIN_A144E00DBB7DCBF2C90F,POS_SOURCE_BCDD6DB6CB53934DD93A,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0629,2025-12-31,PRIMARY,,"HighVista Private Equity VIII (Offshore), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2281286,3388113,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7649B922CA18543C11FC,PLIN_C93D1FECF927F0BE2F17,POS_SOURCE_683C0612AD86922EE864,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0655,2025-12-31,SECONDARY,,"Insight Venture Partners (Cayman) VIII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1281697,1960926,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_770041ED9EAB60351AE2,PLIN_D500C299363FA17BF2D2,POS_SOURCE_1C658AACB5BECD90F12D,OWNER_FUND_1060,TARGET_FUND_0941,2025-06-30,UNKNOWN,,TEAKWOOD CAPITAL III (CO-INVESTMENT) LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_772BDF5225FD62D244C6,PLIN_889D6DD5FE312C5C2EF4,POS_SOURCE_441C8A13014A5D690FC8,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0708,2025-12-31,SECONDARY,,"Littlejohn Fund IV, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1732114,92751,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_774F0B7CA2ECBD60F3D7,PLIN_44927F96B43AF3979AFD,POS_SOURCE_FA34F8FE21EEEE9E1FCC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0298,2025-12-31,PRIMARY,,Apax XI USD L.P.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,3001882,3306316,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7755EC143D44751A69AF,PLIN_08DFB34218B0B3950F89,POS_SOURCE_C6AE79269D03B4BF0E07,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0352,2025-12-31,SECONDARY,,"Blackstone Capital Partners VII, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,386545,477280,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_77BBC247BAB9ECBCD7CA,PLIN_B7B52C7A030632AE519E,POS_SOURCE_6EE47672B60A7C266D4B,OWNER_ALPINVEST_SEED_FUND_II,TARGET_FUND_0948,2026-03-31,SECONDARY,2025-09-30,"The Resolute III Continuation Fund, L.P.",,1,2025-12-31,1,ONE_TO_ONE,RESOLVED_TARGET,DETERMINISTIC,37180085,33953832,-3984,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_78BAE4F77C8F51DAFBB8,PLIN_057D8575B3C0C84E2CB5,POS_SOURCE_252ED0435EA8AAD7C1FC,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0343,2025-12-31,SECONDARY,,"BC XII Private Investors, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1104978,3985285,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_78F65E7B72126CB45350,PLIN_F9D5D96C789D6C0F0831,POS_SOURCE_5F7BF3FD844C111AA63F,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_BAC90E25548C49A89CAA,2026-03-31,SECONDARY,2025-12-31,"Apheon MidCap Buyout IV, SCSp",,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,11248038,16977615,-357881,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_79486F22FB48FC30752C,PLIN_C4E3C8D598475216FAA8,POS_SOURCE_7236C9EA03C74DCFF50C,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0493,2025-12-31,SECONDARY,,"Equistone Partners Europe Fund IV ""E"" L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,443182,133480,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7963F68C3A3FC4F95FAA,PLIN_CCD12A260EC015613EFB,POS_SOURCE_A99137CC200387CBE6C9,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0825,2025-12-31,SECONDARY,,Providence Equity Partners (Unity) S.C.SP.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,55330,1148324,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_79A14E2C59D60BF095CA,PLIN_494712E1CBF82F027CE8,POS_SOURCE_36BCA9A0FF24A54F17BF,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_84DD5562735A44E3E7F9,2026-03-31,SECONDARY,2025-12-31,Sagard NewGen FPCI,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,2910533,2677713,-72728,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_7A1693EC17DB04F8E9A5,PLIN_49E311202D1B6D084670,POS_SOURCE_0B3FC51C43DA66358047,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0925,2025-12-31,SECONDARY,,"Summit Partners Private Equity Fund VII-A, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,495237,111145,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7A79AF7662434B0E4A08,PLIN_B7712AB1DEA49A75DE81,POS_SOURCE_9B20C8A44A5F40C2B5B0,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0861,2025-12-31,PRIMARY,,Roark Capital Partners VI (TE) LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2916404,4483259,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7A98EC7E3334D56EC3B8,PLIN_C97D51CB254DD7F8BF2A,POS_SOURCE_6AED2D41FA084AA5CBCB,OWNER_FUND_1060,TARGET_FUND_0810,2025-06-30,UNKNOWN,,PBC AUSTIN 2021 EQUITY I LP,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7B0A59EF430B84A687E7,PLIN_4E20BB23E88F431F5797,POS_SOURCE_3AA62B945276D4C8AA30,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0636,2025-12-31,SECONDARY,,"Icon Partners II, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,184439,228773,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7B31587B04F2E1D65718,PLIN_6975C6BC4EFEECB95D79,POS_SOURCE_9AE0735510DE86D94E11,OWNER_POMONA_INVESTMENT_FUND,TARGET_CO_0021,2025-12-31,UNKNOWN,,Nomura Global Financial Products Inc.,,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,,-654668,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7B8F488820746BD6C667,PLIN_494712E1CBF82F027CE8,POS_SOURCE_14D1F60917AC8A3A1C6E,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_84DD5562735A44E3E7F9,2025-12-31,SECONDARY,2025-12-31,Sagard NewGen FPCI,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,2983261,2527955,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7BC1C0AB8D19AE409250,PLIN_889F5B17AABD88DDA652,POS_SOURCE_A85E9AD8EE07792713A2,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0427,2025-12-31,SECONDARY,,"CI Capital Investors III, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,20964290,24882407,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7C3F507359EB46FEC9D3,PLIN_427AA407868EB48582CD,POS_SOURCE_4145C773AA46BAB75451,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0449,2025-12-31,SECONDARY,,"Corsair V Financial Services Capital Partners, L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,2107343,2754001,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7C718339440438A10BD4,PLIN_A915A6477C3AD2DD20C6,POS_SOURCE_FE7BA1746CC8F475BF79,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_1908A84F6A5AD9F4698F,2025-12-31,SECONDARY,2025-12-31,Sagard 3 FPCI,,1,,,FIRST_SEEN,PRINTED_NAME,DETERMINISTIC,7269652,6485669,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
PLINROW_7CDFB93185847305018C,PLIN_A915A6477C3AD2DD20C6,POS_SOURCE_D71E8801341B0B9B4B40,OWNER_ALPINVEST_SEED_FUND_II,TARGET_NATIVE_1908A84F6A5AD9F4698F,2026-03-31,SECONDARY,2025-12-31,Sagard 3 FPCI,,1,2025-12-31,1,ONE_TO_ONE,PRINTED_NAME,DETERMINISTIC,7061965,6764275,-207687,NOT_DISCLOSED,false,false,DERIVED,,ACTIVE
PLINROW_7D349EC4EA8445CE69AA,PLIN_C3D8BFC797BC1698ACF1,POS_SOURCE_9A99733E266816CCBA26,OWNER_POMONA_INVESTMENT_FUND,TARGET_FUND_0445,2025-12-31,SECONDARY,,"Comvest Capital III International (Cayman), L.P.",,1,,,FIRST_SEEN,RESOLVED_TARGET,DETERMINISTIC,1611792,188271,,NOT_APPLICABLE,,,DERIVED,,ACTIVE
