target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_FUND_0747,FUND,Montagu+ SCSp,Montagu+ SCSp,,,FUND_0747,,,,,,RESOLVED,HIGH,fact_holding:9f383c73bd3f3632ee60; dim_entity:FUND_0747,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0750,FUND,"MPE Partners II, L.P.","MPE Partners II, L.P.",,,FUND_0750,,,,,,RESOLVED,HIGH,fact_holding:7e8992981ecfc457bf48; dim_entity:FUND_0750,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0753,FUND,NB Credit Opportunities II Cayman Feeder LP,NB Credit Opportunities II Cayman Feeder LP,,,FUND_0753,,,,,,RESOLVED,HIGH,fact_holding:dc2f9421ed664be42d95; dim_entity:FUND_0753,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0754,FUND,"NB SPV, L.P.","NB SPV, L.P.",,,FUND_0754,,,,,,RESOLVED,HIGH,fact_holding:148ee0677e5a7f1ffb4d; dim_entity:FUND_0754,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0755,FUND,NCV SELECT I LP,NCV SELECT I LP,,,FUND_0755,,,,,,RESOLVED,HIGH,fact_holding:3c03d8b5c0e1f7e363d0; dim_entity:FUND_0755,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0757,FUND,"New Capital Partners Private Equity Fund II, L.P.","New Capital Partners Private Equity Fund II, L.P.",,,FUND_0757,,,,,,RESOLVED,HIGH,fact_holding:1849a4120f6c0b0186af; dim_entity:FUND_0757,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0758,FUND,"New Enterprise Associates 12, Limited Partnership","New Enterprise Associates 12, Limited Partnership",,,FUND_0758,,,,,,RESOLVED,HIGH,fact_holding:4af10be23346a94b93f5; dim_entity:FUND_0758,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0759,FUND,NEW HORIZONS EL PASO LP,NEW HORIZONS EL PASO LP,,,FUND_0759,,,,,,RESOLVED,HIGH,fact_holding:81ce8ffd21ce02461848; dim_entity:FUND_0759,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0761,FUND,"New Mountain Partners III, L.P.","New Mountain Partners III, L.P.",,,FUND_0761,,,,,,RESOLVED,HIGH,fact_holding:2b0b2259e865d99e7c29; dim_entity:FUND_0761,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0762,FUND,"New Mountain Partners V, L.P.","New Mountain Partners V, L.P.",,,FUND_0762,,,,,,RESOLVED,HIGH,fact_holding:bcb67b082eec26ac1064; dim_entity:FUND_0762,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0763,FUND,"New Mountain SRC Rollover Fund, L.P.","New Mountain SRC Rollover Fund, L.P.",,,FUND_0763,,,,,,RESOLVED,HIGH,fact_holding:4745c22639845a077dc7; dim_entity:FUND_0763,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0764,FUND,"NewView Capital Fund I, L.P.","NewView Capital Fund I, L.P.",,,FUND_0764,,,,,,RESOLVED,HIGH,fact_holding:41a90868a0797fc63d72; dim_entity:FUND_0764,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0765,FUND,NEXT COAST VENTURES III LP,NEXT COAST VENTURES III LP,,,FUND_0765,,,,,,RESOLVED,HIGH,fact_holding:3a36591bec915380bbff; dim_entity:FUND_0765,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0774,FUND,Njord SCSp,Njord SCSp,,,FUND_0774,,,,,,RESOLVED,HIGH,fact_holding:f40622bd260cb009c9ad; dim_entity:FUND_0774,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0775,FUND,"North Bridge Growth Equity II, L.P.","North Bridge Growth Equity II, L.P.",,,FUND_0775,,,,,,RESOLVED,HIGH,fact_holding:6a6b0e29aa4731e421bd; dim_entity:FUND_0775,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0779,FUND,"Norwest Mezzanine Partners III, LP","Norwest Mezzanine Partners III, LP",,,FUND_0779,,,,,,RESOLVED,HIGH,fact_holding:4dbfb68b7003dfc2df11; dim_entity:FUND_0779,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0780,FUND,Norwest Mezzanine Partners IV,Norwest Mezzanine Partners IV,,,FUND_0780,,,,,,RESOLVED,HIGH,fact_holding:4146e96ebde0c5b53893; dim_entity:FUND_0780,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0781,FUND,"Norwest Mezzanine Partners V-A, LP","Norwest Mezzanine Partners V-A, LP",,,FUND_0781,,,,,,RESOLVED,HIGH,fact_holding:6d8efa05090c157b6284; dim_entity:FUND_0781,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0784,FUND,"Oak Investment Partners XII, Limited Partnership","Oak Investment Partners XII, Limited Partnership",,,FUND_0784,,,,,,RESOLVED,HIGH,fact_holding:c39e14b71541f019cf8d; dim_entity:FUND_0784,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0785,FUND,"Oaktree Opportunities Fund IX (Cayman), L.P.","Oaktree Opportunities Fund IX (Cayman), L.P.",,,FUND_0785,,,,,,RESOLVED,HIGH,fact_holding:78566d7a727c08e9c281; dim_entity:FUND_0785,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0786,FUND,Oaktree Opportunities Fund VIII (Cayman) Ltd.,Oaktree Opportunities Fund VIII (Cayman) Ltd.,,,FUND_0786,,,,,,RESOLVED,HIGH,fact_holding:8fd7fc2b52d8a59f9213; dim_entity:FUND_0786,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0787,FUND,"Oaktree Private Investment Fund 2010, L.P.","Oaktree Private Investment Fund 2010, L.P.",,,FUND_0787,,,,,,RESOLVED,HIGH,fact_holding:26ddec856100cb000982; dim_entity:FUND_0787,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0789,FUND,"OceanSound Partners Fund, LP","OceanSound Partners Fund, LP",,,FUND_0789,,,,,,RESOLVED,HIGH,fact_holding:e3ed70611fabc89e10dd; dim_entity:FUND_0789,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0790,FUND,"OceanSound SMX Rollover AIV, L.P.","OceanSound SMX Rollover AIV, L.P.",,,FUND_0790,,,,,,RESOLVED,HIGH,fact_holding:a320ffa9265694b6fdc4; dim_entity:FUND_0790,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0792,FUND,"Odyssey Investment Partners Fund V, LP","Odyssey Investment Partners Fund V, LP",,,FUND_0792,,,,,,RESOLVED,HIGH,fact_holding:13e3be2823b92feee6ae; dim_entity:FUND_0792,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0793,FUND,"OEP VI Feeder (Cayman), L.P.","OEP VI Feeder (Cayman), L.P.",,,FUND_0793,,,,,,RESOLVED,HIGH,fact_holding:b0d1355ae83909a6dfa2; dim_entity:FUND_0793,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0795,FUND,"One Equity Partners VIII, L.P.","One Equity Partners VIII, L.P.",,,FUND_0795,,,,,,RESOLVED,HIGH,fact_holding:b585e70e63904c0cff87; dim_entity:FUND_0795,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0796,FUND,Onex Partners IV LP,Onex Partners IV LP,,,FUND_0796,,,,,,RESOLVED,HIGH,fact_holding:b0d488ece6fd1c64cbf6; dim_entity:FUND_0796,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0801,FUND,"PA Middle Market Fund, LP","PA Middle Market Fund, LP",,,FUND_0801,,,,,,RESOLVED,HIGH,fact_holding:e35490ca68880dca11c1; dim_entity:FUND_0801,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0805,FUND,PAI Mid-Market Fund SCSp,PAI Mid-Market Fund SCSp,,,FUND_0805,,,,,,RESOLVED,HIGH,fact_holding:9f0187c8fff95ae7da92; dim_entity:FUND_0805,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0806,FUND,PAI Strategic Partnerships SCSp,PAI Strategic Partnerships SCSp,,,FUND_0806,,,,,,RESOLVED,HIGH,fact_holding:cd5814ae06ae26e2e43f; dim_entity:FUND_0806,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0807,FUND,"Paladin III (HR), L.P.","Paladin III (HR), L.P.",,,FUND_0807,,,,,,RESOLVED,HIGH,fact_holding:09627f059e951d2d6c81; dim_entity:FUND_0807,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0808,FUND,"Pamlico Capital III Continuation Fund, L.P.","Pamlico Capital III Continuation Fund, L.P.",,,FUND_0808,,,,,,RESOLVED,HIGH,fact_holding:60532c279c80ae75c7f5; dim_entity:FUND_0808,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0809,FUND,"Parthenon Investors III, L.P.","Parthenon Investors III, L.P.",,,FUND_0809,,,,,,RESOLVED,HIGH,fact_holding:4b3b6b841284fc175874; dim_entity:FUND_0809,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0810,FUND,PBC AUSTIN 2021 EQUITY I LP,PBC AUSTIN 2021 EQUITY I LP,,,FUND_0810,,,,,,RESOLVED,HIGH,fact_holding:401743ad95958afb84e6; dim_entity:FUND_0810,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0811,FUND,"Pegasus WSJLL Fund, L.P.","Pegasus WSJLL Fund, L.P.",,,FUND_0811,,,,,,RESOLVED,HIGH,fact_holding:772b5c99c0a2dc640cf2; dim_entity:FUND_0811,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0812,FUND,PENNYBACKER IV LP,PENNYBACKER IV LP,,,FUND_0812,,,,,,RESOLVED,HIGH,fact_holding:fbb0fbe0cc321f7e4a4e; dim_entity:FUND_0812,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0813,FUND,PEP DEVELOPMENT OPPORTUNITIES FUND LP,PEP DEVELOPMENT OPPORTUNITIES FUND LP,,,FUND_0813,,,,,,RESOLVED,HIGH,fact_holding:40a1ddf83171860db734; dim_entity:FUND_0813,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0814,FUND,PEP VIII Antares Co-Investment L.P.,PEP VIII Antares Co-Investment L.P.,,,FUND_0814,,,,,,RESOLVED,HIGH,fact_holding:bac1814185b8ff07b211; dim_entity:FUND_0814,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0815,FUND,Permira IV Feeder L.P.,Permira IV Feeder L.P.,,,FUND_0815,,,,,,RESOLVED,HIGH,fact_holding:e2144fa6f4e7664be9e9; dim_entity:FUND_0815,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0816,FUND,Platinum Equity Capital Partners II,Platinum Equity Capital Partners II,,,FUND_0816,,,,,,RESOLVED,HIGH,fact_holding:58b431c799aeb755f532; dim_entity:FUND_0816,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0820,FUND,"PRO SPV, LP","PRO SPV, LP",,,FUND_0820,,,,,,RESOLVED,HIGH,fact_holding:92586a81803db33ebcc6; dim_entity:FUND_0820,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0825,FUND,Providence Equity Partners (Unity) S.C.SP.,Providence Equity Partners (Unity) S.C.SP.,,,FUND_0825,,,,,,RESOLVED,HIGH,fact_holding:de70db291f86569835bf; dim_entity:FUND_0825,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0826,FUND,Providence Equity Partners IX-A S.C.Sp.,Providence Equity Partners IX-A S.C.Sp.,,,FUND_0826,,,,,,RESOLVED,HIGH,fact_holding:dbd34d17aae0cc210ef0; dim_entity:FUND_0826,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0827,FUND,Providence Equity Partners VI L.P.,Providence Equity Partners VI L.P.,,,FUND_0827,,,,,,RESOLVED,HIGH,fact_holding:b23f5347002905149afa; dim_entity:FUND_0827,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0828,FUND,Providence Equity Partners VII L.P.,Providence Equity Partners VII L.P.,,,FUND_0828,,,,,,RESOLVED,HIGH,fact_holding:8fe9d936b662dedfd414; dim_entity:FUND_0828,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0829,FUND,Providence Equity Partners VII-A L.P.,Providence Equity Partners VII-A L.P.,,,FUND_0829,,,,,,RESOLVED,HIGH,fact_holding:bcaf71caac33a59b472d; dim_entity:FUND_0829,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0830,FUND,Providence Equity Partners VIII L.P.,Providence Equity Partners VIII L.P.,,,FUND_0830,,,,,,RESOLVED,HIGH,fact_holding:59cebbd0b05c367428a1; dim_entity:FUND_0830,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0833,FUND,"PT2-A, L.P.","PT2-A, L.P.",,,FUND_0833,,,,,,RESOLVED,HIGH,fact_holding:685a1aa5cf171aba85c1; dim_entity:FUND_0833,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0834,FUND,"PTEV-A, L.P.","PTEV-A, L.P.",,,FUND_0834,,,,,,RESOLVED,HIGH,fact_holding:65d8f6fdba8d0958a16c; dim_entity:FUND_0834,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0844,FUND,RC III CKE LLC,RC III CKE LLC,,,FUND_0844,,,,,,RESOLVED,HIGH,fact_holding:9115ebd09777f8c670d9; dim_entity:FUND_0844,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0845,FUND,RCF V Annex Fund L.P.,RCF V Annex Fund L.P.,,,FUND_0845,,,,,,RESOLVED,HIGH,fact_holding:2c33f29907ec5e94391d; dim_entity:FUND_0845,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0852,FUND,Resource Capital Fund V L.P.,Resource Capital Fund V L.P.,,,FUND_0852,,,,,,RESOLVED,HIGH,fact_holding:8120768ad1bbab554027; dim_entity:FUND_0852,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0853,FUND,Roark Capital Partners CF LP,Roark Capital Partners CF LP,,,FUND_0853,,,,,,RESOLVED,HIGH,fact_holding:0997673d113ff91d65d9; dim_entity:FUND_0853,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0854,FUND,Roark Capital Partners CF RI LP,Roark Capital Partners CF RI LP,,,FUND_0854,,,,,,RESOLVED,HIGH,fact_holding:37d8e000b5975510ebdd; dim_entity:FUND_0854,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0855,FUND,Roark Capital Partners II LP,Roark Capital Partners II LP,,,FUND_0855,,,,,,RESOLVED,HIGH,fact_holding:9014083d535e2085e6a5; dim_entity:FUND_0855,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0856,FUND,Roark Capital Partners II Sidecar LP,Roark Capital Partners II Sidecar LP,,,FUND_0856,,,,,,RESOLVED,HIGH,fact_holding:47593b71280e327d6600; dim_entity:FUND_0856,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0857,FUND,Roark Capital Partners III LP,Roark Capital Partners III LP,,,FUND_0857,,,,,,RESOLVED,HIGH,fact_holding:89ffbdd23d55612cd583; dim_entity:FUND_0857,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0858,FUND,Roark Capital Partners IV LP,Roark Capital Partners IV LP,,,FUND_0858,,,,,,RESOLVED,HIGH,fact_holding:d4db8afaec769f7d0c7f; dim_entity:FUND_0858,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0859,FUND,Roark Capital Partners V (T) LP,Roark Capital Partners V (T) LP,,,FUND_0859,,,,,,RESOLVED,HIGH,fact_holding:33f89f58dde84cc56ec3; dim_entity:FUND_0859,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0860,FUND,Roark Capital Partners V (TE) LP,Roark Capital Partners V (TE) LP,,,FUND_0860,,,,,,RESOLVED,HIGH,fact_holding:c10de03e97794df49329; dim_entity:FUND_0860,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0861,FUND,Roark Capital Partners VI (TE) LP,Roark Capital Partners VI (TE) LP,,,FUND_0861,,,,,,RESOLVED,HIGH,fact_holding:832cfa06093aa36d8bd5; dim_entity:FUND_0861,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0872,FUND,ROX II MED CENTER LP,ROX II MED CENTER LP,,,FUND_0872,,,,,,RESOLVED,HIGH,fact_holding:7171ef4dd061349142d5; dim_entity:FUND_0872,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0877,FUND,"Samson Brunello 1, L.P.","Samson Brunello 1, L.P.",,,FUND_0877,,,,,,RESOLVED,HIGH,fact_holding:0528007aeec98c5cf0cc; dim_entity:FUND_0877,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0878,FUND,"Samson Brunello 2, L.P.","Samson Brunello 2, L.P.",,,FUND_0878,,,,,,RESOLVED,HIGH,fact_holding:f6ce25ea41e70806f32f; dim_entity:FUND_0878,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0879,FUND,"Samson Hockey 2, L.P.","Samson Hockey 2, L.P.",,,FUND_0879,,,,,,RESOLVED,HIGH,fact_holding:a43ae3169e80cbc2ca1a; dim_entity:FUND_0879,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0880,FUND,"Samson Shield 1, L.P.","Samson Shield 1, L.P.",,,FUND_0880,,,,,,RESOLVED,HIGH,fact_holding:86ab8f4bf052c93c29f0; dim_entity:FUND_0880,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0881,FUND,"Samson Shield 2, L.P.","Samson Shield 2, L.P.",,,FUND_0881,,,,,,RESOLVED,HIGH,fact_holding:102426c3e554a27d366f; dim_entity:FUND_0881,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0882,FUND,SANTÉ HEALTH VENTURES II LP,SANTÉ HEALTH VENTURES II LP,,,FUND_0882,,,,,,RESOLVED,HIGH,fact_holding:d12ed224a9a69c122a86; dim_entity:FUND_0882,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0884,FUND,"Saw Mill Capital Partners, L.P.","Saw Mill Capital Partners, L.P.",,,FUND_0884,,,,,,RESOLVED,HIGH,fact_holding:7f7637682fe61fb4c628; dim_entity:FUND_0884,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0885,FUND,SCF-IX LP,SCF-IX LP,,,FUND_0885,,,,,,RESOLVED,HIGH,fact_holding:384b22141931b49c11b7; dim_entity:FUND_0885,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0886,FUND,SCF-VII LP,SCF-VII LP,,,FUND_0886,,,,,,RESOLVED,HIGH,fact_holding:b403b804fc136553c335; dim_entity:FUND_0886,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0887,FUND,SCF-VIII LP,SCF-VIII LP,,,FUND_0887,,,,,,RESOLVED,HIGH,fact_holding:ddde089164ee212c9f66; dim_entity:FUND_0887,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0892,FUND,"Seidler Equity Partners IV, L.P.","Seidler Equity Partners IV, L.P.",,,FUND_0892,,,,,,RESOLVED,HIGH,fact_holding:cfa277d1b49833d49e7e; dim_entity:FUND_0892,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0893,FUND,SERVE OPPORTUNITIES FUND I LP,SERVE OPPORTUNITIES FUND I LP,,,FUND_0893,,,,,,RESOLVED,HIGH,fact_holding:0b8b59b387e6fa83d813; dim_entity:FUND_0893,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0900,FUND,"Silver Lake Partners III, L.P.","Silver Lake Partners III, L.P.",,,FUND_0900,,,,,,RESOLVED,HIGH,fact_holding:9e7cf8e30f5c87efca4d; dim_entity:FUND_0900,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0901,FUND,"Silver Lake Partners V, L.P.","Silver Lake Partners V, L.P.",,,FUND_0901,,,,,,RESOLVED,HIGH,fact_holding:aa68d99268921b135e3f; dim_entity:FUND_0901,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0902,FUND,Sixth Cinven Fund (No. 2) Limited Partnership,Sixth Cinven Fund (No. 2) Limited Partnership,,,FUND_0902,,,,,,RESOLVED,HIGH,fact_holding:2db333bead3d12dbf1a1; dim_entity:FUND_0902,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0903,FUND,Sixth Cinven Fund (No. 4) Limited Partnership,Sixth Cinven Fund (No. 4) Limited Partnership,,,FUND_0903,,,,,,RESOLVED,HIGH,fact_holding:40acba7a75cde8227405; dim_entity:FUND_0903,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0904,FUND,"Sixth Street Opportunities Partners III (B), L.P.","Sixth Street Opportunities Partners III (B), L.P.",,,FUND_0904,,,,,,RESOLVED,HIGH,fact_holding:7727b12e0efd4095c5ec; dim_entity:FUND_0904,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0905,FUND,"SL SPV-2, L.P.","SL SPV-2, L.P.",,,FUND_0905,,,,,,RESOLVED,HIGH,fact_holding:6261956fcdcfab1d9c3a; dim_entity:FUND_0905,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0906,FUND,"Solamere Capital AF V, LP","Solamere Capital AF V, LP",,,FUND_0906,,,,,,RESOLVED,HIGH,fact_holding:a8db4a5e391abc8f2a0a; dim_entity:FUND_0906,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0907,FUND,"Solamere Series IV Leaders Fund, LP","Solamere Series IV Leaders Fund, LP",,,FUND_0907,,,,,,RESOLVED,HIGH,fact_holding:ea835c62add18c539fac; dim_entity:FUND_0907,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0908,FUND,"Sorenson Capital Partners III, L.P.","Sorenson Capital Partners III, L.P.",,,FUND_0908,,,,,,RESOLVED,HIGH,fact_holding:cf2aa7f268c149f7e149; dim_entity:FUND_0908,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0909,FUND,"Sorenson Capital Partners IV-B, L.P.","Sorenson Capital Partners IV-B, L.P.",,,FUND_0909,,,,,,RESOLVED,HIGH,fact_holding:86ee9aa4f040e8de0f46; dim_entity:FUND_0909,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0915,FUND,"Sterling Capital Partners IV, L.P.","Sterling Capital Partners IV, L.P.",,,FUND_0915,,,,,,RESOLVED,HIGH,fact_holding:cdb2911691df0002911f; dim_entity:FUND_0915,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0924,FUND,"Summit Partners Growth Equity Fund VIII-B, L.P.","Summit Partners Growth Equity Fund VIII-B, L.P.",,,FUND_0924,,,,,,RESOLVED,HIGH,fact_holding:acc513f8ffe8f6e33bcc; dim_entity:FUND_0924,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0925,FUND,"Summit Partners Private Equity Fund VII-A, L.P.","Summit Partners Private Equity Fund VII-A, L.P.",,,FUND_0925,,,,,,RESOLVED,HIGH,fact_holding:3ea91d314e30649da1da; dim_entity:FUND_0925,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0926,FUND,"Sun Capital Partners IV, LP","Sun Capital Partners IV, LP",,,FUND_0926,,,,,,RESOLVED,HIGH,fact_holding:dfa7a3d658959acaa94d; dim_entity:FUND_0926,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0927,FUND,"Sun Capital Partners V, L.P.","Sun Capital Partners V, L.P.",,,FUND_0927,,,,,,RESOLVED,HIGH,fact_holding:9feae2e60be3551d4072; dim_entity:FUND_0927,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0928,FUND,"SunTx Capital Partners II, L.P.","SunTx Capital Partners II, L.P.",,,FUND_0928,,,,,,RESOLVED,HIGH,fact_holding:b47d952e8d8958999109; dim_entity:FUND_0928,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0930,FUND,TA Atlantic and Pacific VI L.P.,TA Atlantic and Pacific VI L.P.,,,FUND_0930,,,,,,RESOLVED,HIGH,fact_holding:336014ff32dd9dd90060; dim_entity:FUND_0930,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0931,FUND,"TA Select Opportunities Fund II-A, L.P.","TA Select Opportunities Fund II-A, L.P.",,,FUND_0931,,,,,,RESOLVED,HIGH,fact_holding:910a2495fa5b20b1e4bf; dim_entity:FUND_0931,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0932,FUND,"TA Select Opportunities Fund-A, L.P.","TA Select Opportunities Fund-A, L.P.",,,FUND_0932,,,,,,RESOLVED,HIGH,fact_holding:58c2bfeb244c957dffc2; dim_entity:FUND_0932,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0933,FUND,"TA XII-A, L.P.","TA XII-A, L.P.",,,FUND_0933,,,,,,RESOLVED,HIGH,fact_holding:63f2a5b2ce3be3194030; dim_entity:FUND_0933,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0934,FUND,"TA XIV-B, L.P.","TA XIV-B, L.P.",,,FUND_0934,,,,,,RESOLVED,HIGH,fact_holding:8fa3f41837ead1b84367; dim_entity:FUND_0934,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
