analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_POSITION_FUND_0896_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0896_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,0.0677348871,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_711c00c3cda1a669,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.8311990687,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_2fe700f8ee524232,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.1408614668,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_2fe700f8ee524232,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0897_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.9720605355,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_2fe700f8ee524232,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.1160714286,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_bda7fb0c34368781,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.0758928571,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_bda7fb0c34368781,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0899_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.1919642857,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_bda7fb0c34368781,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.0332594235,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_eaa6bcb1fe25ca20,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.9822616408,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_eaa6bcb1fe25ca20,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0910_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.0155210643,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_eaa6bcb1fe25ca20,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6c463da9ef467c8a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.0142857143,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6c463da9ef467c8a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0911_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.0142857143,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6c463da9ef467c8a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.5942028986,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_8cae3ef0afe706ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.0341614907,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_8cae3ef0afe706ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0912_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.6283643892,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_8cae3ef0afe706ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.93,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d1a4decc6299e27d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.088,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d1a4decc6299e27d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0913_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.018,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d1a4decc6299e27d,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.4100096246,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_abea0f200524f3d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.9874879692,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_abea0f200524f3d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0914_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.3974975938,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_abea0f200524f3d5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_e48c91a5af8dfebb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.9992,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_e48c91a5af8dfebb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0916_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,0.9992,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_e48c91a5af8dfebb,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,1.0453172205,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_5a5824e63ad5cc7e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.4380664653,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_5a5824e63ad5cc7e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0918_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.4833836858,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_5a5824e63ad5cc7e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,1.2088783195,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_a5633542d0af014c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.2582243361,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_a5633542d0af014c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0919_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.4671026556,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_a5633542d0af014c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f6d0fabc25be9fa3,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.076,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f6d0fabc25be9fa3,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0920_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.076,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f6d0fabc25be9fa3,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.2867279895,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_3c689bfaef02a2ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.2893561104,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_3c689bfaef02a2ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0921_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.5760840999,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_3c689bfaef02a2ca,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f2b88d65c8a863f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.995959596,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f2b88d65c8a863f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0922_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,0.995959596,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f2b88d65c8a863f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.1539138083,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_7dba3010266dab4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_7dba3010266dab4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0937_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.1539138083,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_7dba3010266dab4a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,1.2186836518,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_565021945b737229,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.050955414,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_565021945b737229,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0938_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.2696390658,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_565021945b737229,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,1.0833333333,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_2cc8a022132ff5f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.0833333333,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_2cc8a022132ff5f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0939_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.1666666667,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_2cc8a022132ff5f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.7282525019,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_ebe194de3246cdcf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.4403387221,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_ebe194de3246cdcf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0940_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.168591224,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_ebe194de3246cdcf,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.1486666667,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f14c305589b41b55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.7246666667,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f14c305589b41b55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0943_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.8733333333,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_f14c305589b41b55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0946_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0946_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.1511572981,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_05415141aa450a2b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0946_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0946_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.539914974,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_05415141aa450a2b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
