fund_id,standardized_fund_name,observation_rows,source_files,vintage_year,vintage_year_status,vintage_year_variants,vintage_year_filled_rows,vintage_year_blank_rows,vintage_year_source_files,strategy,strategy_status,strategy_variants,strategy_filled_rows,strategy_blank_rows,strategy_source_files,asset_class,asset_class_status,asset_class_variants,asset_class_filled_rows,asset_class_blank_rows,asset_class_source_files,geography,geography_status,geography_variants,geography_filled_rows,geography_blank_rows,geography_source_files,merge_note
FUND_0583,Hamilton Lane-Carpenters Partnership Fund IV L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0584,Hamilton Lane-Carpenters Partnership Fund V L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0585,"Hammes Income & Growth Healthcare Fund, L.P.",5,SRC058,2024,unique,2024,5,0,SRC058,,none,,0,5,,Real Estate,unique,Real Estate,5,0,SRC058,,none,,0,5,,
FUND_0586,"Hammes Partners II, L.P.",16,SRC457,,none,,0,16,,Value Add,unique,Value Add,13,3,SRC457,Real Estate,unique,Real Estate,16,0,SRC457,,none,,0,16,,
FUND_0587,"Hammes Partners III, L.P.",15,SRC457,,none,,0,15,,Value Add,unique,Value Add,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0588,Hampstead I,6,SRC058,1993,unique,1993,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0589,Hampstead II,6,SRC058,1996,unique,1996,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0590,Hampstead III,6,SRC058,1999,unique,1999,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0591,"Hancock GLC Farms, LLC",17,SRC457,,none,,0,17,,Agriculture,unique,Agriculture,14,3,SRC457,Natural Resources,unique,Natural Resources,17,0,SRC457,,none,,0,17,,
FUND_0592,HANNATHON CIV LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0593,"Harbert Gulf Pacific Power, LLC (HGPP)",4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0594,"Harbert Infrastructure Fund VI, L.P.",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0595,"Harbert Power Fund V, L.P. (HPF V)",4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0596,Harrison Street Core Property Fund Co-Investment,6,SRC058,2019,unique,2019,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0597,"Harrison Street Core Property Fund, LP",6,SRC058,2018,unique,2018,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0598,Harrison Street Life Science Core,4,SRC058,2021,unique,2021,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0599,Harrison Street Life Science Non-Core,6,SRC058,2021,unique,2021,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0600,Harrison Street Life Science SMA Account,4,SRC058,2023,unique,2023,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0601,Harrison Street Real Estate Partners IX,6,SRC058,2022,unique,2022,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0602,Harrison Street Real Estate Partners V-A,6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0603,Harrison Street REP V Co-Investment,6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0604,Harrison Street REP VIII,6,SRC058,2020,unique,2020,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0605,Harrison Street SIF Co-Investment I,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0606,Harrison Street Social Infrastructure Fund,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0607,Harvest MLP,14,SRC457,,none,,0,14,,Energy,unique,Energy,11,3,SRC457,Natural Resources,unique,Natural Resources,14,0,SRC457,,none,,0,14,,
FUND_0608,"Harvest Partners Structured Capital Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0609,"Harvest Partners Structured Capital Fund III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0610,"Harvest Partners Structured Capital Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0611,"HC Green Development Fund, L.P.",5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0612,HC LTH LLC,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0613,"HCB Interests II, L.P.",5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0614,"HCI Equity Partners EV I, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0615,"HCI Equity Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0616,"Hearthstone Housing Partners II, LLC",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0617,"Heartwood Partners II, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0618,"Heitman America Real Estate Trust, L.P.",6,SRC058,2018,unique,2018,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0619,"Hellman & Friedman Capital Partners IX (Parallel), L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0620,"Hellman & Friedman Capital Partners VII (Parallel), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0621,"Hellman & Friedman Capital Partners VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0622,"Hellman & Friedman Capital Partners X (Parallel), L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0623,"Hellman & Friedman Capital Partners XI (Parallel), L.P.",1,SRC407,,none,,0,1,,Primary Investments,unique,Primary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0624,Heritage Fields Capital,6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0625,"HFCP VII (Parallel-A), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0626,Hg Genesis 7 C L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0627,Hg Genesis 7 E L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0628,Highstar Capital Fund IV,6,SRC060,2010,unique,2010,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0629,"HighVista Private Equity VIII (Offshore), L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0630,HighYield Opportunities Fund,1,SRC107,,none,,0,1,,,none,,0,1,,,none,,0,1,,,none,,0,1,,
FUND_0631,"Hildred Perennial Partners I, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0632,"Hines European Development Fund, L.P.",4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0633,Hines US Office Value Add Fund II,6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0634,Homestead Capital USA Farmland Fund II,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0635,HPE Continuation Fund I C.V.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0636,"Icon Partners II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0637,"Icon Partners III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0638,"IFM Global Infrastructure (U.S), L.P.",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0639,IIF Hedged LP,2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0640,IL & FS India Realty Fund,6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0641,IL & FS India Realty Fund II,6,SRC058,2008,unique,2008,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0642,IMI - Base,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0643,IMP - Base,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0644,IMP - DT 2012 and Beyond,4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0645,IMP - ICMI,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0646,IMP Abaca,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0647,IMP DT 2020,2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0648,"IMP Fairmont Residential Owner, LLC",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0649,Insight Equity I LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0650,Insight Equity II LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0651,"Insight Partners (Cayman) XII Buyout Annex Fund, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0652,"Insight Partners Continuation Fund (Cayman), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0653,"Insight Partners Continuation Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0654,"Insight Venture Partners (Cayman) IX, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0655,"Insight Venture Partners (Cayman) VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0656,"Insight Venture Partners (Cayman) X, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0657,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0658,"Insight Venture Partners Coinvestment Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0659,"Insight Venture Partners Coinvestment Fund III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0660,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0661,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0662,"Insight Venture Partners IX, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0663,"Insight Venture Partners VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0664,"Insight Venture Partners VIII (Co-Investors), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0665,"Insight Venture Partners VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0666,"Institutional Logistics Partners, LLC",5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0667,International Infrastructure Finance Company Fund,6,SRC060,2013,unique,2013,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0668,"Investcorp Aspen Offshore Fund, L.P.",2,SRC407,,none,,0,2,,Direct Investments/Co-Investments,unique,Direct Investments/Co-Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Rest of World,unique,Rest of World,2,0,SRC407,
FUND_0669,Investindustrial VII L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0670,"Ironsides Offshore Direct Investment Fund V, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0671,Ivy Investment Vehicle LDC (SWPM),1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0672,JER Real Estate Partners,6,SRC058,1997,unique,1997,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0673,JER Real Estate Partners II,6,SRC058,1999,unique,1999,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0674,JLL Income Property Trust,22,SRC132,,none,,0,22,,,none,,0,22,,,none,,0,22,,,none,,0,22,,
FUND_0675,"JLL Partners Fund VII Secondary (A), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0676,JP Morgan Strategic Property Fund,6,SRC058,2017,unique,2017,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0677,JPMorgan US Government Money Market Fund,2,SRC407,,none,,0,2,,Money Market Funds,unique,Money Market Funds,2,0,SRC407,Short-Term Investments,unique,Short-Term Investments,2,0,SRC407,,none,,0,2,,
FUND_0678,"Kelso Investment Associates IX, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0679,"Kelso Investment Associates VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0680,"KeyStone Industrial Fund, LP",6,SRC058,2006,unique,2006,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0681,"Kildare European Partners I, L.P.",16,SRC457,,none,,0,16,,Opportunistic,unique,Opportunistic,13,3,SRC457,Real Estate,unique,Real Estate,16,0,SRC457,,none,,0,16,,
FUND_0682,"Kildare European Partners II, L.P.",15,SRC457,,none,,0,15,,Opportunistic,unique,Opportunistic,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0683,KKR Americas Fund XII L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0684,KKR Asian Fund II TE Blocker L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Rest of World,unique,Rest of World,2,0,SRC407,
FUND_0685,KKR European Fund V (USD) SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0686,KKR North America Fund XI L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0687,"KTR Industrial Fund II, LP",6,SRC058,2008,unique,2008,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0688,KTR Industrial Fund III,6,SRC058,2013,unique,2013,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0689,"L Catterton IX, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0690,Land Management Company Resmark,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0691,"Landmark Real Estate Partners VII, L.P.",6,SRC058,2014,unique,2014,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0692,LaSalle REIT,3,SRC058,1985,unique,1985,3,0,SRC058,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC058,,none,,0,3,,
FUND_0693,LBA Core Industrial,4,SRC058,2019,unique,2019,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0694,LBA Logistics Value Fund IX,6,SRC058,2021,unique,2021,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0695,"LBA Logistics Value Fund X, LP",3,SRC058,2024,unique,2024,3,0,SRC058,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC058,,none,,0,3,,
FUND_0696,"Lee Equity Partners Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0697,"Lightspeed Venture Partners IX, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0699,Lincoln CIP Industrial Value Add,5,SRC058,2022,unique,2022,5,0,SRC058,,none,,0,5,,Real Estate,unique,Real Estate,5,0,SRC058,,none,,0,5,,
FUND_0700,Lincoln Holdings,4,SRC058,2000,unique,2000,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0701,Lincoln Non Mandate,4,SRC058,2005,unique,2005,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0702,Lincoln Timber L.P.,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0703,Lion Mexico Fund,6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0704,"Lion/Simba Investors, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0705,Lionstone CFO ONE,4,SRC058,2006,unique,2006,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0706,Lionstone CFO One Non Mandate,4,SRC058,2011,unique,2011,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0707,Lionstone Westloop,4,SRC058,2003,unique,2003,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0708,"Littlejohn Fund IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0709,"Littlejohn Fund V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0710,Lone Star Fund I,6,SRC058,1996,unique,1996,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0711,Lone Star Fund II,6,SRC058,1998,unique,1998,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0712,Lone Star Fund III,6,SRC058,2000,unique,2000,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0713,Lone Star Fund IV,6,SRC058,2001,unique,2001,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0714,Lone Star Fund IX,6,SRC058,2015,unique,2015,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0715,Lone Star Fund V,6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0716,Lone Star Fund VI,6,SRC058,2008,unique,2008,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0718,"Lone Star Fund VII (U.S.), L.P.",22,SRC058 | SRC457,2010,unique,2010,6,16,SRC058,Opportunistic,unique,Opportunistic,14,8,SRC457,Real Estate,unique,Real Estate,22,0,SRC058 | SRC457,,none,,0,22,,
FUND_0720,"Lone Star Fund VIII (U.S.), L.P.",23,SRC058 | SRC457,2013,unique,2013,6,17,SRC058,Opportunistic,unique,Opportunistic,14,9,SRC457,Real Estate,unique,Real Estate,23,0,SRC058 | SRC457,,none,,0,23,,
FUND_0721,"Lone Star Fund X (U.S.), L.P.",15,SRC457,,none,,0,15,,Opportunistic,unique,Opportunistic,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
