owner_id,owner_kind,owner_role,canonical_name,source_entity_id,owner_fund_id,parent_owner_id,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,decision_id,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
OWNER_FUND_SYNTH_000634,fund,REPORTING_FUND,Synthetic Buyout Fund 0634,FUND_SYNTH_000634,FUND_SYNTH_000634,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000635,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0635,FUND_SYNTH_000635,FUND_SYNTH_000635,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000636,fund,REPORTING_FUND,Synthetic Buyout Fund 0636,FUND_SYNTH_000636,FUND_SYNTH_000636,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000637,fund,REPORTING_FUND,Synthetic Real Estate Fund 0637,FUND_SYNTH_000637,FUND_SYNTH_000637,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000638,fund,REPORTING_FUND,Synthetic Secondaries Fund 0638,FUND_SYNTH_000638,FUND_SYNTH_000638,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000639,fund,REPORTING_FUND,Synthetic Buyout Fund 0639,FUND_SYNTH_000639,FUND_SYNTH_000639,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000640,fund,REPORTING_FUND,Synthetic Buyout Fund 0640,FUND_SYNTH_000640,FUND_SYNTH_000640,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000641,fund,REPORTING_FUND,Synthetic Buyout Fund 0641,FUND_SYNTH_000641,FUND_SYNTH_000641,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000642,fund,REPORTING_FUND,Synthetic Growth Fund 0642,FUND_SYNTH_000642,FUND_SYNTH_000642,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000643,fund,REPORTING_FUND,Synthetic Growth Fund 0643,FUND_SYNTH_000643,FUND_SYNTH_000643,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000644,fund,REPORTING_FUND,Synthetic Buyout Fund 0644,FUND_SYNTH_000644,FUND_SYNTH_000644,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000645,fund,REPORTING_FUND,Synthetic Real Estate Fund 0645,FUND_SYNTH_000645,FUND_SYNTH_000645,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000646,fund,REPORTING_FUND,Synthetic Private Credit Fund 0646,FUND_SYNTH_000646,FUND_SYNTH_000646,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000647,fund,REPORTING_FUND,Synthetic Real Estate Fund 0647,FUND_SYNTH_000647,FUND_SYNTH_000647,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000648,fund,REPORTING_FUND,Synthetic Buyout Fund 0648,FUND_SYNTH_000648,FUND_SYNTH_000648,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000649,fund,REPORTING_FUND,Synthetic Growth Fund 0649,FUND_SYNTH_000649,FUND_SYNTH_000649,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000650,fund,REPORTING_FUND,Synthetic Real Estate Fund 0650,FUND_SYNTH_000650,FUND_SYNTH_000650,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000651,fund,REPORTING_FUND,Synthetic Real Estate Fund 0651,FUND_SYNTH_000651,FUND_SYNTH_000651,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000652,fund,REPORTING_FUND,Synthetic Real Estate Fund 0652,FUND_SYNTH_000652,FUND_SYNTH_000652,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000653,fund,REPORTING_FUND,Synthetic Growth Fund 0653,FUND_SYNTH_000653,FUND_SYNTH_000653,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000654,fund,REPORTING_FUND,Synthetic Secondaries Fund 0654,FUND_SYNTH_000654,FUND_SYNTH_000654,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000655,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0655,FUND_SYNTH_000655,FUND_SYNTH_000655,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000656,fund,REPORTING_FUND,Synthetic Secondaries Fund 0656,FUND_SYNTH_000656,FUND_SYNTH_000656,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000657,fund,REPORTING_FUND,Synthetic Real Estate Fund 0657,FUND_SYNTH_000657,FUND_SYNTH_000657,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000658,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0658,FUND_SYNTH_000658,FUND_SYNTH_000658,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000659,fund,REPORTING_FUND,Synthetic Venture Fund 0659,FUND_SYNTH_000659,FUND_SYNTH_000659,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000660,fund,REPORTING_FUND,Synthetic Venture Fund 0660,FUND_SYNTH_000660,FUND_SYNTH_000660,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000661,fund,REPORTING_FUND,Synthetic Growth Fund 0661,FUND_SYNTH_000661,FUND_SYNTH_000661,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000662,fund,REPORTING_FUND,Synthetic Private Credit Fund 0662,FUND_SYNTH_000662,FUND_SYNTH_000662,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000663,fund,REPORTING_FUND,Synthetic Buyout Fund 0663,FUND_SYNTH_000663,FUND_SYNTH_000663,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000664,fund,REPORTING_FUND,Synthetic Buyout Fund 0664,FUND_SYNTH_000664,FUND_SYNTH_000664,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000665,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0665,FUND_SYNTH_000665,FUND_SYNTH_000665,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000666,fund,REPORTING_FUND,Synthetic Secondaries Fund 0666,FUND_SYNTH_000666,FUND_SYNTH_000666,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000667,fund,REPORTING_FUND,Synthetic Buyout Fund 0667,FUND_SYNTH_000667,FUND_SYNTH_000667,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000668,fund,REPORTING_FUND,Synthetic Private Credit Fund 0668,FUND_SYNTH_000668,FUND_SYNTH_000668,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000669,fund,REPORTING_FUND,Synthetic Private Credit Fund 0669,FUND_SYNTH_000669,FUND_SYNTH_000669,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000670,fund,REPORTING_FUND,Synthetic Real Estate Fund 0670,FUND_SYNTH_000670,FUND_SYNTH_000670,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000671,fund,REPORTING_FUND,Synthetic Fund Of Funds Fund 0671,FUND_SYNTH_000671,FUND_SYNTH_000671,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000672,fund,REPORTING_FUND,Synthetic Venture Fund 0672,FUND_SYNTH_000672,FUND_SYNTH_000672,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000673,fund,REPORTING_FUND,Synthetic Private Credit Fund 0673,FUND_SYNTH_000673,FUND_SYNTH_000673,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000674,fund,REPORTING_FUND,Synthetic Real Estate Fund 0674,FUND_SYNTH_000674,FUND_SYNTH_000674,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000675,fund,REPORTING_FUND,Synthetic Buyout Fund 0675,FUND_SYNTH_000675,FUND_SYNTH_000675,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000676,fund,REPORTING_FUND,Synthetic Real Estate Fund 0676,FUND_SYNTH_000676,FUND_SYNTH_000676,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000677,fund,REPORTING_FUND,Synthetic Private Credit Fund 0677,FUND_SYNTH_000677,FUND_SYNTH_000677,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000678,fund,REPORTING_FUND,Synthetic Secondaries Fund 0678,FUND_SYNTH_000678,FUND_SYNTH_000678,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000679,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0679,FUND_SYNTH_000679,FUND_SYNTH_000679,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000680,fund,REPORTING_FUND,Synthetic Secondaries Fund 0680,FUND_SYNTH_000680,FUND_SYNTH_000680,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000681,fund,REPORTING_FUND,Synthetic Growth Fund 0681,FUND_SYNTH_000681,FUND_SYNTH_000681,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000682,fund,REPORTING_FUND,Synthetic Real Estate Fund 0682,FUND_SYNTH_000682,FUND_SYNTH_000682,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000683,fund,REPORTING_FUND,Synthetic Growth Fund 0683,FUND_SYNTH_000683,FUND_SYNTH_000683,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000684,fund,REPORTING_FUND,Synthetic Real Estate Fund 0684,FUND_SYNTH_000684,FUND_SYNTH_000684,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000685,fund,REPORTING_FUND,Synthetic Real Estate Fund 0685,FUND_SYNTH_000685,FUND_SYNTH_000685,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000686,fund,REPORTING_FUND,Synthetic Secondaries Fund 0686,FUND_SYNTH_000686,FUND_SYNTH_000686,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000687,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0687,FUND_SYNTH_000687,FUND_SYNTH_000687,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000688,fund,REPORTING_FUND,Synthetic Buyout Fund 0688,FUND_SYNTH_000688,FUND_SYNTH_000688,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000689,fund,REPORTING_FUND,Synthetic Private Credit Fund 0689,FUND_SYNTH_000689,FUND_SYNTH_000689,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000690,fund,REPORTING_FUND,Synthetic Private Credit Fund 0690,FUND_SYNTH_000690,FUND_SYNTH_000690,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000691,fund,REPORTING_FUND,Synthetic Growth Fund 0691,FUND_SYNTH_000691,FUND_SYNTH_000691,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000692,fund,REPORTING_FUND,Synthetic Private Credit Fund 0692,FUND_SYNTH_000692,FUND_SYNTH_000692,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000693,fund,REPORTING_FUND,Synthetic Venture Fund 0693,FUND_SYNTH_000693,FUND_SYNTH_000693,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000694,fund,REPORTING_FUND,Synthetic Secondaries Fund 0694,FUND_SYNTH_000694,FUND_SYNTH_000694,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000695,fund,REPORTING_FUND,Synthetic Private Credit Fund 0695,FUND_SYNTH_000695,FUND_SYNTH_000695,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000696,fund,REPORTING_FUND,Synthetic Real Estate Fund 0696,FUND_SYNTH_000696,FUND_SYNTH_000696,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000697,fund,REPORTING_FUND,Synthetic Buyout Fund 0697,FUND_SYNTH_000697,FUND_SYNTH_000697,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000698,fund,REPORTING_FUND,Synthetic Buyout Fund 0698,FUND_SYNTH_000698,FUND_SYNTH_000698,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000699,fund,REPORTING_FUND,Synthetic Buyout Fund 0699,FUND_SYNTH_000699,FUND_SYNTH_000699,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000700,fund,REPORTING_FUND,Synthetic Buyout Fund 0700,FUND_SYNTH_000700,FUND_SYNTH_000700,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000701,fund,REPORTING_FUND,Synthetic Buyout Fund 0701,FUND_SYNTH_000701,FUND_SYNTH_000701,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000702,fund,REPORTING_FUND,Synthetic Buyout Fund 0702,FUND_SYNTH_000702,FUND_SYNTH_000702,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000703,fund,REPORTING_FUND,Synthetic Growth Fund 0703,FUND_SYNTH_000703,FUND_SYNTH_000703,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000704,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0704,FUND_SYNTH_000704,FUND_SYNTH_000704,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000705,fund,REPORTING_FUND,Synthetic Infrastructure Fund 0705,FUND_SYNTH_000705,FUND_SYNTH_000705,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000706,fund,REPORTING_FUND,Synthetic Secondaries Fund 0706,FUND_SYNTH_000706,FUND_SYNTH_000706,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000707,fund,REPORTING_FUND,Synthetic Private Credit Fund 0707,FUND_SYNTH_000707,FUND_SYNTH_000707,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000708,fund,REPORTING_FUND,Synthetic Buyout Fund 0708,FUND_SYNTH_000708,FUND_SYNTH_000708,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
OWNER_FUND_SYNTH_000709,fund,REPORTING_FUND,Synthetic Private Credit Fund 0709,FUND_SYNTH_000709,FUND_SYNTH_000709,,RESOLVED,HIGH,fund_master.fund_id,The generated holding owner is the fund_id carried by fund_holdings.,GENERATED_FROM_FUND_MASTER,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
