allocation_id,portfolio_id,as_of_date,fund_id,strategy,sub_strategy,target_weight,minimum_weight,maximum_weight,commitment_amount,nav_amount,unfunded_amount,expected_return,expected_volatility,liquidity_score,provenance_type,source_document_id,synthetic_parameter_set_id,optimization_run_id,record_status
ALLOC_SYNTH_0001754,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000154,growth,growth_equity,0.00091662,0.00000000,0.05000000,447.47,298.59,121.92,0.15689135,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001755,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000155,growth,growth_equity,0.00091662,0.00000000,0.05000000,889.68,399.20,541.87,0.16109391,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001756,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000156,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,714.86,241.97,181.73,0.01373485,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001757,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000157,secondaries,lp_led,0.00213878,0.00000000,0.05000000,1023.89,568.99,526.80,0.11908469,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001758,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000158,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,814.40,447.93,425.87,0.14421798,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001759,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000159,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,206.31,26.28,51.10,0.01499700,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001760,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000160,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,1430.49,212.34,184.88,0.05405342,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001761,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000161,real_estate,value_add,0.00097773,0.00000000,0.05000000,624.38,61.76,55.89,0.00630822,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001762,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000162,buyout,middle_market,0.00106939,0.00000000,0.05000000,859.37,492.12,418.47,0.12556905,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001763,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000163,buyout,middle_market,0.00106939,0.00000000,0.05000000,931.32,457.17,355.03,0.07336863,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001764,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000164,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,314.76,167.54,141.34,0.06748647,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001765,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000165,secondaries,lp_led,0.00213878,0.00000000,0.05000000,654.14,240.44,407.73,0.05915078,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001766,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000166,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,1171.45,175.08,85.80,0.04434069,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001767,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000167,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,693.78,124.06,118.62,0.08423266,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001768,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000168,venture,early_stage,0.00061108,0.00000000,0.05000000,192.17,18.33,16.66,-0.04555224,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001769,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000169,real_estate,value_add,0.00097773,0.00000000,0.05000000,847.11,451.62,410.68,0.07300515,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001770,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000170,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,642.99,69.63,57.23,0.05343749,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001771,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000171,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,535.04,162.33,88.80,0.04674780,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001772,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000172,secondaries,lp_led,0.00213878,0.00000000,0.05000000,637.14,88.57,50.77,0.05720933,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001773,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000173,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,614.81,254.40,182.44,0.06485331,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001774,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000174,growth,growth_equity,0.00091662,0.00000000,0.05000000,353.74,95.56,50.50,0.16384888,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001775,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000175,real_estate,value_add,0.00097773,0.00000000,0.05000000,854.28,436.85,425.20,0.09067906,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001776,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000176,growth,growth_equity,0.00091662,0.00000000,0.05000000,447.43,215.88,264.69,0.67981512,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001777,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000177,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,352.38,43.37,36.05,0.07731731,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001778,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000178,growth,growth_equity,0.00091662,0.00000000,0.05000000,166.04,79.08,91.73,0.14753402,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001779,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000179,buyout,middle_market,0.00106939,0.00000000,0.05000000,794.07,131.98,123.39,0.11483368,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001780,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000180,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,586.92,109.15,51.39,0.08631170,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001781,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000181,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,1427.44,733.13,807.23,0.24578511,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001782,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000182,real_estate,value_add,0.00097773,0.00000000,0.05000000,493.77,225.94,255.67,0.03926607,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001783,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000183,secondaries,lp_led,0.00213878,0.00000000,0.05000000,1287.77,169.59,252.59,0.06292528,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001784,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000184,real_estate,value_add,0.00097773,0.00000000,0.05000000,312.20,137.20,74.72,0.06047580,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001785,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000185,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,614.20,99.64,20.56,0.04908003,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001786,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000186,venture,early_stage,0.00061108,0.00000000,0.05000000,302.90,58.81,22.29,0.03485551,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001787,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000187,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,807.81,122.54,150.35,0.08557256,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001788,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000188,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,1211.18,105.56,71.08,0.02435434,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001789,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000189,growth,growth_equity,0.00091662,0.00000000,0.05000000,416.21,49.87,49.39,-0.05166091,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001790,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000190,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,929.23,133.82,120.35,0.05897987,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001791,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000191,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,1013.32,171.75,135.07,0.07978186,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001792,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000192,real_estate,value_add,0.00097773,0.00000000,0.05000000,641.31,235.84,194.00,0.03983327,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001793,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000193,buyout,middle_market,0.00106939,0.00000000,0.05000000,812.03,558.55,352.75,0.15139727,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001794,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000194,venture,early_stage,0.00061108,0.00000000,0.05000000,130.34,10.46,20.75,-0.05824101,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001795,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000195,real_estate,value_add,0.00097773,0.00000000,0.05000000,646.82,118.36,49.11,0.08267910,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001796,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000196,venture,early_stage,0.00061108,0.00000000,0.05000000,141.12,19.32,44.79,-0.13865389,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001797,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000197,venture,early_stage,0.00061108,0.00000000,0.05000000,395.63,130.67,26.18,0.10202387,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001798,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000198,buyout,middle_market,0.00106939,0.00000000,0.05000000,528.72,408.81,236.02,0.18494961,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001799,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000199,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,1328.76,135.32,85.79,-0.00389948,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001800,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000200,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,523.62,53.89,32.77,0.04659718,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001801,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000201,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,816.26,105.87,102.12,0.04550950,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001802,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000202,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,356.27,175.16,157.45,0.04568960,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001803,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000203,secondaries,lp_led,0.00213878,0.00000000,0.05000000,1640.40,280.38,274.88,0.09422594,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001804,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000204,venture,early_stage,0.00061108,0.00000000,0.05000000,190.02,61.30,14.51,0.11864952,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001805,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000205,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,356.59,29.87,49.56,0.02764359,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001806,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000206,secondaries,lp_led,0.00213878,0.00000000,0.05000000,1014.34,350.81,280.81,0.02215064,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001807,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000207,buyout,middle_market,0.00106939,0.00000000,0.05000000,594.84,378.50,254.91,0.10961680,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001808,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000208,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,490.74,152.38,160.96,0.02108623,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001809,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000209,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,222.16,84.05,55.63,0.10566847,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001810,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000210,real_estate,value_add,0.00097773,0.00000000,0.05000000,261.63,35.29,40.99,0.05430358,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001811,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000211,buyout,middle_market,0.00106939,0.00000000,0.05000000,911.09,478.90,558.60,0.53127192,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001812,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000212,real_estate,value_add,0.00097773,0.00000000,0.05000000,478.94,202.48,119.79,0.10890195,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001813,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000213,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,1228.30,328.35,257.44,0.10797463,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001814,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000214,growth,growth_equity,0.00091662,0.00000000,0.05000000,278.58,52.32,28.35,0.07053182,0.24000000,0.30000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001815,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000215,infrastructure,core_plus,0.00116105,0.00000000,0.05000000,1117.42,231.60,66.47,0.09343206,0.13000000,0.38000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001816,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000216,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,434.25,252.67,158.17,0.09756846,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001817,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000217,buyout,middle_market,0.00106939,0.00000000,0.05000000,1003.12,558.67,465.23,0.09958321,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001818,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000218,real_estate,value_add,0.00097773,0.00000000,0.05000000,366.42,67.44,43.29,0.08829276,0.16000000,0.32000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001819,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000219,buyout,middle_market,0.00106939,0.00000000,0.05000000,427.85,316.84,195.41,0.20186655,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001820,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000220,fund_of_funds,diversified,0.00137493,0.00000000,0.05000000,634.94,218.83,427.82,0.14295187,0.14000000,0.45000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001821,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000221,secondaries,lp_led,0.00213878,0.00000000,0.05000000,332.65,40.22,11.13,0.03085321,0.15000000,0.70000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001822,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000222,buyout,middle_market,0.00106939,0.00000000,0.05000000,319.99,55.97,53.94,0.10874987,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001823,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000223,private_credit,direct_lending,0.00198601,0.00000000,0.05000000,534.47,248.43,286.30,0.07207490,0.10000000,0.65000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001824,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000224,venture,early_stage,0.00061108,0.00000000,0.05000000,186.41,65.16,17.30,0.12138726,0.34000000,0.20000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
ALLOC_SYNTH_0001825,PORTFOLIO_SYNTH_LIQUIDITY_TILT,2026-06-30,FUND_SYNTH_000225,buyout,middle_market,0.00106939,0.00000000,0.05000000,287.57,142.37,79.21,0.10039483,0.18000000,0.35000000,SYNTHETIC,,SYNTH_ASSUMED_DEMO_V1,NOT_OPTIMIZED_BASELINE_LIQUIDITY_TILT,ACTIVE
