"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","12","FORM","3. Additional Questions for Purchasers that are not Individuals","","Other entity or additional information if requested:","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","subscriber_entity_type","state government pension plan","","","Other entity or additional information if requested:","actual","IMAGE_ONLY: the completed answer 'state government pension plan' is on page-012.png; the TXT prints only the blank rule.","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","18","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Investments","","1","","","","","","","","","","","","","","","","","","","","(a) Securities, including stocks, bonds and notes, other than securities of an issuer that controls, is controlled by or is under common control with the prospective qualified purchaser (for instance, an interest in a family-owned or closely-held business). Notwithstanding the foregoing, Investments include securities held in (i) any registered or unregistered investment company or commodity pool, (ii) any company that files reports under the Securities Exchange Act of 1934, as amended, or has a class of securities that are listed on a ""designated offshore securities market"" and (iii) any private company with shareholders' equity of not less than $50 million. (b) Real estate held for investment purposes. Real estate is not held for investment purposes if it is used by the prospective qualified purchaser or a related person for personal purposes or as a place of business, or in connection with the conduct of the trade or business of the prospective qualified purchaser or a related person; provided, that real estate owned by a prospective qualified purchaser who is engaged primarily in the business of investing, trading or developing real estate in connection with such business may be deemed to be held for investment purposes. Residential real estate shall not be deemed to be used for personal purposes if deductions with respect to such real estate are not disallowed by Section 280A of the Code. (c) Commodity interests, namely commodity futures contracts, options on commodity futures and options on physical commodities traded on a contract market or board of trade or exchange, held for investment purposes. A commodity interest or physical commodity owned, or a financial contract entered into, by a prospective qualified purchaser who is engaged primarily in the business of investing, reinvesting, or trading in commodity interests, physical commodities or financial contracts in connection with such business may be deemed to be held for investment purposes. (d) Physical commodities (for instance, gold and silver), with respect to which futures contracts are traded on a contract market or board of trade or exchange, held for investment purposes (see (c) above). (e) Financial contracts (for instance, swaps and similar individually negotiated financial transactions), other than securities, held for investment purposes (see (c) above). (f) In respect of a prospective qualified purchaser which is an excepted investment company or a commodity pool, any amounts payable to such prospective qualified purchaser pursuant to a firm agreement or similar binding commitment pursuant to which a person has agreed to acquire an interest in, or make capital contributions to, the prospective qualified purchaser upon demand. (g) Cash and cash equivalents (for instance, foreign currencies, bank deposits, certificates of deposit, bankers acceptances, the net cash surrender value of an insurance policy) held for investment purposes. Neither cash used by an","","","(a) Securities, including stocks, bonds and notes, other than securities of an issuer that controls, is controlled by or is under common control with the prospective qualified purchaser (for instance, an interest in a family-owned or closely-held business). Notwithstanding the foregoing, Investments include securities held in (i) any registered or unregistered investment company or commodity pool, (ii) any company that files reports under the","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.1","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Investments","","1","","","","","","","","","","","","","","","","","","","","individual to meet everyday expenses nor working capital used by a business is considered cash held for investment purposes.","","","individual to meet everyday expenses nor working capital used by a business is considered cash held for investment purposes.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.1","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Investments of Parents and Subsidiaries","","1","","","","","","","","","","","","","","","","","","","","A company may include Investments owned by majority-owned subsidiaries of the company, Investments owned by a company (""Parent Company"") of which the company is a majority-owned subsidiary, and Investments owned by other majority-owned subsidiaries of the Parent Company.","","","A company may include Investments owned by majority-owned subsidiaries of the company, Investments owned by a company (""Parent Company"") of which the company is a majority-owned subsidiary, and Investments owned by other majority-owned subsidiaries of the Parent Company.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.6","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Joint Investments","","1","","","","","","","","","","","","","","","","","","","","A natural person may include in the amount of such person's Investments any Investments held jointly with such person's spouse, or Investments in which such person shares with such person's spouse a community property or similar shared ownership interest. Spouses who are making a joint investment may include in the amount of each spouse's Investments any Investments owned by the other spouse (whether or not such Investments are held jointly).","","","A natural person may include in the amount of such person's Investments any Investments held jointly with such person's spouse, or Investments in which such person shares with such person's spouse a community property or similar shared ownership interest. Spouses who are making a joint investment may include in the amount of each spouse's Investments any Investments owned by the other spouse (whether or not such Investments are held jointly).","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.5","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Net Investments","","1","","","","","","","","","","","","","","","","","","","","Any outstanding indebtedness incurred to acquire Investments must be deducted from the value of the Investments. In addition, any outstanding indebtedness incurred by an owner of a Family Company to acquire Investments must be deducted from the value of the Family Company's Investments. Net Investments equals Investments minus such deductions.","","","Any outstanding indebtedness incurred to acquire Investments must be deducted from the value of the Investments. In addition, any outstanding indebtedness incurred by an owner of a Family Company to acquire Investments must be deducted from the value of the Family Company's Investments. Net Investments equals Investments minus such deductions.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.3","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Qualified Institutional Buyers","","1","","","","","","","","","","","","","","","","","","","","The term ""qualified institutional buyer"" (""QIB"") is defined in SEC Rule 144A and includes certain institutions that own and invest on a discretionary basis at least $100 million of securities of issuers that are not affiliated with the institution (subject to certain deductions), banks that own and invest on a discretionary basis at least $100 million of such securities and that have an audited net worth of at least $25 million, and certain registered dealers. A QIB is deemed to be a qualified purchaser if it is acting for its own account, the account of another QIB or the account of a qualified purchaser; provided, that (a) if the QIB is a dealer, it owns and invests at least $25 million of securities of unaffiliated issuers and (b) if the QIB is an employee benefit plan or a related trust fund, it is not deemed to be acting for its own account (and is thus not deemed itself to be a qualified purchaser) if the QIB permits investment decisions with respect to the plan to be made by plan beneficiaries.","","","The term ""qualified institutional buyer"" (""QIB"") is defined in SEC Rule 144A and includes certain institutions that own and invest on a discretionary basis at least $100 million of securities of issuers that are not affiliated with the institution (subject to certain deductions), banks that own and invest on a discretionary basis at least $100 million of such securities and that have an audited net worth of at least $25 million, and certain","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.4","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Retirement Plan Investments","","1","","","","","","","","","","","","","","","","","","","","A natural person may include in the amount of such person's Investments any Investments held in an IRA or similar account the Investments of which are directed by and held for the benefit of such person.","","","A natural person may include in the amount of such person's Investments any Investments held in an IRA or similar account the Investments of which are directed by and held for the benefit of such person.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.7","","","","","Codex"
"2026-09-01.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","definition_context","19","NARRATIVE","4. Definitions Relating to Qualified Purchaser Information.","4. Definitions Relating to Qualified Purchaser Information.","Valuation","","1","","","","","","","","","","","","","","","","","","","","The value of Investments may be determined by either their fair market value on the most recent practicable date or their cost; provided, that in the case of commodity interests, value shall be the initial margin or option premium deposited in connection with such commodity interests.","","","The value of Investments may be determined by either their fair market value on the most recent practicable date or their cost; provided, that in the case of commodity interests, value shall be the initial margin or option premium deposited in connection with such commodity interests.","actual","Source review: definition omitted under the former reference-page instruction; the source wording is retained.","ADJUDICATOR","ADDED","4.2","","","","","Codex"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","21","FORM","A. CONFIDENTIAL PURCHASER QUESTIONNAIRE","IN WITNESS WHEREOF","Date","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Name: Glenn E. Becker Title: Chairman 125l1y Date","actual","IMAGE_ONLY: page-021.png shows the handwritten 6/25/14; the TXT for this scanned page OCRs it as '125l1y'.","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","1","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","fund_jurisdiction","Delaware","","","Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","1. Subscription","","2","fund","Lubert-Adler Real Estate Fund VII, L.P.","","","","","","","","","","","","","","","","","subscription_fund","Lubert-Adler Real Estate Fund VII, L.P.","","","to purchase Limited Partnership Interests (""Interests"") in Lubert-Adler Real Estate Fund VII, L.P., a Delaware limited partnership (the ""Fund"").","actual","","A+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","29","NARRATIVE","B. SUBSCRIPTION AGREEMENT","","To:","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","To: Lubert-Adler Group VII, L.P.","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","execution_date","as of this 11 day of July, 2014","","","as ofthisllday of , 201 and the Purchaser is hereby admitted to the Fund or a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Title: Chairman Date Date 0125114","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VIl, L.P. By: Lubert-Adler Group VII, LLC, its general partner","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","as of this 11 day of July, 2014","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to Thwtybemillri Dollars ($2-51000, 000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","41","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-041.png; the TXT for this page is OCR of a scan and garbles them.","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","execution_date","as of this 11 day of July, 2014","","","as ,201 and the Purchaser is hereby admitted to the unor a Parallel Fund as a Limited Partner.","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Date","","2","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","execution_date","6/25/14","","","Title: Chairman Date 0125114","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","manager","Lubert-Adler Group VII, L.P.","","","","","","","","","","","","","","","","","general_partner","Lubert-Adler Group VII, L.P.","","","Lubert-Adler Group VII, L.P. By: Lubert-Adler Group VII, LLC, its general partner","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","accepted_commitment","Twenty-five million Dollars ($25,000,000)","","as of this 11 day of July, 2014","foregoing subscription is accepted by Lubert-Adler Group VII, L.P. as to milri Dollars ($2-51000, 000","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC607","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","Subscription","05-fund-legal-docs","SECONDARY","ADJUDICATED","subscription_reference","43","FORM","B. SUBSCRIPTION AGREEMENT","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","investor","Commonwealth of Pennsylvania State Employees' Retirement System","","","","","","","","","","","","","","","","","requested_commitment","Twenty-five million Dollars ($25,000,000)","","","U.S. Dollar amount of Interests purchased: Twenty-five million Dollars ($ 25.000.000","actual","IMAGE_ONLY: the completed values are read from page-043.png; the TXT for this page is OCR of a scan and garbles them. This page is the document's own duplicate signature page: page 42 prints the divider 'DUPLICATE SIGNATURE PAGE FOR SUBSCRIPTION AGREEMENT', and page 2 instructs that there are two copies of the signature page, both to be completed and signed. Its five facts repeat page 41's and are kept because the page is printed and executed, not because they are new.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","document_context","1","DOCUMENT","MANAGEMENT AGREEMENT FOR REAL ASSET PORTFOLIO MANAGEMENT IN PUBLICLY TRADED MASTER LIMITED PARTNERSHIP SECURITIES","","DOCUMENT","","1","document","MANAGEMENT AGREEMENT FOR REAL ASSET PORTFOLIO MANAGEMENT IN PUBLICLY TRADED MASTER LIMITED PARTNERSHIP SECURITIES","Real Asset","Publicly Traded Master Limited Partnership Securities","","Harvest Fund Advisors LLC","COMMONWEALTH OF PENNSYLVANIA STATE EMPLOYEES' RETIREMENT SYSTEM","","","","","April 15, 2013","","","","","","","","","","","MANAGEMENT AGREEMENT FOR REAL ASSET","actual","IMAGE_ONLY: the execution date is a handwritten fill-in read from page-001.png; the TXT renders it '20l~'.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","1","NARRATIVE","WITNESSETH:","","WHEREAS","","1","portfolio","Pennsylvania State Employees' Retirement Fund","","","","","","","","","","","","","","","","","governing_law","WHEREAS, pursuant to Title 71, Sections 5101, et seq. of the Pennsylvania Consolidated Statutes (the ""Retirement Code"") and specifically Section 5931(a) thereof, SERS' Board has exclusive control and management of the Pennsylvania State Employees' Retirement Fund (herein the ""Fund""), with full power to invest the same, subject to terms and conditions imposed by law","","","with full power to invest the same, subject to terms and conditions imposed by law; and","actual","Post-extraction identity review classified the printed label at its source grain; the literal label remains in source_row_label and evidence_quote.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","3","NARRATIVE","3. MANAGER's Services","","(e) Reports","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","MANAGER shall furnish to SERS, or others, as SERS shall more specifically direct in writing hereafter, periodic reports on the status, composition, and performance of the assets managed by MANAGER. MANAGER shall also cause to be forwarded to the State Treasurer's subcustodian, and upon request to the State Treasurer, copies of all trade confirmations promptly after execution of transactions for SERS' account.","","","direct in writing hereafter, periodic reports on the status, composition, and performance of the assets","actual","","A+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","4","NARRATIVE","3. MANAGER's Services","","(f) Information to be Furnished","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","reporting","MANAGER shall furnish to SERS upon request information concerning assets and asset classes in which MANAGER will invest for and on behalf of SERS, including, inter alia, identification of purchase or sale opportunities and an overview of specific market conditions.","","","information concerning assets and asset classes in which MANAGER will invest for and on behalf of","actual","","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","4","NARRATIVE","3. MANAGER's Services","","(i) Class Actions","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","MANAGER shall notify SERS within five (5) business days of its receipt of a Notice of Pending Class Action or Notice of Class Action Settlement in which SERS is or may be eligible to participate. With regard to Notices of Class Action Settlement, MANAGER shall also provide the appropriate class action Claims Administrator with contact information for the Custodian, or such other party as SERS may designate from time to time, to enable such Claims Administrator to send any applicable materials directly to the Custodian.","","","MANAGER shall notify SERS within five (5) business days of its receipt","actual","","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_term","5","NARRATIVE","5. Compensation","","5. Compensation","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","management_fee","REDACTED","","","5. Compensation.","redacted","Heading printed on page 5 with the body withheld; confirmed on page-005.png.","ADJUDICATOR","ADDED","","","","","","claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","8","NARRATIVE","8. Representations of MANAGER","","(h) Notice of Change","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","MANAGER shall promptly notify SERS in the event any of the foregoing acknowledgments, representations, warranties or agreements herein shall no longer be true.","","","MANAGER shall promptly notify SERS in the event any of the","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","8","NARRATIVE","10. Changes in MANAGER's Status","","10. Changes in MANAGER's Status","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","notice","In the event of any actual or proposed material change in MANAGER's status or event affecting MANAGER, including, without limitation, (a) change in or departure of directors, officers, partners, employees or Affiliates who exercise investment discretion over SERS' account, (b) material modification of corporate or partnership structure, (c) change in actual control or management of MANAGER, (d) material change in SEC requirements or other government or private registration, accreditation or licensing requirements affecting MANAGER, (e) alleged violations by MANAGER, any Affiliate, or any of their respective partners, directors, officers, or employees, of the Investment Advisers Act of 1940, as amended, the federal securities laws, comparable state law, or the law of any applicable foreign jurisdiction, (f) material deterioration in MANAGER's financial condition, including but not limited to the filing of a petition in bankruptcy, (g) MANAGER's awareness that its representations and warranties herein cease to be true, and (h) litigation alleging negligence, fraud or breach of fiduciary duty by MANAGER, any Affiliate, or any of their respective partners, directors, officers, or employees; MANAGER shall immediately notify SERS in writing.","","","10. Changes in MANAGER's Status. Inthe event of any actual orproposed material change","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC612","9aaf853a1b3ceefddf659360e76652dacf8b306e7676e9b9b5350737b1c5f921","LPA","05-fund-legal-docs","CORE","ADJUDICATED","legal_clause","9","NARRATIVE","12. Confidentiality","","12. Confidentiality","","1","clause_party","MANAGER","","","","","","","","","","","","","","","","","confidentiality","All reports and documents relating to SERS and the Fund which MANAGER may prepare and deliver hereunder shall be confidential and shall become the property of SERS and shall not be published, circulated, or used in any manner by MANAGER without SERS' prior written approval, except as required by law. All information relating to SERS, whether in written or spoken form, that SERS provides to MANAGER or that is learned by MANAGER in connection with providing services to SERS, shall be confidential and shall not be disclosed, published, circulated, or used in any manner by MANAGER without SERS' prior written approval, except as required by law. MANAGER shall require the Affiliates, and its and the Affiliates' partners, directors, officers and employees to comply with the provisions of this Section 12 to the same extent as MANAGER.","","","12. Confidentiality. All reports and documents relating to SERS and the Fund which","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
