"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","extractor_model"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","Allocation","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","8.6","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Bloomberg U.S. Treasury Bond","Benchmark consisting of","1","benchmark","Policy Benchmark","Bloomberg U.S. Treasury Bond","","","","","","","","","June 30, 2025","","","target_allocation","Benchmark composition weight","25%","%","","","","","Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond.","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","Allocation","1","asset_class","Cash","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","1.4","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","Allocation","1","asset_class","Credit","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","4.6","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","Allocation","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","4.5","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","Allocation","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","100.0","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","Allocation","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","9.1","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","MSCI All Country World Equity","Benchmark consisting of","1","benchmark","Policy Benchmark","MSCI All Country World Equity","","","","","","","","","June 30, 2025","","","target_allocation","Benchmark composition weight","75%","%","","","","","Geometrically linked monthly average of 75% MSCI All Country World Equity and 25% Bloomberg U.S. Treasury Bond.","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Private Equity","Allocation","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","28.5","%","","","","","Private Equity 28.5 14.3 4.1 18.4 15.0 14.9","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Public Equity","Allocation","1","asset_class","Public Equity","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","27.7","%","","","","","Public Equity 27.7 20.0 12.8 10.5 9.6 11.6","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","allocation_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Real Assets","Allocation","1","asset_class","Real Assets","","","","","","","","","","June 30, 2025","","","actual_allocation","Allocation","15.6","%","","","","","Real Assets 15.6 6.1 7.4 20.8 11.4 9.0","actual","","ADJUDICATOR","ADDED","claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Long Term Pool","","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","Fiscal year 2025","","return","return","12.4%","%","","","","","In fiscal year 2025, our disciplined investment strategy produced strong results. The LTP generated a 12.4% return, contributing","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Long Term Pool","","2","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","five years","","return","return","11.8%","%","","","","","UVA’s objectives: 11.8% over five years, 9.2% over ten years, and 9.6% over twenty years (Table 1). In particular, our approach","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Long Term Pool","","3","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","ten years","","return","return","9.2%","%","","","","","UVA’s objectives: 11.8% over five years, 9.2% over ten years, and 9.6% over twenty years (Table 1). In particular, our approach","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Long Term Pool","","4","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","twenty years","","return","return","9.6%","%","","","","","UVA’s objectives: 11.8% over five years, 9.2% over ten years, and 9.6% over twenty years (Table 1). In particular, our approach","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Private Equity","","1","asset_class","Private Equity","","","","","","","","","","June 30, 2025","past two decades","","return","return","14.9%","%","","","","","Equity return of 14.9% per year over","actual","","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","NARRATIVE","Long Term Pool Performance","Long Term Pool Performance","Private Equity","","2","asset_class","Private Equity","","","","","","","","","","June 30, 2025","past two decades","","alpha","Difference","6%","%","","","","","ACWI by over 6%. This exemplary long-","actual","condition=over","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Long Term Pool","10 Years","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","10 Years","","return","Relative Performance","9.2%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Long Term Pool","20 Years","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","20 Years","","return","Relative Performance","9.6%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Long Term Pool","5 Years","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","5 Years","","return","Relative Performance","11.8%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Policy Portfolio","10 Years","1","benchmark","Policy Portfolio","","","","","","","","","","June 30, 2025","10 Years","","return","Relative Performance","8.5%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Policy Portfolio","20 Years","1","benchmark","Policy Portfolio","","","","","","","","","","June 30, 2025","20 Years","","return","Relative Performance","7.5%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","Policy Portfolio","5 Years","1","benchmark","Policy Portfolio","","","","","","","","","","June 30, 2025","5 Years","","return","Relative Performance","10.6%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","VERIFIED_ONE_SIDED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","10 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","10 Years","","return","Relative Performance","7.4%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","20 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","20 Years","","return","Relative Performance","7.1%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","FIGURE","Long Term Pool Performance","Long Term Pool Relative Performance","TUCS All Master Trust Universe Median","5 Years","1","peer_group","TUCS All Master Trust Universe Median","","","","","","","","","","June 30, 2025","5 Years","","return","Relative Performance","8.7%","%","","","","","Annualized through June 30, 2025","actual","IMAGE_ONLY: PNG page-002 resolves the bar label; TXT graph text layer is duplicated or garbled.","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","10YR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","4.4","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","1YR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","2.5","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","20YR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","5.7","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","3YR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","5.4","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Absolute Return","5YR","1","asset_class","Absolute Return","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","6.4","%","","","","","Absolute Return 8.6 2.5 5.4 6.4 4.4 5.7","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","10YR","1","asset_class","Cash","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","1.7","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","1YR","1","asset_class","Cash","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","3.8","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","3YR","1","asset_class","Cash","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","4.0","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Cash","5YR","1","asset_class","Cash","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","2.4","%","","","","","Cash 1.4 3.8 4.0 2.4 1.7 --","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","10YR","1","asset_class","Credit","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","6.9","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","1YR","1","asset_class","Credit","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","11.3","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","20YR","1","asset_class","Credit","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","6.9","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","3YR","1","asset_class","Credit","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","8.8","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Credit","5YR","1","asset_class","Credit","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","9.9","%","","","","","Credit 4.6 11.3 8.8 9.9 6.9 6.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","10YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","1.7","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","1YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","4.5","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","20YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","2.9","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","3YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","0.7","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Fixed Income","5YR","1","asset_class","Fixed Income","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","(0.9)","%","","","","","Fixed Income 4.5 4.5 0.7 (0.9) 1.7 2.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","10YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","9.2","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","1YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","12.4","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","20YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","9.6","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","3YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","3YR","","return","Investment Returns","7.2","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long Term Pool","5YR","1","portfolio","Long Term Pool","","","","","","","","","","June 30, 2025","5YR","","return","Investment Returns","11.8","%","","","","","Long Term Pool(2) 100.0 12.4 7.2 11.8 9.2 9.6","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","10YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","10YR","","return","Investment Returns","4.8","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","A+B+ADJUDICATOR","RESOLVED","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","1YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","1YR","","return","Investment Returns","7.1","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","B","RESOLVED","gpt-5"
"2026-08-22.2","SRC375","f61eeefaffa1b3e41935961142f563d3887f3c3e621e726449d5826821bce017","Institutional_Report","03-institutional-report","CORE","ADJUDICATED","performance_observation","2","TABLE","Long Term Pool Performance","Long Term Pool Strategy Allocation and Investment Returns","Long/Short Equity","20YR","1","asset_class","Long/Short Equity","","","","","","","","","","June 30, 2025","20YR","","return","Investment Returns","6.9","%","","","","","Long/Short Equity 9.1 7.1 6.8 5.4 4.8 6.9","actual","","B","RESOLVED","gpt-5"
