observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes,definition_keys,method,fee_basis,value_scope,canonical_measure_id,mapping_rule_id,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,is_monetary,lineage_pair_id,lineage_pair_status,lineage_a_row_number,lineage_b_row_number,lineage_difference_fields,lineage_resolution_decision,lineage_resolution_reason,lineage_source_sha256,effective_vintage_year,vintage_year_origin,vintage_year_source_observation_id,vintage_year_source_document_id,vintage_year_source_page,vintage_year_source_quote,effective_strategy,strategy_origin,strategy_source_observation_id,strategy_source_document_id,strategy_source_page,strategy_source_quote,effective_asset_class,asset_class_origin,asset_class_source_observation_id,asset_class_source_document_id,asset_class_source_page,asset_class_source_quote,effective_geography,geography_origin,geography_source_observation_id,geography_source_document_id,geography_source_page,geography_source_quote,promotion_status,fund_period_ids,quality_status,failed_quality_rules,analysis_result_ids
d3b29abe7a965d72ce3c,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,2,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"Rochelle Park, NJ",2012,,day,"March 31, 2018",2018-03-31,,,,,percent,10.26%,10.26,,positive,,%,absolute,1,,,,,10.26%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Retail,,,,Retail,false,PAIR_2B58B77B8E729D514B4F729B,A_ONLY,11,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2012,PRINTED_ON_ROW,d3b29abe7a965d72ce3c,SRC034,4,10.26%,,MISSING,,,,,,MISSING,,,,,"Rochelle Park, NJ",PRINTED_ON_ROW,d3b29abe7a965d72ce3c,SRC034,4,10.26%,NON_FUND_GRAIN,,NOT_CHECKED,,
391ce5f4fc89a7cc8fed,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,3,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"Durham, NC & Rochester, NY",2011,,day,"March 31, 2018",2018-03-31,,,,,percent,20.53%,20.53,,positive,,%,absolute,1,,,,,20.53%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Commercial Equip. & Services,,,,Commercial Equipment & Services,false,PAIR_9111DE7FF2F0E142D277527C,A_ONLY,12,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2011,PRINTED_ON_ROW,391ce5f4fc89a7cc8fed,SRC034,4,20.53%,,MISSING,,,,,,MISSING,,,,,"Durham, NC & Rochester, NY",PRINTED_ON_ROW,391ce5f4fc89a7cc8fed,SRC034,4,20.53%,NON_FUND_GRAIN,,NOT_CHECKED,,
4fabe15ddc3855edbb47,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,4,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"Herndon, VA",2013,,day,"March 31, 2018",2018-03-31,,,,,percent,21.21%,21.21,,positive,,%,absolute,1,,,,,21.21%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Hospitality,,,,Hospitality,false,PAIR_3319AA38F0EEDBCBB84A46C3,A_ONLY,13,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2013,PRINTED_ON_ROW,4fabe15ddc3855edbb47,SRC034,4,21.21%,,MISSING,,,,,,MISSING,,,,,"Herndon, VA",PRINTED_ON_ROW,4fabe15ddc3855edbb47,SRC034,4,21.21%,NON_FUND_GRAIN,,NOT_CHECKED,,
9f21df366069298c5133,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,5,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"Charlotte, NC",2011,,day,"March 31, 2018",2018-03-31,,,,,percent,0.68%,0.68,,positive,,%,absolute,1,,,,,0.68%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Media,,,,Media,false,PAIR_AF24208D72CDB6F33659B9E5,A_ONLY,14,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2011,PRINTED_ON_ROW,9f21df366069298c5133,SRC034,4,0.68%,,MISSING,,,,,,MISSING,,,,,"Charlotte, NC",PRINTED_ON_ROW,9f21df366069298c5133,SRC034,4,0.68%,NON_FUND_GRAIN,,NOT_CHECKED,,
c928a37f2244812fddc0,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,6,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"New Bern, NC",2013,,day,"March 31, 2018",2018-03-31,,,,,percent,9.81%,9.81,,positive,,%,absolute,1,,,,,9.81%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Manufacturing,,,,Manufacturing,false,PAIR_4B57CEC8F5398E0B5863F9B0,A_ONLY,15,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2013,PRINTED_ON_ROW,c928a37f2244812fddc0,SRC034,4,9.81%,,MISSING,,,,,,MISSING,,,,,"New Bern, NC",PRINTED_ON_ROW,c928a37f2244812fddc0,SRC034,4,9.81%,NON_FUND_GRAIN,,NOT_CHECKED,,
fe145196badce8ccf24c,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,% of Partners' Capital,7,position_observation,position_observation.portfolio_weight,portfolio_weight,% of Partners' Capital,investment,,,REDACTED,,,,,,,,,,"Meriden, CT",2008,,day,"March 31, 2018",2018-03-31,,,,,percent,0.23%,0.23,,positive,,%,absolute,1,,,,,0.23%,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Retail,,,,Retail,false,PAIR_EA621C1D3C60D351CCCBFCCD,A_ONLY,16,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2008,PRINTED_ON_ROW,fe145196badce8ccf24c,SRC034,4,0.23%,,MISSING,,,,,,MISSING,,,,,"Meriden, CT",PRINTED_ON_ROW,fe145196badce8ccf24c,SRC034,4,0.23%,NON_FUND_GRAIN,,NOT_CHECKED,,
eeafbc0b5b57f6adcc5b,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,1,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Philadelphia, PA",2009,,day,"March 31, 2018",2018-03-31,,,,,currency,"$89,000,000",89000000,,positive,USD,,absolute,1,$,,,,000'000'68$,actual,RESOLVED,A+ADJUDICATOR,claude-sonnet-5+claude-opus-5,2026-08-22.2,IMAGE_ONLY: verified against page-004.png; OCR digit-reverses this value (prints as 000'000'68$); true value read from the image.,,,,,,,Defense,,,,Defense,true,PAIR_DFFDEEF7A8C593B701633CE1,A_ONLY,17,,,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped; one-sided row confirmed printed on page 4 from the page image. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2009,PRINTED_ON_ROW,eeafbc0b5b57f6adcc5b,SRC034,4,000'000'68$,,MISSING,,,,,,MISSING,,,,,"Philadelphia, PA",PRINTED_ON_ROW,eeafbc0b5b57f6adcc5b,SRC034,4,000'000'68$,NON_FUND_GRAIN,,NOT_CHECKED,,
0e1a197ffe06bf47841b,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,2,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Rochelle Park, NJ",2012,,day,"March 31, 2018",2018-03-31,,,,,number,"3,073,705",3073705,,positive,USD,,absolute,1,$,,,,"3,073,705",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Retail,,,,Retail,true,PAIR_E84157E33A86FAC3E6C6AB9D,CLASSIFICATION_CONFLICT,18,19,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2012,PRINTED_ON_ROW,0e1a197ffe06bf47841b,SRC034,4,"3,073,705",,MISSING,,,,,,MISSING,,,,,"Rochelle Park, NJ",PRINTED_ON_ROW,0e1a197ffe06bf47841b,SRC034,4,"3,073,705",NON_FUND_GRAIN,,NOT_CHECKED,,
2da4e73e6f300c12d17d,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,3,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Durham, NC & Rochester, NY",2011,,day,"March 31, 2018",2018-03-31,,,,,number,"43,204,400",43204400,,positive,USD,,absolute,1,$,,,,"43,204,400",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Commercial Equip. & Services,,,,Commercial Equipment & Services,true,PAIR_9F96514F60CB71E345AB7CF3,CLASSIFICATION_CONFLICT,19,9,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2011,PRINTED_ON_ROW,2da4e73e6f300c12d17d,SRC034,4,"43,204,400",,MISSING,,,,,,MISSING,,,,,"Durham, NC & Rochester, NY",PRINTED_ON_ROW,2da4e73e6f300c12d17d,SRC034,4,"43,204,400",NON_FUND_GRAIN,,NOT_CHECKED,,
b1c88a180bffcf32a854,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,4,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Herndon, VA",2013,,day,"March 31, 2018",2018-03-31,,,,,number,"43,376,204",43376204,,positive,USD,,absolute,1,$,,,,43.376.204,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,IMAGE_ONLY: verified against page-004.png; OCR renders this comma-grouped number with periods (43.376.204); true value read from the image.,,,,,,,Hospitality,,,,Hospitality,true,PAIR_ED223123F9F43FC35A6E6050,CLASSIFICATION_CONFLICT,20,13,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2013,PRINTED_ON_ROW,b1c88a180bffcf32a854,SRC034,4,43.376.204,,MISSING,,,,,,MISSING,,,,,"Herndon, VA",PRINTED_ON_ROW,b1c88a180bffcf32a854,SRC034,4,43.376.204,NON_FUND_GRAIN,,NOT_CHECKED,,
3f2c9a09b40fb821a54b,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,5,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Charlotte, NC",2011,,day,"March 31, 2018",2018-03-31,,,,,number,"49,457,930",49457930,,positive,USD,,absolute,1,$,,,,49.457.930,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,IMAGE_ONLY: verified against page-004.png; OCR renders this comma-grouped number with periods (49.457.930); true value read from the image.,,,,,,,Media,,,,Media,true,PAIR_52066D225C565391DB05B8E0,CLASSIFICATION_CONFLICT,21,17,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2011,PRINTED_ON_ROW,3f2c9a09b40fb821a54b,SRC034,4,49.457.930,,MISSING,,,,,,MISSING,,,,,"Charlotte, NC",PRINTED_ON_ROW,3f2c9a09b40fb821a54b,SRC034,4,49.457.930,NON_FUND_GRAIN,,NOT_CHECKED,,
45953593086ec10d3a77,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,6,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"New Bern, NC",2013,,day,"March 31, 2018",2018-03-31,,,,,number,"34,813,999",34813999,,positive,USD,,absolute,1,$,,,,"34,813,999",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Manufacturing,,,,Manufacturing,true,PAIR_EFF61DDF54CE10919E024FF4,CLASSIFICATION_CONFLICT,22,15,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2013,PRINTED_ON_ROW,45953593086ec10d3a77,SRC034,4,"34,813,999",,MISSING,,,,,,MISSING,,,,,"New Bern, NC",PRINTED_ON_ROW,45953593086ec10d3a77,SRC034,4,"34,813,999",NON_FUND_GRAIN,,NOT_CHECKED,,
e00d41cf3b0bd16275fb,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Cost,7,position_observation,position_observation.cost,cost,Cost,investment,,,REDACTED,,,,,,,,,,"Meriden, CT",2008,,day,"March 31, 2018",2018-03-31,,,,,number,"152,562,871",152562871,,positive,USD,,absolute,1,$,,,,"152,562,871",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,,,,Retail,,,,Retail,true,PAIR_0C6F4B49DEED7814CB3493B4,CLASSIFICATION_CONFLICT,23,20,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2008,PRINTED_ON_ROW,e00d41cf3b0bd16275fb,SRC034,4,"152,562,871",,MISSING,,,,,,MISSING,,,,,"Meriden, CT",PRINTED_ON_ROW,e00d41cf3b0bd16275fb,SRC034,4,"152,562,871",NON_FUND_GRAIN,,NOT_CHECKED,,
55c71a354ce9583abfc3,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Fair value,1,position_observation,position_observation.fair_value,fair_value,Fair value,investment,,,REDACTED,,,,,,,,,,"Philadelphia, PA",2009,,day,"March 31, 2018",2018-03-31,,,,,currency,"$150,000,000",150000000,,positive,USD,,absolute,1,$,,,,"$150,000.000",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; OCR renders this comma-grouped number with a period (150,000.000); true value read from the image.",,,,single_holding,,,Defense,,,,Defense,true,PAIR_B9F72E3F7E752BF3D1BEB504,CLASSIFICATION_CONFLICT,24,12,record_family|source_section|source_row_label|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.; Source review: p4: Combined Schedule of Investments (The schedule lists separate redacted investments.) | p4: Combined Schedule of Investments (Printed heading or definition supporting the source-reviewed qualifier.) | p4: Combined Schedule of Investments (Supersedes SR1642: the printed entity or table label is context, not a measurement basis; source labels retain its scope.)",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2009,PRINTED_ON_ROW,55c71a354ce9583abfc3,SRC034,4,"$150,000.000",,MISSING,,,,,,MISSING,,,,,"Philadelphia, PA",PRINTED_ON_ROW,55c71a354ce9583abfc3,SRC034,4,"$150,000.000",NON_FUND_GRAIN,,NOT_CHECKED,,
9fe719ee5c6dcbc7cf62,SRC034,01-financials,Financials,CORE,fd18d421ead487521a9a,4,TABLE,Combined Schedule of Investments,Combined Schedule of Investments,REDACTED,Fair value,2,position_observation,position_observation.fair_value,fair_value,Fair value,investment,,,REDACTED,,,,,,,,,,"Rochelle Park, NJ",2012,,day,"March 31, 2018",2018-03-31,,,,,number,"45,000,000",45000000,,positive,USD,,absolute,1,$,,,,"45,000,000",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+GPT-5+claude-opus-5,2026-08-22.2,"IMAGE_ONLY: verified against page-004.png; investment name is redacted (blacked out) in the source PDF, so subject_name is recorded as REDACTED and distinguished by Industry, Headquarters, and vintage_year instead.",,,,single_holding,,,Retail,,,,Retail,true,PAIR_72AB0AA4582AF8716620CE75,CLASSIFICATION_CONFLICT,25,21,record_family|source_section|source_row_label|source_occurrence|subject_type|subject_name|asset_class|geography|vintage_year|as_of_date|currency_scale|metric_category,MERGE,"source_section is the statement's own printed title, which A left blank on every row; currency_scale is the printed `$`; the value keeps its printed currency symbol; the Schedule of Investments is a position_observation table, the only family carrying portfolio_weight for the printed `% of Partners' Capital` column that B dropped. Grouping corrected 2026-09-01: the page heads this column `Industry`, so the printed value moves to `sector` (contract 2026-09-01.2) and `asset_class` is blank because the schedule prints no asset class.; Source review: p4: Combined Schedule of Investments (The schedule lists separate redacted investments.) | p4: Combined Schedule of Investments (Printed heading or definition supporting the source-reviewed qualifier.) | p4: Combined Schedule of Investments (Supersedes SR1643: the printed entity or table label is context, not a measurement basis; source labels retain its scope.)",c6ea06465f1920417d13440de26a3aefe9611278bbfc337b5e3d6f32647895a8,2012,PRINTED_ON_ROW,9fe719ee5c6dcbc7cf62,SRC034,4,"45,000,000",,MISSING,,,,,,MISSING,,,,,"Rochelle Park, NJ",PRINTED_ON_ROW,9fe719ee5c6dcbc7cf62,SRC034,4,"45,000,000",NON_FUND_GRAIN,,NOT_CHECKED,,
