"observation_id","route","file_id","source_page","source_table","source_row_label","source_column_label","source_occurrence","record_family","metric_category","metric_value_raw","unit","pair_id","pair_status","difference_fields","a_row_number","b_row_number","resolution_row_number","resolution_decision","resolution_reason","final_row_number","source_agents","adjudication_status","source_sha256","source_pdf_path","records_a_path","records_b_path","pair_index_path","resolution_path","records_final_path"
"165e1be2b62dd55ba220","05-fund-legal-docs","SRC107","16","RISK MANAGEMENT","Discuss position and stop-loss limits and their management","UNLABELED_COLUMN_1","2","ddq_quantitative_observation","position_limit","1%","%","PAIR_6DF6681D1A56E4033F0B0BC3","CLASSIFICATION_CONFLICT","source_section|source_column_label|subject_name|metric_name","32","50","66","MERGE","Verified against page-016.png. The 1% per-name target from the same printed answer. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","47","A+B+ADJUDICATOR","RESOLVED","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","data/documents/pdf/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-final.csv"
"3c0f054898777d6097f1","05-fund-legal-docs","SRC107","16","RISK MANAGEMENT","Discuss position and stop-loss limits and their management","UNLABELED_COLUMN_1","3","ddq_quantitative_observation","position_limit","1/3rd","","PAIR_4A0E32F3A422A11F264AB215","B_ONLY","","","51","67","MERGE","Verified against page-016.png. The page prints '1/3rd', which is copied as printed; A trimmed it to '1/3'. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","48","A+B+ADJUDICATOR","RESOLVED","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","data/documents/pdf/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-final.csv"
"325fb2968e62e4469cc8","05-fund-legal-docs","SRC107","17","RISK MANAGEMENT","Please describe the operational risk management policy","UNLABELED_COLUMN_1","1","ddq_quantitative_observation","service_provider_count","15","","PAIR_0F24BC9DF9961A7A8785386E","B_ONLY","","","52","69","MERGE","Verified against page-017.png. source_table is RISK MANAGEMENT: this question sits under the RISK MANAGEMENT banner carried over from page 16, and the EXTERNAL CONTROLS banner A used starts further down page 17 above a different question. The value is 15; 'up to' is a qualifier and the value column carries the numeral alone. source_column_label is UNLABELED_COLUMN_1. The questionnaire is a ruled two-column table, question on the left and answer on the right, and no page prints a header over either column; the contract's rule for a TABLE row with no printed header is UNLABELED_COLUMN_<n> counting the label column as 0. A's 'Answer' appears nowhere on any page. This one field split 56 of the 72 pairs into one-sided rows. metric_name is the printed question, which is this table's row label: the rows are the measures and the single column is unheaded, so the row label names the metric. A's descriptive names are not printed anywhere and the contract forbids paraphrasing the printed words.","49","A+B+ADJUDICATOR","RESOLVED","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","data/documents/pdf/DDQ_AIMA_Bear_Stearns_HGSCS_FCIC.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC107/records-final.csv"
"fa866a4ae729ad92bc30","05-fund-legal-docs","SRC607","1","DOCUMENT","DOCUMENT","","1","document_context","","","","PAIR_CEFE716EFD9DBB4CE3D7FCA7","B_ONLY","","","1","1","MERGE","The document_context row reached adjudication as two one-sided rows because the lanes filed it on different pages. Its source_page is '1' by contract, whatever page the identity was read off, so B's page-1 row is the one that survives and A's page-29 row is rejected. A's note that a page carrying only a document_context row fails validation is correct, but page 1 also prints an eligible subscription_fund fact, so the constraint is satisfied without moving the context row. Merged because neither lane is complete: subject_name is B's 'Lubert-Adler Real Estate Fund VII, L.P.', printed verbatim on the cover, in place of A's concatenation with the document title. manager_name and investor_name are A's, dropped by B; both are printed inside this document, the general partner on pages 3, 4, 29, 41 and 43 and the purchaser on pages 5, 8, 12, 21, 41 and 43, and they are document-level facts that belong on this row alone. asset_class 'Real Estate' is dropped: the page states no asset class, it only appears inside the fund's own name, and copying subject_name into that column is barred. portfolio_name stays blank because the only candidate is the document's own title.","1","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"ceb7c66a80550b751675","05-fund-legal-docs","SRC607","1","","LUBERT-ADLER REAL ESTATE FUND VII, L.P.","","1","subscription_reference","","","","PAIR_9846FCA630A6D1622888634D","B_ONLY","","","2","3","ACCEPT_B","B_ONLY confirmed against page-001.png. The cover prints 'SUBSCRIPTION MATERIALS OF LUBERT-ADLER REAL ESTATE FUND VII, L.P.' and the paragraph beneath it names 'Lubert-Adler Real Estate Fund VII, L.P. (the ""Fund"")', so the page states which fund is being subscribed to, which is exactly the subscription_fund category. A marked the page NO_ELIGIBLE_DATA and missed it. B's row is correct as written: subject_type fund for a named vehicle, text_raw copied verbatim from the printed title, and a quote that carries it. Document ruling on prose scope, decided once and applied to all 43 pages: a whitelisted subscription fact is recorded where the page states it as a term of this subscription, which is the cover's identification of the fund, the delivery instruction naming the general partner, the questionnaire's filled answers, the operative subscription clause on page 29, and the two executed signature pages. It is not recorded where the fund or the general partner is merely named inside a representation, a definition, or explanatory prose. Recording every mention would publish the same two names about thirty times; recording none of them loses the terms the subscription actually sets.","2","B","VERIFIED_ONE_SIDED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"6d732d6827ed4834eff0","05-fund-legal-docs","SRC607","3","","Lubert-Adler Group VII, L.P.","","1","subscription_reference","","","","PAIR_3BA0E8CABFD95DF89F05426B","B_ONLY","","","3","4","MERGE","B_ONLY confirmed against page-003.png. Under the printed heading 'F. Delivery of Documents' the page states 'Completed and signed Subscription Materials are to be delivered to the general partner of the Fund at the following address:' and then names 'Lubert-Adler Group VII, L.P.', so the page identifies the general partner and the row is right; A missed it. Merged rather than accepted for one correction: subject_type is 'manager', not B's 'other_printed_scope'. subject_type classifies what subject_name names, the page names this entity in its role as the fund's general partner, and 'manager' is the controlled value for that; 'other_printed_scope' is the residual bucket and must not be used where a precise value exists. The evidence_quote is widened to the delivery sentence so it proves the role as well as the name, which B's bare name did not. The street address and the named contact on the same block are left out as personal and operational details excluded for this document type.","3","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"b6e77c41eb0ef2f1391e","05-fund-legal-docs","SRC607","5","","1.2. Amount of Subscription Requested:","","1","subscription_reference","","","","","ADJUDICATOR_ADD","","","","21","ADD","Recovered from page-005.png; neither lane held it and both marked the page NO_ELIGIBLE_DATA. Question 1.2 of the Confidential Purchaser Questionnaire, 'Amount of Subscription Requested:', is completed with '$25 million'. It is the requested_commitment stated in the purchaser's own hand at the front of the document, and it reconciles with the $25,000,000 executed on pages 41 and 43. Both lanes missed it for the same mechanical reason: the completed answers on this form live in an annotation layer that the TXT does not carry, so page 5 reads as an empty form in text and only the image shows the answer.","4","ADJUDICATOR","ADDED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"3d2bf2d2a04d7e0ec162","05-fund-legal-docs","SRC607","6","","(k) Governmental plan as defined in ERISA section 3(32) and/or Code section 414(d)","","1","subscription_reference","","","","","ADJUDICATOR_ADD","","","","22","ADD","Recovered from page-006.png; neither lane held it. Question 1.3 asks the purchaser to check the form of ownership, one category only, and the box marked X is '(k) Governmental plan as defined in ERISA section 3(32) and/or Code section 414(d)'. A selected form of ownership is the printed subscriber_entity_type, and that category would otherwise be unreachable in this document type. The 3.3 accredited-investor and 3.4 qualified-purchaser boxes are left out under the same ruling: those are qualification representations, which this document type excludes, while 1.3 states what the subscriber is. Missed by both lanes because the checked box is in an annotation layer the TXT does not carry.","5","ADJUDICATOR","ADDED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"b596b0f48fbf06889e47","05-fund-legal-docs","SRC607","12","","Other entity or additional information if requested:","","1","subscription_reference","","","","","ADJUDICATOR_ADD","","","","23","ADD","Recovered from page-012.png; neither lane held it. Question 3.1 prints 'Type of entity (please select only one): - this section must be completed', none of its printed boxes is checked, and the answer is written on the line that follows: 'Other entity or additional information if requested: state government pension plan'. That is the subscriber_entity_type stated in answer to the document's own entity-type question. The other completed answers on the page are left out because no whitelisted category covers them: the date formed, the number of beneficiaries, and the purchaser's own jurisdiction of formation, which is Pennsylvania and must not be forced onto fund_jurisdiction, a field that carries the fund's Delaware organisation. Missed by both lanes because the completed answer is in an annotation layer the TXT does not carry.","6","ADJUDICATOR","ADDED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"35cc147499db5ead4469","05-fund-legal-docs","SRC607","21","IN WITNESS WHEREOF","Date","","1","subscription_reference","","","","","ADJUDICATOR_ADD","","","","24","ADD","Recovered from page-021.png; neither lane held it. The Confidential Purchaser Questionnaire is executed on this page over 'Name: Glenn E. Becker  Title: Chairman' with the date 6/25/14 written on the Date rule, which is an execution_date for this document and matches the purchaser's date on the two signature pages. The bank and wire lines below it are left out as excluded operational detail; they are in any case unfilled and point to an attachment.","7","ADJUDICATOR","ADDED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"968cf1757d4f3c22b9bc","05-fund-legal-docs","SRC607","29","","1. Subscription","","1","subscription_reference","","","","PAIR_86B4387926181A551798FB80","A_ONLY","","2","","5","MERGE","Page 29 carries three eligible facts and both lanes reached all three, but each keyed them its own way, so two of them arrived as four one-sided rows. Keys are settled on A's reading and content on B's. A's source_row_label '1. Subscription' is the label the page actually prints over the provision, with the two facts under it taking occurrence 1 and 2; B's labels, 'a Delaware limited partnership' and 'Lubert-Adler Real Estate Fund VII, L.P.', are phrases lifted out of the sentence and are not printed labels of anything. B's text_raw is the verbatim printed fact where A composed summarising sentences the page never prints, and text_raw is copied, not written. subject_name is A's full printed fund name in place of B's defined-term shorthand 'Fund', because where a page prints both a full name and an abbreviation the full name is taken. This row is the fund_jurisdiction fact, published once here; B's copy of the same printed cell under its own key is rejected.","8","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"d54e3d1b103904b967ff","05-fund-legal-docs","SRC607","29","","1. Subscription","","2","subscription_reference","","","","PAIR_763AF8A719B08F1D9989F18A","A_ONLY","","3","","7","MERGE","Page 29 carries three eligible facts and both lanes reached all three, but each keyed them its own way, so two of them arrived as four one-sided rows. Keys are settled on A's reading and content on B's. A's source_row_label '1. Subscription' is the label the page actually prints over the provision, with the two facts under it taking occurrence 1 and 2; B's labels, 'a Delaware limited partnership' and 'Lubert-Adler Real Estate Fund VII, L.P.', are phrases lifted out of the sentence and are not printed labels of anything. B's text_raw is the verbatim printed fact where A composed summarising sentences the page never prints, and text_raw is copied, not written. subject_name is A's full printed fund name in place of B's defined-term shorthand 'Fund', because where a page prints both a full name and an abbreviation the full name is taken. This row is the subscription_fund fact, the second of the two facts printed under '1. Subscription' and so occurrence 2; B's copy under its own key is rejected.","9","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"f863e94108d61f978620","05-fund-legal-docs","SRC607","29","","To:","","1","subscription_reference","","","","PAIR_0621CB10385B487767DF23FF","VALUE_CONFLICT","source_row_label|subject_type|text_raw","4","4","9","MERGE","The file's only paired conflict, and it is not two readings of a value: both lanes read the same printed line, 'To:  Lubert-Adler Group VII, L.P.'. source_row_label is B's 'To:', the label the page prints, where A took the whole line including the value into the label. text_raw is B's verbatim 'Lubert-Adler Group VII, L.P.'; A's text_raw is a sentence the page never prints, and text_raw is copied, not composed. subject_type is A's 'manager': the page addresses this entity as the fund's general partner, so the precise controlled value applies and B's residual 'other_printed_scope' does not.","10","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"f6f7a034b6b27fdb4ad2","05-fund-legal-docs","SRC607","41","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","subscription_reference","","","","PAIR_2065DB1F2E126F9DD49B0113","B_ONLY","","","7","13","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The general partner's acceptance date, written in the form the page prints across its fill-ins instead of a reformatted 'July 11, 2014'.","11","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"a4e3e672e4991f32f8dc","05-fund-legal-docs","SRC607","41","IN WITNESS WHEREOF","Date","","2","subscription_reference","","","","PAIR_BB40C53FFF5ABBDD08A7B0F7","B_ONLY","","","8","11","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The Purchaser's execution date. Occurrence is 2, not A's 1: the page prints 'Date' twice on the same line, once under the individual purchasers' column and once under the column that is signed, and occurrence counts every printing of the label.","12","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"c067cf2529647681c73a","05-fund-legal-docs","SRC607","41","IN WITNESS WHEREOF","Lubert-Adler Group VII, L.P.","","1","subscription_reference","","","","PAIR_2BC60A260DAEB1C201BCA612","B_ONLY","","","9","14","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The general partner's own execution block, 'Lubert-Adler Group VII, L.P. By: Lubert-Adler Group VII, LLC, its general partner'.","13","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"34f4e798be79a745f8e7","05-fund-legal-docs","SRC607","41","IN WITNESS WHEREOF","The foregoing subscription is accepted by Lubert-Adler Group VII, L.P.","","1","subscription_reference","","","","PAIR_A2E35433B593FC2898C0BCE7","VALUE_CONFLICT","source_structure_type|source_section|source_table|subject_name|text_raw|condition_raw|evidence_quote","6","10","12","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The amount the general partner accepted, equal to the amount subscribed. The acceptance date is carried in condition_raw and is also its own execution_date row.","14","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"7c366acbd73ab62dfac0","05-fund-legal-docs","SRC607","41","IN WITNESS WHEREOF","U.S. Dollar amount of Interests purchased","","1","subscription_reference","","","","PAIR_27E10396E32E82A0FD5F1C77","VALUE_CONFLICT","source_structure_type|source_section|source_table|subject_name|text_raw","7","11","10","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The amount the Purchaser subscribed for, printed on the completion line 'U.S. Dollar amount of Interests purchased'.","15","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
"9f18e7c2a7e9056e2a20","05-fund-legal-docs","SRC607","43","IN WITNESS WHEREOF","as of this 11 day of July, 2014","","1","subscription_reference","","","","PAIR_6DF1D9883A56DBA35A96B9D1","B_ONLY","","","12","19","MERGE","Field rulings applied to every row on this signature page: source_structure_type FORM (A), because the page is a completion form of ruled fill-in lines and not running prose; source_section 'B. SUBSCRIPTION AGREEMENT' and source_table 'IN WITNESS WHEREOF' (B), which split the printed section this page belongs to, confirmed by its own 'B-13' stamp, from the block the rows sit in, where A collapsed the two into one field; and text_raw as the printed value (B), because A wrote sentences the page never prints and text_raw is copied, not composed. The general partner's acceptance date, written in the form the page prints across its fill-ins instead of a reformatted 'July 11, 2014'.","16","A+B+ADJUDICATOR","RESOLVED","89188919c2905e70708febd40bfdf0e406a89a69abccd46310a15a437ac6ec7a","data/documents/pdf/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-a.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-b.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/pair-index.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/resolution.csv","ledgers/working/pdf-extraction-csv/05-fund-legal-docs/SRC607/records-final.csv"
