"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"129","SRC280","Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024.pdf","130","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","InPoint Commercial Real Estate Income, Inc.","cdd129db8b385b3a25dee8bba6d3e03ad811b397a52c2078494f71734199bd4d","data/documents/txt/Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024.txt","data/documents/pdf/Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024.pdf","data/documents/images/Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024","data/documents/grids/Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024.csv"
"130","SRC281","Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.pdf","131","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","InPoint Commercial Real Estate Income, Inc.","e95c09a1deb0d887dd1f4ccc9d33ffa091e33f208ed9cc3edb65b8ae313e9d3f","data/documents/txt/Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.txt","data/documents/pdf/Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.pdf","data/documents/images/Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025","data/documents/grids/Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.csv"
"131","SRC279","Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","132","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","FS Credit Real Estate Income Trust, Inc.","e91ea36f8ce32bc7bc645355a45f74ea73aed6cf5ba49e33fd5d7f21f9b447e6","data/documents/txt/Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.txt","data/documents/pdf/Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf","data/documents/images/Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025","data/documents/grids/Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.csv"
"132","SRC302","Financials_Greencoat_UK_Wind_Annual_Report_FY2024.pdf","132","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Greencoat UK Wind PLC","4c273a446e6016b41eb12f0fa110b96709256e76c60a56d116761764cad3b17d","data/documents/txt/Financials_Greencoat_UK_Wind_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Greencoat_UK_Wind_Annual_Report_FY2024.pdf","data/documents/images/Financials_Greencoat_UK_Wind_Annual_Report_FY2024","data/documents/grids/Financials_Greencoat_UK_Wind_Annual_Report_FY2024.csv"
"133","SRC424","Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf","132","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Invesco Commercial Real Estate Finance Trust, Inc.","9c566acc620c07dae9aa7c98d46bc9595ea202ca9479e67d9b20cf629ef3585c","data/documents/txt/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025","data/documents/grids/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.csv"
"134","SRC209","Financials_Kansas_KPERS_ACFR_FY2025.pdf","133","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Kansas Public Employees Retirement System (KPERS)","9573eba6ccd25c08e99aefb04e6d6a91e060677303d0bceb0c4fd590d37d9c7f","data/documents/txt/Financials_Kansas_KPERS_ACFR_FY2025.txt","data/documents/pdf/Financials_Kansas_KPERS_ACFR_FY2025.pdf","data/documents/images/Financials_Kansas_KPERS_ACFR_FY2025","data/documents/grids/Financials_Kansas_KPERS_ACFR_FY2025.csv"
"135","SRC277","Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.pdf","133","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Sculptor Diversified Real Estate Income Trust, Inc.","de862194a32a4fc5f5036ddaa8c90fe74962d58331222d86a9d0504606e582cb","data/documents/txt/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023","data/documents/grids/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.csv"
"136","SRC106","Financials_Tetragon_Financial_Group_Annual2022.pdf","136","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Tetragon Financial Group Limited","d7add5dd02074a124d38489ada98cb96a15b2d17b197ec0c42f2a1da61215161","data/documents/txt/Financials_Tetragon_Financial_Group_Annual2022.txt","data/documents/pdf/Financials_Tetragon_Financial_Group_Annual2022.pdf","data/documents/images/Financials_Tetragon_Financial_Group_Annual2022","data/documents/grids/Financials_Tetragon_Financial_Group_Annual2022.csv"
"137","SRC258","Financials_JLLIPT_Annual_Report_FY2024.pdf","136","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","JLL Income Property Trust, Inc.","eda8c18a4dda79d2bc68fdc1827896cad1e0edfe97ab5cd7d3b50bcdb3f6f441","data/documents/txt/Financials_JLLIPT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_JLLIPT_Annual_Report_FY2024.pdf","data/documents/images/Financials_JLLIPT_Annual_Report_FY2024","data/documents/grids/Financials_JLLIPT_Annual_Report_FY2024.csv"
"138","SRC303","Financials_Greencoat_UK_Wind_Annual_Report_FY2025.pdf","136","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Greencoat UK Wind PLC","347ae7f41aba5cfdccbbf896750515f06d39c4a8f8a78a5ef4852762d52bfad0","data/documents/txt/Financials_Greencoat_UK_Wind_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Greencoat_UK_Wind_Annual_Report_FY2025.pdf","data/documents/images/Financials_Greencoat_UK_Wind_Annual_Report_FY2025","data/documents/grids/Financials_Greencoat_UK_Wind_Annual_Report_FY2025.csv"
"139","SRC273","Financials_RREEF_Property_Trust_Annual_Report_FY2022.pdf","138","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RREEF Property Trust, Inc.","5f2eb6eb6ec9f116b084691df0bbf3152ab8f75314be762289808c88c27ebfe9","data/documents/txt/Financials_RREEF_Property_Trust_Annual_Report_FY2022.txt","data/documents/pdf/Financials_RREEF_Property_Trust_Annual_Report_FY2022.pdf","data/documents/images/Financials_RREEF_Property_Trust_Annual_Report_FY2022","data/documents/grids/Financials_RREEF_Property_Trust_Annual_Report_FY2022.csv"
"140","SRC276","Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024.pdf","138","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Sculptor Diversified Real Estate Income Trust, Inc.","003b7bb4a5683513788bb1ec2a8149e4e8323612d36886347e78735fb90dabbb","data/documents/txt/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024","data/documents/grids/Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024.csv"
"141","SRC191","Financials_Nevada_PERS_ACFR_FY2024.pdf","139","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Public Employees' Retirement System of Nevada","67d8ca6a787bbbbc1ed2450544128ccd1bfe8e21db9cdc9ddde8888351f84b03","data/documents/txt/Financials_Nevada_PERS_ACFR_FY2024.txt","data/documents/pdf/Financials_Nevada_PERS_ACFR_FY2024.pdf","data/documents/images/Financials_Nevada_PERS_ACFR_FY2024","data/documents/grids/Financials_Nevada_PERS_ACFR_FY2024.csv"
"142","SRC259","Financials_JLLIPT_Annual_Report_FY2023.pdf","139","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","JLL Income Property Trust, Inc.","332c6e91a52c3902096bf721cf1fa169273fa0f0960f152914b3e145952e9406","data/documents/txt/Financials_JLLIPT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_JLLIPT_Annual_Report_FY2023.pdf","data/documents/images/Financials_JLLIPT_Annual_Report_FY2023","data/documents/grids/Financials_JLLIPT_Annual_Report_FY2023.csv"
"143","SRC271","Financials_RREEF_Property_Trust_Annual_Report_FY2025.pdf","140","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RREEF Property Trust, Inc.","4cc2f679314d96786553d2919f317d3cab675e8d682119cedb14f68966f13b2f","data/documents/txt/Financials_RREEF_Property_Trust_Annual_Report_FY2025.txt","data/documents/pdf/Financials_RREEF_Property_Trust_Annual_Report_FY2025.pdf","data/documents/images/Financials_RREEF_Property_Trust_Annual_Report_FY2025","data/documents/grids/Financials_RREEF_Property_Trust_Annual_Report_FY2025.csv"
"144","SRC292","Financials_Pantheon_Infrastructure_Annual_Report_FY2024.pdf","140","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pantheon Infrastructure Plc","e7c29aea4c824e2869920f49ea7ad3114ba8567bc95ac16ff97707c60d7639cd","data/documents/txt/Financials_Pantheon_Infrastructure_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Pantheon_Infrastructure_Annual_Report_FY2024.pdf","data/documents/images/Financials_Pantheon_Infrastructure_Annual_Report_FY2024","data/documents/grids/Financials_Pantheon_Infrastructure_Annual_Report_FY2024.csv"
"145","SRC293","Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024.pdf","140","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","BBGI Global Infrastructure S.A.","b247928e7323039c025d393511ff830b103b3d12b677b030bafad639e213b1ec","data/documents/txt/Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024.txt","data/documents/pdf/Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024.pdf","data/documents/images/Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024","data/documents/grids/Financials_BBGI_Global_Infrastructure_Annual_Report_FY2024.csv"
"146","SRC304","Financials_Sofina_Annual_Report_FY2024.pdf","140","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Sofina Societe Anonyme","4159003533847e2474bc330a1c34f782f82ed85ae4de35f1e6734948b6f43235","data/documents/txt/Financials_Sofina_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Sofina_Annual_Report_FY2024.pdf","data/documents/images/Financials_Sofina_Annual_Report_FY2024","data/documents/grids/Financials_Sofina_Annual_Report_FY2024.csv"
"147","SRC346","Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf","141","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Aware Super (lodged with ASIC)","490b7f667dc276a0fedb2051d7bb99754d7f16bebb9d859bb01f258b686b6f92","data/documents/txt/Financials_Aware_Super_ASIC_Financial_Report_FY2025.txt","data/documents/pdf/Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf","data/documents/images/Financials_Aware_Super_ASIC_Financial_Report_FY2025","data/documents/grids/Financials_Aware_Super_ASIC_Financial_Report_FY2025.csv"
"148","SRC246","Financials_JLL_Income_Property_Trust_ARS_FY2025.pdf","142","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","JLL Income Property Trust, Inc.","585f55beaa516def5f825a0dd02f518fdc690c5bcc254b63172601464b5e9e7e","data/documents/txt/Financials_JLL_Income_Property_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_JLL_Income_Property_Trust_ARS_FY2025.pdf","data/documents/images/Financials_JLL_Income_Property_Trust_ARS_FY2025","data/documents/grids/Financials_JLL_Income_Property_Trust_ARS_FY2025.csv"
"149","SRC439","Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf","142","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers Luxembourg","f06004ad7589b024c93c3c67e58b4d33d3c1d01aa12ae8c822a04e1be2a914a8","data/documents/txt/Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.txt","data/documents/pdf/Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf","data/documents/images/Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report","data/documents/grids/Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.csv"
"150","SRC312","Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun.pdf","143","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Seraphim Space Investment Trust plc","f17f48fbfe882a7f95b363c072e7d593733b3c808a0f8dba155c5a273e9f4ae8","data/documents/txt/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun.txt","data/documents/pdf/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun.pdf","data/documents/images/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun","data/documents/grids/Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun.csv"
"151","SRC228","Financials_Sculptor_Diversified_Real_Estate_Income_Trust_ARS_FY2025.pdf","144","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Sculptor Diversified Real Estate Income Trust, Inc.","b75b2bb6e4b1c2c1e46abcfbbf6235e7cb7fa78f29d1aebdba44571308dccf46","data/documents/txt/Financials_Sculptor_Diversified_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Sculptor_Diversified_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Sculptor_Diversified_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_Sculptor_Diversified_Real_Estate_Income_Trust_ARS_FY2025.csv"
"152","SRC274","Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.pdf","144","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cantor Fitzgerald Income Trust, Inc.","16c160b08b62adc33364171cb6ef64065911d0bd26956b98ecc387f2cbbcb1f5","data/documents/txt/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.pdf","data/documents/images/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024","data/documents/grids/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.csv"
"153","SRC275","Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.pdf","144","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cantor Fitzgerald Income Trust, Inc.","64fcb92e36765dbf0c143cbbe3975081036b4f6bebe4edda903bb832e1b5337d","data/documents/txt/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.pdf","data/documents/images/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023","data/documents/grids/Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.csv"
"154","SRC086","Financials_CohnReznick_Hedge_Fund_Illustrative_2025.pdf","145","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","CohnReznick LLP","45b3917414654733947eafd6d417782f49dfe4fa813660179ffccb9c74d8c30c","data/documents/txt/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.txt","data/documents/pdf/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.pdf","data/documents/images/Financials_CohnReznick_Hedge_Fund_Illustrative_2025","data/documents/grids/Financials_CohnReznick_Hedge_Fund_Illustrative_2025.csv"
"155","SRC230","Financials_Strategic_Storage_Trust_VI_ARS_FY2025.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Strategic Storage Trust VI, Inc. (SmartStop sponsor)","0363635fdd552c0e98d81e406bed8b838d06a668766e958bb6507f5f92b48b56","data/documents/txt/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.txt","data/documents/pdf/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.pdf","data/documents/images/Financials_Strategic_Storage_Trust_VI_ARS_FY2025","data/documents/grids/Financials_Strategic_Storage_Trust_VI_ARS_FY2025.csv"
"156","SRC255","Financials_SREIT_Annual_Report_FY2022.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","06dd44973e633393d0a986530366bcbfed3f7431068958dfddceb2571b5507cb","data/documents/txt/Financials_SREIT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2022.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2022","data/documents/grids/Financials_SREIT_Annual_Report_FY2022.csv"
"157","SRC272","Financials_RREEF_Property_Trust_Annual_Report_FY2023.pdf","148","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","RREEF Property Trust, Inc.","de51d8144fe8edde1cad3ae2d525fbfc434016bf7ad0605981de2c10d79e965d","data/documents/txt/Financials_RREEF_Property_Trust_Annual_Report_FY2023.txt","data/documents/pdf/Financials_RREEF_Property_Trust_Annual_Report_FY2023.pdf","data/documents/images/Financials_RREEF_Property_Trust_Annual_Report_FY2023","data/documents/grids/Financials_RREEF_Property_Trust_Annual_Report_FY2023.csv"
"158","SRC232","Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.pdf","149","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Franklin BSP Realty Trust, Inc.","31ef8bab0b5bda0f96fb92024ebca8d80f53406ed09c4805470e04e3ca04b315","data/documents/txt/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025","data/documents/grids/Financials_Franklin_BSP_Realty_Trust_ARS_FY2025.csv"
"159","SRC260","Financials_JLLIPT_Annual_Report_FY2022.pdf","150","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","JLL Income Property Trust, Inc.","b0a5a17ea62a5086472a4e4d54bf4a6c7ed6aa0719c1d0898d997391abdee989","data/documents/txt/Financials_JLLIPT_Annual_Report_FY2022.txt","data/documents/pdf/Financials_JLLIPT_Annual_Report_FY2022.pdf","data/documents/images/Financials_JLLIPT_Annual_Report_FY2022","data/documents/grids/Financials_JLLIPT_Annual_Report_FY2022.csv"
"160","SRC044","Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.pdf","151","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sixth Street Specialty Lending, Inc. (TSLX)","fcbdd4a82bccc6721aac05c34cc7d165162f026d302d8e20f9c6f571cb5f3dbb","data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025","data/documents/grids/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.csv"
"161","SRC235","Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.pdf","151","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sixth Street Specialty Lending, Inc. (TSLX)","35378147e21515aa325fd0006b9eb3810c261df445ea7152ef043f4e8facf213","data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.txt","data/documents/pdf/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.pdf","data/documents/images/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024","data/documents/grids/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.csv"
"162","SRC285","Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.pdf","152","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","589d697ad450735b0a284a4cdd7af67070b352eecf39c12cde5deed91fe0e85e","data/documents/txt/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.pdf","data/documents/images/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023","data/documents/grids/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.csv"
"163","SRC306","Financials_Gimv_Annual_Report_FY2023_2024_Mar.pdf","152","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Gimv NV","a13f0cb39a18b028faa108538ca207ee2851907a9628665513d15cd3e8c533ab","data/documents/txt/Financials_Gimv_Annual_Report_FY2023_2024_Mar.txt","data/documents/pdf/Financials_Gimv_Annual_Report_FY2023_2024_Mar.pdf","data/documents/images/Financials_Gimv_Annual_Report_FY2023_2024_Mar","data/documents/grids/Financials_Gimv_Annual_Report_FY2023_2024_Mar.csv"
"164","SRC229","Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.pdf","156","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","J.P. Morgan Real Estate Income Trust, Inc.","3c381a4c68d881aa250805ae1155c3bd7457ce8efa64ffd0fa4f16fc6d47a123","data/documents/txt/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_JPMorgan_Real_Estate_Income_Trust_ARS_FY2025.csv"
"165","SRC284","Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf","156","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","a3c58bd89f1958d2e3df28bd1355127a1b2604e72934682252bf81e4cb07afb9","data/documents/txt/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.txt","data/documents/pdf/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf","data/documents/images/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024","data/documents/grids/Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.csv"
"166","SRC231","Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.pdf","157","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc. (SREIT)","37a3978130f867e4c2cb32dea15c002aea754e34a673e617b376ebf7b1f94987","data/documents/txt/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_Starwood_Real_Estate_Income_Trust_ARS_FY2025.csv"
"167","SRC254","Financials_SREIT_Annual_Report_FY2023.pdf","157","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Starwood Real Estate Income Trust, Inc.","27bb8cf179716f0d729df5cf4351db3679967652409666e28649b96a087b1228","data/documents/txt/Financials_SREIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_SREIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_SREIT_Annual_Report_FY2023","data/documents/grids/Financials_SREIT_Annual_Report_FY2023.csv"
"168","SRC396","Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf","157","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AB Private Lending Fund (AllianceBernstein)","c73c3bd34ac2b3c82b5f569f43be6710cd4838b8f77b03a44cdc089b7fb6421d","data/documents/txt/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025","data/documents/grids/Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.csv"
"169","SRC268","Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf","158","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Hines Global Income Trust, Inc.","c9ff06d47d1bcd6c8c2a796d3d2b500c4dc2cce09de9893fa65e9d34ec1b1778","data/documents/txt/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf","data/documents/images/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024","data/documents/grids/Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.csv"
"170","SRC422","Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf","158","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Ares Industrial Real Estate Income Trust Inc.","94d2f3c6124df771a1a51f0059e49d53a61d5c811438c45d74306733da3f791e","data/documents/txt/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.txt","data/documents/pdf/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf","data/documents/images/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025","data/documents/grids/Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.csv"
