"rule_id","route","file_id","pair_id","field","old_value","new_value","source_page","evidence_page","source_quote","reason"
"SR2672","06-statements-and-economics","SRC407","PAIR_0646BFE8808E692FCE80D534","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2673","06-statements-and-economics","SRC407","PAIR_B78882D933A05C9DB55284C1","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2674","06-statements-and-economics","SRC407","PAIR_7FEBA2D6431C49A82893D939","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2675","06-statements-and-economics","SRC407","PAIR_11DDFB1BA68ED858D297373E","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2676","06-statements-and-economics","SRC407","PAIR_DD48E942E8277B375B68A540","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2677","06-statements-and-economics","SRC407","PAIR_2A789B3B4249AA2B6E9ECDD7","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2678","06-statements-and-economics","SRC407","PAIR_B7C4F670C20DA05E18ADB472","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2679","06-statements-and-economics","SRC407","PAIR_F86776B39F7107EDA13FCCE4","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2680","06-statements-and-economics","SRC407","PAIR_C4373EFF56CDD25A6974599F","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2681","06-statements-and-economics","SRC407","PAIR_7715E0D7A12A417C75D55740","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2682","06-statements-and-economics","SRC407","PAIR_84E7FB47EB226978FE7F559D","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2683","06-statements-and-economics","SRC407","PAIR_695C5B4C8B5E865823AC0B2D","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2684","06-statements-and-economics","SRC407","PAIR_77547039261B3BDA0C2C550C","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2685","06-statements-and-economics","SRC407","PAIR_DE3FBA1CA85ED449704502FB","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2686","06-statements-and-economics","SRC407","PAIR_5CD291B067688EA5E48A46BC","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2687","06-statements-and-economics","SRC407","PAIR_C21EA88993F70A48942EEF18","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2688","06-statements-and-economics","SRC407","PAIR_1E6990EB0DA84084347FB406","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2689","06-statements-and-economics","SRC407","PAIR_D3150F556A7967B803B69B57","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2690","06-statements-and-economics","SRC407","PAIR_28DA294738A5CAE164D9668B","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2691","06-statements-and-economics","SRC407","PAIR_45058EB25935BE7C835AB9DA","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2692","06-statements-and-economics","SRC407","PAIR_2E6D7B4AF7705AA835AC2483","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2693","06-statements-and-economics","SRC407","PAIR_7BEAA4F888D927D0C8C258C1","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2694","06-statements-and-economics","SRC407","PAIR_CA2351685F063EEA5DBCB85A","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2695","06-statements-and-economics","SRC407","PAIR_B279260DB57425A077560F48","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2696","06-statements-and-economics","SRC407","PAIR_6BA18A84044F98381FBD509D","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2697","06-statements-and-economics","SRC407","PAIR_344BF7FFF925966560E73783","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2698","06-statements-and-economics","SRC407","PAIR_52B8B4C07EB0DA56A073B0B6","basis_raw","","Fair Value","3","3","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2699","06-statements-and-economics","SRC407","PAIR_EE51E75A7A70D77BE112EB43","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2700","06-statements-and-economics","SRC407","PAIR_8E2EDEC50B36027C75FC4625","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2701","06-statements-and-economics","SRC407","PAIR_E67FD2DC37C6A528CBBD6A01","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2702","06-statements-and-economics","SRC407","PAIR_C9B7235702BD2C57B12CA141","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2703","06-statements-and-economics","SRC407","PAIR_9B8AE41D8D9FA8FC3C1CE27E","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2704","06-statements-and-economics","SRC407","PAIR_3B9D7C43A8D9C06D5994B2DC","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2705","06-statements-and-economics","SRC407","PAIR_D5977E37C0601CD761E5ED99","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2706","06-statements-and-economics","SRC407","PAIR_FEE5359243484FA029344B03","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2707","06-statements-and-economics","SRC407","PAIR_CA8260898FFCD471DAAAFB3A","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2708","06-statements-and-economics","SRC407","PAIR_CF487EC63363C9F3E1E0AC40","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2709","06-statements-and-economics","SRC407","PAIR_A1AC7D47D935974C428FF695","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2710","06-statements-and-economics","SRC407","PAIR_207F3FD084292B714E9A6F8A","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2711","06-statements-and-economics","SRC407","PAIR_A6863DBC1D06B2BA83151602","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2712","06-statements-and-economics","SRC407","PAIR_20C0D2485F8795007AF682DE","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2713","06-statements-and-economics","SRC407","PAIR_14B8898540AEF455E1325CBC","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2714","06-statements-and-economics","SRC407","PAIR_160DE27488D3B0DE0D5E560A","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2715","06-statements-and-economics","SRC407","PAIR_1CE6F772349D84E44AFAF922","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2716","06-statements-and-economics","SRC407","PAIR_586FD0C47558544146D5F5C9","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2717","06-statements-and-economics","SRC407","PAIR_0452BBF53F456AEAEFADC1D7","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2718","06-statements-and-economics","SRC407","PAIR_0B303CE2D44D4C63A68EFCF2","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2719","06-statements-and-economics","SRC407","PAIR_2E0573D0690A5299A3CB58FD","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2720","06-statements-and-economics","SRC407","PAIR_2F2FAB6F2C6C045517F23537","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2721","06-statements-and-economics","SRC407","PAIR_C11DB94ADEB165EF619FD864","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2722","06-statements-and-economics","SRC407","PAIR_D50746C826A938D7ABFEC7CF","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2723","06-statements-and-economics","SRC407","PAIR_79DAA236768CB69F48E03172","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2724","06-statements-and-economics","SRC407","PAIR_4A845B5F5035D7954BD3F2AD","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2725","06-statements-and-economics","SRC407","PAIR_0225F47BAEA53F4DFFE639B5","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2726","06-statements-and-economics","SRC407","PAIR_BBC698EB51FC74BF0588EFFE","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2727","06-statements-and-economics","SRC407","PAIR_EFDC899DE4F9BFAA75F84870","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2728","06-statements-and-economics","SRC407","PAIR_923C0159804802B435F0DEF7","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2729","06-statements-and-economics","SRC407","PAIR_6C4CA460DC11C7B80B94BDFA","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2730","06-statements-and-economics","SRC407","PAIR_DB2DDCD9E6F487D2F2C43229","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2731","06-statements-and-economics","SRC407","PAIR_41AE1EE8F800DF6EB10194E8","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2732","06-statements-and-economics","SRC407","PAIR_00CB950EE567769BFE2E4329","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2733","06-statements-and-economics","SRC407","PAIR_7A31E1F13FD7D847EB1C3765","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2734","06-statements-and-economics","SRC407","PAIR_D853591742C0F2CDB9095A21","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2735","06-statements-and-economics","SRC407","PAIR_56BA4124B5246C42F5CD7D59","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2736","06-statements-and-economics","SRC407","PAIR_664866C0A2918E701A8F1C42","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2737","06-statements-and-economics","SRC407","PAIR_808607DCF9CA907091261194","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2738","06-statements-and-economics","SRC407","PAIR_9F8E485703FE30E5675A7323","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2739","06-statements-and-economics","SRC407","PAIR_0C8B6359724C0934B379FE26","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2740","06-statements-and-economics","SRC407","PAIR_1014EAE573CFFECA0A937C66","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2741","06-statements-and-economics","SRC407","PAIR_656CCC64AE65BBB273E4DC9D","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2742","06-statements-and-economics","SRC407","PAIR_CC43CFA86F1674AF02375235","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2743","06-statements-and-economics","SRC407","PAIR_E03EEBCAC60C16B05B624E3C","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2744","06-statements-and-economics","SRC407","PAIR_4518587C8A232C060EA3CA6B","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2745","06-statements-and-economics","SRC407","PAIR_FFC5A058B19686BEB3B697D5","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2746","06-statements-and-economics","SRC407","PAIR_652D1F1221686DE020547536","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2747","06-statements-and-economics","SRC407","PAIR_8E365F62F36C315F229BEE63","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2748","06-statements-and-economics","SRC407","PAIR_D4A97EAF1C755E779500E9EE","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2749","06-statements-and-economics","SRC407","PAIR_088F94C94A1267AF8E3B4610","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2750","06-statements-and-economics","SRC407","PAIR_24BAC5D3E43B249DBB2131CE","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2751","06-statements-and-economics","SRC407","PAIR_FB840472FCE9BC718A21384F","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2752","06-statements-and-economics","SRC407","PAIR_68F0FCF4E8357285E79247EA","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2753","06-statements-and-economics","SRC407","PAIR_59C886F255216BEF3DD45BC3","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2754","06-statements-and-economics","SRC407","PAIR_12D28F87834B02ABB882FB16","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2755","06-statements-and-economics","SRC407","PAIR_A716B934DA27955B6978BBB0","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2756","06-statements-and-economics","SRC407","PAIR_01FBCDA88451BC8DA2FD91C7","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2757","06-statements-and-economics","SRC407","PAIR_D19EC216C5251DA33133AE34","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2758","06-statements-and-economics","SRC407","PAIR_863934C156C81D5A62293516","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2759","06-statements-and-economics","SRC407","PAIR_87549CB48A17EA5295783B4F","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2760","06-statements-and-economics","SRC407","PAIR_866616BB5ED13FA00C8BA43A","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2761","06-statements-and-economics","SRC407","PAIR_B228ACC5E3F0C8845A54D570","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2762","06-statements-and-economics","SRC407","PAIR_4E1A09D28C1009423A8259A7","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2763","06-statements-and-economics","SRC407","PAIR_D441F46C6A29735D800157D2","basis_raw","","Fair Value","4","4","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2764","06-statements-and-economics","SRC407","PAIR_CDA158FAFDEC8D780945615D","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2765","06-statements-and-economics","SRC407","PAIR_E2726A8F50263975FCEB202B","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2766","06-statements-and-economics","SRC407","PAIR_D4E10B51F15B0C463DF98325","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2767","06-statements-and-economics","SRC407","PAIR_45B375151846C99476AB2146","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2768","06-statements-and-economics","SRC407","PAIR_8F6C5BD1AD9ECA18D0452BAE","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2769","06-statements-and-economics","SRC407","PAIR_AE5D7F47EEE9CBEC9BA1E27C","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2770","06-statements-and-economics","SRC407","PAIR_9415823F062E262C4517A3E4","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2771","06-statements-and-economics","SRC407","PAIR_B728B93B05706F44123246DB","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2772","06-statements-and-economics","SRC407","PAIR_EB8A199BABC3628BE2CBB929","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2773","06-statements-and-economics","SRC407","PAIR_15870DEC0A0666B5CA35948E","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2774","06-statements-and-economics","SRC407","PAIR_3960672B8EBB731DBE8A4742","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2775","06-statements-and-economics","SRC407","PAIR_4DC222AD12E5FC2EA339FA7C","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2776","06-statements-and-economics","SRC407","PAIR_36173F6BB43B5EA02D8D18B3","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2777","06-statements-and-economics","SRC407","PAIR_8F755024D381ADEE97770F70","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2778","06-statements-and-economics","SRC407","PAIR_97F6D09BD51ADA6788030C38","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2779","06-statements-and-economics","SRC407","PAIR_C117E437E039B6F30C49A617","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2780","06-statements-and-economics","SRC407","PAIR_06FD824F38A992441E0C3D4E","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2781","06-statements-and-economics","SRC407","PAIR_59406A848E35EC4395A25351","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2782","06-statements-and-economics","SRC407","PAIR_D36DAB9B26938F32B529BDB8","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2783","06-statements-and-economics","SRC407","PAIR_01DB2BD15EB0537A07F96C0F","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2784","06-statements-and-economics","SRC407","PAIR_2F73696742E4F3909C601D38","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2785","06-statements-and-economics","SRC407","PAIR_099824193FA7E2A0F5178EC1","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2786","06-statements-and-economics","SRC407","PAIR_6B8ECA01D9D70685F552BEEC","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2787","06-statements-and-economics","SRC407","PAIR_E509BDF58155FB4EC15C7441","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2788","06-statements-and-economics","SRC407","PAIR_072C5B61A7404138B90652CB","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2789","06-statements-and-economics","SRC407","PAIR_95B067E1D9E3C25CBF125538","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2790","06-statements-and-economics","SRC407","PAIR_082EDA1EA82D8D5D4EF03F53","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2791","06-statements-and-economics","SRC407","PAIR_659088AE59D3FB170CD9ED09","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2792","06-statements-and-economics","SRC407","PAIR_424355974815E78AEE6F979C","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2793","06-statements-and-economics","SRC407","PAIR_A034FEFB1E71E0D7FFAC8E96","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2794","06-statements-and-economics","SRC407","PAIR_1FB99427B749560E32E9C5B6","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2795","06-statements-and-economics","SRC407","PAIR_34485B553F279002C23E30F9","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2796","06-statements-and-economics","SRC407","PAIR_36565567A66221AA00ED63EF","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2797","06-statements-and-economics","SRC407","PAIR_A0B3833BCBD7B917689B6A54","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2798","06-statements-and-economics","SRC407","PAIR_9C0106DDD464CB91C8364FB5","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2799","06-statements-and-economics","SRC407","PAIR_D231B793EB0081080C85840E","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2800","06-statements-and-economics","SRC407","PAIR_FCDB113FD796756DEA5881D8","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2801","06-statements-and-economics","SRC407","PAIR_D06D98F33F186D841532B39A","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2802","06-statements-and-economics","SRC407","PAIR_C967831FD01EABF4E0295429","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2803","06-statements-and-economics","SRC407","PAIR_9075A9E2774B77A34ED30C36","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2804","06-statements-and-economics","SRC407","PAIR_BFB9E846AE41ACD1BD6EE118","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2805","06-statements-and-economics","SRC407","PAIR_29A432DF04E96472A48D81D4","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2806","06-statements-and-economics","SRC407","PAIR_D016E92FD4D89564F6A1F83E","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2807","06-statements-and-economics","SRC407","PAIR_F0CF1192FDBE7431D8A73284","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2808","06-statements-and-economics","SRC407","PAIR_8EE176302EC962D4F66FB672","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2809","06-statements-and-economics","SRC407","PAIR_833443CE497E6789841835EA","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2810","06-statements-and-economics","SRC407","PAIR_D690899BF6226161AD7171F5","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2811","06-statements-and-economics","SRC407","PAIR_36B47A5EFA0583EA172506C2","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2812","06-statements-and-economics","SRC407","PAIR_1C960F5D431BA33C519F4BA9","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2813","06-statements-and-economics","SRC407","PAIR_4CAB6FB55C810029CA214C16","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2814","06-statements-and-economics","SRC407","PAIR_564C10145EA2FEF04DEE58F8","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2815","06-statements-and-economics","SRC407","PAIR_EE6542D6895D04364B35301F","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2816","06-statements-and-economics","SRC407","PAIR_68AE7D7AE5256938F78CFE3D","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2817","06-statements-and-economics","SRC407","PAIR_2328E564740110B7A763F535","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2818","06-statements-and-economics","SRC407","PAIR_E1EF80DD1A1ABD6996766AE4","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2819","06-statements-and-economics","SRC407","PAIR_73C611684ABF1D94F6144099","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2820","06-statements-and-economics","SRC407","PAIR_C523DFD1D0C971A92DB63835","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2821","06-statements-and-economics","SRC407","PAIR_27AA78F3FBF1271CA4001771","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2822","06-statements-and-economics","SRC407","PAIR_A680DF6C3E9195D4EB50C6EF","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2823","06-statements-and-economics","SRC407","PAIR_B630568F387CC939AA9532FB","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2824","06-statements-and-economics","SRC407","PAIR_333B34FA88A97A3B949D6860","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
"SR2825","06-statements-and-economics","SRC407","PAIR_F908FC55FB8C72C1394B196A","basis_raw","","Fair Value","5","5","Fair Value","Printed heading or definition supporting the source-reviewed qualifier."
