change_id,stage_id,target_table,target_record_id,fund_id,field,old_value,new_value,change_type,source_observation_id,source_document_id,source_page,source_table,source_quote,source_printed_value,rule_id,matrix_status,notes
AC_7f84273552982d8e08b6,fund-constant-attributes,fund_periods,FP_4eaf96b5cbcad139,FUND_0716,vintage_year,,2008,INHERITED,328d11d77ac9a49960d2,SRC058,1,Real Estate Portfolio,2008Lone Star Fund VI $500.0 $440.6 $724.0 $0.8 1.65x 11.57%,2008,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_2f7e08ee00b755fb44fd,fund-constant-attributes,fund_periods,FP_517f103534edf9e9,FUND_0700,vintage_year,,2000,INHERITED,6eb07bfd102b455c51bf,SRC058,3,Separate Accounts,2000Lincoln Holdings $96.3 $0.0 1.83x 16.08%,2000,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c6927e3b1e5f15ac31d8,fund-constant-attributes,fund_periods,FP_5182b800dbd4f3c1,FUND_0478,vintage_year,,2014,INHERITED,27a829e37e470934f807,SRC060,1,Alternatives Portfolio,2014 EnCap Flatrock Midstream Fund III $50.0 $59.1 $40.0 $38.4 1.33x 5.7% 10.0%,2014,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_9ae9ab201fcf373c50c7,fund-constant-attributes,fund_periods,FP_51a54aed2bf2e02c,FUND_0018,strategy,,Venture Capital,INHERITED,1087c30259abe5d53892,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Fluke Venture Partners II, L.P. 2004 Venture Capital $2,000,000 $2,000,000 $0 $1,200,000 $0 0.60 -4.47",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_2d3f273b664dba3d6cd5,fund-constant-attributes,fund_periods,FP_51a54aed2bf2e02c,FUND_0018,vintage_year,,2004,INHERITED,1087c30259abe5d53892,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Fluke Venture Partners II, L.P. 2004 Venture Capital $2,000,000 $2,000,000 $0 $1,200,000 $0 0.60 -4.47",2004,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_6d1165ec2fa7dd25e071,fund-constant-attributes,fund_periods,FP_52cdf70e2820e2cb,FUND_1009,vintage_year,,2019,INHERITED,03b64ba0d160c8f2b714,SRC060,2,Alternatives Portfolio,2019 Westbourne Infrastructure Debt 6 © $50.0 $0.0 $0.0 $0.0 0.00x 0.0% n.m.,2019,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c37371999896b98aec6e,fund-constant-attributes,fund_periods,FP_52e8de85250b84cc,FUND_0263,vintage_year,,2022,INHERITED,21f140beda0ce5ea5118,SRC058,2,Real Estate Portfolio,2022Abacus Multi-Family Partners VI LP $150.0 $82.6 $2.0 $58.1 0.73x -33.36%,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_772e00836f6bd7f652c2,fund-constant-attributes,fund_periods,FP_533387b6f33007a0,FUND_0384,vintage_year,,2020,INHERITED,322f1009b6d27d4d587f,SRC060,1,Alternatives Portfolio,2020 Brookfield Super Core Infrastructure Partners Project Aether $50.0 $50.7 $0.7 $51.3 1.03x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_61396a04a38f7ccf3683,fund-constant-attributes,fund_periods,FP_5454f48e77e449f9,FUND_0897,vintage_year,,2014,INHERITED,061b281a819154e7b3d6,SRC060,2,Alternatives Portfolio,2014 Sheridan Production Partners III-B $250.0 $85.9 $71.4 $98.0 1.97x -78.5% 16.6%,2014,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_0084422124643d8693d7,fund-constant-attributes,fund_periods,FP_54f3821cc15b74e8,FUND_0865,vintage_year,,2004,INHERITED,025d29dfe026258ae00b,SRC058,1,Real Estate Portfolio,"2004Rockpoint Real Estate Fund I, L.P. $50.0 $51.5 $63.0 $0.0 1.22x 11.30%",2004,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_6d72327116cc6b65cfaa,fund-constant-attributes,fund_periods,FP_5540c0500bd16a8e,FUND_0818,vintage_year,,2006,INHERITED,2ce59c52e34bb425dc51,SRC058,3,REITS,2006Presima Global REIT $50.8 $0.0 -10.40%,2006,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_b7b93fc9c5901fcbfe2a,fund-constant-attributes,fund_periods,FP_5566dadf9ed48ecb,FUND_0174,vintage_year,,2012,INHERITED,382a386498085a15c381,SRC058,2,Real Estate Portfolio,"2012Blackstone Real Estate Partners VII, LP $100.0 $143.0 $211.0 $12.4 1.56x 14.24%",2012,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d2025f2e7b6d7217bc65,fund-constant-attributes,fund_periods,FP_55b0081ffb37a7a1,FUND_0441,vintage_year,,2001,INHERITED,0ab0e65ade49f746dbb1,SRC058,3,REITS,2001Cliffwood $92.2 $0.0 -4.54%,2001,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_8f69256c5af39da75af0,fund-constant-attributes,fund_periods,FP_55eeaa3a6bc767e5,FUND_0443,vintage_year,,2000,INHERITED,09a0cb2e29742fe213a8,SRC058,3,REITS,2000Cohen & Steers $516.5 $0.0 18.31%,2000,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d7b797d1f8d47620a070,fund-constant-attributes,fund_periods,FP_56db909f7c85f5d6,FUND_0398,vintage_year,,2010,INHERITED,434b6bc84db3179dfc11,SRC058,1,Real Estate Portfolio,2010Canyon Johnson Urban Fund III $50.0 $49.8 $67.8 $0.0 1.36x 12.50%,2010,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_a106e81dcefcdc691f70,fund-constant-attributes,fund_periods,FP_56e61cc8fb0841ec,FUND_0027,strategy,,Venture Capital,INHERITED,5f944cac3f40a7b5a4f2,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Madrona Venture Fund III, L.P. 2005 Venture Capital $5,000,000 $4,950,000 $50,000 $34,267,275 $1,512,027 7.23 23.59",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_9b3c976381e5bb842c71,fund-constant-attributes,fund_periods,FP_56e61cc8fb0841ec,FUND_0027,vintage_year,,2005,INHERITED,5f944cac3f40a7b5a4f2,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Madrona Venture Fund III, L.P. 2005 Venture Capital $5,000,000 $4,950,000 $50,000 $34,267,275 $1,512,027 7.23 23.59",2005,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_caaf904f0b6f03a26f77,fund-constant-attributes,fund_periods,FP_571909171075d4fc,FUND_0605,vintage_year,,2021,INHERITED,636107baa7a0b40d7938,SRC060,1,Alternatives Portfolio,2021 Harrison Street SIF Co-Investment I $150.0 $100.1 $0.4 $104.5 1.05x n.m. n.m.,2021,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_5789b4941e8c9b6bf74a,fund-constant-attributes,fund_periods,FP_5721f2d52f7474f7,FUND_0867,vintage_year,,2007,INHERITED,2e22887a81943e4e7a56,SRC058,1,Real Estate Portfolio,"2007Rockpoint Real Estate Fund III, L.P. $150.0 $151.3 $204.1 $3.3 1.37x 13.56%",2007,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_88f25659978544381cf3,fund-constant-attributes,fund_periods,FP_5734055d8115b194,FUND_0863,vintage_year,,2015,INHERITED,08e9a1d0606ddc1586a8,SRC058,2,Real Estate Portfolio,"2015Rockpoint Growth and Income Fund I, L.P. $100.0 $105.2 $77.7 $27.4 1x -0.04%",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_bcbbc75aed39ffbaf333,fund-constant-attributes,fund_periods,FP_579f48fb1fd37714,FUND_0049,strategy,,Venture Capital,INHERITED,1b466e41d8dc4561cd8c,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_efb21067bf17ec91f907,fund-constant-attributes,fund_periods,FP_579f48fb1fd37714,FUND_0049,vintage_year,,2020,INHERITED,1b466e41d8dc4561cd8c,SRC035,3,Fund Performance: Sorted By Vintage And Strategy,"Pioneer Square Ventures Fund II 2020 Venture Capital $5,000,000 $750,000 $4,250,000 $0 $694,288 NM NM",2020,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_6b59cc2cb6420d7d7834,fund-constant-attributes,fund_periods,FP_58a3081bcb9fc22d,FUND_0836,vintage_year,,2020,INHERITED,410add4f3b687fe02994,SRC060,1,Alternatives Portfolio,2020 QLCP Co-Investment Fund $43.1 $17.3 $2.7 $29.1 1.84x n.m. n.m.,2020,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_5ce7ed06db77a2cf88b8,fund-constant-attributes,fund_periods,FP_5a48c4835e56229a,FUND_0345,vintage_year,,2010,INHERITED,0a2ae0f3fb7eddb30fac,SRC058,1,Real Estate Portfolio,"2010Beacon Capital Strategic Partners VI, LP $100.0 $75.2 $117.1 $0.3 1.56x 16.49%",2010,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_0be15085429234c00dce,fund-constant-attributes,fund_periods,FP_5afae1129b49fa60,FUND_1027,strategy,,Energy,INHERITED,0415872ebbce6a950396,SRC457,10,Investment Detail,"Bluescape Energy Recapitalization and Restructuring Fund III, L.P. $30,000,000 $3,887,382 $30,702,130 10.38% (6.48%) 0.50% N/A N/A 5.06% 7.02% 12/21/2016 1.20 0.90 0.31 1.14",Energy,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_00e8bf86588ae514857f,fund-constant-attributes,fund_periods,FP_5bee1c3b0df85ef6,FUND_0380,vintage_year,,2015,INHERITED,0f150174a68a321d2b73,SRC060,1,Alternatives Portfolio,2015 Brookfield Agriculture Fund II $26.8 $21.0 $22.1 $0.2 1.07x -8.3% 1.3%,2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d19b7a9a84c8e355b222,fund-constant-attributes,fund_periods,FP_5c07fa85d55cc3fd,FUND_0688,vintage_year,,2013,INHERITED,1731fa227572f3d9c660,SRC058,2,Real Estate Portfolio,2013KTR Industrial Fund III $100.0 $45.5 $70.7 $0.0 1.56x 40.16%,2013,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d900d4a94cb6d431df5f,fund-constant-attributes,fund_periods,FP_5c74c699eb8639ca,FUND_0016,strategy,,Venture Capital,INHERITED,03d170a824aab26704a7,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Epic Venture Fund V, L.P. 2016 Venture Capital $7,000,000 $5,808,912 $1,191,088 $6,137,035 $4,319,631 1.80 21.79",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_d28c32631acb37266e7e,fund-constant-attributes,fund_periods,FP_5c74c699eb8639ca,FUND_0016,vintage_year,,2016,INHERITED,03d170a824aab26704a7,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Epic Venture Fund V, L.P. 2016 Venture Capital $7,000,000 $5,808,912 $1,191,088 $6,137,035 $4,319,631 1.80 21.79",2016,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_66416ac1536bcbd78d8b,fund-constant-attributes,fund_periods,FP_5ccd55a0ce0b335e,FUND_0667,vintage_year,,2013,INHERITED,3f3453d5c220539e5c7e,SRC060,1,Alternatives Portfolio,2013 International Infrastructure Finance Company Fund $50.0 $52.1 $56.8 $5.5 1.20x -0.5% 5.9%,2013,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_73df0557d672e4baed69,fund-constant-attributes,fund_periods,FP_5d5e09d2a1b9db36,FUND_0869,strategy,,Value Add,INHERITED,16e6653a1023ddeac36f,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund V, L.P. 35,000,000 6,550,438 24,748,312 3.29% (9.83%) 3.43% 7.27% N/A N/A 4.25% 6/30/2015 1.11 0.73 0.37 0.97",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_ff1c897e959fdb5d6fa1,fund-constant-attributes,fund_periods,FP_5da16957d0a316dd,FUND_1036,strategy,,Timber,INHERITED,0a33884d5f74d3d7105a,SRC457,10,Investment Detail,"Ecosystem Investment Partners III, L.P. 50,000,000 10,908,265 32,031,599 0.45% 7.28% 12.39% (0.15%) N/A (15.32%) 9.13% 7/14/2015 1.20 0.82 0.38 0.78",Timber,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_857777863ecd1fe2398e,fund-constant-attributes,fund_periods,FP_5dac0de222dbfe0a,FUND_1001,vintage_year,,2015,INHERITED,2677efa6c2049b0e5d00,SRC058,3,Separate Accounts,"2015Waterton Fund IX PT Chicago, LLC $69.6 $172.5 1.46x 5.14%",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_2454efc24706847832d4,fund-constant-attributes,fund_periods,FP_5e4641da977d44c7,FUND_1030,strategy,,Timber,INHERITED,1fa0eeafca2651cdbd76,SRC457,10,Investment Detail,"Conservation Forestry Capital Fund II, L.P. 25,000,000 - 15,230,906 (3.83%) (2.96%) 2.28% 3.14% 4.08% 4.11% 5.01% 3/9/2009 1.44 0.55 0.88 1.10",Timber,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_b02860ec6fcc082d4b13,fund-constant-attributes,fund_periods,FP_5fbfec338a71e692,FUND_1044,strategy,,Value Add,INHERITED,09a9dac59a584e57aa11,SRC457,9,Investment Detail,"RAM Realty Partners IV, L.P. 40,000,000 1,440,087 54,783,081 9.34% 13.88% 15.80% N/A N/A 13.44% 12.28% 7/20/2016 1.38 1.22 0.15 1.12",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_36ff8c0390626c851dcf,fund-constant-attributes,fund_periods,FP_606cfd9da213c652,FUND_0042,strategy,,Venture Capital,INHERITED,1cdcd9f2c5c924539379,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2016, LLC 2016 Venture Capital $1,500,000 $1,500,000 $0 $817,089 $6,739,109 5.04 35.06",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_5d538f46cb3e576d63de,fund-constant-attributes,fund_periods,FP_606cfd9da213c652,FUND_0042,vintage_year,,2016,INHERITED,1cdcd9f2c5c924539379,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2016, LLC 2016 Venture Capital $1,500,000 $1,500,000 $0 $817,089 $6,739,109 5.04 35.06",2016,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_68778f5f7254865282ee,fund-constant-attributes,fund_periods,FP_615ec8eebf9930f2,FUND_0019,strategy,,Venture Capital,INHERITED,129276a7c71afb0f232d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Founders' Co-op III, L.P. 2014 Venture Capital $2,500,000 $2,500,000 $0 $1,745,853 $5,706,239 2.98 23.84",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_d4cb576674c39d39085d,fund-constant-attributes,fund_periods,FP_615ec8eebf9930f2,FUND_0019,vintage_year,,2014,INHERITED,129276a7c71afb0f232d,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Founders' Co-op III, L.P. 2014 Venture Capital $2,500,000 $2,500,000 $0 $1,745,853 $5,706,239 2.98 23.84",2014,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_d914e2e52a95476ef89e,fund-constant-attributes,fund_periods,FP_628457229f14fb22,FUND_0367,strategy,,Agriculture,INHERITED,0dd9eb31cad52bcd8568,SRC457,10,Investment Detail,"Blue Road Capital, L.P. $30,000,000 $6,299,057 $31,977,389 5.47% 12.12% 8.98% 7.96% N/A 9.86% 9.00% 3/26/2015 1.18 0.62 0.56 1.73",Agriculture,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_a08ffba3937d1a79fa31,fund-constant-attributes,fund_periods,FP_628c2a03ce4e4e56,FUND_0970,strategy,,Opportunistic,INHERITED,1ad664235fbb54831958,SRC457,9,Investment Detail,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Opportunistic,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_9008c5f94ec4f609d875,fund-constant-attributes,fund_periods,FP_63572c61a71ac65f,FUND_0035,strategy,,Venture Capital,INHERITED,2d8bad4f42d56e469bde,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2009, LLC 2009 Venture Capital $1,500,000 $1,500,000 $0 $2,869,007 $0 1.91 22.93",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_d7cadd6756727edb9cb2,fund-constant-attributes,fund_periods,FP_63572c61a71ac65f,FUND_0035,vintage_year,,2009,INHERITED,2d8bad4f42d56e469bde,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Oregon Angel Fund 2009, LLC 2009 Venture Capital $1,500,000 $1,500,000 $0 $2,869,007 $0 1.91 22.93",2009,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_10118324661769c918c3,fund-constant-attributes,fund_periods,FP_63f1202545f081c9,FUND_0961,vintage_year,,1991,INHERITED,12efc4c675369e498dff,SRC058,1,Real Estate Portfolio,1991Timber $46.5 $57.5 $68.0 $0.0 1.18x 2.29%,1991,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_5a04ca183828ead9c550,fund-constant-attributes,fund_periods,FP_6474caf0460b9c13,FUND_0603,vintage_year,,2015,INHERITED,212bfaf1e807a2260f7f,SRC058,2,Real Estate Portfolio,2015Harrison Street REP V Co-Investment $35.0 $36.1 $52.9 $11.2 1.78x 10.62%,2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_397a13d737be10f4990c,fund-constant-attributes,fund_periods,FP_649966da6fec3712,FUND_0597,vintage_year,,2018,INHERITED,01e0b70351a5ba16f845,SRC058,2,Real Estate Portfolio,"2018Harrison Street Core Property Fund, LP $150.0 $159.0 $37.4 $170.8 1.31x 5.14%",2018,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_1dcb8ed47b776d4ced8c,fund-constant-attributes,fund_periods,FP_6558ab79c15efe40,FUND_0838,vintage_year,,2022,INHERITED,3fe2aa1524bd892f55cf,SRC060,2,Alternatives Portfolio,2022 Quantum Energy Partners VIII Co-Investment Fund $40.0 $2.0 $0.0 $2.0 0.99x n.m. n.m.,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_b0bff88684c13e4d9587,fund-constant-attributes,fund_periods,FP_65bef120db980f80,FUND_0372,strategy,,Energy,INHERITED,24948565d50dae531054,SRC457,10,Investment Detail,"BP Natural Gas Opportunity Partners, L.P. 30,000,000 7,460,870 32,375,071 (3.01%) (17.15%) 14.31% 26.05% N/A 26.05% 33.53% 12/7/2015 2.07 1.25 0.82 0.87",Energy,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_708e35d3613e4b76ad5e,fund-constant-attributes,fund_periods,FP_66b13e1c09407e0d,FUND_0064,strategy,,Venture Capital,INHERITED,0cedc495991b9abd2a90,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_c2d7897f35256ebaf170,fund-constant-attributes,fund_periods,FP_66b13e1c09407e0d,FUND_0064,vintage_year,,1999,INHERITED,0cedc495991b9abd2a90,SRC035,1,Fund Performance: Sorted By Vintage And Strategy,"Timberline Venture Partners, L.P. 1999 Venture Capital $5,000,000 $5,000,000 $0 $960,952 $0 0.19 -23.36",1999,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_aa490060dd2211bf2f80,fund-constant-attributes,fund_periods,FP_67048f0bcb7aa0f3,FUND_1019,vintage_year,,2022,INHERITED,2594ff1c70ea73c38646,SRC058,2,Real Estate Portfolio,2022Windsor Columbia Realty Fund Non Core $0.0 $245.8 $70.7 $252.3 1.31x 17.99%,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_73686797217742b283f7,fund-constant-attributes,fund_periods,FP_67a9156dcaa5f12c,FUND_0454,strategy,,Value Add,INHERITED,17404ed2964027fa1c80,SRC457,3,Year-to-Date Commitments,"Commitment $50,000,000 $50,000,000",Value-Added,COPY_SETTLED_STRATEGY,unique_canonical,Blank target filled from a printed value on the same fund.
AC_69ba078fd6033ce1da6b,fund-constant-attributes,fund_periods,FP_67b0881954ce80f6,FUND_1021,vintage_year,,2004,INHERITED,2d5a8648c5b9a5f46d35,SRC058,3,REITS,2004Woodbourne $186.5 $0.0 5.75%,2004,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_7030c58520c9f382a948,fund-constant-attributes,fund_periods,FP_67c8548989baefa0,FUND_1042,strategy,,Value Add,INHERITED,02ca2baea38e84699dd5,SRC457,9,Investment Detail,"Prudential Senior Housing V, L.P. 35,000,000 6,203,617 35,301,944 0.15% 1.67% 8.30% 10.95% N/A 8.76% 8.66% 5/15/2015 1.31 1.22 0.09 0.83",Value Add,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_80ff70411448faeb733f,fund-constant-attributes,fund_periods,FP_684291184fe6be0c,FUND_0922,vintage_year,,2022,INHERITED,4b5878c8f45a38f6b7f9,SRC060,2,Alternatives Portfolio,2022 Stonepeak Trail Blazer Investment Partners $100.0 $49.5 $0.0 $49.3 1.00x n.m. n.m.,2022,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_3a7556962eb33c11087d,fund-constant-attributes,fund_periods,FP_687af4319e518124,FUND_0727,vintage_year,,2013,INHERITED,1f4cbb1930b504106904,SRC058,2,Real Estate Portfolio,2013Lone Star Real Estate Fund III $300.0 $304.0 $403.2 $1.2 1.33x 14.11%,2013,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_29b9651d307e6cf8a2c8,fund-constant-attributes,fund_periods,FP_6a1a5b331a3cda41,FUND_0732,vintage_year,,2015,INHERITED,370a56b87f2a36184cd9,SRC058,3,Separate Accounts,"2015LORE One, L.P. (Core) $252.0 $321.7 1.14x 2.46%",2015,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_f8e959b3661bee1e77a3,fund-constant-attributes,fund_periods,FP_6a8d72cfc6e16caa,FUND_0768,vintage_year,,2014,INHERITED,1264107add19f5e9843c,SRC060,1,Alternatives Portfolio,2014 NGP Natural Resources XI $200.0 $205.0 $141.9 $173.7 1.54x 8.5% 10.8%,2014,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_38248d0802f92c49e390,fund-constant-attributes,fund_periods,FP_6ab81cee5dd75404,FUND_0706,vintage_year,,2011,INHERITED,168cedcd04b77e44eb07,SRC058,3,Separate Accounts,2011Lionstone CFO One Non Mandate $37.0 $0.0 1.45x 22.07%,2011,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_e790440c18591addf448,fund-constant-attributes,fund_periods,FP_6ae8b91a39a12a03,FUND_0606,vintage_year,,2021,INHERITED,2ea38f8a5de9d0754ec7,SRC060,1,Alternatives Portfolio,2021 Harrison Street Social Infrastructure Fund $200.0 $202.6 $3.7 $222.0 1.11x n.m. n.m.,2021,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_edc2da751f7b7aad21bd,fund-constant-attributes,fund_periods,FP_6af7989009de3796,FUND_1026,vintage_year,,2008,INHERITED,35c7bd0a4a61f663a9ec,SRC060,1,Alternatives Portfolio,2008 Alinda Infrastructure Fund II $129.6 $255.3 $240.9 $37.3 1.09x -1.5% 1.9%,2008,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_73d844727c87416ca168,fund-constant-attributes,fund_periods,FP_6b4336789c2c6429,FUND_0989,vintage_year,,2010,INHERITED,1da0f4929a610b80a161,SRC058,1,Real Estate Portfolio,2010Vornado Capital Partners L.P. $100.0 $99.8 $99.2 $0.3 1x -0.13%,2010,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_c6db1e1c51f5f8434988,fund-constant-attributes,fund_periods,FP_6d1db6bea7058922,FUND_0672,vintage_year,,1997,INHERITED,0606888c108ca6c298a0,SRC058,1,Real Estate Portfolio,1997JER Real Estate Partners $87.0 $105.0 $165.9 $0.0 1.58x 13.91%,1997,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_1abe9a7aab8b1d487281,fund-constant-attributes,fund_periods,FP_6ef847161466c373,FUND_0074,strategy,,Venture Capital,INHERITED,365644eb987da49cf7db,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Women's Venture Capital Fund, L.P. 2011 Venture Capital $500,000 $500,000 $0 $432,805 $252,561 1.37 6.99",Venture Capital,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
AC_9864017d8379bf0b9b20,fund-constant-attributes,fund_periods,FP_6ef847161466c373,FUND_0074,vintage_year,,2011,INHERITED,365644eb987da49cf7db,SRC035,2,Fund Performance: Sorted By Vintage And Strategy,"Women's Venture Capital Fund, L.P. 2011 Venture Capital $500,000 $500,000 $0 $432,805 $252,561 1.37 6.99",2011,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_958cdcfdde8994b6b3e5,fund-constant-attributes,fund_periods,FP_6f20ab52234c3e8e,FUND_0778,vintage_year,,2019,INHERITED,0b68e0290dd9c81139a6,SRC060,1,Alternatives Portfolio,2019 Northern Shipping Fund IV $150.0 $159.4 $94.9 $78.1 1.09x 7.9% 9.5%,2019,COPY_SETTLED_VINTAGE_YEAR,unique,Blank target filled from a printed value on the same fund.
AC_95667bc8b016630ee68b,fund-constant-attributes,fund_periods,FP_7119c7e3c59dcf29,FUND_0840,strategy,,Opportunistic,INHERITED,1d44f007c736233e3581,SRC457,9,Investment Detail,"Raith Real Estate Fund II, L.P. 50,000,000 33,329,699 13,442,143 13.61% (24.17%) N/A N/A N/A 72.80% (7.25%) 6/15/2018 0.96 0.46 0.50 0.59",Opportunistic,COPY_SETTLED_STRATEGY,unique,Blank target filled from a printed value on the same fund.
