observation_id,fund_id,document_id,source_page,source_table,field,printed_value,inherited_value,rule,source_observation_id,source_document_id,source_evidence_page,source_evidence_table,source_evidence_quote,source_printed_value
c6f1be6550d0802f63cd,FUND_0730,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,05b579d6006ee08ac4df,SRC457,9,Investment Detail,"Lone Star Real Estate Fund V (U.S.), L.P. 21,126,398 11,176,527 3,367,612 (0.48%) (12.19%) (0.79%) N/A N/A (0.26%) (10.62%) 12/20/2017 0.86 0.34 0.52 0.47",Opportunistic
859912b41493a1a68dac,FUND_0730,SRC457,11,Management Fees,vintage_year,,2016,vintage_year_status=unique,0f6bb855073ad9dc66f2,SRC058,2,Real Estate Portfolio,2016Lone Star Real Estate Fund V $277.9 $91.8 $44.8 $22.2 0.73x -12.38%,2016
859912b41493a1a68dac,FUND_0730,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,05b579d6006ee08ac4df,SRC457,9,Investment Detail,"Lone Star Real Estate Fund V (U.S.), L.P. 21,126,398 11,176,527 3,367,612 (0.48%) (12.19%) (0.79%) N/A N/A (0.26%) (10.62%) 12/20/2017 0.86 0.34 0.52 0.47",Opportunistic
6cf6fcae7da219883e50,FUND_0730,SRC457,11,Management Fees,vintage_year,,2016,vintage_year_status=unique,0f6bb855073ad9dc66f2,SRC058,2,Real Estate Portfolio,2016Lone Star Real Estate Fund V $277.9 $91.8 $44.8 $22.2 0.73x -12.38%,2016
6cf6fcae7da219883e50,FUND_0730,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,05b579d6006ee08ac4df,SRC457,9,Investment Detail,"Lone Star Real Estate Fund V (U.S.), L.P. 21,126,398 11,176,527 3,367,612 (0.48%) (12.19%) (0.79%) N/A N/A (0.26%) (10.62%) 12/20/2017 0.86 0.34 0.52 0.47",Opportunistic
2f6fe06532bb09dd2b85,FUND_0731,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,431df773a4b992979c07,SRC457,9,Investment Detail,"Lone Star Real Estate Fund VI, L.P. 50,000,000 48,181,265 918,976 (12.11%) N/A N/A N/A N/A N/A 421.48% 12/16/2019 2.35 0.51 1.85 0.04",Opportunistic
e98283125149a52825de,FUND_0731,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,431df773a4b992979c07,SRC457,9,Investment Detail,"Lone Star Real Estate Fund VI, L.P. 50,000,000 48,181,265 918,976 (12.11%) N/A N/A N/A N/A N/A 421.48% 12/16/2019 2.35 0.51 1.85 0.04",Opportunistic
ac0013e309e61f685c68,FUND_0731,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,431df773a4b992979c07,SRC457,9,Investment Detail,"Lone Star Real Estate Fund VI, L.P. 50,000,000 48,181,265 918,976 (12.11%) N/A N/A N/A N/A N/A 421.48% 12/16/2019 2.35 0.51 1.85 0.04",Opportunistic
4bbadb7ee833f32e0b83,FUND_0819,SRC457,11,Management Fees,strategy,,Core,strategy_status=unique,05f8413a70e3e42e091e,SRC457,9,Investment Detail,"PRIMA Mortgage Investment Trust, LLC $50,000,000 - $45,921,907 0.86% (5.82%) (0.65%) 1.18% 2.14% 3.54% 4.06% 7/21/2008 1.44 0.91 0.53 1.00",Core
bc5933eec8da3bd319ef,FUND_0819,SRC457,11,Management Fees,strategy,,Core,strategy_status=unique,05f8413a70e3e42e091e,SRC457,9,Investment Detail,"PRIMA Mortgage Investment Trust, LLC $50,000,000 - $45,921,907 0.86% (5.82%) (0.65%) 1.18% 2.14% 3.54% 4.06% 7/21/2008 1.44 0.91 0.53 1.00",Core
497a044799fa0a17c040,FUND_0819,SRC457,11,Management Fees,strategy,,Core,strategy_status=unique,05f8413a70e3e42e091e,SRC457,9,Investment Detail,"PRIMA Mortgage Investment Trust, LLC $50,000,000 - $45,921,907 0.86% (5.82%) (0.65%) 1.18% 2.14% 3.54% 4.06% 7/21/2008 1.44 0.91 0.53 1.00",Core
73b52c11f7d3f7ebba90,FUND_0824,SRC457,11,Management Fees,vintage_year,,2019,vintage_year_status=unique,01b7e6252097da39c650,SRC058,2,Real Estate Portfolio,2019Prologis Targeted US Logistic Fund $250.0 $250.9 $3.3 $440.2 1.77x 11.77%,2019
014dd6fc646dd0a8c24d,FUND_0824,SRC457,11,Management Fees,vintage_year,,2019,vintage_year_status=unique,01b7e6252097da39c650,SRC058,2,Real Estate Portfolio,2019Prologis Targeted US Logistic Fund $250.0 $250.9 $3.3 $440.2 1.77x 11.77%,2019
3ce05ab18b6b5b3fb667,FUND_1041,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,239c90554765c784165d,SRC457,9,Investment Detail,"Prudential Senior Housing Partners IV, L.P. 44,178,595 2,579,562 1,379,067 2.45% (12.08%) (0.23%) 5.89% 8.78% 8.81% 13.30% 10/3/2011 1.69 0.03 1.66 1.13",Value Add
156cf33112ad282fd67c,FUND_1041,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,239c90554765c784165d,SRC457,9,Investment Detail,"Prudential Senior Housing Partners IV, L.P. 44,178,595 2,579,562 1,379,067 2.45% (12.08%) (0.23%) 5.89% 8.78% 8.81% 13.30% 10/3/2011 1.69 0.03 1.66 1.13",Value Add
e5370b2e638543ac61a5,FUND_1042,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,02ca2baea38e84699dd5,SRC457,9,Investment Detail,"Prudential Senior Housing V, L.P. 35,000,000 6,203,617 35,301,944 0.15% 1.67% 8.30% 10.95% N/A 8.76% 8.66% 5/15/2015 1.31 1.22 0.09 0.83",Value Add
50e65a6be3bbb8a1d315,FUND_1042,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,02ca2baea38e84699dd5,SRC457,9,Investment Detail,"Prudential Senior Housing V, L.P. 35,000,000 6,203,617 35,301,944 0.15% 1.67% 8.30% 10.95% N/A 8.76% 8.66% 5/15/2015 1.31 1.22 0.09 0.83",Value Add
9d3b294de48c0e26af4c,FUND_1042,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,02ca2baea38e84699dd5,SRC457,9,Investment Detail,"Prudential Senior Housing V, L.P. 35,000,000 6,203,617 35,301,944 0.15% 1.67% 8.30% 10.95% N/A 8.76% 8.66% 5/15/2015 1.31 1.22 0.09 0.83",Value Add
6e844aa9b32150858d60,FUND_0839,SRC457,11,Management Fees,strategy,,Core,strategy_status=unique,de7984e2bc00b78a475e,SRC457,3,Year-to-Date Commitments,"Commitment $50,000,000 $50,000,000",Core
6e844aa9b32150858d60,FUND_0839,SRC457,11,Management Fees,geography,,North America,geography_status=unique,de7984e2bc00b78a475e,SRC457,3,Year-to-Date Commitments,"Commitment $50,000,000 $50,000,000",North America
d449ab53df0e2ba26eee,FUND_0839,SRC457,11,Management Fees,strategy,,Core,strategy_status=unique,de7984e2bc00b78a475e,SRC457,3,Year-to-Date Commitments,"Commitment $50,000,000 $50,000,000",Core
d449ab53df0e2ba26eee,FUND_0839,SRC457,11,Management Fees,geography,,North America,geography_status=unique,de7984e2bc00b78a475e,SRC457,3,Year-to-Date Commitments,"Commitment $50,000,000 $50,000,000",North America
5522ec984f2824ff9bbe,FUND_1043,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,045ca79676e56fb30821,SRC457,9,Investment Detail,"Raith Real Estate Fund I-A, L.P. 50,000,000 39,882,924 10,086,769 2.85% 19.11% 13.19% 14.98% N/A 10.95% 13.97% 2/7/2014 1.31 0.13 1.18 1.55",Opportunistic
41c443355268499421c2,FUND_1043,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,045ca79676e56fb30821,SRC457,9,Investment Detail,"Raith Real Estate Fund I-A, L.P. 50,000,000 39,882,924 10,086,769 2.85% 19.11% 13.19% 14.98% N/A 10.95% 13.97% 2/7/2014 1.31 0.13 1.18 1.55",Opportunistic
84c618b263cc50010cb6,FUND_1043,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,045ca79676e56fb30821,SRC457,9,Investment Detail,"Raith Real Estate Fund I-A, L.P. 50,000,000 39,882,924 10,086,769 2.85% 19.11% 13.19% 14.98% N/A 10.95% 13.97% 2/7/2014 1.31 0.13 1.18 1.55",Opportunistic
d44c09bdcacec4cdd51e,FUND_0840,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d44f007c736233e3581,SRC457,9,Investment Detail,"Raith Real Estate Fund II, L.P. 50,000,000 33,329,699 13,442,143 13.61% (24.17%) N/A N/A N/A 72.80% (7.25%) 6/15/2018 0.96 0.46 0.50 0.59",Opportunistic
7189576fb4c3c215f9ae,FUND_0840,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d44f007c736233e3581,SRC457,9,Investment Detail,"Raith Real Estate Fund II, L.P. 50,000,000 33,329,699 13,442,143 13.61% (24.17%) N/A N/A N/A 72.80% (7.25%) 6/15/2018 0.96 0.46 0.50 0.59",Opportunistic
d598a979f3c4ce588b6c,FUND_0840,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d44f007c736233e3581,SRC457,9,Investment Detail,"Raith Real Estate Fund II, L.P. 50,000,000 33,329,699 13,442,143 13.61% (24.17%) N/A N/A N/A 72.80% (7.25%) 6/15/2018 0.96 0.46 0.50 0.59",Opportunistic
5f49dd26c369f9a02fc0,FUND_1044,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,09a9dac59a584e57aa11,SRC457,9,Investment Detail,"RAM Realty Partners IV, L.P. 40,000,000 1,440,087 54,783,081 9.34% 13.88% 15.80% N/A N/A 13.44% 12.28% 7/20/2016 1.38 1.22 0.15 1.12",Value Add
0b5b07bcbd530e12e6a0,FUND_1044,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,09a9dac59a584e57aa11,SRC457,9,Investment Detail,"RAM Realty Partners IV, L.P. 40,000,000 1,440,087 54,783,081 9.34% 13.88% 15.80% N/A N/A 13.44% 12.28% 7/20/2016 1.38 1.22 0.15 1.12",Value Add
f19376d88786d1076c7d,FUND_1044,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,09a9dac59a584e57aa11,SRC457,9,Investment Detail,"RAM Realty Partners IV, L.P. 40,000,000 1,440,087 54,783,081 9.34% 13.88% 15.80% N/A N/A 13.44% 12.28% 7/20/2016 1.38 1.22 0.15 1.12",Value Add
f0c1bf17381fc4568492,FUND_1045,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,223cb5939f32a63f71e5,SRC457,9,Investment Detail,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Value Add
8903a39c91f945af028d,FUND_1045,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,223cb5939f32a63f71e5,SRC457,9,Investment Detail,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Value Add
cf3ef1c9edf365647878,FUND_1045,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,223cb5939f32a63f71e5,SRC457,9,Investment Detail,"RAM Realty Partners V, L.P. 50,000,000 39,592,550 10,979,788 12.39% (7.69%) N/A N/A N/A 7.37% 7.46% 9/26/2018 1.14 1.04 0.10 0.21",Value Add
4233fa49e55f9f33850f,FUND_0842,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1703455392a3dc226a1a,SRC457,9,Investment Detail,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",Opportunistic
96e082d13b9284c47b49,FUND_0842,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1703455392a3dc226a1a,SRC457,9,Investment Detail,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",Opportunistic
df2f32f991f651236db3,FUND_0842,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1703455392a3dc226a1a,SRC457,9,Investment Detail,"RAPM NM Secondary Opportunity Fund L.P. 40,000,000 4,891,842 23,038,881 1.81% (9.68%) 11.70% 14.62% 10.20% (27.00%) 12.22% 7/2/2009 1.62 0.60 1.02 0.96",Opportunistic
382db37d6c376d72f10a,FUND_0843,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0a87b798670e0e33fb46,SRC457,9,Investment Detail,"RAPM-NMERB Co-Investment Fund L.P. 79,520,000 4,920,280 59,334,987 26.39% 26.17% 16.47% 18.15% N/A 20.88% 20.11% 6/10/2014 1.88 0.76 1.12 0.98",Opportunistic
66509b589119a2452141,FUND_0843,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0a87b798670e0e33fb46,SRC457,9,Investment Detail,"RAPM-NMERB Co-Investment Fund L.P. 79,520,000 4,920,280 59,334,987 26.39% 26.17% 16.47% 18.15% N/A 20.88% 20.11% 6/10/2014 1.88 0.76 1.12 0.98",Opportunistic
9b870503bc45159f227b,FUND_0843,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0a87b798670e0e33fb46,SRC457,9,Investment Detail,"RAPM-NMERB Co-Investment Fund L.P. 79,520,000 4,920,280 59,334,987 26.39% 26.17% 16.47% 18.15% N/A 20.88% 20.11% 6/10/2014 1.88 0.76 1.12 0.98",Opportunistic
8b1467b46682ccd07997,FUND_1046,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,0394eaef7b0d6e3882f9,SRC457,9,Investment Detail,"Realterm Logistics Fund II, L.P. 25,000,000 520,834 29,039,249 (1.04%) 8.43% 3.04% N/A N/A (2.35%) 13.19% 5/19/2017 1.23 1.13 0.09 1.02",Value Add
60038a857666c6937b8a,FUND_1046,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,0394eaef7b0d6e3882f9,SRC457,9,Investment Detail,"Realterm Logistics Fund II, L.P. 25,000,000 520,834 29,039,249 (1.04%) 8.43% 3.04% N/A N/A (2.35%) 13.19% 5/19/2017 1.23 1.13 0.09 1.02",Value Add
82f510395d6034202d3a,FUND_1046,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,0394eaef7b0d6e3882f9,SRC457,9,Investment Detail,"Realterm Logistics Fund II, L.P. 25,000,000 520,834 29,039,249 (1.04%) 8.43% 3.04% N/A N/A (2.35%) 13.19% 5/19/2017 1.23 1.13 0.09 1.02",Value Add
8f4536037c21da98a042,FUND_1047,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,14854124558cbee67f29,SRC457,9,Investment Detail,"Realterm Logistics Fund III, L.P. 50,000,000 47,466,160 1,000,892 (28.83%) (78.85%) N/A N/A N/A (66.28%) N/A 6/1/2020 N/A N/A N/A 0.00",Value Add
313619afedd6c18e83e8,FUND_1047,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,14854124558cbee67f29,SRC457,9,Investment Detail,"Realterm Logistics Fund III, L.P. 50,000,000 47,466,160 1,000,892 (28.83%) (78.85%) N/A N/A N/A (66.28%) N/A 6/1/2020 N/A N/A N/A 0.00",Value Add
3cd45f59e7fe8fcb1bdf,FUND_1047,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,14854124558cbee67f29,SRC457,9,Investment Detail,"Realterm Logistics Fund III, L.P. 50,000,000 47,466,160 1,000,892 (28.83%) (78.85%) N/A N/A N/A (66.28%) N/A 6/1/2020 N/A N/A N/A 0.00",Value Add
833e7f6802919d2c9b87,FUND_0848,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,2178165df88df926a563,SRC457,9,Investment Detail,"Realterm Logistics Fund, L.P. 25,000,000 0 34,785 7.37% 45.84% (11.28%) (1.78%) N/A 3.47% 24.76% 3/10/2014 1.73 0.00 1.73 0.98",Value Add
c7d3a5f1600a40f0f2ad,FUND_0848,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,2178165df88df926a563,SRC457,9,Investment Detail,"Realterm Logistics Fund, L.P. 25,000,000 0 34,785 7.37% 45.84% (11.28%) (1.78%) N/A 3.47% 24.76% 3/10/2014 1.73 0.00 1.73 0.98",Value Add
4494bf19875d02c71b02,FUND_0868,SRC457,11,Management Fees,vintage_year,,2012,vintage_year_status=unique,2481034713d68ee70d56,SRC058,2,Real Estate Portfolio,"2012Rockpoint Real Estate Fund IV, L.P. $100.0 $105.6 $136.2 $1.7 1.31x 13.00%",2012
4494bf19875d02c71b02,FUND_0868,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,071d63bb58707d029271,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund IV, L.P. 45,454,545 3,358,834 5,952,428 7.29% (18.89%) (6.64%) (2.55%) 5.04% N/A 12.21% 6/30/2012 1.26 0.12 1.14 1.06",Value Add
a9d63deb5cb5da37bc1c,FUND_0868,SRC457,11,Management Fees,vintage_year,,2012,vintage_year_status=unique,2481034713d68ee70d56,SRC058,2,Real Estate Portfolio,"2012Rockpoint Real Estate Fund IV, L.P. $100.0 $105.6 $136.2 $1.7 1.31x 13.00%",2012
a9d63deb5cb5da37bc1c,FUND_0868,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,071d63bb58707d029271,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund IV, L.P. 45,454,545 3,358,834 5,952,428 7.29% (18.89%) (6.64%) (2.55%) 5.04% N/A 12.21% 6/30/2012 1.26 0.12 1.14 1.06",Value Add
560bc0fa8aca46852a70,FUND_0868,SRC457,11,Management Fees,vintage_year,,2012,vintage_year_status=unique,2481034713d68ee70d56,SRC058,2,Real Estate Portfolio,"2012Rockpoint Real Estate Fund IV, L.P. $100.0 $105.6 $136.2 $1.7 1.31x 13.00%",2012
560bc0fa8aca46852a70,FUND_0868,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,071d63bb58707d029271,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund IV, L.P. 45,454,545 3,358,834 5,952,428 7.29% (18.89%) (6.64%) (2.55%) 5.04% N/A 12.21% 6/30/2012 1.26 0.12 1.14 1.06",Value Add
81fffae4610687c21189,FUND_0869,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,16e6653a1023ddeac36f,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund V, L.P. 35,000,000 6,550,438 24,748,312 3.29% (9.83%) 3.43% 7.27% N/A N/A 4.25% 6/30/2015 1.11 0.73 0.37 0.97",Value Add
68dffcf9be69141bce27,FUND_0869,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,16e6653a1023ddeac36f,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund V, L.P. 35,000,000 6,550,438 24,748,312 3.29% (9.83%) 3.43% 7.27% N/A N/A 4.25% 6/30/2015 1.11 0.73 0.37 0.97",Value Add
a15cb23611470bae2275,FUND_0869,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,16e6653a1023ddeac36f,SRC457,9,Investment Detail,"Rockpoint Real Estate Fund V, L.P. 35,000,000 6,550,438 24,748,312 3.29% (9.83%) 3.43% 7.27% N/A N/A 4.25% 6/30/2015 1.11 0.73 0.37 0.97",Value Add
b5f270af71faa17256ca,FUND_1048,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,179ccc6c87ceb800245a,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund II, L.P. 30,000,000 1,032,953 16,369,937 10.45% 24.09% 15.24% 10.15% N/A 9.79% 10.29% 8/11/2015 1.29 0.37 0.91 1.46",Value Add
5534ed14edad9a30f835,FUND_1048,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,179ccc6c87ceb800245a,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund II, L.P. 30,000,000 1,032,953 16,369,937 10.45% 24.09% 15.24% 10.15% N/A 9.79% 10.29% 8/11/2015 1.29 0.37 0.91 1.46",Value Add
9271d90c7eeddd44baaa,FUND_1048,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,179ccc6c87ceb800245a,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund II, L.P. 30,000,000 1,032,953 16,369,937 10.45% 24.09% 15.24% 10.15% N/A 9.79% 10.29% 8/11/2015 1.29 0.37 0.91 1.46",Value Add
db94a86042ce01f424f6,FUND_1049,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,303f3a3f6268de55a4b0,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Value Add
d0ae1a01e6154724b579,FUND_1049,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,303f3a3f6268de55a4b0,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Value Add
cf3f8d2da6610078ff4e,FUND_1049,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,303f3a3f6268de55a4b0,SRC457,9,Investment Detail,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Value Add
ebbc74d905d00b0f8357,FUND_0970,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1ad664235fbb54831958,SRC457,9,Investment Detail,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Opportunistic
799a42750e326dad281b,FUND_0970,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1ad664235fbb54831958,SRC457,9,Investment Detail,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Opportunistic
867b422184365eb35f68,FUND_0970,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1ad664235fbb54831958,SRC457,9,Investment Detail,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Opportunistic
846a2e0df1bd4d6e9244,FUND_0978,SRC457,11,Management Fees,strategy,,Public Real Estate,strategy_status=unique,1cfd94f64312d8ddff94,SRC457,9,Investment Detail,"U.S. Value Income REIT Strategy $160,000,000 - $282,792,164 12.78% (9.02%) 2.64% 3.94% 5.99% 9.69% 6.57% 7/1/2011 1.70 1.70 0.00 1.04",Public Real Estate
8c513319872f6dff165f,FUND_0978,SRC457,11,Management Fees,strategy,,Public Real Estate,strategy_status=unique,1cfd94f64312d8ddff94,SRC457,9,Investment Detail,"U.S. Value Income REIT Strategy $160,000,000 - $282,792,164 12.78% (9.02%) 2.64% 3.94% 5.99% 9.69% 6.57% 7/1/2011 1.70 1.70 0.00 1.04",Public Real Estate
5c9da67717f6bbb35438,FUND_0999,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,1f8a1d222442c127b638,SRC457,10,Investment Detail,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Water
9150302f2292be101291,FUND_0999,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,1f8a1d222442c127b638,SRC457,10,Investment Detail,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Water
206c36d668dc04f55652,FUND_0999,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,1f8a1d222442c127b638,SRC457,10,Investment Detail,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Water
ead152629d1699d4d4bd,FUND_1000,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,006726a9da6db08dafbb,SRC457,10,Investment Detail,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Water
a9b40c8eeded23d6dce6,FUND_1000,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,006726a9da6db08dafbb,SRC457,10,Investment Detail,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Water
5e0e186dbb0a144ab964,FUND_1000,SRC457,11,Management Fees,strategy,,Water,strategy_status=unique,006726a9da6db08dafbb,SRC457,10,Investment Detail,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Water
