entity_level,entity_id,strategy,sub_strategy,field_name,status,reason,population
fund,FUND_SYNTH_000659,venture,early_stage,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000660,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000660,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000660,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000660,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000660,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000660,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000660,venture,early_stage,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000661,growth,growth_equity,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000662,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000663,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000664,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000665,fund_of_funds,diversified,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000666,secondaries,lp_led,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000667,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000668,private_credit,direct_lending,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000669,private_credit,direct_lending,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000670,real_estate,value_add,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000671,fund_of_funds,diversified,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000672,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000672,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000672,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000672,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000672,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000672,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000672,venture,early_stage,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000673,private_credit,direct_lending,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000674,real_estate,value_add,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000675,buyout,middle_market,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000676,real_estate,value_add,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000677,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000678,secondaries,lp_led,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000679,infrastructure,core_plus,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000680,secondaries,lp_led,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000681,growth,growth_equity,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000682,real_estate,value_add,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000683,growth,growth_equity,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000684,real_estate,value_add,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000685,real_estate,value_add,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000686,secondaries,lp_led,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000687,infrastructure,core_plus,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000688,buyout,middle_market,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000689,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000690,private_credit,direct_lending,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000691,growth,growth_equity,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000692,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000693,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000693,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000693,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000693,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000693,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000693,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000693,venture,early_stage,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
