manager_observation_id,manager_id,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
MOBS_MANAGER_SYNTH_00072_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00072,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00073_MGR_AUM,MANAGER_SYNTH_00073,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3487.42,3487.42,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00073_MGR_FUND_COUNT,MANAGER_SYNTH_00073,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00073_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00073,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00074_MGR_AUM,MANAGER_SYNTH_00074,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3206.13,3206.13,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00074_MGR_FUND_COUNT,MANAGER_SYNTH_00074,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00074_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00074,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00075_MGR_AUM,MANAGER_SYNTH_00075,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3013.38,3013.38,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00075_MGR_FUND_COUNT,MANAGER_SYNTH_00075,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00075_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00075,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00076_MGR_AUM,MANAGER_SYNTH_00076,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1284.16,1284.16,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00076_MGR_FUND_COUNT,MANAGER_SYNTH_00076,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00076_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00076,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00077_MGR_AUM,MANAGER_SYNTH_00077,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2379.58,2379.58,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00077_MGR_FUND_COUNT,MANAGER_SYNTH_00077,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00077_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00077,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00078_MGR_AUM,MANAGER_SYNTH_00078,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3171.00,3171.00,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00078_MGR_FUND_COUNT,MANAGER_SYNTH_00078,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00078_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00078,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00079_MGR_AUM,MANAGER_SYNTH_00079,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1336.64,1336.64,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00079_MGR_FUND_COUNT,MANAGER_SYNTH_00079,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00079_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00079,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00080_MGR_AUM,MANAGER_SYNTH_00080,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2212.81,2212.81,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00080_MGR_FUND_COUNT,MANAGER_SYNTH_00080,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00080_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00080,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00081_MGR_AUM,MANAGER_SYNTH_00081,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2327.52,2327.52,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00081_MGR_FUND_COUNT,MANAGER_SYNTH_00081,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00081_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00081,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00082_MGR_AUM,MANAGER_SYNTH_00082,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1923.29,1923.29,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00082_MGR_FUND_COUNT,MANAGER_SYNTH_00082,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00082_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00082,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00083_MGR_AUM,MANAGER_SYNTH_00083,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2291.16,2291.16,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00083_MGR_FUND_COUNT,MANAGER_SYNTH_00083,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00083_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00083,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00084_MGR_AUM,MANAGER_SYNTH_00084,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2157.16,2157.16,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00084_MGR_FUND_COUNT,MANAGER_SYNTH_00084,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00084_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00084,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00085_MGR_AUM,MANAGER_SYNTH_00085,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1173.29,1173.29,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00085_MGR_FUND_COUNT,MANAGER_SYNTH_00085,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00085_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00085,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00086_MGR_AUM,MANAGER_SYNTH_00086,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2008.34,2008.34,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00086_MGR_FUND_COUNT,MANAGER_SYNTH_00086,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00086_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00086,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00087_MGR_AUM,MANAGER_SYNTH_00087,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1563.87,1563.87,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00087_MGR_FUND_COUNT,MANAGER_SYNTH_00087,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00087_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00087,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00088_MGR_AUM,MANAGER_SYNTH_00088,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1611.71,1611.71,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00088_MGR_FUND_COUNT,MANAGER_SYNTH_00088,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00088_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00088,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00089_MGR_AUM,MANAGER_SYNTH_00089,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1232.00,1232.00,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00089_MGR_FUND_COUNT,MANAGER_SYNTH_00089,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00089_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00089,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00090_MGR_AUM,MANAGER_SYNTH_00090,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2208.27,2208.27,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00090_MGR_FUND_COUNT,MANAGER_SYNTH_00090,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00090_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00090,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00091_MGR_AUM,MANAGER_SYNTH_00091,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2046.09,2046.09,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00091_MGR_FUND_COUNT,MANAGER_SYNTH_00091,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00091_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00091,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00092_MGR_AUM,MANAGER_SYNTH_00092,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2332.63,2332.63,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00092_MGR_FUND_COUNT,MANAGER_SYNTH_00092,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00092_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00092,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00093_MGR_AUM,MANAGER_SYNTH_00093,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,1691.70,1691.70,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00093_MGR_FUND_COUNT,MANAGER_SYNTH_00093,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00093_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00093,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00094_MGR_AUM,MANAGER_SYNTH_00094,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,3138.87,3138.87,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00094_MGR_FUND_COUNT,MANAGER_SYNTH_00094,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00094_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00094,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00095_MGR_AUM,MANAGER_SYNTH_00095,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2896.27,2896.27,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00095_MGR_FUND_COUNT,MANAGER_SYNTH_00095,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00095_MGR_OPERATIONAL_CONTROL,MANAGER_SYNTH_00095,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.operational_control,static_no_date,,unknown,,,,,,,,,institutional_controls_documented,,institutional_controls_documented,,text,manager_total,static,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00096_MGR_AUM,MANAGER_SYNTH_00096,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.aum,as_of,2026-06-30,day,2026-06-30,,,,,,,,2634.33,2634.33,,USD,currency,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
MOBS_MANAGER_SYNTH_00096_MGR_FUND_COUNT,MANAGER_SYNTH_00096,SYNTH_PARAMETER_SET_SYNTH_ASSUMED_DEMO_V1,mgr.fund_count,as_of,2026-06-30,day,2026-06-30,,,,,,,,4,4,,,count,manager_total,point_in_time,SYNTHETIC,,,,,SYNTH_ASSUMED_DEMO_V1,,1.000000,ACTIVE
