wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note
ac054c41c74233d89f69,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Gross fair value,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,6128498,,,,,,,,,,,,0d500fc9c5b98035c41c,1,,,
454ac09a4e8479e9d682,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Level 1,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,6128498,,,,,,,,,,,,a3fed1ca246974bc414d,1,,,
e442869bfa3e8bcdad48,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Industrials,1,Net fair value,asset_class,28ce7a074833f7b3c95a,,Industrials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,6128498,,,,,,,,,,,,80ce887b89dd4961e6cd,1,,,
420aabd9b222836774bc,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Gross fair value,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1245205,,,,,,,,,,,,446c86ba21ad3be6fc98,1,,,
7c3cd4664776ff345457,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Level 1,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1182524,,,,,,,,,,,,be8fdaf16c97a9d30eb4,1,,,
3bd30e78187e22f03d35,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Level 3,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,62681,,,,,,,,,,,,60e480fdafae91916ac1,1,,,
f475313f251dca8e005b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Information technology,1,Net fair value,asset_class,3340d13e36cf5ca9444d,,Information technology,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1245205,,,,,,,,,,,,b917dc96a16b80228fc8,1,,,
13f326fbb2b3a435966d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Gross fair value,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1640418,,,,,,,,,,,,ffec83f9eba7f6a44310,1,,,
0576ad1783a8adc56169,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Level 1,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1640418,,,,,,,,,,,,07108beb48445f763a6a,1,,,
9f3a337cccd46c475d8a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Materials,1,Net fair value,asset_class,25110e731732b4754da3,,Materials,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1640418,,,,,,,,,,,,ef0be384105ed4b21ceb,1,,,
e202aad040ac041ec31b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Gross fair value,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,674605,,,,,,,,,,,,5cad28c47f628c235a7d,1,,,
b6937b25014186afe9f2,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Level 2,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,674458,,,,,,,,,,,,3200a8d035acf2b21356,1,,,
ab7194be72020f9045be,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Level 3,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,147,,,,,,,,,,,,718c788a28d74a595a57,1,,,
7fd40783cc407c95fa88,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Mortgage-backed securities,1,Net fair value,asset_class,0ceed09abf3e28d0d6a4,,Mortgage-backed securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,674605,,,,,,,,,,,,90da5175d915f92834d9,1,,,
c7459f0097454eaf2d7a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Gross fair value,asset_class,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,77747,,,,,,,,,,,,035d669ce5dc8a766419,1,,,
9ca5681a16559076e1df,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Level 1,asset_class,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,77747,,,,,,,,,,,,f9b45cea70873932b91c,1,,,
ddf0cd617b5ea2b7e6da,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other,1,Net fair value,asset_class,14f8002c63454ccb8e2b,,Other,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,77747,,,,,,,,,,,,5835154f7bce077f4fb3,1,,,
bfbc832dcacc8a937393,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other debt securities,1,Gross fair value,asset_class,32bb116db1361a4b9487,,Other debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,503640,,,,,,,,,,,,8eb00473c9c072e9ce08,1,,,
efa780e458d67b1280f7,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other debt securities,1,Level 2,asset_class,32bb116db1361a4b9487,,Other debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,503529,,,,,,,,,,,,ad0ce1c09a49637bc424,1,,,
c611f6b638a54d5641ed,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other debt securities,1,Level 3,asset_class,32bb116db1361a4b9487,,Other debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,111,,,,,,,,,,,,c3e603fb8de2db13bda9,1,,,
bf4309e8b10b3b02c60c,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Other debt securities,1,Net fair value,asset_class,32bb116db1361a4b9487,,Other debt securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,503640,,,,,,,,,,,,daf6e905b480132ec94b,1,,,
037e555aecafc9d7d121,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Physical Commodities,1,Gross fair value,asset_class,7bce0ddafc85214884da,,Physical Commodities,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,521155,,,,,,,,,,,,4090e8462cfe3ef111b6,1,,,
7aaa311ee6813bc33ea8,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Physical Commodities,1,Level 2,asset_class,7bce0ddafc85214884da,,Physical Commodities,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,521155,,,,,,,,,,,,699f6b6a904f68e42ff1,1,,,
ead05c237c76d014540a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Physical Commodities,1,Net fair value,asset_class,7bce0ddafc85214884da,,Physical Commodities,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,521155,,,,,,,,,,,,41d86076b5ab906057d0,1,,,
9625a601828ca9307821,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Private investments measured at net asset value,1,Gross fair value,asset_class,12ac67059fbefa0dab2a,,Private investments measured at net asset value,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,773937,,,,,,,,,,,,058797b3525d72cf79c9,1,,,
8ad296864cec7f57ade3,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Private investments measured at net asset value,1,Net fair value,asset_class,12ac67059fbefa0dab2a,,Private investments measured at net asset value,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,773937,,,,,,,,,,,,b487dec1baa208c1b71b,1,,,
7b4a46861a709969fef8,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Real Estate,1,Gross fair value,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,621923,,,,,,,,,,,,c61e84269f0e70082901,1,,,
2a2d0bd4e67fbf4d9f8f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Real Estate,1,Level 1,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,621918,,,,,,,,,,,,6417ff7d359ab11a823e,1,,,
3965ef9a97727761a39b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Real Estate,1,Level 3,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,5,,,,,,,,,,,,3e9af0d8435b575854fe,1,,,
b61d1f8f79a5c0ccb025,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Real Estate,1,Net fair value,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,621923,,,,,,,,,,,,ed06b5f379ef3f2c63e5,1,,,
e5fb686193ea33bf369a,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Telecommunications and utilities,1,Gross fair value,asset_class,c1296ab928fe55f70430,,Telecommunications and utilities,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,256763,,,,,,,,,,,,ef34459f7c8654ea6227,1,,,
d23b339549a672c95417,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Telecommunications and utilities,1,Level 1,asset_class,c1296ab928fe55f70430,,Telecommunications and utilities,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,256763,,,,,,,,,,,,4c61dc469d5f390a1cde,1,,,
ffb055c67ac68357a78f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Telecommunications and utilities,1,Net fair value,asset_class,c1296ab928fe55f70430,,Telecommunications and utilities,,,Equities,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,256763,,,,,,,,,,,,5342d509c33d447a627c,1,,,
49d75b2600ace1dfee7d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Gross fair value,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,40479307,,,,,,,,,,,,d9fbac13b4d61f4062e6,1,,,
cf53b2da1e284811044f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Level 1,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,32875961,,,,,,,,,,,,cf43238ef1ec65ce20e5,1,,,
7ee0642492f0cf4f632c,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Level 2,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,6765503,,,,,,,,,,,,b0695d4a83992537f004,1,,,
cb96e27e8260475f1791,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Level 3,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,63906,,,,,,,,,,,,b6ee654b236baab3afac,1,,,
3f519423c7b4cd1baf93,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Net fair value,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,40171396,,,,,,,,,,,,9dea6efee6b70bde0374,1,,,
65daffc9e02945f21582,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investment assets,1,Netting,reporting_entity,d9ea4f0f02b3f757a781,PLAN_0051,Total investment assets,Total investment assets,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-307911,,,,,,,,,,,,ad15b62c3ae7400020d1,1,,,
5045d127d7d65b7e0c8d,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Gross fair value,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,39705370,,,,,,,,,,,,a78514edcf165987cfce,1,,,
cb7239757f24bd19c4b1,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Level 1,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,32875961,,,,,,,,,,,,3c0223a77412b267dcf0,1,,,
a12ff18dcbd71387d52b,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Level 2,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,6765503,,,,,,,,,,,,61a6f31a8cf45ebb2edf,1,,,
e1db0b409dc911477d25,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Level 3,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,63906,,,,,,,,,,,,22249341fa846eb3eb6e,1,,,
3be28d908b9cfc02a578,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Net fair value,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,39397459,,,,,,,,,,,,87e7ecbd4f835629e166,1,,,
c4d7646772a2a2f2dd04,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,Total investments measured at fair value,1,Netting,reporting_entity,c262823ff9c0dc64b236,PLAN_0054,Total investments measured at fair value,Total investments measured at fair value,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-307911,,,,,,,,,,,,aeebd7518fe738859d64,1,,,
49a7a373cc020262e43f,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. government securities,1,Gross fair value,asset_class,408d3f101ba3acb2f7f3,,U.S. government securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,5544192,,,,,,,,,,,,de4d0a09282cb4e2270f,1,,,
e9e181116316e1e7be2e,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. government securities,1,Level 1,asset_class,408d3f101ba3acb2f7f3,,U.S. government securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,5305983,,,,,,,,,,,,ddd3d0f2bc5b5abd9ba7,1,,,
d1633b56845086826ccd,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. government securities,1,Level 2,asset_class,408d3f101ba3acb2f7f3,,U.S. government securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,238209,,,,,,,,,,,,c6fdd6a97264ce8b6a58,1,,,
ea8ba47982b527825e23,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. government securities,1,Net fair value,asset_class,408d3f101ba3acb2f7f3,,U.S. government securities,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,5544192,,,,,,,,,,,,d71352d9cfbdd5ef588f,1,,,
f32de3df0a53958812da,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. municipals,1,Gross fair value,asset_class,826bf0c5edf03e99aedc,,U.S. municipals,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,7499,,,,,,,,,,,,3f34860e95228ab65858,1,,,
54b7ab422424d87a2bfe,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. municipals,1,Level 2,asset_class,826bf0c5edf03e99aedc,,U.S. municipals,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,7499,,,,,,,,,,,,ea0d48bb820247c35bbd,1,,,
f8f3217bfb513ddb2251,SRC377,01-financials,Financials,be06ac2d4975d20bcf93,8,(3) Investments,(3) Investments,U.S. municipals,1,Net fair value,asset_class,826bf0c5edf03e99aedc,,U.S. municipals,,,Debt,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,7499,,,,,,,,,,,,f492c29281a804d7df71,1,,,
a4c2d69eb35bff6d2ea1,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Berkshire Hathaway “B” shares,1,Gross fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,9821340,,,,,,,,,,,,70215b26774d45389e22,1,,,
cfd912fb7ed7d81758c9,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Berkshire Hathaway “B” shares,1,Level 1,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,9821340,,,,,,,,,,,,850d92989d66d90084dd,1,,,
a0e8efef7d5c97dc7824,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Berkshire Hathaway “B” shares,1,Net fair value,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,9821340,,,,,,,,,,,,33c7723bac3e37b94bb6,1,,,
361ac41a20feb9825593,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Cash equivalents,1,Gross fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,311538,,,,,,,,,,,,62cb10418d90bcd054a6,1,,,
7ea2b34d5e8ed6d0cffd,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Cash equivalents,1,Level 1,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,197047,,,,,,,,,,,,3838894b7826c0b2dcce,1,,,
c0defb9bc0c8215d8faf,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Cash equivalents,1,Level 2,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,114491,,,,,,,,,,,,6c8b3a92abb502d01a06,1,,,
54e33b0bbdb91cf988aa,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Cash equivalents,1,Net fair value,asset_class,c3d58d7ee0c95fa194dd,,Cash equivalents,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,311538,,,,,,,,,,,,863c803e9286d4c24b5a,1,,,
120fe0da5176356502f9,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Commingled,1,Gross fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,888907,,,,,,,,,,,,92853cfd6ff1f2ed5237,1,,,
96530b24f4a899b6fcb3,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Commingled,1,Level 1,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,733162,,,,,,,,,,,,fb55045b7949251f61b4,1,,,
f74b374c7ba89fcf714f,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Commingled,1,Level 2,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,155745,,,,,,,,,,,,f4bc0b1231388d7b686c,1,,,
cf747437cb2756ec2df2,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Commingled,1,Net fair value,asset_class,e25c4ccebcff57d38ea4,,Commingled,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,888907,,,,,,,,,,,,a40c236c39c2d794abe1,1,,,
5a042f7b092ce3280b9a,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Consumer goods,1,Gross fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,4320203,,,,,,,,,,,,b273f063816532535324,1,,,
76a81a9804ba7b3207b6,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Consumer goods,1,Level 1,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,4320202,,,,,,,,,,,,0ffc95eb875745c7c7aa,1,,,
d2f62b742b3e457e2abe,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Consumer goods,1,Level 2,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1,,,,,,,,,,,,99879cfb3b51799598de,1,,,
4ca12bb2a522fbcd2d2b,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Consumer goods,1,Net fair value,asset_class,4d70fe77585d61b4a887,,Consumer goods,,,Equities,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,4320203,,,,,,,,,,,,e16c930f9bcf1d2e41c4,1,,,
9be3ed52c4dd755bbf85,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Corporate debt securities,1,Gross fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1216099,,,,,,,,,,,,3820ab176ee6152916d3,1,,,
187d8e87e172b3853b7c,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Corporate debt securities,1,Level 2,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1212919,,,,,,,,,,,,167b7fcaa1c51bbfbe2d,1,,,
cc94a34f4d80b9786337,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Corporate debt securities,1,Level 3,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,3180,,,,,,,,,,,,7f73ca1ffa1ebe0bb98c,1,,,
e08b0adcdaa8ae6acc38,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Corporate debt securities,1,Net fair value,asset_class,44294f444ef0fadd6775,,Corporate debt securities,,,Debt,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1216099,,,,,,,,,,,,e2dc10216e40df29eea9,1,,,
c29a0685a375a4066700,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Derivative contracts,1,Gross fair value,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,208607,,,,,,,,,,,,29a272982ffc6b1bfafa,1,,,
bec01c2c9737fef5bd26,SRC377,01-financials,Financials,ca2007ac069332d15afb,9,Notes to Financial Statements,(3) Investments,Derivative contracts,1,Level 1,asset_class,83c1be5357a33e8a4e85,,Derivative contracts,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,2806,,,,,,,,,,,,98251266bf51fd8dadd6,1,,,
