wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,quantity,cost,fair_value,market_value,notional,portfolio_weight,interest_rate,maturity_date,observation_ids,observation_count,unparsed_values,scale_note,collision_note
2ddd9c9814b8a9c4c668,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Oaktree Opportunities Fund IX (Cayman), L.P.",1,,fund,c2cbecca4c3cd9f440ad,FUND_0785,"Oaktree Opportunities Fund IX (Cayman), L.P.","Oaktree Opportunities Fund IX (Cayman), L.P.","Oaktree Capital Management, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,431988,1521104,,,,,,06d00a75a97d9ae407fb;98d2e6e2c85778360e09,2,,,
7a4c86acb483d8f2d957,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Oaktree Opportunities Fund VIII (Cayman) Ltd.,1,,fund,2a3030f06aaf46ab9b6a,FUND_0786,Oaktree Opportunities Fund VIII (Cayman) Ltd.,Oaktree Opportunities Fund VIII (Cayman) Ltd.,"Oaktree Capital Management, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1436,2047,,,,,,48888dbc774a1a8df150;62e396f9ba7ade754ee3,2,,,
8bb55bc8980251765f5d,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Oaktree Private Investment Fund 2010, L.P.",1,,fund,d4d7237085fd35aafb56,FUND_0787,"Oaktree Private Investment Fund 2010, L.P.","Oaktree Private Investment Fund 2010, L.P.","Oaktree Capital Management, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,45196,14515,,,,,,105e5c535f9b9979e4c4;437f9cdf2e4da91db188,2,,,
679ecb073d4480953b0f,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Odyssey Investment Partners Fund V, LP",1,,fund,b8acf2025c79d83ae9c5,FUND_0792,"Odyssey Investment Partners Fund V, LP","Odyssey Investment Partners Fund V, LP","Odyssey Investment Partners, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3905285,1677141,,,,,,55eb7753a3f1688d1e23;56557a933972429ed809,2,,,
f6da3bcfc3871dd057cb,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"One Equity Partners VIII, L.P.",1,,fund,8b8a36e8dd5e917c8c22,FUND_0795,"One Equity Partners VIII, L.P.","One Equity Partners VIII, L.P.","OEP Capital Advisors, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1067574,1646247,,,,,,1e9fd2668039d5049dfa;30c143b798cbcf1630e9,2,,,
066db9431c78aea10816,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Onex Partners IV LP,1,,fund,f9f66efecefe1f68e08f,FUND_0796,Onex Partners IV LP,Onex Partners IV LP,Onex Partners Manager LP,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2372080,2175125,,,,,,a444967a1307233bd6c3;eff211b0ee03ea3bc41f,2,,,
4a7de5ba337308a212f4,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"PA Middle Market Fund, LP",1,,fund,061f8322e1a804c10ce8,FUND_0801,"PA Middle Market Fund, LP","PA Middle Market Fund, LP",Apogem Capital LLC,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,48075551,51660376,,,,,,d4fe9728901e8be292fa;f8471fdf67c0f77588ef,2,,,
fc4f5cc196f65ad33b73,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,PAI Mid-Market Fund SCSp,1,,fund,7dbd54ef6d55ace63536,FUND_0805,PAI Mid-Market Fund SCSp,PAI Mid-Market Fund SCSp,PAI Partners,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,875277,1130728,,,,,,2db910bb565e44bcdd0e;9595fcfb9486815ac630,2,,,
cee0acea21dfd2fa8db1,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,PAI Strategic Partnerships SCSp,1,,fund,0cab923ebfb1ed838267,FUND_0806,PAI Strategic Partnerships SCSp,PAI Strategic Partnerships SCSp,PAI Partners,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,12197955,1583133,,,,,,af994e345aa2de7f87c5;28a24b37749eead6a493,2,,,
23054abc067bbeed1f5c,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,PEP VIII Antares Co-Investment L.P.,1,,fund,f9e71e053ea562e313f8,FUND_0814,PEP VIII Antares Co-Investment L.P.,PEP VIII Antares Co-Investment L.P.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,9158173,9516275,,,,,,2c92452f6099e36d8f37;bee92c1d1029e781d628,2,,,
8061d577982a3a999c6f,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"PRO SPV, LP",1,,fund,de7849372904047974dd,FUND_0820,"PRO SPV, LP","PRO SPV, LP",,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,6481062,2914928,,,,,,ad30b70518d75a34b540;dc4145aa31cdeebcb7d0,2,,,
5643ba06d324eb6129b3,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"PT2-A, L.P.",1,,fund,4f5ccd460dff35c24a54,FUND_0833,"PT2-A, L.P.","PT2-A, L.P.",,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,6475969,8662605,,,,,,b115d408184aef788475;d6d1275f3fda718028a8,2,,,
149fdc34d4feef3d4046,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"PTEV-A, L.P.",1,,fund,19424720385b5f0ce302,FUND_0834,"PTEV-A, L.P.","PTEV-A, L.P.",,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4285377,4681125,,,,,,e95087fe93418d08c15b;c9fc86aa995ae1abcc42,2,,,
a5b19e192abff6f91f95,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Paladin III (HR), L.P.",1,,fund,858d7551f697adc1e0ec,FUND_0807,"Paladin III (HR), L.P.","Paladin III (HR), L.P.","Paladin Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,15536,86856,,,,,,4adfe2d13820fccd387b;4079122b0c2e1bd51beb,2,,,
38e5b8ab73a2cb6190d3,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Pamlico Capital III Continuation Fund, L.P.",1,,fund,d3cc88c6db295c2704b0,FUND_0808,"Pamlico Capital III Continuation Fund, L.P.","Pamlico Capital III Continuation Fund, L.P.",Pamlico Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,7695962,12153255,,,,,,f5b92717467954b5a5c2;2844abf3bb9ec3327e05,2,,,
451e2661012097807643,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Parthenon Investors III, L.P.",1,,fund,4336455a03d7065c8800,FUND_0809,"Parthenon Investors III, L.P.","Parthenon Investors III, L.P.",Parthenon Capital Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,512940,795304,,,,,,0d9cbcc1eba9563b4a07;fbed163fd3435adc35c7,2,,,
5ed6c6c3127e0b25d0b6,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,"Pegasus WSJLL Fund, L.P.",1,,fund,a9a24c6007be1c630547,FUND_0811,"Pegasus WSJLL Fund, L.P.","Pegasus WSJLL Fund, L.P.",Water Street Healthcare Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,8821466,10785493,,,,,,eb587d94103d3c6b847f;f08d39ed1737c1ebb146,2,,,
e2f07c5ae587ed0458ab,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Permira IV Feeder L.P.,1,,fund,ef3b51febb8af053c2bf,FUND_0815,Permira IV Feeder L.P.,Permira IV Feeder L.P.,Permira,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3367755,7038173,,,,,,7ad4b585d3f914ae66e9;f5276e7cdcba77cde6ef,2,,,
c311b5c5fb2bfdcdca22,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Platinum Equity Capital Partners II,1,,fund,63f1ab76fa96f11c5b09,FUND_0816,Platinum Equity Capital Partners II,Platinum Equity Capital Partners II,Platinum Equity,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,269249,38237,,,,,,9ac259cf427a171657ca;1e98da2ee7f9c89f6795,2,,,
13b38a094eac5d62fe07,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Providence Equity Partners (Unity) S.C.SP.,1,,fund,54c0d60f2ad2370b0b86,FUND_0825,Providence Equity Partners (Unity) S.C.SP.,Providence Equity Partners (Unity) S.C.SP.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,55330,1148324,,,,,,068e7077b6d35c5af2d3;1c78291219c0f5311c92,2,,,
fe5e64b715c4b32ce7fb,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Providence Equity Partners VI L.P.,1,,fund,f2b50631170029fab240,FUND_0827,Providence Equity Partners VI L.P.,Providence Equity Partners VI L.P.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3459611,35385,,,,,,e82c4f8a6ebf6217e68f;e781f77b260e913279b5,2,,,
1a15d15c230ab0572afc,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Providence Equity Partners VII L.P.,1,,fund,350490c6bd812ecff72c,FUND_0828,Providence Equity Partners VII L.P.,Providence Equity Partners VII L.P.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,5632650,3181458,,,,,,2791b23c5e44e97a5353;4c6080a42f17e1e22d71,2,,,
253ed6aef6bd8fde7519,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Providence Equity Partners VII-A L.P.,1,,fund,aea2d3af251499e07a61,FUND_0829,Providence Equity Partners VII-A L.P.,Providence Equity Partners VII-A L.P.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,11332778,5206542,,,,,,fa8b064ecdb6d198b329;90e96d5d69b75baba51a,2,,,
4f6019b10ed5e62cca3b,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Providence Equity Partners VIII L.P.,1,,fund,8a6bffef04dd93a0b161,FUND_0830,Providence Equity Partners VIII L.P.,Providence Equity Partners VIII L.P.,Providence Equity Partners L.L.C.,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,23629673,28384648,,,,,,6bb2f5fd3754b4e5a183;4275cff25444c6c5e679,2,,,
b1fe28d2e89fdb205499,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,RC III CKE LLC,1,,fund,a11eb2b5083458581aa3,FUND_0844,RC III CKE LLC,RC III CKE LLC,Roark Capital Group,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3260872,5464147,,,,,,aedf177b11181e90c5d8;35f22700789f10aedf11,2,,,
6d3b6ed4308a529194d1,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,RCF V Annex Fund L.P.,1,,fund,3979d0c0deeafa6355ca,FUND_0845,RCF V Annex Fund L.P.,RCF V Annex Fund L.P.,Resource Capital Funds,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2137,-534,,,,,,e6e58cb952811dcc2c44;5806454765895708b200,2,,,
6a1123d14bef32a7eb86,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Resource Capital Fund V L.P.,1,,fund,9c7692df804d9c9f4e43,FUND_0852,Resource Capital Fund V L.P.,Resource Capital Fund V L.P.,Resource Capital Funds,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,14852,59166,,,,,,0dda6b6876bc71544b82;483c1a38d2cffad275bb,2,,,
cd6ada2f6cbea3b26bb8,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Roark Capital Partners CF LP,1,,fund,2f3c5cab0e0d2925153e,FUND_0853,Roark Capital Partners CF LP,Roark Capital Partners CF LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,5542965,8679468,,,,,,b5d159ddd78f0aaa8ed4;855ba171e5339fdcae0c,2,,,
94e4212596e70c2a8bb6,SRC407,06-statements-and-economics,Schedule_Inv,5fb3a784b9441ea9563b,5,,Consolidated Schedule of Investments,Roark Capital Partners CF RI LP,1,,fund,36f2ceb8909024181d9c,FUND_0854,Roark Capital Partners CF RI LP,Roark Capital Partners CF RI LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,478032,990592,,,,,,04ac9d23f36fea4c9c39;7677ffe60ec8c6aa6354,2,,,
146ea03855c09c33ba5f,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Roark Capital Partners II LP,1,,fund,6f3bc1f3fe1dc224b819,FUND_0855,Roark Capital Partners II LP,Roark Capital Partners II LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,783059,701,,,,,,8c007421362a6871a7a2;83bd0719dd60bc934c31,2,,,
a392aaa5296c1942c16d,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Roark Capital Partners III LP,1,,fund,8874c8306ae185d3b5f0,FUND_0857,Roark Capital Partners III LP,Roark Capital Partners III LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,12137977,12720913,,,,,,a074555a9a882dd5418e;8b9f54e3732416153741,2,,,
a6f7177d1e74a69a8ba1,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Roark Capital Partners IV LP,1,,fund,9682b90c6a59496b645c,FUND_0858,Roark Capital Partners IV LP,Roark Capital Partners IV LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,24102480,31171605,,,,,,3085e770fc9e49abb7de;ac43380d1044fbbdfcca,2,,,
a73384fe89630ca9c7d0,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Roark Capital Partners V (T) LP,1,,fund,81e9a3a29bf4396885e0,FUND_0859,Roark Capital Partners V (T) LP,Roark Capital Partners V (T) LP,"Roark Capital Management, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4069816,4703789,,,,,,4b5211a4c761cc47620c;6edd411e1d67cd21f0fd,2,,,
4ed325cafecef43ea06a,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"SL SPV-2, L.P.",1,,fund,662cdb7af458d5e50355,FUND_0905,"SL SPV-2, L.P.","SL SPV-2, L.P.","Silver Lake Group, L.L.C.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,315873,624544,,,,,,650f25b4fdeffb81f62e;89e762133bed34cfb6f1,2,,,
0081c3a4d35d7165ac20,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Samson Brunello 1, L.P.",1,,fund,dc3e8d91a1f791952ac2,FUND_0877,"Samson Brunello 1, L.P.","Samson Brunello 1, L.P.",Hellman & Friedman,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,542879,848647,,,,,,9a70b40acce8bd7ebdd8;cedf11f4b17c5088f1bb,2,,,
951b179ab0f5aadb7c23,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Samson Brunello 2, L.P.",1,,fund,c63c6c4e9c75effd203d,FUND_0878,"Samson Brunello 2, L.P.","Samson Brunello 2, L.P.",Hellman & Friedman,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,865735,2346985,,,,,,78010776368872df1e5e;c124e0856dad5d0cad4a,2,,,
20a6ce844bae19066caf,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Samson Hockey 2, L.P.",1,,fund,1884ab75c356ed76d281,FUND_0879,"Samson Hockey 2, L.P.","Samson Hockey 2, L.P.",Hellman & Friedman,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,904969,2020745,,,,,,f3c1ed621f4c75bdd619;6c8e7fcb858a08295888,2,,,
4f96de27f3a4c278b852,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Samson Shield 1, L.P.",1,,fund,918dab8f0f68c780910c,FUND_0880,"Samson Shield 1, L.P.","Samson Shield 1, L.P.",Hellman & Friedman,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,606941,1183291,,,,,,3de49e8656283242000d;fab02a383347acd245f9,2,,,
e08055e1107d44eeb4b7,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Samson Shield 2, L.P.",1,,fund,87721fe8502835928512,FUND_0881,"Samson Shield 2, L.P.","Samson Shield 2, L.P.",Hellman & Friedman,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4010416,6310077,,,,,,228679ef69c589afaef6;c26aec8f7f1e783fd2b8,2,,,
b9574f8560620135fa94,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Saw Mill Capital Partners, L.P.",1,,fund,5edf51e178c0d1085d7e,FUND_0884,"Saw Mill Capital Partners, L.P.","Saw Mill Capital Partners, L.P.",Saw Mill Capital LLC,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,558675,5775,,,,,,7fa1a20e75c893a9dad3;1fba886139df6d97e003,2,,,
5f497a62c24d3533fa3b,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Seidler Equity Partners IV, L.P.",1,,fund,d7a2f0f646a785a14baa,FUND_0892,"Seidler Equity Partners IV, L.P.","Seidler Equity Partners IV, L.P.",Seidler Kutsenda Management Company LLC,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2036010,883887,,,,,,ae3a7e4dcaddaf4800bc;0884408457638f5f35c2,2,,,
1b28e25ab251799c7bc4,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Silver Lake Partners III, L.P.",1,,fund,0f80f40bbe8b6438e179,FUND_0900,"Silver Lake Partners III, L.P.","Silver Lake Partners III, L.P.","Silver Lake Technology Management, L.L.C.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,847701,5056,,,,,,8f51f4f1dcdba7968247;6985a971c8ff72820abf,2,,,
5c17f3b9c8870ad3511c,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Silver Lake Partners V, L.P.",1,,fund,bced3b22b27a08ef1138,FUND_0901,"Silver Lake Partners V, L.P.","Silver Lake Partners V, L.P.","Silver Lake Technology Management, L.L.C.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1640438,2024814,,,,,,51984451cd9fe5914361;9033426f2870bab0b67b,2,,,
c590ba6709d65666c687,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Sixth Cinven Fund (No. 2) Limited Partnership,1,,fund,ca9e6cc5f059502250ec,FUND_0902,Sixth Cinven Fund (No. 2) Limited Partnership,Sixth Cinven Fund (No. 2) Limited Partnership,Cinven,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,896971,794334,,,,,,2a12f7bf3f3ee8f5eb68;8cf9410bdb02f45b6473,2,,,
6a8eb0e75f223e4f644f,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,Sixth Cinven Fund (No. 4) Limited Partnership,1,,fund,ac374a6ff0c62827c7af,FUND_0903,Sixth Cinven Fund (No. 4) Limited Partnership,Sixth Cinven Fund (No. 4) Limited Partnership,Cinven,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,806633,1055699,,,,,,92c28765739c9a2f99cb;cef653d0a8bc200008b9,2,,,
07f0a19c382afa1ccd58,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Sixth Street Opportunities Partners III (B), L.P.",1,,fund,fdedd5ba80a1d781d8a2,FUND_0904,"Sixth Street Opportunities Partners III (B), L.P.","Sixth Street Opportunities Partners III (B), L.P.","Sixth Street Opportunities GenPar III, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,18659,16498,,,,,,cf64468053177ed12da7;e1412ed1fc8288f848b8,2,,,
f324381d866437b56b6d,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Sorenson Capital Partners III, L.P.",1,,fund,97e05e8a35ab4f86ca37,FUND_0908,"Sorenson Capital Partners III, L.P.","Sorenson Capital Partners III, L.P.",Sorenson Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,14129221,14084507,,,,,,7532aeae748f675387e7;1e8326c90b0655302360,2,,,
d358efd8fdba3e24258c,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Sterling Capital Partners IV, L.P.",1,,fund,07cb0f4915afea5a0f49,FUND_0915,"Sterling Capital Partners IV, L.P.","Sterling Capital Partners IV, L.P.",Sterling Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,975953,413061,,,,,,e103ac6beccb84e882c4;ceaf4c48e809c2b4fc06,2,,,
763303ebba36b69da6a3,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Summit Partners Growth Equity Fund VIII-B, L.P.",1,,fund,ed2dcab25500f184a667,FUND_0924,"Summit Partners Growth Equity Fund VIII-B, L.P.","Summit Partners Growth Equity Fund VIII-B, L.P.",Summit Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,797205,299298,,,,,,0624007a3aced074dc63;fb00f0104d86bbb19912,2,,,
b5334def707422042b28,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Summit Partners Private Equity Fund VII-A, L.P.",1,,fund,a99d4d8b41fdbaba8f7d,FUND_0925,"Summit Partners Private Equity Fund VII-A, L.P.","Summit Partners Private Equity Fund VII-A, L.P.",Summit Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,495237,111145,,,,,,d8157748c0f2d3e8b876;d837c39dc1be1b10fbc9,2,,,
2f7af57271ca5b9ec98d,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Sun Capital Partners IV, LP",1,,fund,f9f5cc65de04db8640cf,FUND_0926,"Sun Capital Partners IV, LP","Sun Capital Partners IV, LP","Sun Capital Advisors, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,243191,61943,,,,,,f535037b1e9239893e19;adf9ec1c52bc2e656f6e,2,,,
8f28fd9a8cde8a74da9b,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"Sun Capital Partners V, L.P.",1,,fund,231c2f5df52a3e0706a1,FUND_0927,"Sun Capital Partners V, L.P.","Sun Capital Partners V, L.P.","Sun Capital Advisors, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,467090,61553,,,,,,1dc41dea4accb191f6fd;c8436b709cf208482fa2,2,,,
78c3c32878517ac6de8c,SRC407,06-statements-and-economics,Schedule_Inv,129be01a8a3c46df757f,6,,Consolidated Schedule of Investments,"SunTx Capital Partners II, L.P.",1,,fund,624a321231feaaba55ba,FUND_0928,"SunTx Capital Partners II, L.P.","SunTx Capital Partners II, L.P.","SunTx Capital Partners, LP",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,939635,6204965,,,,,,78a125f0e7727bee4677;4a8542fc43669dd81b41,2,,,
