wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_structure_type,source_section,source_table,definition_keys,definition_text,applies_to,evidence_quote,observation_ids,observation_count
60feaab5bbf541e582d3,SRC457,04-quarterly-report,Quarterly_Report,7ec32f4829f12cd95921,14,NARRATIVE,Important Disclosures,Important Disclosures,FEE_DISCLOSURE,"Certain of the performance results included herein do not reflect the deduction of any applicable advisory or management fees, since it is not possible to allocate such fees accurately in a vintage year presentation or in a composite measured at different points in time. A client’s rate of return will be reduced by any applicable advisory or management fees, carried interest and any expenses incurred. Hamilton Lane’s fees are described in Part 2 of our Form ADV, a copy of which is available upon request.",,"Certain of the performance results included herein do not reflect the deduction of any applicable advisory or management fees, since it is not possible to allocate such fees accurately in a vintage year presentation or in a composite measured at different points in time. A client’s rate of return will be reduced by any applicable advisory or management fees, carried interest and any expenses incurred. Hamilton Lane’s fees are described in Part 2",932596e3a150487448fa,1
11d055fb4468dc4c2af0,SRC457,04-quarterly-report,Quarterly_Report,9982dc2a4ea9c4320075,15,NARRATIVE,Disclosures Continued,,METHODOLOGY,"Reported Net IRR herein for Conservation Forestry Fund IV, LP is based upon manager reported cash flows to and inflows from investors and the estimated ending values as of the date of this report. Returns are net of underlying investment manager management fees, expenses and carried interest (if any) specific to the investor. The GP of Conservation Forestry Fund IV, LP has not reviewed stated performance and makes no representation or warranty concerning its accuracy.","Reported Net IRR for Conservation Forestry Fund IV, LP","Reported Net IRR herein for Conservation Forestry Fund IV, LP is based upon manager reported cash flows to and inflows from investors and",a3009dc5f8c7f8553fc4,1
97177466ed6b5577b74b,SRC594,02-performance,Performance,67119498f4c461f3b284,4,FOOTNOTE,NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS,NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS,1,"The University of Texas/Texas A&M Investment Management Company (UTIMCO) is a 501(c)(3) corporation organized to manage the investment assets that are under the fiduciary control of The Board of Regents of The University of Texas System (UT Board). UTIMCO manages these assets through five funds which include the Permanent University Fund (PUF), The University of Texas System General Endowment Fund (GEF), The University of Texas System Intermediate Term Fund (ITF), the Permanent Health Fund (PHF) and The University of Texas System Long Term Fund (LTF) (collectively, the Funds). The returns for PUF, GEF and ITF are comprised of investment strategies (the Strategies) consisting of public equity, directional hedge funds, private equity, investment grade fixed income, long treasuries, stable value hedge funds, inflation-linked bonds, commodities, natural resources, infrastructure, real estate, innovation & disruption and strategic partnerships. Strategies which are not in existence for the full twelve month period are excluded from presentation, but are included in the total, in the Statement of Investment Performance Statistics. Returns, presented net of cash payments for fees, are also included on a total fund basis for each of these funds. The returns for PHF and LTF are presented only in total, as PHF and LTF only invest in the GEF and hold a negligible amount of cash and, therefore, do not directly employ these strategies. Although the PHF and LTF incur nominal fees that are not reflected in the GEF, the total returns for the PHF and LTF will be similar to those of the GEF. The Strategies of hedge funds, private investments, and strategic partnerships consist of externally managed collective investment vehicles and various other pooled investment vehicles. The inflation-linked bonds and commodities strategies are managed directly by UTIMCO. All other Strategies consist of assets managed directly by UTIMCO as well as by third-party managers via investment advisory agreements.",,The University of Texas/Texas A&M Investment Management Company (UTIMCO) is a 501(c)(3) corporation,f6f153c59b510fa00ed1,1
21f6df6317496948f500,SRC594,02-performance,Performance,67119498f4c461f3b284,4,FOOTNOTE,NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS,NOTES TO STATEMENT OF INVESTMENT PERFORMANCE STATISTICS,2,"The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method. The formula for the Modified Dietz Method is shown in Appendix I. Other formulas may produce different returns. Individual returns of various investment accounts in the Funds may vary based on factors such as the timing of cash flows. Past returns are no guarantee of future returns. Investment assets which are held in the respective Funds that have readily determinable fair values are primarily valued on the basis of market valuations provided by independent pricing services. The Funds’ investments in private investment funds, hedge funds, investment grade fixed income, and public markets investment funds and certain other equity securities are fair valued by management using the investments’ capital balances and net asset value information provided by the investment manager as well as other considerations as described in the notes to each respective Funds’ financial statements. Interest and dividend income is based on the accrual method (interest income is recorded as earned, and dividend income is recorded on the ex-dividend date). Trade date is used when recording trades. Total return (or “return”) is defined as a percentage change in fair value (including interest and dividend income), adjusted for cash flows. Monthly returns are geometrically-linked to calculate annual returns.",,The accompanying investment performance statistics have been computed net of investment management fees using the Modified Dietz Method.,30d0935ce27960d824a7,1
8277f763b8ea4a82b880,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,APPENDIX I,"The formula for estimating the time-weighted rate of return using the Modified Dietz Method, R DIETZ (net), is: R DIETZ (net) = (MVE - MVB - F - FEES) / (MVB + FW)",,"The formula for estimating the time-weighted rate of return using the Modified Dietz Method, R ,is:",517df4e3d261f7844ca9,1
859cec72d96fc4506ca4,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,CD,is the total number of days in the period; and,,where CD is the total number of days in the period; and,df23ebc46d4847c65675,1
12d04a977c6edbb22f2c,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,Di,is the number of days since the beginning of the period in which cash flow Fi occurred.,,D is the number of days since the beginning of the period in which cash flow F occurred.,d94ca97e944049a97286,1
9eda69e2d1c15e05288b,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,F,"is the sum of the cash flows within the period (contributions to the portfolio are positive flows, and withdrawals or distributions are negative flows);",,"F is the sum of the cash flows within the period (contributions to the portfolio are positive flows, and",1d9564634a8434606e96,1
51f745fa4ab265ef7921,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,FEES,is the sum of investment management fees paid during the period.,,FEES is the sum of investment management fees paid during the period.,c557249c1b7ad2230e3d,1
faa5a69a7a4a009a7928,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,FW,"is the sum of each cash flow, Fi, multiplied by its weight, Wi; and",,"FW is the sum of each cash flow, F , multiplied by its weight, W ; and",5add27eaecdc5e12d163,1
e28bc45e76a614532431,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,MVB,"is the fair value at the beginning of the period, including accrued income from the previous period;",,"where MVB is the fair value at the beginning of the period, including accrued income from the previous period;",c581eb7cf2e4b8799a7c,1
182cdad6dcacebef43db,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,MVE,"is the fair value at the end of the period, including accrued income for the period;",,"MVE is the fair value at the end of the period, including accrued income for the period;",4c33b6c9634fc3e1c989,1
d88425b40512147ceafd,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,Wi,is the proportion of the total number of days in the period that the cash flow Fi has been in (or out of) the portfolio.,,W is the proportion of the total number of days in the period that the cash flow F has been in (or out of) the portfolio.,6c55a3bd95983f85cac6,1
3468243d89ddc71b808a,SRC594,02-performance,Performance,f8b36eb53930d1a870d5,5,NARRATIVE,FORMULA FOR MODIFIED DIETZ METHOD,FORMULA FOR MODIFIED DIETZ METHOD,Wi_FORMULA,Wi = (CD - Di) / CD,,The formula for W is:,011e16e1137131e96cec,1
687372b1d6c450899978,SRC602,03-institutional-report,Institutional_Report,a43c1c1966501c611af9,2,FOOTNOTE,Why Invest in Private Equity?,Why Invest in Private Equity?,1,"As of January 2025. Meketa updates expectations for asset class returns each January for changes in capital markets, including factors such as interest rates, credit spreads, cap rates and equity prices.",,"As of January 2025. Meketa updates expectations for asset class returns each January for changes in capital markets, including factors such as interest rates, credit spreads, cap rates and equity prices.",5f293da0c8c01f4aaff4,1
3d7d5c000c1e2269058a,SRC602,03-institutional-report,Institutional_Report,a43c1c1966501c611af9,2,FOOTNOTE,Why Invest in Private Equity?,Why Invest in Private Equity?,2,Source: McKinsey Global Private Markets Report (May 2025).,,Source: McKinsey Global Private Markets Report (May 2025).,6f752de8982af44eb934,1
330ba967d372705a706c,SRC602,03-institutional-report,Institutional_Report,eb449b92578c1bbce21d,3,FOOTNOTE,Industry Trends,Industry Trends,1,S&P Global Market Intelligence.,,S&P Global Market Intelligence.,a49b7a6aa43d303d7ea7,1
09f598794e67ae6c02a6,SRC602,03-institutional-report,Institutional_Report,eb449b92578c1bbce21d,3,FOOTNOTE,Industry Trends,Industry Trends,2,State Street Private Equity Index.,,State Street Private Equity Index.,b830b99e3974847c3146,1
f7cde0158897706f6d7d,SRC602,03-institutional-report,Institutional_Report,4027115829391fe530ac,5,FOOTNOTE,"Performance (as of March 31, 2025)","Performance (as of March 31, 2025)",1,Reflects the customized PE Index methodology discussed in the updated Private Equity Investment Policy. Utilized to assess Program performance for periods less than 10years. Calculated by State Street.,,Reflects the customized PE Index methodology discussed in the updated Private Equity Investment Policy. Utilized to assess Program performance for periods less than 10years. Calculated by State Street.,74a16d5a07f0cca3cc5d,1
fb528844e000b36a10ea,SRC602,03-institutional-report,Institutional_Report,4027115829391fe530ac,5,FOOTNOTE,"Performance (as of March 31, 2025)","Performance (as of March 31, 2025)",2,Custom Benchmark as of July 2019 is MSCI ACWI IMI plus 1.5%. Calculated by State Street. Utilized to assess Program performance for periods of 10 years or more. The Custom Benchmark is customized for certain investment restrictions such as tobacco.,,Custom Benchmark as of July 2019 is MSCI ACWI IMI plus 1.5%. Calculated by State Street. Utilized to assess Program performance for periods of 10 years or more. The Custom Benchmark is customized for certain investment restrictions such as tobacco.,0c74b6c4044514cc23fb,1
c5f20aeb21be3df7fe30,SRC602,03-institutional-report,Institutional_Report,4027115829391fe530ac,5,FOOTNOTE,"Performance (as of March 31, 2025)","Performance (as of March 31, 2025)",3,Arrows indicate program outperformance or underperformance against the respective benchmark.,,Arrows indicate program outperformance or underperformance against the respective benchmark.,767878610854ed18df89,1
298b30ed772ebf74b9ff,SRC602,03-institutional-report,Institutional_Report,0f422b287d346065a81b,6,FOOTNOTE,Performance by Strategy,Performance by Strategy,1,Strategy classifications reflect the newly adopted categorizations and the Customized PE Index methodology discussed in the updated Private Equity Investment Policy. Multi-Strategy and Longer-Term Strategy performance is not included as performance is not yet meaningful.,,Strategy classifications reflect the newly adopted categorizations and the Customized PE Index methodology discussed in the updated Private Equity Investment Policy. Multi-Strategy and Longer-Term Strategy performance is not included as performance is not yet meaningful.,1d68ffda219a4e65cd3c,1
97749abf4aed884a98d0,SRC602,03-institutional-report,Institutional_Report,0f422b287d346065a81b,6,FOOTNOTE,Performance by Strategy,Performance by Strategy,2,Arrows indicate program outperformance or underperformance against benchmarks.,,Arrows indicate program outperformance or underperformance against benchmarks.,c9d5ad797b87411f2f50,1
2611e79a585fa5664f60,SRC602,03-institutional-report,Institutional_Report,0f422b287d346065a81b,6,FOOTNOTE,Performance by Strategy,Performance by Strategy,3,SSGX custom benchmark returns were calculated by State Street for each listed strategy.,,SSGX custom benchmark returns were calculated by State Street for each listed strategy.,2039501d4a9db6438659,1
e789ab0cabe74f3052be,SRC602,03-institutional-report,Institutional_Report,0f422b287d346065a81b,6,FOOTNOTE,Performance by Strategy,Performance by Strategy,4,SSGX – Buyouts Index (not customized) minus 200 basis points.,,SSGX – Buyouts Index (not customized) minus 200 basis points.,a83e4d8d0db1fbd932d9,1
1b79045d37e5de978fba,SRC602,03-institutional-report,Institutional_Report,6ea3d68e8ec7a022f9c8,8,FOOTNOTE,Geographic Exposures,Geographic Exposures,1,SSGX benchmark returns were calculated by State Street for each listed region. Matching SSGX benchmarks for Developed (Non-US) and Non-Developed market investments are not available.,,SSGX benchmark returns were calculated by State Street for each listed region. Matching SSGX benchmarks for Developed (Non-US) and Non-Developed market investments are not available.,e1b1a5aa0ce7b19b4f3c,1
f5738a5f92d9346e1fcc,SRC602,03-institutional-report,Institutional_Report,f4fe257d11078e497d19,9,NARRATIVE,Implementation,Implementation,IMPLEMENTATION,The Private Equity Team aims for one-fourth of 2025 deployment to be in co-investments.,,The Private Equity Team aims for one-fourth of 2025 deployment to be in co-investments.,16d0db474e5e91628e50,1
824008b4a1412027b892,SRC602,03-institutional-report,Institutional_Report,6b5d24196b57cfd598b4,10,FOOTNOTE,Key Policy Parameters,Key Policy Parameters,1,Strategy classifications reflect recently adopted categorizations. Updated interim targets and ranges were adopted in February 2022 and will be reflected in future reports.,,Strategy classifications reflect recently adopted categorizations. Updated interim targets and ranges were adopted in February 2022 and will be reflected in future reports.,ac99f9baa9fe7d292873,1
c66484088ba3e47a28aa,SRC602,03-institutional-report,Institutional_Report,6b5d24196b57cfd598b4,10,FOOTNOTE,Key Policy Parameters,Key Policy Parameters,2,"Commitments to secondary, private liquidation, co-investments, and other sub-strategies are allocated based on their strategy.",,"Commitments to secondary, private liquidation, co-investments, and other sub-strategies are allocated based on their strategy.",466fe7688035d58eb43c,1
14fbdcc1208203512b18,SRC602,03-institutional-report,Institutional_Report,6b5d24196b57cfd598b4,10,FOOTNOTE,Key Policy Parameters,Key Policy Parameters,3,"Estimated PE exposure as of March 31, 2025.",,"Estimated PE exposure as of March 31, 2025.",e5cb5c04c53380067d2a,1
09692621d49768fea753,SRC602,03-institutional-report,Institutional_Report,6b5d24196b57cfd598b4,10,FOOTNOTE,Key Policy Parameters,Key Policy Parameters,4,CalSTRS has a long-term target of 14% for Private Equity.,,CalSTRS has a long-term target of 14% for Private Equity.,2be1c9869bea2abe944a,1
6b2b44535736f30915a3,SRC606,04-quarterly-report,Quarterly_Report,49c37b552aca291f4e18,2,FOOTNOTE,1Q 2026 PERFORMANCE UPDATE,Total Net Return Summary,METHODOLOGY,"Current performance may be higher or lower than the performance quoted above. Past performance is not a reliable indicator of future performance and future results may vary materially. Returns shown are representative of total returns and are not annualized, except for inception to date. Total return (not annualized) is calculated as the change in net assets per share during the period, plus distributions per share (assuming distributions are reinvested in accordance with the Fund's distribution reinvestment plan), divided by the net assets per share at the beginning of the period.",the performance quoted above,"Returns shown are representative of total returns and are not annualized, except for inception to date.",2dbf9ae1f48544b9d839,1
2af4541e41f9cf20fe0a,SRC606,04-quarterly-report,Quarterly_Report,8d8893854da234b1aeec,5,FOOTNOTE,Additional Matters and Important Information for All Non-U.S. Investors,Antares Private Credit Fund Fees and Expenses,METHODOLOGY,"Please note there are other annual expenses which shareholders may be subject to. Please refer to the prospectus for additional information. Distributions are subject to modification or suspension and are not guaranteed in frequency or amount. Total Annual Expenses are listed as included within the Fund’s Prospectus filed with the SEC. Total Annual Expenses excluding interest expense are based on Annual Expenses as set forth above, exclusive of interest expense as included in the Fund’s Prospectus filed with the SEC.",Total Annual Expenses; Total Annual Expenses (excluding interest expense),Total Annual Expenses excluding interest expense are based on Annual,029f54bc087a14e94213,1
8c287bd71136663f7062,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,1,"As of April 30, 2026.",,"1. AsofApril30,2026.",cd4ff1b7573e6b9e5511,1
ac93f59b5842640d8da5,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,10,"Note: Represents loan commitments in the Private Credit portfolio as of March 31, 2026. Industry groups are based on S&P Industry Classification. ‘Other’ category in the Loan Portfolios includes 30 industries with top concentration <3.0% of the Private Credit Loan Portfolio. ‘Other’ Industries in the Loan Portfolio are comprised of S&P industry classifications: (1) IT Services, (2) Containers and Packaging, (3) Distributors, (4) Healthcare Equipment and Supplies, (5) Capital Markets, (6) Energy Equipment and Services, (7) Construction & Engineering, (8) Automobile Components, (9) Technology Hardware, Storage and Peripherals, (10) Life Sciences Tools & Services, (11) Electronic Equipment, Instruments and Components, (12) Air Freight and Logistics, (13) Industrial Conglomerates, (14) Gas Utilities, (15) Construction Materials, (16) Household Products, (17) Machinery, (18) Food Products, (19) Real Estate Management and Development, (20) Wireless Telecommunication Services, (21) Hotels, Restaurants and Leisure, (22) Specialty Retail, (23) Oil, Gas and Consumable Fuels, (24) Trading Companies and Distributors, (25) Building Products, (26) Transportation Infrastructure, (27) Personal Care Products, (28) Household Durables, (29) Aerospace and Defense, and (30) Textiles, Apparel and Luxury Goods. Pie charts may not sum to 100% due to rounding.",Industry Diversification,"10. Note: RepresentsloancommitmentsinthePrivateCreditportfolioasofMarch31,",d944b5b557155c105490,1
33707ea2006e2508a0c7,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,11,"Based on commitments to each borrower within the Private Credit portfolio as of March 31, 2026. Risk ratings represent the internally assigned rating by the Adviser for each borrower as of March 31, 2026. Refer to Form 10-Q for additional information. Please note, Risk Ratings D and E represent less than 1% of total commitments in the portfolio. For purposes of the figures above, investments with different legal issuer names on the financial statements may be aggregated where they represent exposure to the same underlying borrower or portfolio company. As a result, borrower counts, percentages, and related metrics may differ slightly from the quarterly report.",Risk Rating Distribution,11. BasedoncommitmentstoeachborrowerwithinthePrivateCreditportfolioasof,430de718812fd88c70b8,1
33df1d263828626a2959,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,12,Represents percentage of total non-controlled/non-affiliated investments at fair value.,,12. Represents percentage of total non-controlled/non-affiliated investments at fair,91174629fd7d647552e6,1
b10db99d856ea6144a99,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,13,"Lead Lender role includes transactions where Antares was lead-left arranger, right-lead arranger and/or admin agent. Based on origination deal count between 2016 – 1Q 2026.",,"13. Lead Lender role includes transactions where Antares was lead-left arranger,",f6647ae70fc6a70106d9,1
ad9695f2149627c34e26,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,14,"Represents closed (new borrower) loans as a percent of total new borrower investment opportunities reviewed (i.e., each borrower and each sponsor are represented) from 2016 to March 31, 2026.",,14. Represents closed (new borrower) loans as a percent of total new borrower,977d05653af91ee7fdd0,1
2979ac3dd7627521aa62,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,15,Represents the average based on deal count from 2016 to 1Q 2026.,,15. Representstheaveragebasedondealcountfrom2016to1Q2026.,bd420eddd1571dcb5faf,1
c8d5dc70ac722da80dba,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,16,Please refer to Loss & Default Disclosures included herein for Defined Terms and additional information.,,16. PleaserefertoLoss&DefaultDisclosuresincludedhereinforDefinedTermsand,ce82d071f284b9100e5f,1
63c951e97fbb7145b6e1,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,2,Distribution rate is calculated by annualizing the next month’s declared distribution by share by the most recent month-end NAV.,,2. Distributionrateiscalculatedbyannualizingthenextmonth’sdeclareddistribution,2e510287c88900cd1ea4,1
ae2aa0d589738df9b9e8,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,3,"Represents total loan commitments as of April 30, 2026.",,"3. RepresentstotalloancommitmentsasofApril30,2026.",f56695bee5d722468f96,1
5661fd144a8a4165deb7,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,4,"Total borrowers in the Private Credit and Liquid Credit portfolios as of March 31, 2026. For purposes of the figures above, investments with different legal issuer names on the financial statements may be aggregated where they represent exposure to the same underlying borrower or portfolio company. As a result, borrower counts, percentages, and related metrics may differ slightly from the quarterly report.",,"4. TotalborrowersinthePrivateCreditandLiquidCreditportfoliosasofMarch31,",d1b8eb98e63a0f4557d8,1
c32d777aca71468e25c1,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,5,"Net leverage ratio is calculated as principal debt outstanding less cash and cash equivalents, foreign currencies, and short-term investments divided by NAV as of April 30, 2026.",,5. Netleverageratioiscalculatedasprincipaldebtoutstandinglesscashandcash,cd471bf72e8fbfeb9634,1
6ba2c6d4e0032c662121,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,6,"Approximately 97.8% of the Private Credit portfolio at fair value consists of First Lien loans as of March 31, 2026.",,6. Approximately97.8%ofthePrivateCreditportfolioatfairvalueconsistsofFirst,6ff938c48e3291b9d7c6,1
190b2873a76ab769cad5,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,7,"Includes all private loan investments for which fair value is determined by Antares Capital Credit Advisers LLC (“the Adviser”) at least quarterly (with assistance, as applicable, from a third-party valuation firm, and subject to oversight by the Board). Portfolio metrics are based on latest unaudited financial statements received by the Adviser and its affiliates as of March 31, 2026. Loan-to-Value (“LTV”) is calculated as net debt through each respective investment tranche in which the Company holds an investment divided by estimated enterprise value or value of the underlying collateral of the portfolio company. Weighted average LTV is weighted based on the funded commitment of the total applicable private loans.",,7. IncludesallprivateloaninvestmentsforwhichfairvalueisdeterminedbyAntares,1860021a692b294f7fa7,1
49534a94f2c630f574a9,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,8,"Includes all private loan investments for which fair value is determined by Antares Capital Credit Advisers LLC (“the Adviser”) at least quarterly (with assistance, as applicable, from a third-party valuation firm, and subject to oversight by the Board). Portfolio metrics are based on latest unaudited financial statements received by the Adviser and its affiliates as of March 31, 2026. LTM EBITDA refers to adjusted earnings before interest, taxes, depreciation and amortization (“EBITDA”) in accordance with the underlying governing documents, over the last twelve months as reported by respective borrowers. Excludes investments with no reported EBITDA or where EBITDA, in the Adviser’s judgment, was not a material component of the investment thesis, such as annual recurring revenue loans, or investments with negative EBITDA.",,8. IncludesallprivateloaninvestmentsforwhichfairvalueisdeterminedbyAntares,4160d1c1b75fa99e32b5,1
863a5700af5c81fd5efe,SRC606,04-quarterly-report,Quarterly_Report,123b8f8eb2a6cfc5aaf2,6,FOOTNOTE,Footnotes,Footnotes,9,"Please note, the total distribution per share represents next month's declared distribution, consistent with the distribution rate calculation.",Total Distribution Per Share,"9. Please note, the total distribution per share represents next month's declared",717c71e8a3d56d21abb9,1
f1108364b6646ce43e6c,SRC606,04-quarterly-report,Quarterly_Report,9f7521654f18df8bfd26,7,FOOTNOTE,,Footnotes,17,"Antares does not pay a fee for any of the ranking or award considerations above. Awards and rankings are per the following sources: KBRA Direct Lending Deals 2023 league table (published January 18, 2024); KBRA Direct Lending Deals 2024 league table (published January 23, 2025); KBRA Direct Lending Deals 2025 league table (published January 23, 2026); Pitchbook’s Private Equity Lender League Table 2023 based on M&A volume (published March 18, 2024); Pitchbook’s Private Equity Lender League Table 2025 based on M&A volume (published March 30, 2026); Pitchbook’s Private Equity Lender League Table 2025 based on Add-on volume (published March 30, 2026); Creditflux CLO Awards 2023 (published May 4, 2023); Creditflux CLO Awards 2024 (published May 16, 2024); DealCatalyst Private Credit CLO of the Year 2025 (published April 28, 2025).The CreditFlux awards are determined using blended outperformance as well as volatility-adjusted weighted performance. CLOs are ranked relative to peers by up to 10 performance metrics. The metrics used are: change in junior OC; headroom in junior OC; WARF; average collateral value; weighted average spread; cash-on-cash return to equity; equity volatility; multiples of money; and leverage. Day-one arbitrage is considered for new CLOs. 80 CLO managers submitted performance data for the awards. The Pitchbook awards are based on deal counts submitted that meet their criteria. Select roles in transactions include the following roles: bookrunners, lead arrangers, mandated lead arrangers and agents only; documentation and syndication agents are still being explored for future inclusion. The KBRA Award is exclusive to private lending to sponsor-backed companies across the middle-market spectrum, as well as borrowers seeking >=$1B in private loans. KBRA rankings are counts by lenders, private equity firms and advisors across direct lending loans tracked by KBRA DLD. The information highlights closings and relationships among many key players in the market. KBRA DLD’s coverage of the U.S. sponsored direct lending market is comprehensive, but rankings are not a definitive list of all transactions. KBRA DLD gleans as much information from the market as possible, but many private financings close under the radar. Syndicated and rated loans are excluded. For the DealCatalyst Award, LSTA members and confirmed investors in U.S. CLOs were encouraged to nominate their selections. For the category (“Private Credit CLO of the Year”), the U.S. CLO had to be a Private Credit (Middle-market) CLO and issued (closed) in calendar year 2024 (37 deals were submitted). All deals were cleaned and verified using data from various recognized data providers. Once verification and cleaning had taken place, a weighting was applied (as per the methodology) so that any arranger organization’s votes would carry a weight of 6, manager/issuer/investor votes would carry a weight of 3 and remaining organizations would carry a weight of 2. Points were then allocated to each deal according to this weighting. As per the methodology, each arranger organization was given an allowance of 6 votes, manager/issuer/investor organizations 3 votes and other member organizations 2 votes. Once all valid votes, points and weightings had been accumulated and verified, the points totals were calculated and sorted in descending order for each category. This provided the final winners and highly commended organizations and deals for the awards.",ANTARES CAPITAL AWARDS,17. Antaresdoesnotpayafeeforanyoftherankingorawardconsiderationsabove.,e65ef0c96d47d122b118,1
d38b34babd0e3d78f291,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,ACA,means Antares Capital Advisers LLC.,,“ACA”meansAntaresCapitalAdvisersLLC.,3834efdd1e5b32bd0b5b,1
b294c3fd6815c67d23c7,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,ACCA,means Antares Capital Credit Advisers LLC,,“ACCA”meansAntaresCapitalCreditAdvisersLLC,1e51c5840fe2fd33d852,1
9a7ee904a5b2864c045b,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,ALCS,means Antares Liquid Credit Strategies LLC,,“ALCS”meansAntaresLiquidCreditStrategiesLLC,de5a2fff3bcbf8ec3276,1
dba853bf19cc0e929015,SRC606,04-quarterly-report,Quarterly_Report,811ee26326236cffd50e,8,NARRATIVE,Antares Historical Default Rate & Loss Performance Disclosures,Defined Terms,ALS,means Antares Liquidity Solutions LLC,,“ALS”meansAntaresLiquiditySolutionsLLC,1f185a8cae6105a30c7e,1
