path,entry_type,size_bytes,sha256,repository_policy,local_readme,role
ledgers/working/pdf-extraction-csv/02-performance/SRC060/coverage-b.csv,file,869,f8a7fb5cdd70c9a0ea422d398ac5fc1dd66f5e5c0b26a89d52a95dce91af6159,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/coverage-diff.csv,file,734,613d7f12e659e2bb3f983f0341d1b7a2d00f3e50c31bc5b7a211053d7f328da7,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/coverage-final.csv,file,1685,82b5f8027fa75505ab3061863e1152213f62ceb52207a636372bb6444c2895f8,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/coverage-resolution.csv,file,1077,712a8c211a7c2ac8125147d6318f8c2943755c7c6195edc7e4dd4d3261e85761,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv,file,112662,3495da78ad3c1ec7030765048f4da83f6fcd217e40af54b13a7ce59cc6ee4cb6,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,file,1445,59aebc010ae00ee21bb9d7879c8e01970e51fc775458471af2b511843eb7d912,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv,file,253965,db4b4d141e88836eab5db8ae9132c08225dd499d59e65ab3e8ea5ee091828c2d,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv,file,258564,5a614755d67c302954b135330344865ea3b13f3bd1c02be095c3a7f2f3d1461a,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv,file,270716,f9569f6b706c20fffc88567318bcaeea40d1556544841ec97c81789f5be00a01,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv,file,293710,585f1aadf374d69951100527ab7c55ab9c374e700315939cd485cf5034a6e203,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC060/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/02-performance/SRC063,directory,,,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC063."
ledgers/working/pdf-extraction-csv/02-performance/SRC063/coverage-a.csv,file,1315,4c20c20752a778fcb4c34c90c33b8a95f97b9cf6a1bb0824cb36148027f657a6,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/coverage-b.csv,file,953,bfade0ebd6304badd7cfe443e17fd1ae057f4e8c13975cca9c6c27286ff4cab0,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/coverage-diff.csv,file,857,8354754c2847e20959383db042720c0e4d9e3214a405abc6ccd57228f27f0ad7,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/coverage-final.csv,file,1851,e2f638584d98c91da38964b1562d262410224642ac2bbfaeadcd47022e43cc32,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/coverage-resolution.csv,file,1155,d8ce871875ee8e613fbb72bcab1f22a6668fc46b1b4a9e894974de6e3af019c8,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/pair-index.csv,file,70725,f5f9c5f66da7da86e162fe5aef72b445a0926acbf2c9ceeecef441a63057f200,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,file,1445,ed90317bc455ff2f4170bd5fc112377871ed5f2fe4bc9f9eb4a75f24fa7f6852,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/records-a.csv,file,121315,960212862e55636c607cb34e0d07fee24d9f60f55248330b93aaa72e62b12d10,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/records-b.csv,file,96342,45081b34ce6fcc44c9f8e1d2a7465ee4a6486c49342bbc414114d4bf4617c8a9,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/records-final.csv,file,142612,3d40db17c806701a5c6c37fd68cf1a751a15a68289a327305f0db3142d94ad30,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC063/resolution.csv,file,305624,7b22fc81612c9c4d6005a0c8adfc22bd7e54b5dfabc16eabc38378c6dcc88e86,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC063/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/02-performance/SRC363,directory,,,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC363."
ledgers/working/pdf-extraction-csv/02-performance/SRC363/coverage-a.csv,file,1401,3987c8c07e845eac6f5a5eaac0b46db669df5b5d24e445190a9552bd9577b20a,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/coverage-b.csv,file,1064,e7a857690dc819a239f023f34a0d4be5585216c78e80d7791353cf5bffd1aed8,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/coverage-diff.csv,file,824,27d0905c23f99ee47b626a0bea40d34c36373f48711b8757e5de3124a37de2cc,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/coverage-final.csv,file,1891,08e640d8f1965cfd52fb4d83f68948fff9cbe92b0b57a0318caef7baca931310,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/coverage-resolution.csv,file,1226,d72bc16c96605836d34076507013a3260e0ca136f0162f9c1de32227950cdfa8,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/pair-index.csv,file,2738,edcd424ce25e3a98e0deb490f6f1c993075828fe5c3286290964f2d438834b56,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,file,1445,b89b9bdd38868fe946005830421350c3e5092d443a2de9d89b37c2cf90d38466,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/records-a.csv,file,5565,010368cdb86438d4f3be4b662a468c72f973ae1f42b195ba64b833760eb786ef,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/records-b.csv,file,6645,3b42e8ffe453a5c0c98f301bdfe8417c261a9b8a57e5c9690b098250810cfb64,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/records-final.csv,file,7512,f83c106a1e558920663ef00903bb5b9b9c8c78ed0e8f76ac44d8bd7913e5ec8f,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/02-performance/SRC363/resolution.csv,file,14008,be7a616ecd073b7000cc87e3d787c2c2dadc9df196ae6918cadaa6c57873b96b,TRACK,ledgers/working/pdf-extraction-csv/02-performance/SRC363/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/03-institutional-report,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/README.md,Extraction evidence for route 03-institutional-report: the model claim and one folder per document.
ledgers/working/pdf-extraction-csv/03-institutional-report/README.md,file,767,82987272c758d9bcd97ce72341e7bc44ebada29b4036f7c4473eee43174378dd,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/RUN-CLAIM.csv,file,349,ca8183cb3ab0411ec9d62e4a2514f92b5a56bcf88526b17ae9ed129b0baf372b,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/README.md,Model attribution for the route's two extractors and two adjudicators.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC192."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/coverage-a.csv,file,2125,72c131d4d54e512a30a9bdb870fe65b1c6be629f738c70a7fc855d68e5e344c3,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/coverage-b.csv,file,2461,8a96336b8a14029712f1e9df05315b34a85a36d31d066b10396045b3ff2e862e,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/coverage-diff.csv,file,1456,0a97fa52d7e5ee9777b94506b773c653cd8da180666a11b93b5d1dd56ea93dae,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/coverage-final.csv,file,3861,7b1c0b66c19035a5acff02eaa1334daab1cdb2aaddd37e1c0cb8f3622b63d451,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/coverage-resolution.csv,file,2164,b0dea0c8a82fbd1f14a836f6ea55fbfe1bf1abfaf2037ed9e2406351fb0792f1,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/pair-index.csv,file,66780,136bf98eac3a0123077eb3945320099bcd50eaa49e5a8f0b63c00e4af7edd220,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,file,1445,37710b714aaa8688639814fe7f3ec8be078781b2919020287dddf15a84241e4e,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/records-a.csv,file,134095,f13012469d13376e0bb3edc6af715174e0d0d2f6fa3a25e3c062f2ccacac401e,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/records-b.csv,file,149910,6a5711d698f01600982c160a9571a36501c0141eb3cf3d94c447b54aba03c0aa,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/records-final.csv,file,166072,4d4e39571b0ae0b7b7db989fb2463f54a84e4cc65e2c3e8c3d4ca396290fb09e,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/resolution.csv,file,336921,f22424aabd07babc882a7befb3a348c9d3946521e3d2d887456bc12872504bf6,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC192/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC216."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/coverage-a.csv,file,1343,ecd871bb1852c6c0870673142d94c15a82586d0a9369e4ae46208df294b0f776,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/coverage-b.csv,file,1408,319634197bd1715309092ce678e953510558c4e73253d600a263f8ff53adc907,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/coverage-diff.csv,file,967,1efadba05d4eb4bb5f88181eaf559c1fb64ece0a9f4dcf247943cb33b3028cd0,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/coverage-final.csv,file,2160,68891c630adf5b8c88c5d4cebddb5cc7ebebb222b4f87aac3bf657edda787c77,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/coverage-resolution.csv,file,1370,74e9ebb224e06cb5d3b31f6ed80e10ba7e3a46c63f72ce4937de700caacb9d84,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/pair-index.csv,file,807,49bfc9997c0ba55afaab7aad49682c1fee25ddabcf91865e5369d07ba0549140,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,file,1445,1845a9679bc8bf91e616e9d5e06521859f6bf3d2c91aaaacc3de5ebf67cfdb33,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/records-a.csv,file,2115,40bd7cffe0b7c609bd271417287cdbf9731e18c91edd0bcec6fa14efa1dd79af,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/records-b.csv,file,2251,02e46eb19d28a5802ce2c50efffc30a104129c632f47b4b8f146a541a41fd734,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/records-final.csv,file,2238,398c0c52760478ea28aea3a92784427988a40c7096d24dbda62e583a7534de90,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/resolution.csv,file,3401,a40af49cabd33dd760c61794e27178fa7e8b747f246aff34bbc25ea2374a1f94,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC216/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC356."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/coverage-a.csv,file,1881,3085ad42c223261e66e50a84f0bcd6a3d3d2de7febf5e8e73dab72e9e29b8321,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/coverage-b.csv,file,2230,d40e77d0f5237567cd1adde6ee7ad6c2066eb997915c98b1c155d119f4162776,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/coverage-diff.csv,file,1539,f9a9e7d86546f39f2649d39665ffea613a9c5fbfc30ae99f9f5b2f972de1890f,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/coverage-final.csv,file,3482,f184e4abca443947ada1c85e301ba0743284cf7176c5e7f746adac530234e2d6,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/coverage-resolution.csv,file,2095,923995356bb0f109e604de356952395e2eadec9e752e29659c6131d4d994f203,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/pair-index.csv,file,20078,8152acdbc3cd7884e15ab19f87ad16ea1b943af2925ff58de67f2c6b2c51571d,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,file,1445,8f6da111385fee9a793349cf3414f0c1fd1906f0c412c45a5ccfc26c409c95e3,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/records-a.csv,file,33851,56cb09b5941d48073b3829215d5049e93f5bf09f7d6a1581a5cebefc9332e57b,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/records-b.csv,file,42377,06765c437c7007f7b60bf9ecfa2f13dadfd92edaaa8473b063f7c2cbaa882186,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/records-final.csv,file,38353,e30d39dbe539eb3bc3e483a7ace38d7cf135cfcdae7c9b79f19d1198346f9681,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/resolution.csv,file,45338,2fd0a4a63a421a1d89cc35a72f51321c5c8e14810a6625ea5bdcbb097f814634,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC356/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC375."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/coverage-a.csv,file,1063,4db166aec6661db24d4103b1a3a05e6feead8a10f38589eb57c6ec778b0587f0,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/coverage-b.csv,file,1286,b4bb24bee3a7dfdb66c90f8be41423d575d64db22c47cf79e1453f1cda2ef127,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/coverage-diff.csv,file,1335,768ad3f7943a3bd13d81477780a7d2ccc055d1989986cb24af8b9afd7040dcd0,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/coverage-final.csv,file,2465,ff75abaccefbd76b9d8515f37fe39b85d28f86a5accc80a3250d0b1c00cd9797,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/coverage-resolution.csv,file,1547,79bf7a697829eba5dbe462128b413c1d288e9755c5f63e8670aabec417d571ae,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/pair-index.csv,file,22418,cfe9e7b243a41f77d8492d5ff7a980d5ff4de048e65cd9acc9cf1cba9b2a854c,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,file,1445,d38a800cf40da13114aad50e5a82c6751d842b31cfd07ccdf12cc1a321827d02,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/records-a.csv,file,36245,5b3fa10790f261d225d80384091504578c110df745357ca6def68a3a351ec881,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/records-b.csv,file,48821,c175a12b53682a2a1e897fee7df7642ef79bb942eedb2a8251d998c0646f770f,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/records-final.csv,file,56794,6d7a1724877cfdf8f0fd22d756e80b262a36321781a20d1bff3e66ba68f3207b,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/resolution.csv,file,74997,550f935f37d026c6c3552af5646003965fd1a356f4b70b722296e26da4827229,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC375/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389,directory,,,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC389."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/coverage-a.csv,file,2246,04ffab56019be08559866ef3db9ee7ac4b3a274912ddcab9ce6d54c42f28db06,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Physical pages reviewed by Extractor A.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/coverage-b.csv,file,2882,6863ef7208700708452d4edd1597b22ace57c0c21e4ce94ee2e250cbc040fa79,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Physical pages reviewed by Extractor B.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/coverage-diff.csv,file,2144,c69340e56c63a62bcfaeb7a3c8af2db5f7475a3bb8cf90138cbea482f3fd1fbd,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Page-level differences between the two extraction lanes.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/coverage-final.csv,file,4183,e3b21a0ac2e6602f0270740ec7ad5a1fd36f6767e4cfc3d6b5a860e6ce3ac780,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Final physical-page coverage for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/coverage-resolution.csv,file,2384,fc9ba2c70bba9100cbd62078c287630f7f87b0fe361a2e7b27043aad78a4949a,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Adjudicator decisions for page-coverage differences.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/pair-index.csv,file,14124,41b38bb3f47fbe9aa83eac549bb4027eb0685f557b839c8bce5a646911e670b6,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,"Paired agreements, disagreements, and one-sided candidate rows."
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,file,1445,4bf2daf69b196674f9e15c859600567d384d429cc2605c68ccf652c8dffab2d6,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/records-a.csv,file,24799,8da4777ad8a385a2e678168794d5b29fa994696f1fae7f894a0fea956f6f61fb,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Blind Extractor A observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/records-b.csv,file,28771,2fea62b0f376b352cf4c4bd686384f87a411aec02df06b05a8e1ab6c0a42bdbc,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Blind Extractor B observations.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/records-final.csv,file,32078,acd629e872c476a0257ac28cb0202b03129fc303a999970120533cb3c99fad01,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Source-backed final observations for one document.
ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/resolution.csv,file,63897,7af07215b1a7eafbae6f9b0c79cb48895b5e291f85e421c71539841339e43487,TRACK,ledgers/working/pdf-extraction-csv/03-institutional-report/SRC389/README.md,Adjudicator decisions for candidate pairs.
ledgers/working/pdf-extraction-csv/04-quarterly-report,directory,,,TRACK,ledgers/working/pdf-extraction-csv/04-quarterly-report/README.md,Extraction evidence for route 04-quarterly-report: the model claim and one folder per document.
ledgers/working/pdf-extraction-csv/04-quarterly-report/README.md,file,565,8b037d147f6293440e4b5919a620285e8209f1b9be09c1db15af79a88333e027,TRACK,ledgers/working/pdf-extraction-csv/04-quarterly-report/README.md,Folder guide and direct inventory.
ledgers/working/pdf-extraction-csv/04-quarterly-report/RUN-CLAIM.csv,file,333,f2a31b0ab759194788a21065c2c534be248e6327803ed090fdb2d23db853b401,TRACK,ledgers/working/pdf-extraction-csv/04-quarterly-report/README.md,Model attribution for the route's two extractors and two adjudicators.
ledgers/working/pdf-extraction-csv/04-quarterly-report/SRC384,directory,,,TRACK,ledgers/working/pdf-extraction-csv/04-quarterly-report/SRC384/README.md,"Blind candidates, coverage, comparison, decisions, and final records for SRC384."
ledgers/working/pdf-extraction-csv/04-quarterly-report/SRC384/coverage-a.csv,file,1390,2484bd49c20c39c77f79d31b24a1877a8cebc3d4d072f739a518c5b0bb804936,TRACK,ledgers/working/pdf-extraction-csv/04-quarterly-report/SRC384/README.md,Physical pages reviewed by Extractor A.
