holding_id,document_id,route,page_id,source_page,source_table,holding_label,holding_alias_id,holding_entity_id,subject_type,source_occurrence,as_of_date_raw,as_of_date,currency,unit_scale,unit_scale_multiplier,fair_value,market_value,cost,notional_amount,quantity,portfolio_weight,interest_rate,maturity_date_raw,observation_ids,observation_count,collision_note
913e79a6b65b6e07cba1,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Eurazeo Capital Secondary Fund 2025 SCSp,820228b661619a272b47,FUND_0495,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,97240301,,75564251,,,,,,dcc47bf06fc062c2e753;fe555fe515f912ef727e,2,
785b962963934e97a0a6,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"FS Equity Partners CV1, L.P.",b13efbb283a32ace6ee2,FUND_0511,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,18334566,,15405988,,,,,,15be5e3339f51f95fb1d;f3de962b06553c3fbdf1,2,
ba817a612e6716f73de3,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,FSN Capital IV L.P.,5533dd5231005fa404e7,FUND_0512,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,29138,,127408,,,,,,569a15e691fe1726422a;5e0f361ef57c974b7046,2,
c2a2e51dfba8b5d8d6d2,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Fifth Cinven Fund (No.3) Limited Partnership,794e35ea5739bb6f8f33,FUND_0499,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1614981,,2025627,,,,,,89bd4bac5deb42382c1a;97e8be356385925cfca3,2,
f09b23455b1a6f5f7541,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Five Arrows Florence Continuation Fund SCSp,cd1cacc6dea091af7f2e,FUND_0500,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,11648324,,8412875,,,,,,4febe0a0f82fabb7a136;920f0813c92a6027aad5,2,
8803983ec7ef29a81db3,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Francisco Partners II, L.P.",f5a3adba7b23be539ddc,FUND_0509,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,,,106495,,,,,,37f1f6637b24d660ba0d,1,
a457131b08f5b80c8994,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Frontenac XI Private Capital (M) Limited Partnership,b80203bb0434ebfddbe9,FUND_0510,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6218845,,4342764,,,,,,1a23235583ad109395a2;b73f1d6103831f4bf2c4,2,
2fd732f14c07cf358df1,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,GESD Investors II Liquidating Trust,e27422b3396fc1568145,FUND_0519,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4516,,,,,,,,173eb65c9923cd710873,1,
8bc414469b57b3ecb8bf,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"General Atlantic Investment Partners 2013, L.P.",5f0b496f94d778bd84b8,FUND_0515,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1722680,,1832272,,,,,,f123bd454d2cfcfb25f7;045186863709d9c9b91b,2,
983152e3ef139177f033,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Genstar Capital Partners VIII BL (EU), L.P.",b5f1d175583bd93107a4,FUND_0516,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2553625,,1511649,,,,,,c48b68699d11d2458c7d;3a5e787bdfa6682dabeb,2,
9bf209484b25db322854,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Genstar VIII Opportunities Fund I (EU), L.P.",505ba61999fde63f7583,FUND_0518,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1526569,,1044363,,,,,,5cb1360b1d9ad94dbf8f;129fc4bf901672fe156c,2,
0dfcad06562ff8f99a60,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Golden Gate Capital Opportunity Fund, LP",f8c51e88f1ba845b0fdc,FUND_0533,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2417025,,1798999,,,,,,254a406a0aeeb7080fd6;4d0eb0a3ab630148309d,2,
ee3396303d15acf4e321,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Golden Gate Capital Opportunity Fund-A, LP",9ba33a1b042e1d011b33,FUND_0534,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5272573,,3924392,,,,,,a074ed4b1f06b196ee43;05e16393149dbd5bad94,2,
48ace82cdd696d65a1f8,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Great Hill Equity Partners IV, L.P.",eafc45b035703d5c63a5,FUND_0537,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1323798,,1440901,,,,,,0cf35c7c174141875ae1;1992f456cf78b8c804e4,2,
7bfd6e8ba6ca65a3ac47,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,GSO Capital Opportunities Overseas Fund L.P.,cc97357a1520877d6e8b,FUND_0567,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,,,234409,,,,,,2584a88da1c1d7b00bbd,1,
2b2b1a132243b410a029,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"GSO Private Investors Offshore II, L.P.",9ee7087183a3e6d96f7a,FUND_0568,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,35956,,197243,,,,,,2624fcb001e1fca6cd8a;f66426374c4b78d63886,2,
4f87941ae84f33225e59,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors CF II, L.P.",96abfeba677f4b3c3447,FUND_0538,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1980786,,1185423,,,,,,84c159d01145ebcda9ac;576233b7e2806d6591cd,2,
d6da37efa987b6255bcf,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors CF IV J, L.P.",3adb49b5cf489e4b6932,FUND_0539,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1963119,,2081072,,,,,,89e212f9f1b4f75b6d16;a54664ff7f09a319ec14,2,
0b15ae04db376889a9da,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors CF IV-A, L.P.",4cb273b72b71eef081e4,FUND_0540,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2915020,,2808180,,,,,,087f42cb59f4abfa5852;2fd939f91815b70d094e,2,
a4e81a7a9f6c85e5a010,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors CF, L.P.",212797ae0447fbd66f76,FUND_0541,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2651987,,3369690,,,,,,23beb300440f3ece369d;dd7affa84855d818f064,2,
2a32a07e0256da654f31,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors Side VI, L.P.",d721c23dc6d3078427f9,FUND_0543,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1339192,,2357922,,,,,,cff76eae6a2fd2f3ddc8;5b7bc08de16d77d254c7,2,
0aaaf0ad826d5c6d529c,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors V, L.P.",91f02a7b1a2c7d5a3fac,FUND_0544,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,10273,,3144333,,,,,,561125d40587266a9c1a;7df7442aa69b63b89dfe,2,
202f49e921ae304a55c5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors VI, L.P.",7b65bbde17ce7ab8bd7e,FUND_0545,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1068691,,1751245,,,,,,143b9b0e0db35dc3a77a;2a543d01651c6c19c50b,2,
c15c916873c2236c1fe5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors VII, L.P.",4c03f32773ffe3859c96,FUND_0546,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,772269,,700729,,,,,,593fc10ec8ef36cd6f9b;715a34127777a7e2aa09,2,
374b7835b800af04c2be,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Green Equity Investors VIII, L.P.",655d60af4b66131798ca,FUND_0547,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1208512,,742906,,,,,,729e5ec20d4618a52502;f6ae99048874729eacb7,2,
b81e0887b6dad83fd4fa,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gridiron Capital Fund II, L.P.",43323e0a0b94d24b9ad1,FUND_0553,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,585719,,1889628,,,,,,6a647e3b9c325ec9cb6b;c1461b4ede98c18da79d,2,
85f941ea73c40d27801e,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gridiron Energy Feeder I, L.P.",bf8b1b093bb3af9d6fbd,FUND_0554,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4631483,,965481,,,,,,dea5b05861fefbbad8d8;0b3b63d6a99de9c7df0d,2,
cc1022922cbbafa47624,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Co-Invest Fund IV, L.P.",13e3e90806a7b1a2532a,FUND_0555,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,185105,,294786,,,,,,321cfda5f11c93d782a4;9393a7814732e99c00bc,2,
8e1b9a32c00c21af56fc,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Heritage Partners, L.P.",79f67d3df0b5a99e5772,FUND_0556,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,7135049,,6563507,,,,,,9404cf7395791bed09dd;cd33d8532953d2f98c99,2,
a94740c3df6ad39ca66a,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners II, L.P.",9e9c9cbbcc9bc07784a5,FUND_0557,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,9268455,,9691140,,,,,,b0a668eca56f78fa0138;beb31984185777e02437,2,
130cea9a08a2750c667b,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners, L.P.",693cb4c0c8fcb6f453be,FUND_0558,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1705155,,1506034,,,,,,7178a08bbb92394e4fb3;9ee411f3d645121cfbe2,2,
cf64ec04f5dc18b3f452,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Odin CV, L.P.",4040b73af5c7ce2ec564,FUND_0559,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5837012,,2657232,,,,,,16d842c631d5e3eaf748;3ef7813e9ef9b5fc7678,2,
c200c3108ac70989772c,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Partners 3.5, L.P.",6a06bea211108762a019,FUND_0561,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,15191,,163282,,,,,,a8720569ece8c8e60dc6;1266b68e015ec88cf1e6,2,
a15450b8dbd4b7ef0425,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Partners IV, L.P.",da5f46a602e5933ae8b1,FUND_0562,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,10730708,,9800185,,,,,,75f41f677ca05dd0ef19;8c2025d647f359f6392a,2,
5b2ad0a9cbd82457122d,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Partners V, L.P.",0db08ebda84830bad02d,FUND_0563,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,19227651,,16199716,,,,,,4cbf4e18f4d36feb76a7;009deda586cbb358f39e,2,
65410c2792aa3682eae1,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Partners V-A, L.P.",b88d67e8243ea12cc053,FUND_0564,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2199019,,1869056,,,,,,93cff1fe3d5dd29c827b;35e6719dab7ffa2d62b7,2,
6632cbe3cea956f4504a,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Gryphon Partners VI, L.P.",ae8b95b6a3d7e96018ff,FUND_0565,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,22010355,,19676305,,,,,,f955c00d0fedb4517850;45476320cc20f1aecac2,2,
997be84f54794467e2d1,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H&F Arrow 2, L.P.",a559c288261a11676a07,FUND_0571,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3201918,,1234810,,,,,,cc6f00c2d63ab967a39f;0796fffa0d68ec596866,2,
16c07c8f920bde5d7bc2,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H&F Clyde 2, L.P.",3832dc476d3091ce27a4,FUND_0572,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2039793,,1736074,,,,,,7f2c109ed376fb79dd69;a235c4fe1a1c9567844c,2,
1eb1323dfe2537a6e2d7,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H&F Executives IX, L.P.",8b74945851cdecada447,FUND_0573,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4189932,,2211213,,,,,,41b51a8a2b9f9942211b;fe5abf7b138447e2e6c0,2,
8bedc5801c96cbc7069b,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H&F Executives VIII, L.P.",9d271aa4e2e13cff3eb9,FUND_0574,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2408095,,1338852,,,,,,1c3e5811bcc831dffb98;2aed9e77387a8f498c98,2,
ceb6c537d33cefab15d4,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H.I.G. Advantage Buyout Fund, L.P.",5692ff50f7aa975ccf82,FUND_0575,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,16051726,,17404687,,,,,,9f90e7ebec0ed58a6e77;516b960c0987a0b145c1,2,
1a2a23a1a59f53ba1dd6,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H.I.G. Bayside Debt & LBO Fund II, L.P.",ee348fddb3231707eeb3,FUND_0576,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,737760,,656010,,,,,,d117b9cd42d96c35ed8f;e46aad94bdf24b0dc6b6,2,
f6fec21df4ca15f95ca5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H.I.G. Capital Partners IV, L.P.",0ce251c23b7955ce9c61,FUND_0577,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,118969,,1701384,,,,,,b1871454bf9d9a24fbcc;6b420419ad27d5539e6e,2,
e04f9bd29ce59eb3c988,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H.I.G. Capital Partners V, L.P.",d51532345e836da30b9c,FUND_0578,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2904043,,5183590,,,,,,d2a45d5dbf9b9794fe72;ad0fb7f670eacda9f7f1,2,
1a8e14be60afce3a3bec,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"H.I.G. Growth Buyouts & Equity Fund II, L.P.",53ac13797e0554ebf833,FUND_0579,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1172094,,1921678,,,,,,0a98b55a091309f05d2a;82573575bd7313e81a96,2,
6970ec09ed3c736f38a5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"HCI Equity Partners EV I, L.P.",c6df098684e6ba60dfa0,FUND_0614,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1409208,,1154353,,,,,,3fec5264f89bde9a2c46;822ce6fd542db5c4a3de,2,
0196561b136c4c6bbbb9,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"HCI Equity Partners IV, L.P.",1b3beae04218740ca768,FUND_0615,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,692879,,1826863,,,,,,0679925d3d699f378b47;a0a6a82140269612723c,2,
672ab28a3c5f3b13ae81,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"HFCP VII (Parallel-A), L.P.",58a06fa5bc89a8834390,FUND_0625,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,134598,,913751,,,,,,5d18b82eebdee4c73a38;97fe1e016d4579a928b0,2,
002fdca3f58c92f1838a,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,HPE Continuation Fund I C.V.,ae81b58824cd3e734186,FUND_0635,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4171136,,3486120,,,,,,bacf3ec5a6fe4a80c00e;4b44f9a7f80835871150,2,
425e42e6ce8db9a582e1,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Halifax Capital Partners IV, L.P.",a6d19677f954a018d940,FUND_0581,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,12255507,,8352428,,,,,,e8e4352fea6670c05f04;5cffdb6148073c44f5d6,2,
bd7e2a9add069d9fcd2a,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Hamilton Lane-Carpenters Partnership Fund IV L.P.,f867b0fe90a8adbce419,FUND_0583,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,12802912,,12339619,,,,,,6829d8aea965405362a4;ccd96806ccc793437eaa,2,
347935aaccefd87a4546,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Hamilton Lane-Carpenters Partnership Fund V L.P.,5456a0a5fffa8b374bdc,FUND_0584,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,9759183,,7756399,,,,,,5ad6cf2932fba935cd9f;62db45ba5546814963ef,2,
b5b3fdf2d9a46f76310d,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Harvest Partners Structured Capital Fund II, L.P.",6e88f1c3533923e3c6f2,FUND_0608,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,26624256,,21371973,,,,,,09bedecb16d1a0ab0c7c;d9247ce4213898fc5914,2,
ef017d9856111220be9e,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Harvest Partners Structured Capital Fund III, L.P.",9757d01778bac6aabe10,FUND_0609,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,20311989,,16876032,,,,,,b91f9480029191a94ff6;564452f4df95e835d399,2,
94b8a227b0992f2c6f57,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Harvest Partners Structured Capital Fund, L.P.",482a2f0057ae3c2d7390,FUND_0610,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5685715,,9682077,,,,,,9c9637b34412773a1749;27fb7b6fe5f4a9fc989b,2,
06f59ae1a697e1505801,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Heartwood Partners II, LP",3f0019964e2af112cc18,FUND_0617,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,701002,,2175569,,,,,,92d1ce11cdc1a057282e;bfca79c6337ab551e9cd,2,
dd80ee78ac5293a2f3d2,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners VII (Parallel), L.P.",a35ca3ffd5a74a7d6414,FUND_0620,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,377334,,7713928,,,,,,de51a85377bb2fb554e2;77ec6be4bfa777df1d35,2,
c68b53278e7472f1a9fb,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Hellman & Friedman Capital Partners VII, L.P.",329bc8f8e7de7abda52a,FUND_0621,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,528317,,763530,,,,,,ea36b2cc83dd6a9fb99e;6d5cb8f976fde73d1fc8,2,
33a92f311387ba15de81,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Hg Genesis 7 C L.P.,57e7fb193e700a703adf,FUND_0626,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,577114,,475927,,,,,,c613b764489c5fc4b370;acbd132166610ac80bd4,2,
9fd69a7c72218bd8a638,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Hg Genesis 7 E L.P.,a267f1d26883f821a1b8,FUND_0627,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,837657,,791017,,,,,,012460bd402473701ed0;3b69a53dc6048164a419,2,
4afe9953d74f57c2d031,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Hildred Perennial Partners I, LP",28fa28c31978224a53ae,FUND_0631,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,33173306,,22833984,,,,,,0286b198225056089753;d58e0c325fc8c8d681a1,2,
be65aac71630fa3a5c13,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Icon Partners II, L.P.",d05dbcc48f129a8f3166,FUND_0636,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,228773,,184439,,,,,,40603b1d77bccc8bd4f8;bccbd3e4380a48d1a75d,2,
f7b9494337eeae986f0e,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Icon Partners III, L.P.",87ff4b3ab2d3c7a233c0,FUND_0637,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,361,,3915482,,,,,,891493b09cc6bf2cd408;90f8e060796ff778ee37,2,
814b54b190b97fe50835,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Insight Equity I LP,dcb406bd420ce0d8abf4,FUND_0649,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,51371,,157636,,,,,,dddf12f81bf6be5ea43f;48db7c9cd31b58047879,2,
8e64655798565077480d,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,Insight Equity II LP,3209b5b06b81a99c181c,FUND_0650,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,986222,,1954414,,,,,,4da9ff9ba0d830393ccb;573adcfdad933c86a5bc,2,
3cb8a81df45bea3bc494,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Partners Continuation Fund (Cayman), L.P.",322c2902a3de06efcd48,FUND_0652,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6205231,,5437544,,,,,,6cbf93be1724ba2fcb3f;8a2b7fb454a94fc1c842,2,
1bc800bb457c5e6b12d8,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Partners Continuation Fund, L.P.",19f89246d426c1f1d5c1,FUND_0653,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,10183585,,6309960,,,,,,cfebdf2564f74b8a00df;b5b438ade5029dda3505,2,
073f3c44fc6bfa1d6d9b,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) IX, L.P.",4df3e69266c7a59d2b69,FUND_0654,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1412455,,1278549,,,,,,4bd654f067a01123db53;1af6f0761169a8dbfd2c,2,
18592a138cd030104ca5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) VIII, L.P.",ad762dc441109089491c,FUND_0655,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1960926,,1281697,,,,,,3fef5507152529803676;ba96fd3c58f86accc846,2,
8f08c28cfc71447b6bfe,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) X, L.P.",d2aa2d59b1aa8d7f1b9b,FUND_0656,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4263434,,2786864,,,,,,0a8978c320da9c2a06b3;0c52341b62fea1b88ea2,2,
df88009a574fb32d2da5,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",4c84dcd258dc421b91d5,FUND_0657,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,264938,,293756,,,,,,3c52dabfefdccfd59115;e8bd0b50c6f3a189af03,2,
0fb45f79c17ffedb612d,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund II, L.P.",42427f04d0613e39146c,FUND_0658,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,925525,,560617,,,,,,f16c769cf07ceb31bbb8;02c91dde81c5bce35c1b,2,
37aca5fcdaa95c0a4a42,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund III, L.P.",b96c56dd4fe48ee78ba5,FUND_0659,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,133681,,118917,,,,,,f84050cca6e34903834e;e708fa2be8af7052d373,2,
809a4aa2cb442dbcb65c,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.",6a2108ad29cb642a38c3,FUND_0660,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,315183,,581554,,,,,,6a6ecdb27ef37b6c27b6;ae2b57e9ffa071ddf412,2,
3074dc2e9f284f463daf,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",9864fb961a081b72e9ad,FUND_0661,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,18780,,36679,,,,,,2b3faecf3b73c41aab7e;8510919853d061a0265b,2,
3691eadc398772084a11,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners IX, L.P.",0f37dd98c5ed3f67cdf1,FUND_0662,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,35502,,32683,,,,,,7b9d5b97165913d99432;8f2a7a7bbd171af398cb,2,
8664791cbb8d76abc28f,SRC407,06-statements-and-economics,e2f98530b052d9f339f7,4,Consolidated Schedule of Investments,"Insight Venture Partners VII, L.P.",2ff3a26574c4d4d7ed73,FUND_0663,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1601744,,1612660,,,,,,2fdde5af85a794a62b74;85b26f5f1a3328fac277,2,
