observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes
bcc2e22681637a91bac4,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Current income tax expense,"Year-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Current income tax expense,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(55,321)",-55321,,negative,USD,,absolute,1,$,,,,"Current income tax expense (55,321) (55,321) (2,758,235)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
0a152fdf2c7a71ac40ce,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Deferred income tax benefit (expense),1st Quarter 2017,1,cash_flow_observation,cash_flow_observation.expense,expense,Deferred income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"(235,132)",-235132,,negative,USD,,absolute,1,$,,,,"Deferred income tax benefit (expense) (235,132) (235,132) (49,571)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
2bb0d75d4f38072e629b,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Deferred income tax benefit (expense),"Inception-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Deferred income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(49,571)",-49571,,negative,USD,,absolute,1,$,,,,"Deferred income tax benefit (expense) (235,132) (235,132) (49,571)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
3172a03b1d2bab34b65d,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Deferred income tax benefit (expense),"Year-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Deferred income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(235,132)",-235132,,negative,USD,,absolute,1,$,,,,"Deferred income tax benefit (expense) (235,132) (235,132) (49,571)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
754a7f9d7be2727c72b5,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Interest expense,1st Quarter 2017,1,cash_flow_observation,cash_flow_observation.interest,interest,Interest expense,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"(6,961)",-6961,,negative,USD,,absolute,1,$,,,,"Interest expense (6,961) (6,961) (131,041)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
ee4a4a7cc8ec6ca85377,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Interest expense,"Inception-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.interest,interest,Interest expense,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(131,041)",-131041,,negative,USD,,absolute,1,$,,,,"Interest expense (6,961) (6,961) (131,041)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
77cf7536888237b724e1,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Interest expense,"Year-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.interest,interest,Interest expense,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(6,961)",-6961,,negative,USD,,absolute,1,$,,,,"Interest expense (6,961) (6,961) (131,041)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
3ffa4b6cbde0d1adbeaa,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Net income tax benefit (expense),1st Quarter 2017,1,cash_flow_observation,cash_flow_observation.expense,expense,Net income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"(290,453)",-290453,,negative,USD,,absolute,1,$,,,,"Net income tax benefit (expense) (290,453) (290,453) (2,807,806)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
284f9390ad69c8b2ca4a,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Net income tax benefit (expense),"Inception-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Net income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(2,807,806)",-2807806,,negative,USD,,absolute,1,$,,,,"Net income tax benefit (expense) (290,453) (290,453) (2,807,806)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
548f3d6fa44ec09b3951,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Net income tax benefit (expense),"Year-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Net income tax benefit (expense),investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(290,453)",-290453,,negative,USD,,absolute,1,$,,,,"Net income tax benefit (expense) (290,453) (290,453) (2,807,806)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
b6472a25f10794ef122a,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Offering and organizational expenses,"Inception-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Offering and organizational expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(59,460)",-59460,,negative,USD,,absolute,1,$,,,,"Offering and organizational expenses - - (59,460)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
82aabf4f99c6e5d2738d,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Partnership expenses,1st Quarter 2017,1,cash_flow_observation,cash_flow_observation.expense,expense,Partnership expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"(6,691)",-6691,,negative,USD,,absolute,1,$,,,,"Partnership expenses (6,691) (6,691) (432,674)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
b9f91ce6ee4d531969c4,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Partnership expenses,"Inception-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Partnership expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(432,674)",-432674,,negative,USD,,absolute,1,$,,,,"Partnership expenses (6,691) (6,691) (432,674)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
f90a63fa16abc09f6804,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Partnership expenses,"Year-to-Date March 31, 2017",1,cash_flow_observation,cash_flow_observation.expense,expense,Partnership expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(6,691)",-6691,,negative,USD,,absolute,1,$,,,,"Partnership expenses (6,691) (6,691) (432,674)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
2954d569628a1129f7fe,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,DOCUMENT,,Statement of Partner’s Capital Account,DOCUMENT,,1,document_context,document_context,,,document,e681939ed1b7b6b60b85,,"Global Infrastructure Partners II-C, L.P.",,,,,bba383117ed18b2edca4,LP_0001,,,,,,,day,"March 31, 2017",2017-03-31,,,,,none,,,,,,,absolute,1,,,,,Statement of Partner’s Capital Account,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
44c1d83be2c8cf7bf929,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Beginning capital,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.beginning_capital,beginning_capital,Beginning capital,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,currency,"$40,153,120",40153120,,positive,USD,,absolute,1,$,,,,"Beginning capital $ 40,153,120 $ 40,153,120 $ -",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
fda8f5a18aa12d3eec75,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Beginning capital,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.beginning_capital,beginning_capital,Beginning capital,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,currency,"$40,153,120",40153120,,positive,USD,,absolute,1,$,,,,"Beginning capital $ 40,153,120 $ 40,153,120 $ -",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
f5190633ec006e227610,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Cash proceeds,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.distribution,distribution,Cash proceeds,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"(82,258)",-82258,,negative,USD,,absolute,1,$,,,,"Cash proceeds (82,258) (82,258) (18,024,049)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
6363807dec9befe71876,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Cash proceeds,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.distribution,distribution,Cash proceeds,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(18,024,049)",-18024049,,negative,USD,,absolute,1,$,,,,"Cash proceeds (82,258) (82,258) (18,024,049)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
b69515510be98cd14c82,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Cash proceeds,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.distribution,distribution,Cash proceeds,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"(82,258)",-82258,,negative,USD,,absolute,1,$,,,,"Cash proceeds (82,258) (82,258) (18,024,049)",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
f3a8249b925ffdf68c8e,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Dividend income,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.income,income,Dividend income,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"360,392",360392,,positive,USD,,absolute,1,$,,,,"Dividend income 360,392 360,392 5,446,359",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
4ec9028a2732688227c7,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Dividend income,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.income,income,Dividend income,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"5,446,359",5446359,,positive,USD,,absolute,1,$,,,,"Dividend income 360,392 360,392 5,446,359",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
0e5b2b54584c7449bbb9,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,Dividend income,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.income,income,Dividend income,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"360,392",360392,,positive,USD,,absolute,1,$,,,,"Dividend income 360,392 360,392 5,446,359",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
076a6da0ab0bafaa9cee,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,"Ending capital at March 31, 2017",1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.ending_capital,ending_capital,"Ending capital at March 31, 2017",investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,"March 31, 2017",2017-03-31,,,"March 31, 2017",2017-03-31,currency,"$41,899,782",41899782,,positive,USD,,absolute,1,$,,,,"Ending capital at March 31, 2017 $ 41,899,782 $ 41,899,782 $ 41,899,782",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
385b7b128d0463609534,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,"Ending capital at March 31, 2017","Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.ending_capital,ending_capital,"Ending capital at March 31, 2017",investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,"March 31, 2017",2017-03-31,,,"March 31, 2017",2017-03-31,currency,"$41,899,782",41899782,,positive,USD,,absolute,1,$,,,,"Ending capital at March 31, 2017 $ 41,899,782 $ 41,899,782 $ 41,899,782",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
82c9b23e0e83ac6f1950,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,"Ending capital at March 31, 2017","Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.ending_capital,ending_capital,"Ending capital at March 31, 2017",investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,"March 31, 2017",2017-03-31,,,"March 31, 2017",2017-03-31,currency,"$41,899,782",41899782,,positive,USD,,absolute,1,$,,,,"Ending capital at March 31, 2017 $ 41,899,782 $ 41,899,782 $ 41,899,782",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
8b3aea60cf4f9cff551a,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For incentive capital contributions,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.contribution,contribution,For incentive capital contributions,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"2,507",2507,,positive,USD,,absolute,1,$,,,,"For incentive capital contributions 2,507 2,507 222,551",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
6e502c175d71bca7da79,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For incentive capital contributions,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For incentive capital contributions,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"222,551",222551,,positive,USD,,absolute,1,$,,,,"For incentive capital contributions 2,507 2,507 222,551",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
352787f74dbfa327bb42,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For incentive capital contributions,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For incentive capital contributions,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"2,507",2507,,positive,USD,,absolute,1,$,,,,"For incentive capital contributions 2,507 2,507 222,551",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
16da1927a9e6283b15ed,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For investments,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.contribution,contribution,For investments,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"431,497",431497,,positive,USD,,absolute,1,$,,,,"For investments 431,497 431,497 39,441,622",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
c3b7fcf43ff90e0f9136,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For investments,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For investments,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"39,441,622",39441622,,positive,USD,,absolute,1,$,,,,"For investments 431,497 431,497 39,441,622",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
c0d46fef4982ec9f8398,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For investments,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For investments,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"431,497",431497,,positive,USD,,absolute,1,$,,,,"For investments 431,497 431,497 39,441,622",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
eeeb6e2e828650531c44,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For management fees,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.contribution,contribution,For management fees,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"135,338",135338,,positive,USD,,absolute,1,$,,,,"For management fees 135,338 135,338 3,506,093",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
c2b85bc133d5399796ef,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For management fees,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For management fees,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"3,506,093",3506093,,positive,USD,,absolute,1,$,,,,"For management fees 135,338 135,338 3,506,093",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
f5c366602da1365eba77,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For management fees,"Year-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For management fees,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Year-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"135,338",135338,,positive,USD,,absolute,1,$,,,,"For management fees 135,338 135,338 3,506,093",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
43ea049300c391cfd4ad,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For offering and organizational expenses,"Inception-to-Date March 31, 2017",1,fund_economics_observation,fund_economics_observation.contribution,contribution,For offering and organizational expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,Inception-to-Date,day,,,,,"March 31, 2017",2017-03-31,number,"59,460",59460,,positive,USD,,absolute,1,$,,,,"For offering and organizational expenses - - 59,460",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
ce81bdd9c49d8e7d4ea5,SRC462,06-statements-and-economics,PCAP,CORE,db905eccc0981415e2dd,1,TABLE,,Statement of Partner’s Capital Account,For partnership expenses,1st Quarter 2017,1,fund_economics_observation,fund_economics_observation.contribution,contribution,For partnership expenses,investor,bba383117ed18b2edca4,LP_0001,Northumberland County Council,Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund,,,,,,,,,,,1st Quarter 2017,day,,,,,"March 31, 2017",2017-03-31,number,"19,127",19127,,positive,USD,,absolute,1,$,,,,"For partnership expenses 19,127 19,127 539,370",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5 (Codex)+claude-opus-5,2026-08-22.2,
