file_id,filename,file_ext,container_route,parser_route,doc_type,fund_type,tier,issuer,issuer_type,period_covered,default_perspective,fund_name_requirement,may_contain_multiple_funds,primary_fund_name,fund_name_status,manager_name,expected_fields,observed_fields,extraction_status,extraction_module_id,extraction_batch_id,extractor_a_status,extractor_b_status,extraction_adjudication_status,dates_provenance_audit_status,schema_math_audit_status,promotion_status,agent_a_status,agent_b_status,adjudication_status,source_url,sha256,notes,report_subtype
SRC425,Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,infrastructure,A,"XPLR Infrastructure, LP",gp,FY ended 2025-12-31,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|distributions|total_return|fair_value|cost|debt_outstanding|partners_capital|units_outstanding,,NOT_STARTED,02B,02B-FIN-031,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.sec.gov/Archives/edgar/data/1603145/000110465926035246/tm266674d2_ars.pdf,a3e8c2a0a50a4b87f49bafe0a26fa6483a46db129ba337fed688116efc5bf571,,
SRC426,Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,KPMG LLP (US),auditor,FY2022 (published January 2023),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|nav_per_unit|management_fee|incentive_allocation|condensed_schedule_of_investments|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-032,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://kpmg.com/kpmg-us/content/dam/kpmg/pdf/2023/illustrative-financial-statements-hedge-funds-2022.pdf,1a65003c6819d1002a7810501ae094560a88d895511ede3fe7c9b8d2a0d1cd46,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC427,Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,KPMG LLP (US),auditor,FY2024 (published December 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|nav_per_unit|management_fee|incentive_allocation|condensed_schedule_of_investments|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-032,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://kpmg.com/kpmg-us/content/dam/kpmg/pdf/2024/llustrative-financial-statement-hedge-funds-2024.pdf,5e3feebd47957179bfa1309a9a168224d06c8813b3e40054914cfbe8e66e54a5,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC428,Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,pdf,physical page,financial_statement_sections,Financials,buyout,A,KPMG LLP (US),auditor,FY2023 (published January 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|management_fee|carried_interest|schedule_of_investments|fair_value_hierarchy|financial_highlights|irr|tvpi|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-032,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://kpmg.com/kpmg-us/content/dam/kpmg/pdf/2024/1b-private-equity-fs-v4.pdf,c78764898f3520b2473d33d7f06985599decf4ff3cbfbf849c1f77e05dab47eb,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC429,Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,pdf,physical page,financial_statement_sections,Financials,buyout,A,KPMG LLP (US),auditor,FY2016 (published November 2016),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|management_fee|carried_interest|schedule_of_investments|fair_value_hierarchy|financial_highlights|irr|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-032,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmg/us/pdf/2016/11/illustrative-financial-statements-pe.pdf,f8cb9c7593ce441378f9044432bee134fb54a17b5f12156f11671d0cbe694f1c,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC430,Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,pdf,physical page,financial_statement_sections,Financials,venture,A,KPMG LLP (US),auditor,FY2015 (December 2015),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|management_fee|carried_interest|schedule_of_investments|fair_value_hierarchy|financial_highlights|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-032,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmg/pdf/2016/04/illustrative-financial-statements.pdf,4237a6297bbfc3db7ce1e245b755260433ddb81f65427d92a891e431b6a24471,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC431,Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,pdf,physical page,financial_statement_sections,Financials,buyout,A,KPMG Cayman Islands,auditor,FY2022 (published January 2023),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|management_fee|carried_interest|schedule_of_investments|fair_value_hierarchy|financial_highlights|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-033,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmg/ky/pdf/2023/pe-illustrative-financial-statements/PE%20illustrative-financial-statements-2022%20PE.pdf,b6a3883351c14c1096c64420e41868144a87a823488daf711cda48ba268e96c9,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC432,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,KPMG International Standards Group,auditor,FY2025 (December 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_unit|management_fee|fair_value_hierarchy|financial_instruments_by_category|schedule_of_investments|redeemable_units,,NOT_STARTED,02B,02B-FIN-033,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmgsites/xx/pdf/ifrg/2026/isg-2025-ifs-funds.pdf,96dc709dc36d3d5c28c0b785ac3754d04200616659e9886edbb87ab77b05fd2f,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC433,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,KPMG International Standards Group,auditor,FY2022 (December 2022),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_unit|management_fee|fair_value_hierarchy|financial_instruments_by_category|schedule_of_investments|redeemable_units,,NOT_STARTED,02B,02B-FIN-033,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmg/xx/pdf/2022/12/isg-ifs-2022-funds.pdf,a2d37ccc9083a4050dad3fb799947e68247eda036041e08104ec7237ce6273ec,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC434,Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,KPMG Luxembourg,auditor,"2021 (second edition, Investment Fund Version)",fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|net_asset_value_per_share|total_net_assets|statement_of_investments|management_fee|subscriptions|redemptions|changes_in_net_assets|sub_fund_breakdown,,NOT_STARTED,02B,02B-FIN-033,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://assets.kpmg.com/content/dam/kpmg/lu/pdf/raif-illustrative-brochure-2021.pdf,5ac926a3a0abc5a38919bf76d08ad2ce8fd7a5ac5f74050d081a2c18877c1019,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC435,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,PricewaterhouseCoopers (Cayman Islands),auditor,FY2024,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_share|management_fee|performance_fee|schedule_of_investments|fair_value_hierarchy|subscriptions|redemptions,,NOT_STARTED,02B,02B-FIN-033,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.pwc.com/ky/en/services/assets/illustrative-ifrs-financial-statements-2024-investment-funds.pdf,e3fa65c7342ff1a53d20f0d67b25f1f8ba663a068d2f1df8c63bb601b60b6310,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC436,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,PricewaterhouseCoopers (Cayman Islands),auditor,FY2023,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_share|management_fee|performance_fee|schedule_of_investments|fair_value_hierarchy|subscriptions|redemptions,,NOT_STARTED,02B,02B-FIN-034,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.pwc.com/ky/en/services/assets/illustrative-ifrs-financial-statements-2023-investment-funds.pdf,21ecf9a6e94ddae5136d6e8054a046888c55b081807f7bd09a00ebd6abbe65e9,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC437,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,PricewaterhouseCoopers (Cayman Islands),auditor,FY2022,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_share|management_fee|performance_fee|schedule_of_investments|fair_value_hierarchy|subscriptions|redemptions,,NOT_STARTED,02B,02B-FIN-034,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.pwc.com/ky/en/services/assets/illustrative-ifrs-financial-statements-2022-investment-funds.pdf,e7171053cecfaf371afc10813f8cc032fd88714d5cfb6c27f161c76d57fc90b0,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC438,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,PricewaterhouseCoopers (Cayman Islands),auditor,FY2021,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|net_assets_attributable_to_holders|nav_per_share|management_fee|performance_fee|schedule_of_investments|fair_value_hierarchy|subscriptions|redemptions,,NOT_STARTED,02B,02B-FIN-034,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.pwc.com/ky/en/services/assets/illustrative-ifrs-financial-statements-2021-investment-funds.pdf,bec7aceb5b541b36fa639503f32fc7212cbb2138c5e46b2136eb3814da3e75ea,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC439,Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,PricewaterhouseCoopers Luxembourg,auditor,"Illustrative annual report (Lux GAAP, undated edition)",fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|net_asset_value_per_share|total_net_assets|statement_of_investments|statement_of_operations_and_changes_in_net_assets|management_fee|subscriptions|redemptions|sub_fund_breakdown|shares_outstanding,,NOT_STARTED,02B,02B-FIN-034,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.pwc.lu/en/asset-management/docs/pwc-lux-gaap.pdf,f06004ad7589b024c93c3c67e58b4d33d3c1d01aa12ae8c822a04e1be2a914a8,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC440,Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf,pdf,physical page,financial_statement_sections,Financials,real_estate,A,PricewaterhouseCoopers Global,auditor,FY2024,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|total_assets|investment_property_fair_value|fair_value_hierarchy|valuation_inputs|rental_income|net_assets|property_schedule|debt|gearing,,NOT_STARTED,02B,02B-FIN-034,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://viewpoint.pwc.com/dt/gx/en/pwc/example_accounts/industry_illustrativ/investment_property/assets/Illustrative_consolidated_financial_statements_under_IFRS_Accounting_Standards_FV.pdf,e0583fc6d48a9b1f64ee2ae5f6007327e268365aad578d31e4c745c1b386c29f,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC441,Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf,pdf,physical page,financial_statement_sections,Financials,multi,B,Deloitte Luxembourg,auditor,November 2020 edition,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|net_asset_value_per_share|total_net_assets|statement_of_investments|statement_of_changes_in_net_assets|management_fee|subscriptions|redemptions|shares_outstanding,,NOT_STARTED,02B,02B-FIN-035,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.deloitte.com/content/dam/assets-zone2/lu/en/docs/services/audit-assurance/2023/lu_illustrative-annual-report-template.pdf,1629e84e4bbc1cdc84c299534bfafd48b71ca572ca3b2dc63fe4bdc6617ef6b9,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC442,Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,n_a,A,BDO Global,auditor,Year ended 31 December 2025,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|fair_value_hierarchy|financial_instruments_by_category|valuation_techniques|investments|equity_reconciliation,,NOT_STARTED,02B,02B-FIN-035,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.bdo.global/getmedia/ec3e5f09-272f-46dc-906e-5d3180d959b4/31-December-2025-A-Layout-Illustrative-FS.pdf?ext=.pdf,4ace68aa922ef7a95f42d7c242a7fa38596369d922d8d1fdf818e43a8314451a,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC443,Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf,pdf,physical page,financial_statement_sections,Financials,n_a,A,Grant Thornton International,auditor,Year ended 31 December 2024,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|fair_value_hierarchy|financial_instruments_by_category|valuation_techniques|equity_reconciliation|segment_table,,NOT_STARTED,02B,02B-FIN-035,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.grantthornton.global/globalassets/1.-member-firms/global/insights/insight-content-blocks-and-media/ifrs/example-financial-statements-2024/ifrs-2024-example-financial-statements.pdf,7641839091c698a7f32ceee837438c017e01e5f37ed316f3497652da4c87366b,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC444,Financials_RicheyMay_Hedge_Fund_Template_2019.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,Richey May & Co.,auditor,FY2019 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|condensed_schedule_of_investments|management_fee|incentive_allocation|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_members_equity|derivatives,,NOT_STARTED,02B,02B-FIN-035,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.richeymay.com/wp-content/uploads/2019/12/Richey-Mays-2019-Financial-Statement-Template-Hedge-Fund.pdf,7504bff5cd9a84a0d1d40d2d943202a2c7a9eebb79ac3d64a6356172d344712a,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC445,Financials_RicheyMay_Hedge_Fund_Template_2020.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,Richey May & Co.,auditor,FY2020 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|condensed_schedule_of_investments|management_fee|incentive_allocation|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_members_equity|derivatives,,NOT_STARTED,02B,02B-FIN-035,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2020/11/Richey-May-2020-Financial-Statement-Template-Hedge-Fund.pdf,809119ce909a3126f22e0794a0b93e6050ea1f14509dea488dc7ebe4b8c6213c,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC446,Financials_RicheyMay_Hedge_Fund_Template_2025.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,Richey May & Co.,auditor,FY2025 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|condensed_schedule_of_investments|management_fee|incentive_allocation|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_members_equity,,NOT_STARTED,02B,02B-FIN-036,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2025/10/RM_2025_FinancialStatement_HedgeFund_101325.pdf,98aa4eb4ee62841ffe41d6dd18c9cd63adbe8c000059c9861f34b1584c69831b,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC447,Financials_RicheyMay_Private_Equity_Template_2016.pdf,pdf,physical page,financial_statement_sections,Financials,buyout,A,Richey May & Co.,auditor,FY2016 pro forma template (XYZ Private Equity Fund),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|schedule_of_investments|management_fee|carried_interest|fair_value_hierarchy|financial_highlights|irr|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-036,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.richeymay.com/wp-content/uploads/2016/09/Private-Equity-Fund-Financial-Statement-Template.pdf,cc9e523bbff904197a09a644084ae162a36d939d34b886d15984eea33922d7a3,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC448,Financials_RicheyMay_Private_Equity_Template_2020.pdf,pdf,physical page,financial_statement_sections,Financials,buyout,A,Richey May & Co.,auditor,FY2020 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|schedule_of_investments|management_fee|carried_interest|fair_value_hierarchy|financial_highlights|irr|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-036,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2020/11/Richey-May-2020-Financial-Statement-Template-PE.pdf,669ddf8a5fadc02516ef74a7ce9f48f434b3a63f782daa01120aa6e7c3f2b6b3,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC449,Financials_RicheyMay_PE_And_VC_Template_2025.pdf,pdf,physical page,financial_statement_sections,Financials,venture,A,Richey May & Co.,auditor,FY2025 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|schedule_of_investments|management_fee|carried_interest|fair_value_hierarchy|financial_highlights|irr|changes_in_partners_capital,,NOT_STARTED,02B,02B-FIN-036,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2025/11/RM_2025_FinancialStatement_PE_VC.pdf,da7d7bb7c8c1d4a74bfdeafd5705ce94b2e12e41ca4cc539c6c4b943b3d85483,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC450,Financials_RicheyMay_SPV_Template_2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Richey May & Co.,auditor,FY2025 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,commitment|contributions|distributions|nav|schedule_of_investments|management_fee|fair_value_hierarchy|financial_highlights|changes_in_members_equity,,NOT_STARTED,02B,02B-FIN-036,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2025/12/RM_2025_FinancialStatement_SPV.pdf,d6afd4c66d87fa52ed668ba0b821bef4d346b113dd994b21d6e583657cf871f7,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
SRC451,Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf,pdf,physical page,financial_statement_sections,Financials,hedge_fund,A,Richey May & Co.,auditor,FY2025 pro forma template,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,total_assets|net_assets|condensed_schedule_of_investments|digital_asset_holdings|management_fee|incentive_allocation|fair_value_hierarchy|financial_highlights|expense_ratio|total_return|changes_in_members_equity,,NOT_STARTED,02B,02B-FIN-037,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://richeymay.com/wp-content/uploads/2026/02/RM_2025_FinancialStatement_Crypto_022426.pdf,05e18ba1dc930efa45b47dd70cecda33087431c0502ebfae953e29e63a376507,Possible model or illustrative document; reviewers must confirm its disposition and available fields.,
