source,file_id,doc_type,issuer_type,page,locus_class,trigger,candidate_manager,quote,already_mapped_manager
Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,SRC399,Schedule_Inv,gp,6,managed_by,is managed by,BlackRock Capital,"dviser and the Administrator TheFund’sinvestment activities are managed by BlackRock Capital Investment Advisors, LLC, an investment adviser registered with the SEC under the Advisers Act. Our Investment Adviser is responsible for originating prospective investments, conducting research and due diligence investigations on potential investments, analyzing investment opportunitie",
Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,SRC399,Schedule_Inv,gp,144,managed_by,is managed by,BlackRock Capital,"e Investment Company Act of 1940 (the “1940 Act”). The Fund is externally managed by BlackRock Capital Investment Advisors, LLC (the “InvestmentAdviser”).BlackRock Advisors, LLC (the“Sub-Adviser”and, together with the Investment Adviser, the“Advisers”)serves as the Fund’ssub-adviser. The Advisers are subsidiaries of BlackRock, Inc. (together with its subsidiaries, including but",
Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,SRC400,Financials,gp,125,managed_by,is managed by,Cohen & Steers Capital,"is conducted through CNSREIT OP. The Company and CNSREIT OP are externally managed by Cohen & Steers Capital Management, Inc., a New York corporation (the “Advisor”). The Advisor is a subsidiary of Cohen & Steers, Inc. (together with its subsidiaries, “Cohen & Steers”). On February 21, 2023, the Securities and Exchange Commission (the “SEC”) declared effective our registration",
Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,SRC402,Schedule_Inv,gp,3,managed_by,is managed by,Westech Investment Advisors,"stment Company Act of 1940, as amended (the “1940 Act”) and is managed by Westech Investment Advisors LLC (the “Manager” or “Management”), whose ultimate parent is Ridgepost Capital, Inc. (formerly known as P10, Inc.), a Delaware corporation. The Fund is a wholly-owned subsidiary of Venture Lending & Leasing IX, LLC, a Delaware limited liability company (the “Company”). The Fun",
Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,SRC402,Schedule_Inv,gp,45,managed_by,is managed by,Westech Investment Advisors,"stment Company Act of 1940, as amended (the “1940 Act”) and is managed by Westech Investment Advisors LLC (the “Manager” or “Management”) whose ultimate parent is Ridgepost Capital, Inc. (formerly known as P10, Inc.), a Delaware corporation. The Fund will be dissolved on December 31, 2028 unless the Board of Directors (the “Board”) opts to elect early dissolution. One hundred p",
Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,SRC403,Schedule_Inv,gp,4,managed_by,is managed by,"CNL Residential Credit Manager, LLC","iation, across interest rate and credit cycles. The company is externally managed by CNL Residential Credit Manager, LLC and sub-advised by Balbec Capital Management, L.P. Shareholder Information Corporate Offices Manager Inquiries by shareholders should be CNL Strategic Residential Credit, LLC CNL Residential Credit Manager, LLC directed to: 450 South Orange Avenue Orlando, Fl",
Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,SRC403,Schedule_Inv,gp,10,managed_by,is managed by,"CNL Residential Credit Manager, LLC","”) is a Maryland corporation formed on January 21, 2025. We are externally managed by CNL Residential Credit Manager, LLC, its Advisor, an affiliate of CNL (the “Advisor”), and by Balbec Capital Management, L.P., its Sub-Advisor, an affiliate of Balbec Capital, L.P. (“Balbec”) (the “Sub-Advisor” and together with the Advisor, the “Advisors”). The Advisors are registered as inve",
Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,SRC403,Schedule_Inv,gp,11,managed_by,managed and advised by,"CNL Residential Credit Manager, LLC","The Advisor and the Sub-Advisor We are externally managed and advised by CNL Residential Credit Manager, LLC under the Advisory Agreement, pursuant to which the Advisor is responsible for the overall management of our activities, subject to the overall supervision of our board of directors. The Advisor is registered as an investment adviser under the Advisers Act. The",
Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,SRC403,Schedule_Inv,gp,75,managed_by,is managed by,"CNL Residential Credit Manager, LLC","aryland corporation formed on January 21, 2025. The Company is externally managed by CNL Residential Credit Manager, LLC, (the “Advisor”), an affiliate of CNL Financial Group, LLC, and by Balbec Capital Management, L.P. (the “Sub-Advisor” and together with the Advisor, the “Advisors”), an affiliate of Balbec Capital, L.P. The Advisors are registered as investment advisers under",
Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,SRC403,Schedule_Inv,gp,115,defined_term,"(the ""Manager"")","CNL Residential Credit Manager, LLC","le of or repayment under our assets or expense support from CNL Residential Credit Manager, LLC (the “Advisor”) and Balbec Capital Management, L.P. (the “Sub-Advisor”), and we have no limits on the amounts we may pay from such sources. We may also fund our distributions with proceeds from this offering. The extent to which we pay distributions from sources other than cash flow",
Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,SRC404,Schedule_Inv,gp,5,defined_term,"(the ""Manager"")",Cliffwater LLC,"the period from the Fund’s inception through March 6, 2023, Cliffwater LLC (the “Investment Manager”) contractually waived management fees and voluntarily reimbursed expenses for the Fund (together, the “Waiver and Reimbursement”)� The performance quoted above reflects the Waiver and Reimbursement in effect through March 6, 2023 and would have been lower in its absence� For the",
Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,SRC404,Schedule_Inv,gp,144,serves_as,serves as the general partner,Cliffwater LLC,"an 10% of the outstanding voting securities of such issuer. Cliffwater LLC serves as the investment adviser (the “Investment Manager”) of the Fund. The Investment Manager is an investment adviser registered with the U.S. Securities and Exchange Commission (the “SEC”) under the Investment Advisers Act of 1940, as amended. The Fund intends to continue to qualify and has elected t",
Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,SRC404,Schedule_Inv,gp,221,defined_term,"(the ""Manager"")",Investment Management Agreement between Cliffwater LLC,"1940, as amended (the “Independent Trustees”), approved the Investment Management Agreement between Cliffwater LLC (the “Investment Manager”) and the Fund (the “Investment Management Agreement”). At the Board meeting and throughout the consideration process, the Board, including a majority of the Independent Trustees, was advised by counsel. In advance of the Board meeting, the",
Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf,SRC405,Schedule_Inv,gp,45,serves_as,serves as the general partner,Cliffwater LLC,"funds” that operates and is organized as an interval fund. Cliffwater LLC serves as the investment adviser (the “Investment Manager” or “Cliffwater”) of the Fund. The Investment Manager is an investment adviser registered with the U.S. Securities and Exchange Commission (the “SEC”) under the Investment Advisers Act of 1940, as amended. The Fund commenced operations on July 1,",
Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.pdf,SRC406,Schedule_Inv,gp,17,managed_by,is managed by,Pomona Management,"rsified, closed-end management investment company. The Fund is managed by Pomona Management LLC (the “Adviser” and the “Administrator”), an investment adviser registered under the Investment Advisers Act of 1940, as amended. The Fund seeks long-term capital appreciation by investing principally in private equity investments (“Private Equity Investments”). On August 3, 2017, in",
Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,SRC408,Schedule_Inv,gp,57,managed_by,is managed by,Pantheon Ventures,"and strategies as the Master Fund, and like the Master Fund are managed by Pantheon Ventures (US) LP (the “Investment Manager”). The Master Fund may invest up to 25% of its total assets in the Corporate Subsidiary and the Corporate Subsidiary permits the Master Fund to pursue its investment objective and strategies in a potentially tax-efficient manner and to satisfy regulated",
Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,SRC408,Schedule_Inv,gp,79,managed_by,is managed by,Pantheon Ventures,"nd strategies as the Master Fund and, like the Master Fund, is managed by Pantheon Ventures (US) LP (the “Investment Manager”). The Master Fund may invest up to 25% of its total assets in the Corporate Subsidiary. The Master Fund’s investment in the Corporate Subsidiary permits the Master Fund to pursue its investment objective and strategies in a potentially tax-efficient mann",
Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,SRC409,Schedule_Inv,gp,54,managed_by,is managed by,Pantheon Ventures,"and strategies as the Master Fund, and like the Master Fund are managed by Pantheon Ventures (US) LP (the “Investment Manager”). The Master Fund may invest up to 25% of its total assets in the Corporate Subsidiary and the Corporate Subsidiary permits the Master Fund to pursue its investment objective and strategies in a potentially tax-efficient manner and to satisfy regulated",
Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,SRC409,Schedule_Inv,gp,74,managed_by,is managed by,Pantheon Ventures,"nd strategies as the Master Fund and, like the Master Fund, is managed by Pantheon Ventures (US) LP (the “Investment Manager”). The Master Fund may invest up to 25% of its total assets in the Corporate Subsidiary. The Master Fund’s investment in the Corporate Subsidiary permits the Master Fund to pursue its investment objective and strategies in a potentially tax-efficient mann",
Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,SRC411,Financials,gp,8,defined_term,"(the ""Manager"")","Hamilton Lane Advisors, L.L.C.","end performance may be obtained by calling (888) 882-8212. Hamilton Lane Advisors, L.L.C. (“the Adviser”) has entered into an expense limitation agreement (the “Expense Limitation Agreement”) with the Fund, whereby the Adviser has agreed to waive fees that it would otherwise be paid, and/or to assume expenses of the Fund (a “Waiver”), if required to ensure the Total Annual Exp",
Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf,SRC413,Schedule_Inv,gp,51,defined_term,"(the ""Manager"")",StepStone Group Private Wealth LLC,"lowing: (i) an investment advisory agreement by and between StepStone Group Private Wealth LLC (the “Adviser”) and the Fund (the “Advisory Agreement”); and (ii) a separate sub-advisory agreement by and among StepStone Group LP (the “Sub-Adviser” and collectively with the Adviser, the “Advisers”), the Adviser and the Fund (the “Sub-Advisory Agreement” and together with the Advis",
Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,SRC414,Financials,gp,2,managed_by,is managed by,Partners Group,"- panies in the middle and upper middle market. The Company is managed by Partners Group AG (""Partners Group""). PGPE Ltd primarily accesses investments directly, and to a lesser extent via Partners Group's private equity programs; the Company also holds a small portfolio of legacy third-party fund investments that is currently in run-off. PGPE Ltd aims to provide shareholders w",
Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,SRC414,Financials,gp,9,managed_by,is managed by,Partners Group,"TED 2. Investment approach PGPE Ltd's investment activities are managed by Partners Group, one of the largest firms in the global private markets in- dustry. Partners Group has over USD 150 billion in overall assets under management, of which USD 78 billion is in private equity, and around 1,800 professionals across 21 offices worldwide. Partners Group's global reach and local",
Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,SRC415,Schedule_Inv,gp,19,defined_term,"(the ""Manager"")","Bow River Advisers, LLC","vers, expense reimbursements, and/or expense recoupments by Bow River Advisers, LLC (the “Adviser”) (Note 5)� 12 Calculated by subtracting the Fund’s total liabilities (excluding the debt balance) from the Fund’s total assets and dividing by the outstanding debt balance� See accompanying Notes to the Consolidated Financial Statements. 17",
Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,SRC415,Schedule_Inv,gp,49,defined_term,"(the ""Manager"")","Bow River Advisers, LLC","t agreement (the “Investment Consultant Agreement”) between Bow River Advisers, LLC (the “Adviser”) and Aksia CA, LLC (the “Investment Consultant”) (the “Amendment”). In considering information relating to the approval of the Amendment, the Board and the Independent Trustees received assistance and advice from its counsel who had provided the Board with a written description of",
Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,SRC415,Schedule_Inv,gp,53,printed_label,Adviser,Bow River Advisers,"Adviser: Bow River Advisers, LLC 205 Detroit Street, Suite 800 Denver, CO 80206 Distributor: Foreside Financial Services, LLC 3 Canal Plaza #100 Portland, ME 04101",
Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,SRC417,Schedule_Inv,gp,4,serves_as,serves as the general partner,"Variant Investments, LLC","f Trust”) dated April 4, 2018 (the “Declaration of Trust”)� Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund� The Investment Manager is an investment adviser registered with the Securities and Exchange Commission (the “SEC”) under the Investment Advisers Act of 1940, as amended� The Fund has elected to be treated as a regulated in",
Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,SRC417,Schedule_Inv,gp,24,serves_as,serves as the general partner,"Variant Investments, LLC","utory trust at the close of business on September 28, 2018. Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund. The Fund operates as an interval fund pursuant to Rule 23c-3 under the Investment Company Act, and has adopted a fundamental policy to conduct quarterly repurchase offers at net asset value (“NAV”). The Fund commenced oper",
Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,SRC418,Schedule_Inv,gp,4,serves_as,serves as the general partner,"Variant Investments, LLC","f Trust”) dated April 4, 2018 (the “Declaration of Trust”). Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund. The Investment Manager is an investment adviser registered with the Securities and Exchange Commission (the “SEC”) under the Investment Advisers Act of 1940, as amended. The Fund intends to qualify and elect to be treated",
Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,SRC418,Schedule_Inv,gp,18,serves_as,serves as the general partner,"Variant Investments, LLC","tatutory trust at the close of business September 28, 2018. Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund. The Fund operates as an interval fund interval fund pursuant to Rule 23c-3 under the Investment Company Act, and has adopted a fundamental policy to conduct quarterly repurchase offers at net asset value (“NAV”). The Fund",
Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,SRC419,Schedule_Inv,gp,4,serves_as,serves as the general partner,"Variant Investments, LLC","of Trust”) dated May 6, 2024 (the “Declaration of Trust”)� Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund� The Investment Manager is an investment adviser registered with the Securities and Exchange Commission (the “SEC”) under the Investment Advisers Act of 1940, as amended� The Fund has elected to be treated as a regulated in",
Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,SRC419,Schedule_Inv,gp,16,serves_as,serves as the general partner,"Variant Investments, LLC","and organized as a Delaware statutory trust on May 6, 2024. Variant Investments, LLC serves as the investment adviser (the “Investment Manager”) of the Fund. The Investment Manager provides day-to-day investment management services to the Fund. The Fund is non-diversified, which means that under the Investment Company Act, it is not limited in the percentage of its assets that",
Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf,SRC420,Schedule_Inv,gp,15,defined_term,"(the ""Manager"")","RIC Management, L.P.","ctober 11, 2024. The Fund’s investment adviser is Apollo S3 RIC Management, L.P. (the “Adviser”). The Adviser is registered as an investment adviser with the SEC pursuant to the provisions of the Investment Advisers Act of 1940, as amended. The business operations of the Fund are managed and supervised under the direction of the Fund’s Board of Trustees (the “Board” and each me",
Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC422,Financials,gp,4,defined_term,"(the ""Manager"")",Ares Commercial Real Estate Management LLC,"net proceeds from our securities offerings, our reliance on Ares Commercial Real Estate Management LLC (the “Advisor”) and Ares real estate (the “Sponsor” or “AREG”) of Ares Management Corporation (“Ares”), our understanding of our competition and our ability to compete effectively, our financing needs, our expected leverage, the effects of our current strategies, rent and occu",
Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC422,Financials,gp,112,managed_by,is managed by,Ares Co,Operating Partnership LP (the “Operating Partnership”). We are externally managed by Ares Commercial Real Estate Management LLC (the “Advisor”) and consider Ares real estate to be our sponsor (the “Sponsor”). AIREIT was formed to make equity and debt investments in income-producing real estate assets consisting primarily of high-quality distribution warehouses and other indust,
Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC423,Financials,gp,5,managed_by,is managed by,"IPC Alternative Real Estate Advisor, LLC","ip, LP). We have no employees. Prior to August 24, 2023, we were managed by IPC Alternative Real Estate Advisor, LLC (the“Advisor”),an affiliate of Inland Real Estate Investment Corporation(“IREIC”or our“sponsor”),pursuant to a Business Management Agreement. On August 24, 2023, the Business Management Agreement was terminated and we, the Operating Partnership and the Advisor en",
Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC423,Financials,gp,117,managed_by,is managed by,"IPC Alternative Real Estate Advisor, LLC","Partnership, LP). The Company has no employees. The Company is externally managed by IPC Alternative Real Estate Advisor, LLC (the “Advisor”), a Delaware limited liability company, an affiliate of Inland Real Estate Investment Corporation, a Delaware corporation (“IREIC”), pursuant to an amended and restated advisory agreement dated and effective as of August 28, 2025, among th",
Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC423,Financials,gp,136,managed_by,is managed by,"IPC Alternative Real Estate Advisor, LLC","ing Partnership has no employees. The Operating Partnership is externally managed by IPC Alternative Real Estate Advisor, LLC, a Delaware limited liability company (“theAdvisor”),an affiliate of Inland Real Estate Investment Corporation, a Delaware corporation(“IREIC”),pursuant to an amended and restated advisory agreement dated and effective as of August 28, 2025, among the Op",
Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,SRC423,Financials,gp,154,managed_by,is managed by,Inland Co,"rformed by such broker- dealers. (e) For each property that is managed by Inland Commercial Real Estate Services LLC (“Inland Commercial”), the Operating Partnership pays a monthly property management fee of up to 1.9% of the gross income from any single-tenant, net-leased property, 5.0% of the base rent for one of the properties, and up to 3.9% of the gross income from any oth",
Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf,SRC424,Schedule_Inv,gp,6,managed_by,is managed by,Invesco Advisers,"“Operating Partnership”) and have one operating segment. We are externally managed by Invesco Advisers, Inc. (the “Adviser”), a registered investment adviser and an indirect, wholly-owned subsidiary of Invesco Ltd. (“Invesco”), an independent global investmentmanagementfirm.OurAdviserutilizesthepersonnelandglobalresourcesofInvescoRealEstate,whichisthereal estateinvestmentcenter",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,15,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 235-10-50-1, 2. Summary of significant accounting policies ASC 235-10-50-3 The significant acco",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,15,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 235-10-50-1, 2. Summary of signifi",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,63,managed_by,is managed by,"Investment Manager, LLC","]. Pursuant to an investment management agreement, the Fund is managed by Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. 2. Summary of significant accounting policies The significant accounting policies fol",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,75,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). As of December 31, 20XX, the Domestic Feeder Fund and Offshore Feeder Fund own XX.XX% and XX.XX%, respectively, of the Master Fund. [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,75,managed_by,is managed by,"General Partner, LLC","lly all of their assets in the Master Fund. The Master Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). As of December 31, 20XX, the Domestic Feeder Fund and Offshore Feeder Fund own XX.XX% and XX.XX%, respectively, of the Master Fund. [If applicable:] The Investment Manager is registered with the U.S. Securitie",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,83,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 946-235-50- The Fund invests substantially all of its assets through a master–feeder structure",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,83,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 946-235-50- The Fund invests subst",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,91,managed_by,is managed by,"Investment Manager, LLC","]. Pursuant to an investment management agreement, the Fund is managed by Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 946-235-50-3(a) The Fund invests substantially all of its assets through a master",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,98,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to the Private Investment Companies section of “Valuation techniqu",
Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,SRC426,Financials,auditor,98,managed_by,is managed by,"General Partner, LLC","ies allocated among diverse investment strategies. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to th",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,15,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 235-10-50-1, 2. Summary of significant accounting policies ASC 235-10-50-3 The significant acco",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,15,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. ASC 235-10-50-1, 2. Summary of signifi",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,65,managed_by,is managed by,"Investment Manager, LLC","]. Pursuant to an investment management agreement, the Fund is managed by Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. 2. Summary of significant accounting policies The significant accounting policies fol",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,76,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). As of December 31, 20XX, the Domestic Feeder Fund and Offshore Feeder Fund own XX.XX% and XX.XX%, respectively, of the Master Fund. [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,76,managed_by,is managed by,"General Partner, LLC","lly all of their assets in the Master Fund. The Master Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). As of December 31, 20XX, the Domestic Feeder Fund and Offshore Feeder Fund own XX.XX% and XX.XX%, respectively, of the Master Fund. [If applicable:] The Investment Manager is registered with the U.S. Securitie",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,84,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund invests substantially all of its assets through a master–feeder structure in Master Fund,",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,84,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund invests substantially all of",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,92,managed_by,is managed by,"Investment Manager, LLC","]. Pursuant to an investment management agreement, the Fund is managed by Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund invests substantially all of its assets through a master–feeder structure in",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,99,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to the Private Investment Companies section of “Valuation techniqu",
Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,SRC427,Financials,auditor,99,managed_by,is managed by,"General Partner, LLC","ies allocated among diverse investment strategies. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to th",
Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,SRC428,Financials,auditor,12,managed_by,is managed by,"General Partner, LLC","description of the Fund’s investment objectives]. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the U.S. Investment Manager). [If applicable:] The U.S. Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. The Fund commenced on [Month",
Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,SRC428,Financials,auditor,34,defined_term,"(the ""Manager"")","Investment Manager, LLC","s managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to the Private investment companies section of Fair value – Valuat",
Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,SRC428,Financials,auditor,34,managed_by,is managed by,"General Partner, LLC","olely through investments in private equity funds. The Fund is managed by General Partner, LLC (the General Partner) and Investment Manager, LLC (the Investment Manager). [If applicable:] The Investment Manager is registered with the U.S. Securities and Exchange Commission as an investment adviser under the Investment Advisers Act of 1940. [Include the following paragraph to th",
