scenario_id,scenario_type,manager_id,manager_name,strategy,baseline_score,baseline_rank,scenario_score,scenario_rank,official_eligible,removed_fund_id,evidence_id,counterfactual_score
remove_worst,leave_one_out,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,88.2051282051,,false,FUND_SYNTH_000356,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:remove_worst,88.2051282051
remove_worst,leave_one_out,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,90.0,,false,FUND_SYNTH_000361,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:remove_worst,90.0
remove_worst,leave_one_out,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,82.7118644068,,false,FUND_SYNTH_000385,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:remove_worst,82.7118644068
remove_worst,leave_one_out,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,81.8181818182,,false,FUND_SYNTH_000466,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:remove_worst,81.8181818182
remove_worst,leave_one_out,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,93.5593220339,,false,FUND_SYNTH_000491,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:remove_worst,93.5593220339
remove_worst,leave_one_out,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,78.9655172414,,false,FUND_SYNTH_000496,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:remove_worst,78.9655172414
remove_worst,leave_one_out,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,78.5185185185,,false,FUND_SYNTH_000512,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:remove_worst,78.5185185185
remove_worst,leave_one_out,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,73.6842105263,,false,FUND_SYNTH_000514,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:remove_worst,73.6842105263
remove_worst,leave_one_out,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,15.8620689655,,false,FUND_SYNTH_000548,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:remove_worst,15.8620689655
remove_worst,leave_one_out,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,38.5714285714,,false,FUND_SYNTH_000557,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:remove_worst,38.5714285714
remove_worst,leave_one_out,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,71.4285714286,,false,FUND_SYNTH_000574,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:remove_worst,71.4285714286
remove_worst,leave_one_out,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,11.3793103448,,false,FUND_SYNTH_000580,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:remove_worst,11.3793103448
remove_worst,leave_one_out,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,49.3333333333,,false,FUND_SYNTH_000642,SCENARIO:manager:MANAGER_SYNTH_00161:growth:remove_worst,49.3333333333
remove_worst,leave_one_out,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,64.0,,false,FUND_SYNTH_000656,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:remove_worst,64.0
remove_worst,leave_one_out,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,27.4074074074,,false,FUND_SYNTH_000659,SCENARIO:manager:MANAGER_SYNTH_00165:venture:remove_worst,27.4074074074
remove_worst,leave_one_out,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,70.7692307692,,false,FUND_SYNTH_000663,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:remove_worst,70.7692307692
remove_worst,leave_one_out,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,96.1538461538,,false,FUND_SYNTH_000674,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:remove_worst,96.1538461538
remove_worst,leave_one_out,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,97.4358974359,,false,FUND_SYNTH_000702,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:remove_worst,97.4358974359
remove_worst,leave_one_out,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,68.2051282051,,false,FUND_SYNTH_000715,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:remove_worst,68.2051282051
remove_worst,leave_one_out,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,66.6666666667,,false,FUND_SYNTH_000739,SCENARIO:manager:MANAGER_SYNTH_00185:growth:remove_worst,66.6666666667
remove_worst,leave_one_out,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,59.6551724138,,false,FUND_SYNTH_000756,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:remove_worst,59.6551724138
remove_worst,leave_one_out,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,83.3333333333,,false,FUND_SYNTH_000755,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:remove_worst,83.3333333333
remove_worst,leave_one_out,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,16.9230769231,,false,FUND_SYNTH_000770,SCENARIO:manager:MANAGER_SYNTH_00193:venture:remove_worst,16.9230769231
remove_worst,leave_one_out,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,75.0,,false,FUND_SYNTH_000778,SCENARIO:manager:MANAGER_SYNTH_00195:growth:remove_worst,75.0
remove_worst,leave_one_out,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,42.6315789474,,false,FUND_SYNTH_000794,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:remove_worst,42.6315789474
top3_20,portfolio_haircut,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,72.96296296297112,1,true,,SCENARIO:manager:MANAGER_SYNTH_00001:venture:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,20.71428571427143,5,true,,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,45.263157894736835,9,true,,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,11.6,5,true,,SCENARIO:manager:MANAGER_SYNTH_00026:venture:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,61.19999999999999,2,true,,SCENARIO:manager:MANAGER_SYNTH_00029:venture:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,39.285714285714285,1,true,,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,72.30769230770062,3,true,,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,17.14285714284914,6,true,,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,27.105263157895052,14,true,,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,43.659278574531996,10,true,,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,32.67241379310069,4,true,,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,45.11111111112222,3,true,,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,33.56896551724414,3,true,,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,57.692307692303075,1,true,,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,80.0000000000145,1,true,,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,42.398956975231,12,true,,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,71.92604006163556,4,true,,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,48.34419817469695,8,true,,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,60.17241379309311,5,true,,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,48.81481481481333,2,true,,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,43.55932203389515,11,true,,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,12.758620689664138,15,true,,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,17.142857142860002,4,true,,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,35.71428571427714,2,true,,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,7.413793103447793,16,true,,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,30.66666666666,3,true,,SCENARIO:manager:MANAGER_SYNTH_00161:growth:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,38.000000000003155,2,true,,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,18.518518518513112,3,true,,SCENARIO:manager:MANAGER_SYNTH_00165:venture:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,55.097783572364975,6,true,,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,64.23076923076309,1,true,,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,79.53933072576649,2,true,,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,34.61538461538769,2,true,,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,40.41666666668,1,true,,SCENARIO:manager:MANAGER_SYNTH_00185:growth:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,51.896551724147585,7,true,,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,51.66666666666667,1,true,,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,12.390109890100877,4,true,,SCENARIO:manager:MANAGER_SYNTH_00193:venture:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,37.5,2,true,,SCENARIO:manager:MANAGER_SYNTH_00195:growth:top3_20,
top3_20,portfolio_haircut,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,28.157894736835793,13,true,,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:top3_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,72.96296296297112,1,true,,SCENARIO:manager:MANAGER_SYNTH_00001:venture:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,23.92857142855714,5,true,,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,49.99999999999999,9,true,,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,11.6,5,true,,SCENARIO:manager:MANAGER_SYNTH_00026:venture:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,62.39999999999999,2,true,,SCENARIO:manager:MANAGER_SYNTH_00029:venture:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,50.0,1,true,,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,74.35462842243335,3,true,,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,19.285714285706284,6,true,,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,31.84210526315821,14,true,,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,44.42850934376276,11,true,,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,38.59482758620414,3,true,,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,55.11111111112222,2,true,,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,46.163793103451034,2,true,,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,59.23076923076461,1,true,,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,82.06896551725586,2,true,,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,47.50977835723882,10,true,,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,73.45146379044911,4,true,,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,52.42503259451443,8,true,,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,61.72413793102414,5,true,,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,50.81481481481333,3,true,,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,44.08563782336884,12,true,,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,12.758620689664138,15,true,,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,17.142857142860002,4,true,,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,48.57142857142,2,true,,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,7.931034482758138,16,true,,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,33.16666666666,3,true,,SCENARIO:manager:MANAGER_SYNTH_00161:growth:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,39.57894736842421,2,true,,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,18.518518518513112,3,true,,SCENARIO:manager:MANAGER_SYNTH_00165:venture:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,56.37548891786693,6,true,,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,64.23076923076309,1,true,,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,82.0947414167704,1,true,,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,34.61538461538769,4,true,,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,43.66666666668,1,true,,SCENARIO:manager:MANAGER_SYNTH_00185:growth:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,54.482758620699315,7,true,,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,51.66666666666667,1,true,,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,12.390109890100877,4,true,,SCENARIO:manager:MANAGER_SYNTH_00193:venture:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,37.5,2,true,,SCENARIO:manager:MANAGER_SYNTH_00195:growth:largest_sector_20,
largest_sector_20,portfolio_haircut,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,33.68421052630948,13,true,,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:largest_sector_20,
