manager_id,strategy,sub_strategy,fund_id,display_order,vintage_year,first_close_date,predecessor_fund_id,order_status
MANAGER_SYNTH_00177,buyout,middle_market,FUND_SYNTH_000708,1,2022,2022-11-15,,ORDERED
MANAGER_SYNTH_00177,infrastructure,core_plus,FUND_SYNTH_000705,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00177,private_credit,direct_lending,FUND_SYNTH_000707,1,2022,2022-02-15,,ORDERED
MANAGER_SYNTH_00177,secondaries,lp_led,FUND_SYNTH_000706,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00178,fund_of_funds,diversified,FUND_SYNTH_000712,1,2024,2024-02-15,,ORDERED
MANAGER_SYNTH_00178,growth,growth_equity,FUND_SYNTH_000710,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00178,private_credit,direct_lending,FUND_SYNTH_000711,1,2014,2014-05-15,,ORDERED
MANAGER_SYNTH_00178,private_credit,direct_lending,FUND_SYNTH_000709,2,2018,2018-02-15,FUND_SYNTH_000711,ORDERED
MANAGER_SYNTH_00179,fund_of_funds,diversified,FUND_SYNTH_000716,1,2025,2025-11-15,,ORDERED
MANAGER_SYNTH_00179,growth,growth_equity,FUND_SYNTH_000713,1,2021,2021-11-15,,ORDERED
MANAGER_SYNTH_00179,private_credit,direct_lending,FUND_SYNTH_000714,1,2016,2016-02-15,,ORDERED
MANAGER_SYNTH_00179,private_credit,direct_lending,FUND_SYNTH_000715,2,2018,2018-02-15,FUND_SYNTH_000714,ORDERED
MANAGER_SYNTH_00180,fund_of_funds,diversified,FUND_SYNTH_000719,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00180,infrastructure,core_plus,FUND_SYNTH_000718,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00180,infrastructure,core_plus,FUND_SYNTH_000717,2,2025,2025-02-15,FUND_SYNTH_000718,ORDERED
MANAGER_SYNTH_00180,venture,early_stage,FUND_SYNTH_000720,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00181,buyout,middle_market,FUND_SYNTH_000721,1,2021,2021-11-15,,ORDERED
MANAGER_SYNTH_00181,buyout,middle_market,FUND_SYNTH_000722,2,2024,2024-11-15,FUND_SYNTH_000721,ORDERED
MANAGER_SYNTH_00181,growth,growth_equity,FUND_SYNTH_000724,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00181,real_estate,value_add,FUND_SYNTH_000723,1,2015,2015-02-15,,ORDERED
MANAGER_SYNTH_00182,buyout,middle_market,FUND_SYNTH_000726,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00182,fund_of_funds,diversified,FUND_SYNTH_000725,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00182,private_credit,direct_lending,FUND_SYNTH_000728,1,2016,2016-08-15,,ORDERED
MANAGER_SYNTH_00182,venture,early_stage,FUND_SYNTH_000727,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00183,growth,growth_equity,FUND_SYNTH_000730,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00183,infrastructure,core_plus,FUND_SYNTH_000729,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00183,infrastructure,core_plus,FUND_SYNTH_000731,2,2024,2024-02-15,FUND_SYNTH_000729,ORDERED
MANAGER_SYNTH_00183,real_estate,value_add,FUND_SYNTH_000732,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00184,buyout,middle_market,FUND_SYNTH_000736,1,2019,2019-08-15,,ORDERED
MANAGER_SYNTH_00184,fund_of_funds,diversified,FUND_SYNTH_000733,1,2025,2025-11-15,,ORDERED
MANAGER_SYNTH_00184,growth,growth_equity,FUND_SYNTH_000734,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00184,growth,growth_equity,FUND_SYNTH_000735,2,2024,2024-02-15,FUND_SYNTH_000734,ORDERED
MANAGER_SYNTH_00185,buyout,middle_market,FUND_SYNTH_000740,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00185,growth,growth_equity,FUND_SYNTH_000739,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00185,growth,growth_equity,FUND_SYNTH_000738,2,2022,2022-05-15,FUND_SYNTH_000739,ORDERED
MANAGER_SYNTH_00185,venture,early_stage,FUND_SYNTH_000737,1,2025,2025-02-15,,ORDERED
MANAGER_SYNTH_00186,buyout,middle_market,FUND_SYNTH_000743,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00186,private_credit,direct_lending,FUND_SYNTH_000741,1,2025,2025-05-15,,ORDERED
MANAGER_SYNTH_00186,real_estate,value_add,FUND_SYNTH_000742,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00186,venture,early_stage,FUND_SYNTH_000744,1,2020,2020-05-15,,ORDERED
MANAGER_SYNTH_00187,buyout,middle_market,FUND_SYNTH_000745,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00187,buyout,middle_market,FUND_SYNTH_000746,2,2025,2025-08-15,FUND_SYNTH_000745,ORDERED
MANAGER_SYNTH_00187,real_estate,value_add,FUND_SYNTH_000747,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00187,venture,early_stage,FUND_SYNTH_000748,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00188,growth,growth_equity,FUND_SYNTH_000752,1,2014,2014-08-15,,ORDERED
MANAGER_SYNTH_00188,infrastructure,core_plus,FUND_SYNTH_000750,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00188,real_estate,value_add,FUND_SYNTH_000751,1,2024,2024-08-15,,ORDERED
MANAGER_SYNTH_00188,secondaries,lp_led,FUND_SYNTH_000749,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00189,buyout,middle_market,FUND_SYNTH_000753,1,2016,2016-08-15,,ORDERED
MANAGER_SYNTH_00189,buyout,middle_market,FUND_SYNTH_000756,2,2018,2018-08-15,FUND_SYNTH_000753,ORDERED
MANAGER_SYNTH_00189,secondaries,lp_led,FUND_SYNTH_000755,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00189,secondaries,lp_led,FUND_SYNTH_000754,2,2018,2018-11-15,FUND_SYNTH_000755,ORDERED
MANAGER_SYNTH_00190,buyout,middle_market,FUND_SYNTH_000760,1,2021,2021-08-15,,ORDERED
MANAGER_SYNTH_00190,growth,growth_equity,FUND_SYNTH_000759,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00190,private_credit,direct_lending,FUND_SYNTH_000758,1,2017,2017-02-15,,ORDERED
MANAGER_SYNTH_00190,secondaries,lp_led,FUND_SYNTH_000757,1,2021,2021-05-15,,ORDERED
MANAGER_SYNTH_00191,fund_of_funds,diversified,FUND_SYNTH_000761,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00191,fund_of_funds,diversified,FUND_SYNTH_000762,2,2014,2014-02-15,FUND_SYNTH_000761,ORDERED
MANAGER_SYNTH_00191,real_estate,value_add,FUND_SYNTH_000764,1,2021,2021-08-15,,ORDERED
MANAGER_SYNTH_00191,venture,early_stage,FUND_SYNTH_000763,1,2025,2025-11-15,,ORDERED
MANAGER_SYNTH_00192,fund_of_funds,diversified,FUND_SYNTH_000767,1,2013,2013-08-15,,ORDERED
MANAGER_SYNTH_00192,fund_of_funds,diversified,FUND_SYNTH_000766,2,2015,2015-05-15,FUND_SYNTH_000767,ORDERED
MANAGER_SYNTH_00192,growth,growth_equity,FUND_SYNTH_000765,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00192,private_credit,direct_lending,FUND_SYNTH_000768,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00193,buyout,middle_market,FUND_SYNTH_000772,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00193,private_credit,direct_lending,FUND_SYNTH_000771,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00193,venture,early_stage,FUND_SYNTH_000770,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00193,venture,early_stage,FUND_SYNTH_000769,2,2021,2021-11-15,FUND_SYNTH_000770,ORDERED
MANAGER_SYNTH_00194,infrastructure,core_plus,FUND_SYNTH_000773,1,2015,2015-02-15,,ORDERED
MANAGER_SYNTH_00194,infrastructure,core_plus,FUND_SYNTH_000775,2,2024,2024-02-15,FUND_SYNTH_000773,ORDERED
MANAGER_SYNTH_00194,private_credit,direct_lending,FUND_SYNTH_000776,1,2025,2025-08-15,,ORDERED
MANAGER_SYNTH_00194,secondaries,lp_led,FUND_SYNTH_000774,1,2012,2012-08-15,,ORDERED
MANAGER_SYNTH_00195,growth,growth_equity,FUND_SYNTH_000777,1,2016,2016-08-15,,ORDERED
MANAGER_SYNTH_00195,growth,growth_equity,FUND_SYNTH_000778,2,2023,2023-08-15,FUND_SYNTH_000777,ORDERED
MANAGER_SYNTH_00195,private_credit,direct_lending,FUND_SYNTH_000779,1,2012,2012-02-15,,ORDERED
MANAGER_SYNTH_00195,venture,early_stage,FUND_SYNTH_000780,1,2012,2012-08-15,,ORDERED
MANAGER_SYNTH_00196,buyout,middle_market,FUND_SYNTH_000781,1,2014,2014-05-15,,ORDERED
MANAGER_SYNTH_00196,private_credit,direct_lending,FUND_SYNTH_000783,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00196,real_estate,value_add,FUND_SYNTH_000782,1,2013,2013-08-15,,ORDERED
MANAGER_SYNTH_00196,real_estate,value_add,FUND_SYNTH_000784,2,2023,2023-11-15,FUND_SYNTH_000782,ORDERED
MANAGER_SYNTH_00197,growth,growth_equity,FUND_SYNTH_000785,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00197,private_credit,direct_lending,FUND_SYNTH_000787,1,2012,2012-02-15,,ORDERED
MANAGER_SYNTH_00197,private_credit,direct_lending,FUND_SYNTH_000788,2,2018,2018-08-15,FUND_SYNTH_000787,ORDERED
MANAGER_SYNTH_00197,private_credit,direct_lending,FUND_SYNTH_000786,3,2020,2020-11-15,FUND_SYNTH_000788,ORDERED
MANAGER_SYNTH_00198,buyout,middle_market,FUND_SYNTH_000792,1,2020,2020-05-15,,ORDERED
MANAGER_SYNTH_00198,infrastructure,core_plus,FUND_SYNTH_000790,1,2019,2019-02-15,,ORDERED
MANAGER_SYNTH_00198,private_credit,direct_lending,FUND_SYNTH_000789,1,2016,2016-11-15,,ORDERED
MANAGER_SYNTH_00198,venture,early_stage,FUND_SYNTH_000791,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00199,buyout,middle_market,FUND_SYNTH_000793,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00199,buyout,middle_market,FUND_SYNTH_000794,2,2022,2022-02-15,FUND_SYNTH_000793,ORDERED
MANAGER_SYNTH_00199,growth,growth_equity,FUND_SYNTH_000795,1,2020,2020-02-15,,ORDERED
MANAGER_SYNTH_00199,secondaries,lp_led,FUND_SYNTH_000796,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00200,fund_of_funds,diversified,FUND_SYNTH_000798,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00200,real_estate,value_add,FUND_SYNTH_000797,1,2014,2014-08-15,,ORDERED
MANAGER_SYNTH_00200,venture,early_stage,FUND_SYNTH_000800,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00200,venture,early_stage,FUND_SYNTH_000799,2,2023,2023-05-15,FUND_SYNTH_000800,ORDERED
