"contract_version","file_id","source_sha256","canonical_doc_type","route","product_tier","agent_role","record_family","source_page","source_structure_type","source_section","source_table","source_row_label","source_column_label","source_occurrence","subject_type","subject_name","asset_class","strategy","geography","manager_name","investor_name","portfolio_name","vintage_year","period_start","period_end","as_of_date","horizon","currency_scale","metric_category","metric_name","metric_value_raw","unit","term_category","text_raw","basis_raw","condition_raw","evidence_quote","evidence_class","notes","source_agents","adjudication_status","definition_keys","method","fee_basis","value_scope","sector","extractor_model"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Historical Default Rate & Loss Performance Disclosures","Sources of data","","1","","","","","","","","","","","","","","","","","","","","Sources of data include (i) unaudited carve-out financial information prepared by General Electric Capital Corporation (“GE Capital”) in connection with its divestiture of its Antares division (“Antares Division”) and certain other assets on August 21, 2015 (the “Divestiture Date”), (ii) post-divestiture audited and unaudited financial information prepared by Antares Holdings LP, together with its consolidated subsidiaries whose equity securities or whose subordinated notes or other interests that constitute the economic equity therein, as applicable, are directly or indirectly majority owned by Antares Holdings LP (the “Platform Balance Sheet”), (iii) with respect to loans (“MMGP Loans”) held under the Middle Market Growth Program (“MMGP”) entered into by General Electric Capital Corporation with LStar Financing Investments, Ltd. (Bermuda) and LStar Financial Investments, LLC (Delaware) and as restructured and recapitalized post-divestiture, unaudited financial information held by the Platform Balance Sheet with respect thereto, (iv) prior to March 31, 2019 with respect to loans (“ABCS Loans”) held under the Antares Bain Capital Complete Financing Solution joint venture (“ABCS”) entered into by an affiliate of the Platform Balance Sheet with Bain Capital Credit, audited and unaudited financial information prepared by the Platform Balance Sheet and (v) commencing in 2017, with respect to the Private Credit Composite Portfolio (as defined below), unaudited financial information prepared by the Platform Balance Sheet and third-party fund administrators.","","","Sources of data include (i) unaudited carve-out financial information prepared by","actual","","A+B+ADJUDICATOR","RESOLVED","SOURCES_OF_DATA","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Loss Rate","Loss performance","","1","","","","","","","","","","","","","","","","","","","","Note: Loss performance pertains only to Antares Core Business Loans and Private Credit Composite Loans; Gains or losses associated with investments other than such loan positions, including without limitation, equity investment in borrowers (or their affiliates) other than equity positions received as part of a debt-to-equity conversion, and unrealized loans, are excluded.","","Antares Loss Rate","Note: Loss performance pertains only to Antares Core Business Loans and Private","actual","","A","VERIFIED_ONE_SIDED","LOSS_PERFORMANCE_NOTE","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Antares Loss Rate","Loss Rate","","1","","","","","","","","","","","","","","","","","","","","is the quotient of (i) cumulative Realized Losses divided by (ii) cumulative Invested Capital, annualized by dividing such result by the number of years since 2007, as of the reporting period.","","","“LossRate”isthequotientof(i)cumulativeRealizedLossesdividedby(ii)cumulative","actual","","A+B+ADJUDICATOR","RESOLVED","LOSS_RATE","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","ACA","","1","","","","","","","","","","","","","","","","","","","","means Antares Capital Advisers LLC.","","","“ACA”meansAntaresCapitalAdvisersLLC.","actual","","A+B","AGREED","ACA","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","ACCA","","1","","","","","","","","","","","","","","","","","","","","means Antares Capital Credit Advisers LLC","","","“ACCA”meansAntaresCapitalCreditAdvisersLLC","actual","","A+B","AGREED","ACCA","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","ALCS","","1","","","","","","","","","","","","","","","","","","","","means Antares Liquid Credit Strategies LLC","","","“ALCS”meansAntaresLiquidCreditStrategiesLLC","actual","","A+B","AGREED","ALCS","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","ALS","","1","","","","","","","","","","","","","","","","","","","","means Antares Liquidity Solutions LLC","","","“ALS”meansAntaresLiquiditySolutionsLLC","actual","","A+B","AGREED","ALS","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Antares Core Business Loans","","1","","","","","","","","","","","","","","","","","","","","means, collectively, (i) Private Credit loans made by the Antares Division and the Platform Balance Sheet consisting of senior secured loans (including, without limitation, first lien loans, second lien loans and unitranche loans) to private equity sponsored companies, (ii) on and after December 31, 2014, MMGP Loans (iii) on and after the Divestiture Date, commercial loans made through GE Capital businesses, other than Antares Division, whose assets were combined with the Antares Division as part of the GE Capital divestiture, and (iv) on and after November 30, 2017 through March 31, 2019, ABCS Loans.","","","“AntaresCoreBusiness Loans”means,collectively,(i)PrivateCreditloansmadeby","actual","","A+B+ADJUDICATOR","RESOLVED","ANTARES_CORE_BUSINESS_LOANS","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Default Event","","1","","","","","","","","","","","","","","","","","","","","means (i) a payment default on principal or interest occurred and was continuing for no less than 90 days, (ii) a bankruptcy event occurred or (iii) such loan was written down or forgiven, in whole or in part, or its lien position subordinated in connection with a distressed restructuring or exchange or otherwise, or (iv) failure to recover the full principal balance of the loan after collection efforts have been substantially exhausted (e.g. sale of the business, liquidation, or final partial repayment below par).","","","“DefaultEvent”means(i)apaymentdefaultonprincipalorinterestoccurredandwas","actual","","A+B+ADJUDICATOR","RESOLVED","DEFAULT_EVENT","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Defaulted Loan","","1","","","","","","","","","","","","","","","","","","","","means Antares Core Business Loans or Private Credit Composite Loans with respect to which a Default Event occurred on or after January 1, 2007.","","","“Defaulted Loan” means Antares Core Business Loans or Private Credit Composite","actual","","A+B+ADJUDICATOR","RESOLVED","DEFAULTED_LOAN","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Defaulted Loan Balance","","1","","","","","","","","","","","","","","","","","","","","means for any Defaulted Loan on any applicable date of determination, the funded, outstanding principal balance of such loan. The Defaulted Loan Balance includes over-advances outstanding with respect to revolving loans and excludes undrawn letters of credit.","","","“Defaulted Loan Balance” means for any Defaulted Loan on any applicable date of","actual","","A+B+ADJUDICATOR","RESOLVED","DEFAULTED_LOAN_BALANCE","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Invested Capital","","1","","","","","","","","","","","","","","","","","","","","is calculated as the sum of (i) the ending aggregate loan balance of the Antares Core Business Loans as of December 31, 2016 of $13.1B, plus (ii) from and after January 1, 2017, cumulative funded new money at the time of close for originations of Antares Core Business Loans (excluding maturity extensions and refinances) marked as held for investment by the Platform Balance Sheet, plus, for Private Credit Composite Loans, (iii) from and after January 1, 2017, cumulative funded amount at the time of purchase for ACA advised portfolios, and (iv) purchases of investments per the consolidated statements of cash flows for ACCA advised portfolios (i.e., BDCs).","","","“InvestedCapital”iscalculatedasthesumof(i)the endingaggregateloanbalanceof","actual","","A+B+ADJUDICATOR","RESOLVED","INVESTED_CAPITAL","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Liquid Credit","","1","","","","","","","","","","","","","","","","","","","","to the broadly syndicated loans and high yield bonds held within vehicles managed by Antares Liquid Credit Strategies LLC (“ALCS”) or Antares Capital Credit Advisers LLC (“ACCA”).","","","“Liquid Credit” to the broadly syndicated loans and high yield bonds held within","actual","","A+B+ADJUDICATOR","RESOLVED","LIQUID_CREDIT","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Net Credit Costs","","1","","","","","","","","","","","","","","","","","","","","means the aggregate amount of accounting reserves recorded through the Realization Date, net of reversals of accounting reserves related to cash receipts up to the amount of the aggregate reserve (upon receipt of cash proceeds). Net Credit Costs are adjusted to (i) exclude impacts of purchase accounting resulting from the August 2015 purchase of the Antares Division and other assets from GE Capital, (ii) include gains and losses on equity positions received as part of a distressed restructuring or exchange of a Defaulted Loan, and (iii) include estimated Net Credit Costs for a single unitranche loan that became a Defaulted Loan in 2016.","","","“Net Credit Costs” means the aggregate amount of accounting reserves recorded","actual","","A+B+ADJUDICATOR","RESOLVED","NET_CREDIT_COSTS","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Private Credit","","1","","","","","","","","","","","","","","","","","","","","refers to the business of arranging, structuring and/or investing in senior secured loans of private equity sponsored middle-market companies (known as “Private Credit”). Private Credit excludes Liquid Credit but can include broadly syndicated loans either originated or purchased by the Antares Lending Platform.","","","“Private Credit” refers to the business of arranging, structuring and/or investing in","actual","","A+B+ADJUDICATOR","RESOLVED","PRIVATE_CREDIT","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Private Credit Composite Portfolio","","1","","","","","","","","","","","","","","","","","","","","refers to the portfolio comprised of Private Credit loans (“Private Credit Composite Loans”) which are held by discretionary portfolios advised by ACA and ACCA that employ substantially similar investment policies, objectives, and strategies in that they invest in term loans and unfunded obligations such as delayed draw term loans and revolvers. The Private Credit Composite Portfolio does not include loans held in non-discretionary advised portfolios or portfolios of advised clients whose investment strategy is to invest solely in unfunded obligations. If such loans were included, the Loss Rate and Default Rate shown would differ. The Private Credit Composite Portfolio pertains to Antares’ Private Credit strategy.","","","“PrivateCreditCompositePortfolio”referstotheportfoliocomprisedofPrivateCredit","actual","","A+B+ADJUDICATOR","RESOLVED","PRIVATE_CREDIT_COMPOSITE_PORTFOLIO","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Realization Date","","1","","","","","","","","","","","","","","","","","","","","refers to the date(s) on which a Defaulted Loan became Realized, in whole or in part. Note that prior to 2024, such date coincides with the year in which collection efforts were deemed to have been substantially exhausted.","","","wholeorinpart.Notethatpriorto2024,suchdatecoincideswiththeyearinwhich","actual","","A+B+ADJUDICATOR","RESOLVED","REALIZATION_DATE","","","","","claude-fable-5-1+claude-opus-5"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Realized","","1","","","","","","","","","","","","","","","","","","","","refers to a Defaulted Loan that as of the reporting date, has been (i) restructured resulting in a write-down or forgiveness of legal principal, or (ii) repaid, refinanced, or in the event where principal was not fully recovered, where collection efforts have been substantially exhausted (e.g. sale of the business, liquidation, or final partial repayment below par).","","","“Realized” refers to a Defaulted Loan that as of the reporting date, has been (i)","actual","","A+B","AGREED","REALIZED","","","","","claude-fable-5-1"
"2026-09-01.2","SRC606","e56a601bd6fc8250db7675fad2cc69f72aa70aa5ff4dd63cc0176ad602482f9f","Quarterly_Report","04-quarterly-report","CORE","ADJUDICATED","definition_context","8","NARRATIVE","Antares Historical Default Rate & Loss Performance Disclosures","Defined Terms","Realized Loss","","1","","","","","","","","","","","","","","","","","","","","means for any Realized loan, as of the reporting date (i) the Net Credit Costs for Antares Core Business Loans, and (ii) proceeds (including the fair value of restructured securities, if applicable) less amortized cost for Private Credit Composite Loans; in all cases net of cash interest received over the life of the loan through the applicable Realization Date.","","","“RealizedLoss”meansforanyRealizedloan,asofthereportingdate(i)theNetCredit","actual","","A+B+ADJUDICATOR","RESOLVED","REALIZED_LOSS","","","","","claude-fable-5-1+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","4","TABLE","INVESTMENT MANAGER INFORMATION","COMPANY","Please give a brief history of the company","UNLABELED_COLUMN_1","1","manager","Bear Stearns Asset Management Inc.","","","","","","","","","","","","billion","aum","Please give a brief history of the company","$36","","","","BSAM","","manage approximately $36 billion in assets across a wide spectrum of","actual","","B+ADJUDICATOR","RESOLVED","","","","manager_total","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","document_context","4","DOCUMENT","INVESTMENT MANAGER INFORMATION","","DOCUMENT","","1","document","AIMA's Illustrative Questionnaire for Due Diligence Review of Hedge Fund Managers","","","","Bear Stearns Asset Management Inc.","","","","","","MONDAY, 01 MAY 2006","","","","","","","","","","","NB: THE INFORMATION GIVEN HEREIN IS CORRECT AS AT MONDAY, 01 MAY 2006","actual","Filed on page 4, not page 1: page 1 is a cover with no eligible observation and the pipeline rejects a page whose only record is this row. Page 1's cover box names the fund, 'AIMA'S ILLUSTRATIVE QUESTIONNAIRE FOR DUE DILIGENCE OF Bear Stearns High Grade Structured Credit Strategies Fund'.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","5","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","1","manager","BSAM","","","","","","","","","","March 31, 2006","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$36.1","","","","BSAM","","As of March 31, 2006, BSAM managed a total of S36. I billion of assets,","actual","IMAGE_ONLY: page-005.png prints $36.1; the PDF's own text layer renders it S36. I.","B+ADJUDICATOR","RESOLVED","","","","manager_total","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","1","asset_class","equity products","","","","","","","","","","","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$15.7","","","","BSAM","","by the company across its different categories including 515.7 billion in equity products","actual","IMAGE_ONLY: page-006.png prints $15.7; the PDF's own text layer renders it 515.7.","B+ADJUDICATOR","RESOLVED","","","","allocation_bucket","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","2","asset_class","fixed income products","","","","","","","","","","","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$15.0","","","","BSAM","","by the company across its different categories including 515.7 billion in equity products, $15.0 billion in fixed income","actual","","B+ADJUDICATOR","RESOLVED","","","","allocation_bucket","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","3","asset_class","alternative investments","","","","","","","","","","","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$5.4","","","","BSAM","","products and $5.4 billion in alternative investments.","actual","","B+ADJUDICATOR","RESOLVED","","","","allocation_bucket","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","COMPANY","Please list the total assets under management by the company across its different categories of client including the fund","UNLABELED_COLUMN_1","4","manager","HGSCS team","","","","","","","","","","","","billion","aum","Please list the total assets under management by the company across its different categories of client including the fund","$1.5","","","","BSAM","","investments total includes the $1.5 billion in assets managed by the","actual","","B+ADJUDICATOR","RESOLVED","","","","manager_total","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","1","manager","Bear Stearns","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","12,000","","","","","","As of March 31, 2006 Bear Steams has approximately 12,000 full","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many full-time employees are there?","UNLABELED_COLUMN_1","2","manager","BSAM","","","","","","","","","","March 31, 2006","","","staff_count","How many full-time employees are there?","331","","","","","","employees. Of this number, 331 work full","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","1","manager","BSAM","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","125","","","","","","BSAM currently employs 125 investment professionals.","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","2","other_printed_scope","portfolio managers","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","30","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","3","other_printed_scope","research analysts","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","43","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","ORGANISATION","How many investment professionals (portfolio managers, analysts, etc.) in the company?","UNLABELED_COLUMN_1","4","other_printed_scope","other investment professionals","","","","","","","","","","","","","staff_count","How many investment professionals (portfolio managers, analysts, etc.) in the company?","52","","","","","","total are 30 portfolio managers, 43 research analysts, and 52 other","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","1","investor","Bear Stearns employees","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","40%","%","","","","","employees hold approximately 40% of Bear Steams' stock with the","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","2","investor","Private Capital Management, L.P.","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","6.1%","%","","","","","Management, L.P. owns 6.\% of the common stock. The largest","actual","IMAGE_ONLY: page-006.png prints 6.1%; the PDF's own text layer renders it 6.\%.","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","6","TABLE","","OWNERSHIP","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","UNLABELED_COLUMN_1","3","investor","James Cayne","","","","","","","","","","","","","ownership_percentage","Describe the company's ownership structure, name of its owners, their percentage ownership, and their role within the company","5.6%","%","","","","","Officer of Bear Steams, with 5.6% of the firm's stock.","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Incentive fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","performance_fee","Incentive fee","20%","%","","","","","The Fund charges a 20% incentive fee that is subject to a lifetime high","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Management fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","management_fee","Management fee","2%","%","","","","","2% of the net asset value.","actual","","A+B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Redemption fee","UNLABELED_COLUMN_1","1","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","redemption_notice","Redemption fee","60","days","","","","","anniversary of their initial contribution upon not less than 60 days' prior","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
"2026-08-22.2","SRC107","440fe73f9d712e511d30234a8466716627c6336e7e0990ca47a396b40bc7cd15","DDQ","05-fund-legal-docs","CORE","ADJUDICATED","ddq_quantitative_observation","7","TABLE","","FEES","Redemption fee","UNLABELED_COLUMN_1","2","fund","Bear Stearns High Grade Structured Credit Strategies Fund","","","","","","","","","","","","","redemption_notice","Redemption fee","40","days","","","","","any month upon not less than 40 days prior written notice, subject to a 2%","actual","","B+ADJUDICATOR","RESOLVED","","","","","","claude-sonnet-5+gpt-5+claude-opus-5"
